date,일목균형표
2023-05-30,22.72108
2023-05-31,22.31292
2023-06-01,19.86394
2023-06-02,26.39455
2023-06-03,21.90476
2023-06-04,24.7619
2023-06-05,31.0204
2023-06-06,31.0204
2023-06-07,23.67346
2023-06-08,26.2585
2023-06-09,30.20408
2023-06-10,35.91836
2023-06-11,39.45578
2023-06-12,25.03401
2023-06-13,27.7551
2023-06-14,25.44217
2023-06-15,23.2653
2023-06-16,24.89795
2023-06-17,19.86394
2023-06-18,19.86394
2023-06-19,26.53061
2023-06-20,23.2653
2023-06-21,23.12925
2023-06-22,22.85714
2023-06-23,20.54421
2023-06-24,16.05442
2023-06-25,17.14285
2023-06-26,22.31292
2023-06-27,24.08163
2023-06-28,20.13605
2023-06-29,25.57823
2023-06-30,23.12925
2023-07-01,14.82993
2023-07-02,22.58503
2023-07-03,22.17687
2023-07-04,20.68027
2023-07-05,24.62585
2023-07-06,13.19727
2023-07-07,16.59863
2023-07-08,20.2721
2023-07-09,17.55102
2023-07-10,19.72789
2023-07-11,22.04081
2023-07-12,23.2653
2023-07-13,21.90476
2023-07-14,19.86394
2023-07-15,18.5034
2023-07-16,16.87074
2023-07-17,16.32653
2023-07-18,24.21768
2023-07-19,21.22448
2023-07-20,21.63265
2023-07-21,18.63945
2023-07-22,18.63945
2023-07-23,25.85034
2023-07-24,25.98639
2023-07-25,20.0
2023-07-26,20.81632
2023-07-27,24.62585
2023-07-28,19.86394
2023-07-29,16.46258
2023-07-30,26.66666
2023-07-31,22.17687
2023-08-01,25.03401
2023-08-02,22.72108
2023-08-03,21.90476
2023-08-04,22.31292
2023-08-05,20.40816
2023-08-06,22.17687
2023-08-07,21.36054
2023-08-08,20.81632
2023-08-09,25.71428
2023-08-10,34.82993
2023-08-11,27.48299
2023-08-12,23.80952
2023-08-13,24.89795
2023-08-14,22.17687
2023-08-15,20.13605
2023-08-16,26.39455
2023-08-17,26.53061
2023-08-18,23.40136
2023-08-19,21.7687
2023-08-20,26.12244
2023-08-21,25.44217
2023-08-22,21.22448
2023-08-23,23.12925
2023-08-24,25.17006
2023-08-25,27.34693
2023-08-26,23.67346
2023-08-27,25.30612
2023-08-28,25.71428
2023-08-29,28.57142
2023-08-30,32.24489
2023-08-31,29.2517
2023-09-01,26.12244
2023-09-02,17.27891
2023-09-03,20.54421
2023-09-04,29.2517
2023-09-05,29.79591
2023-09-06,23.80952
2023-09-07,35.78231
2023-09-08,26.39455
2023-09-09,22.85714
2023-09-10,21.7687
2023-09-11,22.85714
2023-09-12,22.58503
2023-09-13,23.94557
2023-09-14,23.53741
2023-09-15,26.2585
2023-09-16,19.18367
2023-09-17,18.36734
2023-09-18,22.85714
2023-09-19,20.95238
2023-09-20,24.08163
2023-09-21,19.72789
2023-09-22,19.59183
2023-09-23,17.95918
2023-09-24,15.78231
2023-09-25,22.99319
2023-09-26,18.91156
2023-09-27,19.04761
2023-09-28,13.33333
2023-09-29,12.92517
2023-09-30,12.38095
2023-10-01,17.41496
2023-10-02,13.87755
2023-10-03,19.18367
2023-10-04,19.04761
2023-10-05,17.41496
2023-10-06,15.23809
2023-10-07,11.56462
2023-10-08,14.96598
2023-10-09,15.37414
2023-10-10,15.5102
2023-10-11,15.91836
2023-10-12,21.49659
2023-10-13,19.18367
2023-10-14,12.24489
2023-10-15,16.87074
2023-10-16,17.41496
2023-10-17,17.82312
2023-10-18,17.0068
2023-10-19,17.95918
2023-10-20,18.23129
2023-10-21,14.14965
2023-10-22,10.47619
2023-10-23,18.91156
2023-10-24,15.78231
2023-10-25,20.40816
2023-10-26,19.86394
2023-10-27,17.0068
2023-10-28,14.28571
2023-10-29,20.81632
2023-10-30,17.55102
2023-10-31,16.73469
2023-11-01,17.27891
2023-11-02,18.36734
2023-11-03,15.64625
2023-11-04,15.78231
2023-11-05,17.27891
2023-11-06,15.91836
2023-11-07,15.91836
2023-11-08,22.04081
2023-11-09,25.30612
2023-11-10,20.68027
2023-11-11,17.0068
2023-11-12,17.68707
2023-11-13,21.08843
2023-11-14,23.67346
2023-11-15,20.54421
2023-11-16,25.98639
2023-11-17,21.36054
2023-11-18,21.22448
2023-11-19,23.94557
2023-11-20,32.517
2023-11-21,24.89795
2023-11-22,21.7687
2023-11-23,31.0204
2023-11-24,22.99319
2023-11-25,20.95238
2023-11-26,23.53741
2023-11-27,21.7687
2023-11-28,25.98639
2023-11-29,25.85034
2023-11-30,25.85034
2023-12-01,24.35374
2023-12-02,23.94557
2023-12-03,22.58503
2023-12-04,31.70068
2023-12-05,27.48299
2023-12-06,34.82993
2023-12-07,33.46938
2023-12-08,34.42176
2023-12-09,25.57823
2023-12-10,30.88435
2023-12-11,27.89115
2023-12-12,26.39455
2023-12-13,26.39455
2023-12-14,28.16326
2023-12-15,27.48299
2023-12-16,21.7687
2023-12-17,66.53061
2023-12-18,100.0
2023-12-19,65.17006
2023-12-20,45.57823
2023-12-21,42.72108
2023-12-22,32.78911
2023-12-23,31.56462
2023-12-24,32.517
2023-12-25,28.29931
2023-12-26,34.28571
2023-12-27,33.06122
2023-12-28,34.28571
2023-12-29,28.16326
2023-12-30,25.71428
2023-12-31,30.20408
2024-01-01,25.71428
2024-01-02,30.74829
2024-01-03,33.74149
2024-01-04,40.54421
2024-01-05,35.78231
2024-01-06,32.38095
2024-01-07,35.64625
2024-01-08,34.42176
2024-01-09,33.87755
2024-01-10,38.23129
2024-01-11,30.74829
2024-01-12,32.78911
2024-01-13,26.12244
2024-01-14,33.19727
2024-01-15,30.74829
2024-01-16,30.47619
2024-01-17,28.70748
2024-01-18,33.19727
2024-01-19,30.47619
2024-01-20,28.70748
2024-01-21,27.7551
2024-01-22,28.43537
2024-01-23,24.35374
2024-01-24,35.37414
2024-01-25,25.71428
2024-01-26,26.53061
2024-01-27,21.63265
2024-01-28,24.7619
2024-01-29,22.85714
2024-01-30,28.84353
2024-01-31,25.03401
2024-02-01,22.72108
2024-02-02,28.16326
2024-02-03,22.72108
2024-02-04,22.44897
2024-02-05,31.0204
2024-02-06,27.48299
2024-02-07,26.2585
2024-02-08,25.03401
2024-02-09,20.68027
2024-02-10,19.59183
2024-02-11,21.08843
2024-02-12,20.0
2024-02-13,27.61904
2024-02-14,24.62585
2024-02-15,30.20408
2024-02-16,24.7619
2024-02-17,27.07482
2024-02-18,23.53741
2024-02-19,27.07482
2024-02-20,28.29931
2024-02-21,30.06802
2024-02-22,34.96598
2024-02-23,27.89115
2024-02-24,24.7619
2024-02-25,25.44217
2024-02-26,25.57823
2024-02-27,28.02721
2024-02-28,25.98639
2024-02-29,25.03401
2024-03-01,22.72108
2024-03-02,23.94557
2024-03-03,21.36054
2024-03-04,24.62585
2024-03-05,26.93877
2024-03-06,27.7551
2024-03-07,31.97278
2024-03-08,34.55782
2024-03-09,25.85034
2024-03-10,29.11564
2024-03-11,26.80272
2024-03-12,29.65986
2024-03-13,28.57142
2024-03-14,30.20408
2024-03-15,31.15646
2024-03-16,22.85714
2024-03-17,26.12244
2024-03-18,25.44217
2024-03-19,30.88435
2024-03-20,29.79591
