date,법인차량보험
2023-05-30,23.5443
2023-05-31,14.9367
2023-06-01,18.48101
2023-06-02,11.89873
2023-06-03,8.35443
2023-06-04,5.31645
2023-06-05,16.20253
2023-06-06,6.58227
2023-06-07,12.65822
2023-06-08,12.65822
2023-06-09,13.41772
2023-06-10,7.34177
2023-06-11,4.81012
2023-06-12,13.67088
2023-06-13,22.53164
2023-06-14,16.20253
2023-06-15,15.6962
2023-06-16,13.41772
2023-06-17,6.07594
2023-06-18,6.58227
2023-06-19,19.2405
2023-06-20,17.21518
2023-06-21,14.43037
2023-06-22,13.92405
2023-06-23,13.92405
2023-06-24,6.58227
2023-06-25,7.34177
2023-06-26,11.3924
2023-06-27,18.48101
2023-06-28,12.15189
2023-06-29,16.70886
2023-06-30,10.63291
2023-07-01,4.30379
2023-07-02,4.55696
2023-07-03,15.6962
2023-07-04,15.18987
2023-07-05,19.2405
2023-07-06,16.45569
2023-07-07,10.63291
2023-07-08,5.06329
2023-07-09,2.27848
2023-07-10,16.45569
2023-07-11,14.17721
2023-07-12,12.91139
2023-07-13,12.40506
2023-07-14,10.88607
2023-07-15,5.56962
2023-07-16,2.27848
2023-07-17,14.68354
2023-07-18,11.64556
2023-07-19,18.73417
2023-07-20,17.72151
2023-07-21,15.18987
2023-07-22,6.58227
2023-07-23,8.10126
2023-07-24,18.48101
2023-07-25,16.20253
2023-07-26,17.97468
2023-07-27,13.16455
2023-07-28,13.16455
2023-07-29,2.78481
2023-07-30,4.81012
2023-07-31,13.92405
2023-08-01,11.3924
2023-08-02,11.13924
2023-08-03,11.13924
2023-08-04,12.40506
2023-08-05,8.60759
2023-08-06,5.56962
2023-08-07,16.20253
2023-08-08,12.40506
2023-08-09,15.18987
2023-08-10,17.97468
2023-08-11,10.37974
2023-08-12,4.30379
2023-08-13,5.06329
2023-08-14,13.67088
2023-08-15,7.0886
2023-08-16,14.9367
2023-08-17,16.20253
2023-08-18,14.68354
2023-08-19,6.58227
2023-08-20,6.32911
2023-08-21,16.45569
2023-08-22,19.2405
2023-08-23,17.97468
2023-08-24,15.18987
2023-08-25,14.43037
2023-08-26,3.03797
2023-08-27,3.79746
2023-08-28,12.65822
2023-08-29,14.9367
2023-08-30,17.46835
2023-08-31,15.44303
2023-09-01,17.46835
2023-09-02,4.55696
2023-09-03,4.81012
2023-09-04,16.20253
2023-09-05,21.77215
2023-09-06,17.21518
2023-09-07,12.65822
2023-09-08,12.15189
2023-09-09,8.10126
2023-09-10,6.07594
2023-09-11,14.17721
2023-09-12,14.68354
2023-09-13,12.65822
2023-09-14,14.43037
2023-09-15,11.89873
2023-09-16,3.29113
2023-09-17,6.58227
2023-09-18,13.16455
2023-09-19,13.67088
2023-09-20,15.18987
2023-09-21,14.9367
2023-09-22,11.64556
2023-09-23,6.07594
2023-09-24,8.60759
2023-09-25,17.46835
2023-09-26,16.96202
2023-09-27,9.87341
2023-09-28,5.82278
2023-09-29,7.0886
2023-09-30,4.55696
2023-10-01,6.07594
2023-10-02,5.82278
2023-10-03,5.06329
2023-10-04,13.67088
2023-10-05,19.74683
2023-10-06,9.36708
2023-10-07,5.82278
2023-10-08,4.55696
2023-10-09,4.55696
2023-10-10,17.72151
2023-10-11,13.16455
2023-10-12,18.48101
2023-10-13,14.43037
2023-10-14,7.8481
2023-10-15,6.58227
2023-10-16,17.97468
2023-10-17,20.50632
2023-10-18,17.46835
2023-10-19,13.41772
2023-10-20,12.91139
2023-10-21,7.34177
2023-10-22,9.11392
2023-10-23,14.9367
2023-10-24,13.67088
2023-10-25,16.70886
2023-10-26,13.16455
2023-10-27,15.18987
2023-10-28,9.11392
2023-10-29,8.35443
2023-10-30,20.0
2023-10-31,17.46835
2023-11-01,15.94936
2023-11-02,13.41772
2023-11-03,11.3924
2023-11-04,6.83544
2023-11-05,5.06329
2023-11-06,21.77215
2023-11-07,15.6962
2023-11-08,15.44303
2023-11-09,13.16455
2023-11-10,13.16455
2023-11-11,5.31645
2023-11-12,4.30379
2023-11-13,18.48101
2023-11-14,14.17721
2023-11-15,19.74683
2023-11-16,15.6962
2023-11-17,17.46835
2023-11-18,9.62025
2023-11-19,10.12658
2023-11-20,14.9367
2023-11-21,18.22784
2023-11-22,17.72151
2023-11-23,17.72151
2023-11-24,15.18987
2023-11-25,8.35443
2023-11-26,5.31645
2023-11-27,16.70886
2023-11-28,23.29113
2023-11-29,19.2405
2023-11-30,15.6962
2023-12-01,12.40506
2023-12-02,5.82278
2023-12-03,6.58227
2023-12-04,15.18987
2023-12-05,22.02531
2023-12-06,15.6962
2023-12-07,16.20253
2023-12-08,16.96202
2023-12-09,5.31645
2023-12-10,7.8481
2023-12-11,18.73417
2023-12-12,19.49367
2023-12-13,15.94936
2023-12-14,21.01265
2023-12-15,15.44303
2023-12-16,3.03797
2023-12-17,4.30379
2023-12-18,15.6962
2023-12-19,19.49367
2023-12-20,18.48101
2023-12-21,17.46835
2023-12-22,15.18987
2023-12-23,5.56962
2023-12-24,5.82278
2023-12-25,4.30379
2023-12-26,17.72151
2023-12-27,19.49367
2023-12-28,14.43037
2023-12-29,15.94936
2023-12-30,5.82278
2023-12-31,2.02531
2024-01-01,5.56962
2024-01-02,18.98734
2024-01-03,18.73417
2024-01-04,19.49367
2024-01-05,14.9367
2024-01-06,5.56962
2024-01-07,6.58227
2024-01-08,12.91139
2024-01-09,17.72151
2024-01-10,17.72151
2024-01-11,16.96202
2024-01-12,12.65822
2024-01-13,6.58227
2024-01-14,6.58227
2024-01-15,18.48101
2024-01-16,15.18987
2024-01-17,15.18987
2024-01-18,14.43037
2024-01-19,26.58227
2024-01-20,18.98734
2024-01-21,58.48101
2024-01-22,75.6962
2024-01-23,80.50632
2024-01-24,66.32911
2024-01-25,55.94936
2024-01-26,50.12658
2024-01-27,51.89873
2024-01-28,49.87341
2024-01-29,60.75949
2024-01-30,56.20253
2024-01-31,57.46835
2024-02-01,61.01265
2024-02-02,57.46835
2024-02-03,56.70886
2024-02-04,52.91139
2024-02-05,66.83544
2024-02-06,57.97468
2024-02-07,77.46835
2024-02-08,72.91139
2024-02-09,61.01265
2024-02-10,58.98734
2024-02-11,51.89873
2024-02-12,52.65822
2024-02-13,91.64556
2024-02-14,59.2405
2024-02-15,71.89873
2024-02-16,62.02531
2024-02-17,58.22784
2024-02-18,65.06329
2024-02-19,84.05063
2024-02-20,76.20253
2024-02-21,89.62025
2024-02-22,88.86075
2024-02-23,80.0
2024-02-24,81.77215
2024-02-25,85.31645
2024-02-26,71.3924
2024-02-27,70.63291
2024-02-28,85.06329
2024-02-29,61.77215
2024-03-01,72.15189
2024-03-02,45.56962
2024-03-03,42.27848
2024-03-04,55.44303
2024-03-05,66.58227
2024-03-06,70.63291
2024-03-07,78.48101
2024-03-08,86.58227
2024-03-09,66.83544
2024-03-10,47.34177
2024-03-11,74.17721
2024-03-12,83.03797
2024-03-13,97.46835
2024-03-14,100.0
2024-03-15,92.65822
2024-03-16,92.65822
2024-03-17,86.58227
2024-03-18,69.62025
2024-03-19,72.65822
2024-03-20,79.49367
