date,보험료청구
2023-05-31,32.43243
2023-06-01,36.48648
2023-06-02,33.33333
2023-06-03,23.87387
2023-06-04,18.01801
2023-06-05,44.59459
2023-06-06,27.02702
2023-06-07,33.33333
2023-06-08,40.09009
2023-06-09,44.59459
2023-06-10,21.62162
2023-06-11,13.96396
2023-06-12,43.24324
2023-06-13,62.61261
2023-06-14,52.7027
2023-06-15,30.18018
2023-06-16,39.63963
2023-06-17,22.97297
2023-06-18,15.31531
2023-06-19,48.64864
2023-06-20,54.5045
2023-06-21,34.68468
2023-06-22,35.58558
2023-06-23,39.18918
2023-06-24,21.62162
2023-06-25,13.51351
2023-06-26,43.69369
2023-06-27,66.66666
2023-06-28,60.36036
2023-06-29,68.01801
2023-06-30,52.7027
2023-07-01,31.98198
2023-07-02,24.77477
2023-07-03,78.37837
2023-07-04,61.26126
2023-07-05,50.9009
2023-07-06,53.15315
2023-07-07,60.81081
2023-07-08,34.23423
2023-07-09,25.22522
2023-07-10,73.42342
2023-07-11,64.41441
2023-07-12,70.27027
2023-07-13,60.36036
2023-07-14,51.35135
2023-07-15,28.37837
2023-07-16,25.67567
2023-07-17,68.91891
2023-07-18,64.86486
2023-07-19,51.35135
2023-07-20,55.85585
2023-07-21,49.09909
2023-07-22,32.88288
2023-07-23,24.77477
2023-07-24,73.87387
2023-07-25,59.45945
2023-07-26,63.06306
2023-07-27,49.09909
2023-07-28,51.35135
2023-07-29,34.23423
2023-07-30,25.67567
2023-07-31,64.41441
2023-08-01,59.45945
2023-08-02,60.36036
2023-08-03,46.39639
2023-08-04,57.2072
2023-08-05,34.23423
2023-08-06,23.42342
2023-08-07,66.21621
2023-08-08,64.86486
2023-08-09,75.67567
2023-08-10,45.49549
2023-08-11,52.7027
2023-08-12,35.13513
2023-08-13,27.02702
2023-08-14,65.76576
2023-08-15,26.12612
2023-08-16,68.46846
2023-08-17,69.81981
2023-08-18,54.5045
2023-08-19,30.63063
2023-08-20,32.88288
2023-08-21,68.46846
2023-08-22,68.91891
2023-08-23,66.66666
2023-08-24,63.96396
2023-08-25,55.85585
2023-08-26,33.78378
2023-08-27,20.72072
2023-08-28,66.66666
2023-08-29,67.11711
2023-08-30,68.91891
2023-08-31,68.91891
2023-09-01,52.7027
2023-09-02,32.88288
2023-09-03,28.82882
2023-09-04,72.97297
2023-09-05,65.76576
2023-09-06,75.22522
2023-09-07,65.31531
2023-09-08,62.16216
2023-09-09,27.47747
2023-09-10,24.32432
2023-09-11,87.83783
2023-09-12,88.73873
2023-09-13,69.36936
2023-09-14,62.61261
2023-09-15,63.06306
2023-09-16,40.09009
2023-09-17,18.91891
2023-09-18,55.85585
2023-09-19,63.96396
2023-09-20,72.07207
2023-09-21,65.76576
2023-09-22,62.16216
2023-09-23,31.53153
2023-09-24,27.92792
2023-09-25,76.57657
2023-09-26,53.15315
2023-09-27,53.6036
2023-09-28,16.21621
2023-09-29,13.96396
2023-09-30,18.01801
2023-10-01,14.86486
2023-10-02,26.57657
2023-10-03,33.33333
2023-10-04,72.52252
2023-10-05,62.16216
2023-10-06,61.71171
2023-10-07,35.58558
2023-10-08,26.12612
2023-10-09,26.12612
2023-10-10,81.53153
2023-10-11,53.15315
2023-10-12,73.87387
2023-10-13,59.45945
2023-10-14,25.67567
2023-10-15,16.66666
2023-10-16,67.56756
2023-10-17,66.21621
2023-10-18,56.75675
2023-10-19,61.26126
2023-10-20,70.27027
2023-10-21,24.32432
2023-10-22,25.22522
2023-10-23,89.63963
2023-10-24,80.63063
2023-10-25,77.47747
2023-10-26,76.12612
2023-10-27,72.07207
2023-10-28,38.28828
2023-10-29,34.23423
2023-10-30,78.37837
2023-10-31,86.03603
2023-11-01,69.36936
2023-11-02,54.95495
2023-11-03,66.66666
2023-11-04,38.73873
2023-11-05,40.99099
2023-11-06,77.92792
2023-11-07,69.36936
2023-11-08,68.91891
2023-11-09,55.4054
2023-11-10,63.96396
2023-11-11,40.99099
2023-11-12,25.67567
2023-11-13,85.13513
2023-11-14,82.88288
2023-11-15,59.9099
2023-11-16,57.65765
2023-11-17,59.9099
2023-11-18,36.03603
2023-11-19,22.97297
2023-11-20,71.62162
2023-11-21,68.01801
2023-11-22,79.72972
2023-11-23,68.91891
2023-11-24,61.26126
2023-11-25,40.54054
2023-11-26,24.77477
2023-11-27,78.37837
2023-11-28,84.23423
2023-11-29,74.77477
2023-11-30,73.42342
2023-12-01,72.97297
2023-12-02,37.38738
2023-12-03,34.68468
2023-12-04,85.58558
2023-12-05,92.34234
2023-12-06,78.37837
2023-12-07,89.63963
2023-12-08,59.9099
2023-12-09,49.54954
2023-12-10,36.48648
2023-12-11,90.99099
2023-12-12,93.69369
2023-12-13,89.18918
2023-12-14,74.77477
2023-12-15,77.02702
2023-12-16,47.29729
2023-12-17,30.18018
2023-12-18,86.93693
2023-12-19,90.54054
2023-12-20,66.21621
2023-12-21,75.22522
2023-12-22,58.1081
2023-12-23,39.18918
2023-12-24,23.42342
2023-12-25,35.58558
2023-12-26,100.0
2023-12-27,91.44144
2023-12-28,98.64864
2023-12-29,75.22522
2023-12-30,40.54054
2023-12-31,38.73873
2024-01-01,43.24324
2024-01-02,100.0
2024-01-03,84.68468
2024-01-04,77.47747
2024-01-05,78.37837
2024-01-06,46.39639
2024-01-07,38.28828
2024-01-08,90.54054
2024-01-09,89.18918
2024-01-10,88.28828
2024-01-11,72.52252
2024-01-12,61.26126
2024-01-13,48.64864
2024-01-14,37.38738
2024-01-15,85.13513
2024-01-16,80.18018
2024-01-17,73.87387
2024-01-18,77.02702
2024-01-19,70.27027
2024-01-20,41.44144
2024-01-21,34.23423
2024-01-22,87.83783
2024-01-23,63.96396
2024-01-24,80.18018
2024-01-25,79.72972
2024-01-26,66.66666
2024-01-27,41.44144
2024-01-28,32.88288
2024-01-29,90.54054
2024-01-30,72.52252
2024-01-31,70.72072
2024-02-01,59.9099
2024-02-02,60.81081
2024-02-03,39.18918
2024-02-04,29.72972
2024-02-05,82.43243
2024-02-06,72.97297
2024-02-07,63.96396
2024-02-08,46.39639
2024-02-09,14.86486
2024-02-10,24.77477
2024-02-11,24.32432
2024-02-12,34.23423
2024-02-13,81.53153
2024-02-14,73.42342
2024-02-15,61.26126
2024-02-16,42.79279
2024-02-17,35.13513
2024-02-18,31.53153
2024-02-19,65.31531
2024-02-20,64.41441
2024-02-21,68.01801
2024-02-22,53.6036
2024-02-23,77.47747
2024-02-24,38.28828
2024-02-25,35.13513
2024-02-26,55.4054
2024-02-27,64.86486
2024-02-28,53.15315
2024-02-29,63.51351
2024-03-01,22.07207
2024-03-02,31.08108
2024-03-03,29.72972
2024-03-04,72.97297
2024-03-05,63.51351
2024-03-06,65.76576
2024-03-07,56.75675
2024-03-08,56.75675
2024-03-09,33.78378
2024-03-10,36.03603
2024-03-11,71.17117
2024-03-12,61.71171
2024-03-13,63.51351
2024-03-14,69.81981
2024-03-15,65.31531
2024-03-16,44.59459
2024-03-17,30.63063
2024-03-18,90.09009
2024-03-19,71.17117
2024-03-20,68.91891
