date,부업
2022-12-08,25.73003
2022-12-09,23.62932
2022-12-10,17.20798
2022-12-11,21.67759
2022-12-12,30.69129
2022-12-13,29.20143
2022-12-14,25.96841
2022-12-15,26.20679
2022-12-16,32.97079
2022-12-17,27.2348
2022-12-18,28.21811
2022-12-19,29.88676
2022-12-20,41.64183
2022-12-21,35.71215
2022-12-22,28.45649
2022-12-23,22.39272
2022-12-24,16.58224
2022-12-25,19.93444
2022-12-26,33.61144
2022-12-27,31.36174
2022-12-28,34.84803
2022-12-29,40.65852
2022-12-30,29.61859
2022-12-31,21.45411
2023-01-01,28.81406
2023-01-02,45.51549
2023-01-03,43.98092
2023-01-04,37.54469
2023-01-05,34.0286
2023-01-06,29.15673
2023-01-07,26.0429
2023-01-08,29.30572
2023-01-09,40.55423
2023-01-10,41.10548
2023-01-11,39.89868
2023-01-12,34.53516
2023-01-13,30.72109
2023-01-14,19.60667
2023-01-15,24.06138
2023-01-16,34.55005
2023-01-17,31.46603
2023-01-18,32.31525
2023-01-19,26.25148
2023-01-20,21.61799
2023-01-21,15.21156
2023-01-22,14.21334
2023-01-23,19.12991
2023-01-24,26.20679
2023-01-25,33.86471
2023-01-26,31.88319
2023-01-27,28.26281
2023-01-28,21.96066
2023-01-29,26.0578
2023-01-30,35.56317
2023-01-31,34.0733
2023-02-01,33.53694
2023-02-02,31.49582
2023-02-03,27.2199
2023-02-04,19.88974
2023-02-05,26.16209
2023-02-06,35.1311
2023-02-07,32.65792
2023-02-08,31.51072
2023-02-09,28.3373
2023-02-10,25.64064
2023-02-11,20.63468
2023-02-12,24.9106
2023-02-13,36.56138
2023-02-14,31.70441
2023-02-15,30.11025
2023-02-16,28.56078
2023-02-17,23.45053
2023-02-18,18.71275
2023-02-19,21.97556
2023-02-20,29.21632
2023-02-21,29.11203
2023-02-22,27.11561
2023-02-23,26.47497
2023-02-24,22.91418
2023-02-25,19.56197
2023-02-26,21.4839
2023-02-27,28.3671
2023-02-28,24.88081
2023-03-01,25.86412
2023-03-02,28.26281
2023-03-03,25.20858
2023-03-04,19.78545
2023-03-05,22.51191
2023-03-06,30.40822
2023-03-07,27.29439
2023-03-08,26.1025
2023-03-09,26.81764
2023-03-10,21.42431
2023-03-11,16.04588
2023-03-12,20.67938
2023-03-13,27.2497
2023-03-14,29.39511
2023-03-15,28.82896
2023-03-16,25.50655
2023-03-17,21.26042
2023-03-18,16.29916
2023-03-19,21.30512
2023-03-20,29.26102
2023-03-21,30.06555
2023-03-22,27.71156
2023-03-23,25.58104
2023-03-24,20.97735
2023-03-25,15.40524
2023-03-26,19.07032
2023-03-27,32.09177
2023-03-28,27.86054
2023-03-29,26.56436
2023-03-30,23.91239
2023-03-31,19.74076
2023-04-01,15.76281
2023-04-02,17.74433
2023-04-03,25.43206
2023-04-04,24.9106
2023-04-05,26.78784
2023-04-06,24.9255
2023-04-07,19.83015
2023-04-08,13.98986
2023-04-09,17.66984
2023-04-10,28.66507
2023-04-11,27.38379
2023-04-12,24.06138
2023-04-13,24.59773
2023-04-14,22.49702
2023-04-15,16.04588
2023-04-16,19.48748
2023-04-17,28.44159
2023-04-18,27.38379
2023-04-19,23.92729
2023-04-20,25.64064
2023-04-21,20.73897
2023-04-22,15.06257
2023-04-23,19.74076
2023-04-24,31.52562
2023-04-25,36.44219
2023-04-26,28.85876
2023-04-27,24.85101
2023-04-28,20.3963
2023-04-29,16.41835
2023-04-30,17.58045
2023-05-01,21.87127
2023-05-02,26.80274
2023-05-03,24.47854
2023-05-04,20.76877
2023-05-05,16.43325
2023-05-06,15.44994
2023-05-07,20.24731
2023-05-08,28.69487
2023-05-09,28.50119
2023-05-10,26.0876
2023-05-11,24.61263
2023-05-12,19.74076
2023-05-13,13.97497
2023-05-14,18.1019
2023-05-15,27.2497
2023-05-16,27.07091
2023-05-17,24.61263
2023-05-18,23.27175
2023-05-19,18.04231
2023-05-20,14.85399
2023-05-21,16.37365
2023-05-22,25.61084
2023-05-23,26.028
2023-05-24,23.15256
2023-05-25,24.37425
2023-05-26,18.62336
2023-05-27,13.06615
2023-05-28,15.28605
2023-05-29,21.66269
