date,재산세
2023-05-30,1.7975
2023-05-31,1.6528
2023-06-01,1.5988
2023-06-02,1.17999
2023-06-03,0.73775
2023-06-04,0.73877
2023-06-05,1.21973
2023-06-06,0.89875
2023-06-07,1.43066
2023-06-08,1.30635
2023-06-09,1.22584
2023-06-10,0.78972
2023-06-11,0.76832
2023-06-12,1.52237
2023-06-13,1.65994
2023-06-14,1.61714
2023-06-15,1.55498
2023-06-16,1.4755
2023-06-17,0.84984
2023-06-18,0.85697
2023-06-19,1.61918
2023-06-20,1.64159
2023-06-21,1.70172
2023-06-22,1.74859
2023-06-23,1.63344
2023-06-24,0.89875
2023-06-25,0.97517
2023-06-26,2.01149
2023-06-27,1.85253
2023-06-28,1.85762
2023-06-29,1.80973
2023-06-30,2.16128
2023-07-01,1.62223
2023-07-02,1.54071
2023-07-03,3.5573
2023-07-04,3.94758
2023-07-05,4.68839
2023-07-06,7.80753
2023-07-07,6.48385
2023-07-08,2.85624
2023-07-09,2.70848
2023-07-10,7.32554
2023-07-11,6.07626
2023-07-12,12.56215
2023-07-13,21.6526
2023-07-14,14.94049
2023-07-15,7.91962
2023-07-16,6.34221
2023-07-17,16.41905
2023-07-18,15.43368
2023-07-19,11.97521
2023-07-20,10.50684
2023-07-21,8.94065
2023-07-22,5.03179
2023-07-23,4.9951
2023-07-24,10.29489
2023-07-25,10.23885
2023-07-26,8.44847
2023-07-27,9.66108
2023-07-28,8.36594
2023-07-29,4.75564
2023-07-30,5.73693
2023-07-31,19.35681
2023-08-01,3.7183
2023-08-02,2.32942
2023-08-03,1.79852
2023-08-04,1.50505
2023-08-05,1.07707
2023-08-06,0.88958
2023-08-07,1.50913
2023-08-08,1.48467
2023-08-09,1.36035
2023-08-10,1.41334
2023-08-11,1.99315
2023-08-12,0.92524
2023-08-13,0.73775
2023-08-14,1.54071
2023-08-15,1.06688
2023-08-16,1.7975
2023-08-17,2.01353
2023-08-18,1.7812
2023-08-19,0.92015
2023-08-20,0.80704
2023-08-21,1.86883
2023-08-22,1.7384
2023-08-23,1.52033
2023-08-24,1.34099
2023-08-25,1.36952
2023-08-26,0.76628
2023-08-27,0.79991
2023-08-28,1.70273
2023-08-29,1.77304
2023-08-30,1.76693
2023-08-31,2.33859
2023-09-01,1.69051
2023-09-02,0.85595
2023-09-03,0.96804
2023-09-04,1.86475
2023-09-05,2.19898
2023-09-06,2.4089
2023-09-07,2.29171
2023-09-08,2.23159
2023-09-09,1.29921
2023-09-10,1.38073
2023-09-11,3.63475
2023-09-12,4.91664
2023-09-13,15.52029
2023-09-14,11.30981
2023-09-15,9.45524
2023-09-16,5.0216
2023-09-17,4.47847
2023-09-18,8.6217
2023-09-19,7.68932
2023-09-20,6.37992
2023-09-21,5.44448
2023-09-22,4.97065
2023-09-23,3.23326
2023-09-24,3.48801
2023-09-25,8.1764
2023-09-26,7.99298
2023-09-27,6.53175
2023-09-28,3.12219
2023-09-29,3.03558
2023-09-30,3.96082
2023-10-01,3.73461
2023-10-02,4.29098
2023-10-03,5.45875
2023-10-04,12.71602
2023-10-05,2.91228
2023-10-06,1.72617
2023-10-07,0.73469
2023-10-08,0.77239
2023-10-09,0.84474
2023-10-10,1.55804
2023-10-11,1.29921
2023-10-12,1.11477
2023-10-13,0.9925
2023-10-14,0.60935
2023-10-15,0.61751
2023-10-16,1.16572
2023-10-17,1.19018
2023-10-18,1.32265
2023-10-19,1.1912
2023-10-20,1.03325
2023-10-21,0.64094
2023-10-22,0.65725
2023-10-23,1.10662
2023-10-24,0.99759
2023-10-25,1.10357
2023-10-26,0.99148
2023-10-27,0.90588
2023-10-28,0.54108
2023-10-29,0.54821
2023-10-30,1.17999
2023-10-31,1.40824
2023-11-01,0.83557
2023-11-02,0.79175
2023-11-03,0.66132
2023-11-04,0.47383
2023-11-05,0.4239
2023-11-06,0.82436
2023-11-07,0.74182
2023-11-08,0.74284
2023-11-09,0.69597
2023-11-10,0.73775
2023-11-11,0.41065
2023-11-12,0.43001
2023-11-13,0.79379
2023-11-14,0.83353
2023-11-15,0.90384
2023-11-16,0.9232
2023-11-17,0.93136
2023-11-18,0.55738
2023-11-19,0.55433
2023-11-20,0.99861
2023-11-21,1.08217
2023-11-22,0.97517
2023-11-23,1.19018
2023-11-24,0.9497
2023-11-25,0.5635
2023-11-26,0.65725
2023-11-27,0.98536
2023-11-28,1.07707
2023-11-29,1.1749
2023-11-30,1.28087
2023-12-01,0.75303
2023-12-02,0.51051
2023-12-03,0.5258
2023-12-04,0.78054
2023-12-05,0.74386
2023-12-06,0.7194
2023-12-07,0.69902
2023-12-08,0.64808
2023-12-09,0.5207
2023-12-10,0.45854
2023-12-11,0.7887
2023-12-12,0.86206
2023-12-13,0.79889
2023-12-14,0.8478
2023-12-15,0.73061
2023-12-16,0.40759
2023-12-17,0.41676
2023-12-18,0.78666
2023-12-19,0.74692
2023-12-20,0.74488
2023-12-21,0.74284
2023-12-22,0.66336
2023-12-23,0.43001
2023-12-24,0.39536
2023-12-25,0.45345
2023-12-26,0.72858
2023-12-27,0.7408
2023-12-28,0.71329
2023-12-29,0.69699
2023-12-30,0.46058
2023-12-31,0.5421
2024-01-01,0.57165
2024-01-02,0.94155
2024-01-03,0.76628
2024-01-04,0.76628
2024-01-05,0.70514
2024-01-06,0.46975
2024-01-07,0.51153
2024-01-08,0.70106
2024-01-09,0.71635
2024-01-10,0.82334
2024-01-11,0.90996
2024-01-12,0.98638
2024-01-13,0.54923
2024-01-14,0.59203
2024-01-15,1.00574
2024-01-16,1.03325
2024-01-17,0.85086
2024-01-18,1.02918
2024-01-19,0.90079
2024-01-20,0.55738
2024-01-21,0.54108
2024-01-22,0.91199
2024-01-23,0.82844
2024-01-24,0.91199
2024-01-25,0.89365
2024-01-26,0.80602
2024-01-27,0.537
2024-01-28,0.60935
2024-01-29,0.94155
2024-01-30,0.90384
2024-01-31,0.9232
2024-02-01,0.76628
2024-02-02,0.59916
2024-02-03,0.43103
2024-02-04,0.54414
2024-02-05,0.7459
2024-02-06,0.73775
2024-02-07,0.63687
2024-02-08,0.56146
2024-02-09,0.42186
2024-02-10,0.47688
2024-02-11,0.40454
2024-02-12,0.53904
2024-02-13,0.91505
2024-02-14,0.80602
2024-02-15,0.71431
2024-02-16,0.63585
2024-02-17,0.46568
2024-02-18,0.4453
2024-02-19,0.79991
2024-02-20,0.80602
2024-02-21,0.79277
2024-02-22,0.68782
2024-02-23,0.77647
2024-02-24,0.50134
2024-02-25,0.5635
2024-02-26,0.83965
2024-02-27,0.79685
2024-02-28,0.72959
2024-02-29,0.68883
2024-03-01,0.47688
2024-03-02,0.5044
2024-03-03,0.51561
2024-03-04,0.75507
2024-03-05,0.84576
2024-03-06,0.76118
2024-03-07,0.79277
2024-03-08,0.73877
2024-03-09,0.56146
2024-03-10,0.52376
2024-03-11,0.88041
2024-03-12,0.81723
2024-03-13,0.77647
2024-03-14,0.78768
2024-03-15,0.72756
2024-03-16,0.53293
2024-03-17,0.49625
2024-03-18,0.87429
2024-03-19,1.53358
2024-03-20,1.10458
