date,삼겹살무한리필
2023-05-30,30.87431
2023-05-31,27.04918
2023-06-01,23.08743
2023-06-02,27.86885
2023-06-03,36.33879
2023-06-04,40.84699
2023-06-05,30.19125
2023-06-06,48.63387
2023-06-07,25.54644
2023-06-08,20.08196
2023-06-09,24.86338
2023-06-10,30.05464
2023-06-11,27.45901
2023-06-12,20.35519
2023-06-13,18.30601
2023-06-14,18.30601
2023-06-15,21.44808
2023-06-16,21.99453
2023-06-17,32.92349
2023-06-18,30.05464
2023-06-19,20.90163
2023-06-20,17.21311
2023-06-21,17.75956
2023-06-22,21.99453
2023-06-23,19.94535
2023-06-24,27.86885
2023-06-25,29.6448
2023-06-26,16.12021
2023-06-27,22.95081
2023-06-28,16.66666
2023-06-29,16.53005
2023-06-30,21.03825
2023-07-01,22.54098
2023-07-02,24.59016
2023-07-03,20.35519
2023-07-04,19.67213
2023-07-05,29.23497
2023-07-06,34.83606
2023-07-07,29.50819
2023-07-08,39.07103
2023-07-09,33.60655
2023-07-10,36.4754
2023-07-11,28.55191
2023-07-12,26.91256
2023-07-13,26.09289
2023-07-14,30.87431
2023-07-15,38.6612
2023-07-16,47.54098
2023-07-17,37.29508
2023-07-18,33.74316
2023-07-19,29.37158
2023-07-20,26.2295
2023-07-21,28.00546
2023-07-22,38.52459
2023-07-23,42.48633
2023-07-24,34.153
2023-07-25,27.86885
2023-07-26,23.9071
2023-07-27,27.45901
2023-07-28,27.73224
2023-07-29,37.29508
2023-07-30,43.71584
2023-07-31,33.33333
2023-08-01,30.19125
2023-08-02,30.60109
2023-08-03,30.7377
2023-08-04,25.27322
2023-08-05,35.10928
2023-08-06,32.51366
2023-08-07,27.73224
2023-08-08,28.27868
2023-08-09,22.54098
2023-08-10,22.54098
2023-08-11,25.81967
2023-08-12,27.86885
2023-08-13,20.4918
2023-08-14,20.4918
2023-08-15,25.40983
2023-08-16,15.57377
2023-08-17,19.26229
2023-08-18,14.61748
2023-08-19,24.59016
2023-08-20,24.31693
2023-08-21,18.85245
2023-08-22,20.76502
2023-08-23,23.08743
2023-08-24,19.26229
2023-08-25,24.18032
2023-08-26,29.50819
2023-08-27,26.36612
2023-08-28,18.03278
2023-08-29,16.93989
2023-08-30,20.4918
2023-08-31,18.16939
2023-09-01,18.57923
2023-09-02,27.86885
2023-09-03,26.09289
2023-09-04,21.58469
2023-09-05,20.62841
2023-09-06,18.57923
2023-09-07,15.30054
2023-09-08,20.35519
2023-09-09,24.59016
2023-09-10,29.6448
2023-09-11,17.48633
2023-09-12,20.35519
2023-09-13,18.16939
2023-09-14,17.75956
2023-09-15,21.58469
2023-09-16,27.73224
2023-09-17,29.78142
2023-09-18,19.12568
2023-09-19,19.26229
2023-09-20,20.21857
2023-09-21,17.0765
2023-09-22,15.84699
2023-09-23,28.82513
2023-09-24,24.86338
2023-09-25,17.62295
2023-09-26,18.44262
2023-09-27,15.71038
2023-09-28,14.89071
2023-09-29,13.93442
2023-09-30,21.44808
2023-10-01,24.18032
2023-10-02,20.4918
2023-10-03,22.13114
2023-10-04,13.93442
2023-10-05,17.34972
2023-10-06,23.49726
2023-10-07,21.99453
2023-10-08,34.42622
2023-10-09,29.78142
2023-10-10,21.58469
2023-10-11,18.85245
2023-10-12,18.98907
2023-10-13,24.31693
2023-10-14,25.81967
2023-10-15,29.78142
2023-10-16,22.67759
2023-10-17,16.39344
2023-10-18,13.6612
2023-10-19,20.08196
2023-10-20,22.40437
2023-10-21,26.91256
2023-10-22,26.36612
2023-10-23,18.57923
2023-10-24,15.57377
2023-10-25,15.9836
2023-10-26,19.3989
2023-10-27,19.26229
2023-10-28,21.85792
2023-10-29,24.45355
2023-10-30,19.94535
2023-10-31,16.25683
2023-11-01,18.16939
2023-11-02,19.53551
2023-11-03,11.61202
2023-11-04,25.40983
2023-11-05,21.99453
2023-11-06,13.6612
2023-11-07,14.89071
2023-11-08,18.57923
2023-11-09,16.53005
2023-11-10,20.62841
2023-11-11,23.9071
2023-11-12,23.77049
2023-11-13,15.43715
2023-11-14,19.3989
2023-11-15,22.13114
2023-11-16,19.53551
2023-11-17,19.3989
2023-11-18,24.86338
2023-11-19,20.4918
2023-11-20,15.30054
2023-11-21,16.80327
2023-11-22,17.0765
2023-11-23,17.21311
2023-11-24,14.89071
2023-11-25,22.13114
2023-11-26,24.45355
2023-11-27,19.12568
2023-11-28,18.85245
2023-11-29,15.71038
2023-11-30,20.21857
2023-12-01,14.34426
2023-12-02,24.18032
2023-12-03,23.63387
2023-12-04,13.52459
2023-12-05,18.16939
2023-12-06,16.12021
2023-12-07,18.44262
2023-12-08,18.44262
2023-12-09,25.13661
2023-12-10,19.12568
2023-12-11,15.30054
2023-12-12,19.67213
2023-12-13,15.9836
2023-12-14,14.48087
2023-12-15,18.98907
2023-12-16,26.91256
2023-12-17,24.18032
2023-12-18,17.34972
2023-12-19,15.02732
2023-12-20,15.43715
2023-12-21,16.39344
2023-12-22,18.03278
2023-12-23,21.31147
2023-12-24,19.67213
2023-12-25,26.36612
2023-12-26,15.57377
2023-12-27,15.57377
2023-12-28,18.03278
2023-12-29,17.89617
2023-12-30,22.8142
2023-12-31,17.62295
2024-01-01,20.90163
2024-01-02,16.53005
2024-01-03,13.6612
2024-01-04,15.71038
2024-01-05,18.44262
2024-01-06,23.49726
2024-01-07,28.55191
2024-01-08,12.84153
2024-01-09,16.93989
2024-01-10,21.03825
2024-01-11,16.93989
2024-01-12,18.03278
2024-01-13,19.3989
2024-01-14,17.34972
2024-01-15,13.6612
2024-01-16,18.44262
2024-01-17,17.62295
2024-01-18,18.30601
2024-01-19,21.72131
2024-01-20,24.86338
2024-01-21,27.45901
2024-01-22,19.94535
2024-01-23,20.08196
2024-01-24,22.40437
2024-01-25,18.03278
2024-01-26,26.09289
2024-01-27,29.6448
2024-01-28,33.46994
2024-01-29,20.21857
2024-01-30,23.36065
2024-01-31,22.54098
2024-02-01,19.94535
2024-02-02,20.35519
2024-02-03,33.74316
2024-02-04,39.48087
2024-02-05,23.49726
2024-02-06,19.26229
2024-02-07,20.4918
2024-02-08,33.0601
2024-02-09,22.95081
2024-02-10,18.03278
2024-02-11,28.82513
2024-02-12,32.92349
2024-02-13,26.50273
2024-02-14,22.67759
2024-02-15,22.54098
2024-02-16,29.78142
2024-02-17,38.38797
2024-02-18,36.4754
2024-02-19,27.3224
2024-02-20,29.23497
2024-02-21,27.59562
2024-02-22,27.18579
2024-02-23,31.96721
2024-02-24,33.60655
2024-02-25,35.79234
2024-02-26,31.28415
2024-02-27,26.09289
2024-02-28,25.13661
2024-02-29,28.27868
2024-03-01,39.48087
2024-03-02,46.31147
2024-03-03,90.9836
2024-03-04,21.31147
2024-03-05,22.40437
2024-03-06,25.27322
2024-03-07,21.17486
2024-03-08,26.63934
2024-03-09,38.79781
2024-03-10,31.69398
2024-03-11,24.45355
2024-03-12,26.91256
2024-03-13,20.76502
2024-03-14,26.09289
2024-03-15,25.27322
2024-03-16,45.35519
2024-03-17,38.25136
2024-03-18,23.08743
2024-03-19,24.31693
2024-03-20,23.08743
