date,간병비보험
2023-05-30,34.56375
2023-05-31,40.0
2023-06-01,33.22147
2023-06-02,27.85234
2023-06-03,19.26174
2023-06-04,19.86577
2023-06-05,26.17449
2023-06-06,19.66442
2023-06-07,29.73154
2023-06-08,32.4161
2023-06-09,27.98657
2023-06-10,15.97315
2023-06-11,15.36912
2023-06-12,26.91275
2023-06-13,31.34228
2023-06-14,29.93288
2023-06-15,24.89932
2023-06-16,25.70469
2023-06-17,17.31543
2023-06-18,16.91275
2023-06-19,25.97315
2023-06-20,26.91275
2023-06-21,26.91275
2023-06-22,26.64429
2023-06-23,26.30872
2023-06-24,14.22818
2023-06-25,17.98657
2023-06-26,62.81879
2023-06-27,45.90604
2023-06-28,34.96644
2023-06-29,35.77181
2023-06-30,27.51677
2023-07-01,18.99328
2023-07-02,15.83892
2023-07-03,27.85234
2023-07-04,28.18791
2023-07-05,37.91946
2023-07-06,27.11409
2023-07-07,41.9463
2023-07-08,18.85906
2023-07-09,21.20805
2023-07-10,36.04026
2023-07-11,27.51677
2023-07-12,34.63087
2023-07-13,36.44295
2023-07-14,37.51677
2023-07-15,21.27516
2023-07-16,26.97986
2023-07-17,31.87919
2023-07-18,31.81208
2023-07-19,30.20134
2023-07-20,32.08053
2023-07-21,28.85906
2023-07-22,23.3557
2023-07-23,22.4161
2023-07-24,32.21476
2023-07-25,33.48993
2023-07-26,27.1812
2023-07-27,29.32885
2023-07-28,25.70469
2023-07-29,18.85906
2023-07-30,17.91946
2023-07-31,29.79865
2023-08-01,29.39597
2023-08-02,29.39597
2023-08-03,28.25503
2023-08-04,26.37583
2023-08-05,21.9463
2023-08-06,17.31543
2023-08-07,28.65771
2023-08-08,34.09395
2023-08-09,41.07382
2023-08-10,33.55704
2023-08-11,39.46308
2023-08-12,24.69798
2023-08-13,22.48322
2023-08-14,37.58389
2023-08-15,28.45637
2023-08-16,42.75167
2023-08-17,42.68456
2023-08-18,43.62416
2023-08-19,23.75838
2023-08-20,28.25503
2023-08-21,41.34228
2023-08-22,48.25503
2023-08-23,47.91946
2023-08-24,43.8255
2023-08-25,41.61073
2023-08-26,25.83892
2023-08-27,27.71812
2023-08-28,45.30201
2023-08-29,51.34228
2023-08-30,47.38255
2023-08-31,40.93959
2023-09-01,32.01342
2023-09-02,25.70469
2023-09-03,25.57046
2023-09-04,40.80536
2023-09-05,47.85234
2023-09-06,47.78523
2023-09-07,49.86577
2023-09-08,40.13422
2023-09-09,26.44295
2023-09-10,23.08724
2023-09-11,38.18791
2023-09-12,44.7651
2023-09-13,46.17449
2023-09-14,47.31543
2023-09-15,42.75167
2023-09-16,28.32214
2023-09-17,25.16778
2023-09-18,42.75167
2023-09-19,53.42281
2023-09-20,53.75838
2023-09-21,47.1812
2023-09-22,54.89932
2023-09-23,34.02684
2023-09-24,31.81208
2023-09-25,62.34899
2023-09-26,73.08724
2023-09-27,56.37583
2023-09-28,22.48322
2023-09-29,30.93959
2023-09-30,26.97986
2023-10-01,23.69127
2023-10-02,31.14093
2023-10-03,28.25503
2023-10-04,40.53691
2023-10-05,36.97986
2023-10-06,37.78523
2023-10-07,26.04026
2023-10-08,25.43624
2023-10-09,26.17449
2023-10-10,36.91275
2023-10-11,36.84563
2023-10-12,39.66442
2023-10-13,40.93959
2023-10-14,25.03355
2023-10-15,24.16107
2023-10-16,38.92617
2023-10-17,34.7651
2023-10-18,33.55704
2023-10-19,35.43624
2023-10-20,29.5302
2023-10-21,20.06711
2023-10-22,21.54362
2023-10-23,36.04026
2023-10-24,35.36912
2023-10-25,35.30201
2023-10-26,34.56375
2023-10-27,29.39597
2023-10-28,22.28187
2023-10-29,22.08053
2023-10-30,38.65771
2023-10-31,37.78523
2023-11-01,29.19463
2023-11-02,42.8859
2023-11-03,38.18791
2023-11-04,22.81879
2023-11-05,20.80536
2023-11-06,32.34899
2023-11-07,36.37583
2023-11-08,35.23489
2023-11-09,34.7651
2023-11-10,29.93288
2023-11-11,18.92617
2023-11-12,22.28187
2023-11-13,31.9463
2023-11-14,32.55033
2023-11-15,33.02013
2023-11-16,30.73825
2023-11-17,30.26845
2023-11-18,21.20805
2023-11-19,19.46308
2023-11-20,35.50335
2023-11-21,36.57718
2023-11-22,36.17449
2023-11-23,36.17449
2023-11-24,31.27516
2023-11-25,24.63087
2023-11-26,22.21476
2023-11-27,34.49664
2023-11-28,41.47651
2023-11-29,41.20805
2023-11-30,34.2953
2023-12-01,27.44966
2023-12-02,25.43624
2023-12-03,25.50335
2023-12-04,34.96644
2023-12-05,33.8255
2023-12-06,37.98657
2023-12-07,36.44295
2023-12-08,31.40939
2023-12-09,26.51006
2023-12-10,31.9463
2023-12-11,47.78523
2023-12-12,40.06711
2023-12-13,46.30872
2023-12-14,48.99328
2023-12-15,38.5906
2023-12-16,30.40268
2023-12-17,33.02013
2023-12-18,34.83221
2023-12-19,47.11409
2023-12-20,65.57046
2023-12-21,81.00671
2023-12-22,64.2953
2023-12-23,36.17449
2023-12-24,29.5302
2023-12-25,32.68456
2023-12-26,52.08053
2023-12-27,48.79194
2023-12-28,55.57046
2023-12-29,42.75167
2023-12-30,26.84563
2023-12-31,26.7114
2024-01-01,29.66442
2024-01-02,41.34228
2024-01-03,38.52348
2024-01-04,39.26174
2024-01-05,35.77181
2024-01-06,31.74496
2024-01-07,27.24832
2024-01-08,35.97315
2024-01-09,40.73825
2024-01-10,41.87919
2024-01-11,41.74496
2024-01-12,48.25503
2024-01-13,35.70469
2024-01-14,30.87248
2024-01-15,39.59731
2024-01-16,40.87248
2024-01-17,44.36241
2024-01-18,44.96644
2024-01-19,39.93288
2024-01-20,32.34899
2024-01-21,31.27516
2024-01-22,36.64429
2024-01-23,42.34899
2024-01-24,40.60402
2024-01-25,39.79865
2024-01-26,38.38926
2024-01-27,28.5906
2024-01-28,35.90604
2024-01-29,49.12751
2024-01-30,38.52348
2024-01-31,42.68456
2024-02-01,35.97315
2024-02-02,34.49664
2024-02-03,33.95973
2024-02-04,29.5302
2024-02-05,48.1208
2024-02-06,44.63087
2024-02-07,42.28187
2024-02-08,37.91946
2024-02-09,21.67785
2024-02-10,29.59731
2024-02-11,36.44295
2024-02-12,36.24161
2024-02-13,44.36241
2024-02-14,45.36912
2024-02-15,56.44295
2024-02-16,42.55033
2024-02-17,37.71812
2024-02-18,39.73154
2024-02-19,51.61073
2024-02-20,53.69127
2024-02-21,53.62416
2024-02-22,52.01342
2024-02-23,43.95973
2024-02-24,32.34899
2024-02-25,34.96644
2024-02-26,46.30872
2024-02-27,57.78523
2024-02-28,53.95973
2024-02-29,47.1812
2024-03-01,34.42953
2024-03-02,35.30201
2024-03-03,35.83892
2024-03-04,51.20805
2024-03-05,100.0
2024-03-06,89.39597
2024-03-07,79.59731
2024-03-08,62.8859
2024-03-09,49.5302
2024-03-10,44.89932
2024-03-11,63.89261
2024-03-12,69.12751
2024-03-13,63.75838
2024-03-14,71.14093
2024-03-15,55.23489
2024-03-16,35.43624
2024-03-17,34.16107
2024-03-18,59.19463
2024-03-19,68.05369
2024-03-20,64.42953
