date,바이오주
2023-05-30,10.93425
2023-05-31,10.38062
2023-06-01,15.50173
2023-06-02,20.0692
2023-06-03,7.95847
2023-06-04,7.54325
2023-06-05,15.22491
2023-06-06,7.95847
2023-06-07,11.83391
2023-06-08,11.00346
2023-06-09,11.6955
2023-06-10,5.67474
2023-06-11,5.25951
2023-06-12,11.55709
2023-06-13,13.28719
2023-06-14,11.41868
2023-06-15,11.97231
2023-06-16,10.31141
2023-06-17,5.88235
2023-06-18,5.81314
2023-06-19,9.55017
2023-06-20,12.73356
2023-06-21,10.72664
2023-06-22,10.24221
2023-06-23,8.51211
2023-06-24,4.15224
2023-06-25,3.59861
2023-06-26,10.72664
2023-06-27,11.83391
2023-06-28,10.31141
2023-06-29,7.61245
2023-06-30,5.53633
2023-07-01,4.35986
2023-07-02,2.97577
2023-07-03,9.89619
2023-07-04,9.13494
2023-07-05,9.48096
2023-07-06,8.30449
2023-07-07,8.85813
2023-07-08,5.32871
2023-07-09,4.01384
2023-07-10,9.27335
2023-07-11,10.38062
2023-07-12,10.65743
2023-07-13,12.87197
2023-07-14,10.93425
2023-07-15,5.81314
2023-07-16,5.74394
2023-07-17,10.58823
2023-07-18,14.18685
2023-07-19,15.70934
2023-07-20,13.84083
2023-07-21,22.28373
2023-07-22,11.48788
2023-07-23,11.14186
2023-07-24,20.96885
2023-07-25,22.90657
2023-07-26,31.83391
2023-07-27,33.4256
2023-07-28,23.59861
2023-07-29,11.48788
2023-07-30,8.78892
2023-07-31,17.30103
2023-08-01,27.26643
2023-08-02,19.65397
2023-08-03,51.21107
2023-08-04,24.49826
2023-08-05,13.56401
2023-08-06,15.36332
2023-08-07,22.28373
2023-08-08,20.83044
2023-08-09,55.43252
2023-08-10,38.89273
2023-08-11,24.77508
2023-08-12,12.38754
2023-08-13,13.21799
2023-08-14,23.18339
2023-08-15,17.30103
2023-08-16,21.7993
2023-08-17,20.89965
2023-08-18,15.84775
2023-08-19,10.93425
2023-08-20,8.3737
2023-08-21,12.24913
2023-08-22,13.56401
2023-08-23,12.11072
2023-08-24,12.52595
2023-08-25,8.58131
2023-08-26,6.7128
2023-08-27,5.81314
2023-08-28,12.66435
2023-08-29,15.70934
2023-08-30,15.22491
2023-08-31,17.16262
2023-09-01,13.77162
2023-09-02,8.30449
2023-09-03,10.86505
2023-09-04,13.63321
2023-09-05,14.60207
2023-09-06,15.70934
2023-09-07,13.84083
2023-09-08,16.60899
2023-09-09,9.61937
2023-09-10,8.99653
2023-09-11,26.43598
2023-09-12,28.65051
2023-09-13,15.43252
2023-09-14,10.79584
2023-09-15,10.79584
2023-09-16,7.40484
2023-09-17,5.74394
2023-09-18,10.79584
2023-09-19,11.41868
2023-09-20,10.86505
2023-09-21,6.7128
2023-09-22,8.99653
2023-09-23,4.49826
2023-09-24,4.49826
2023-09-25,11.97231
2023-09-26,11.34948
2023-09-27,10.93425
2023-09-28,6.02076
2023-09-29,6.15916
2023-09-30,3.87543
2023-10-01,4.15224
2023-10-02,4.42906
2023-10-03,5.74394
2023-10-04,13.84083
2023-10-05,10.1038
2023-10-06,9.27335
2023-10-07,4.56747
2023-10-08,2.35294
2023-10-09,4.15224
2023-10-10,9.06574
2023-10-11,9.41176
2023-10-12,8.58131
2023-10-13,6.7128
2023-10-14,3.25259
2023-10-15,3.66782
2023-10-16,6.782
2023-10-17,7.12802
2023-10-18,17.92387
2023-10-19,11.90311
2023-10-20,10.58823
2023-10-21,4.29065
2023-10-22,4.29065
2023-10-23,9.20415
2023-10-24,7.88927
2023-10-25,9.55017
2023-10-26,8.92733
2023-10-27,7.75086
2023-10-28,4.22145
2023-10-29,3.25259
2023-10-30,5.88235
2023-10-31,8.16608
2023-11-01,7.75086
2023-11-02,7.82006
2023-11-03,7.19723
2023-11-04,4.56747
2023-11-05,4.15224
2023-11-06,22.14532
2023-11-07,17.09342
2023-11-08,12.38754
2023-11-09,8.3737
2023-11-10,7.12802
2023-11-11,3.59861
2023-11-12,3.66782
2023-11-13,8.02768
2023-11-14,6.15916
2023-11-15,10.1038
2023-11-16,6.36678
2023-11-17,8.02768
2023-11-18,4.98269
2023-11-19,4.22145
2023-11-20,6.36678
2023-11-21,8.02768
2023-11-22,7.88927
2023-11-23,9.06574
2023-11-24,7.68166
2023-11-25,7.40484
2023-11-26,5.81314
2023-11-27,7.75086
2023-11-28,8.58131
2023-11-29,7.19723
2023-11-30,6.782
2023-12-01,6.98961
2023-12-02,4.15224
2023-12-03,4.84429
2023-12-04,10.24221
2023-12-05,19.72318
2023-12-06,10.17301
2023-12-07,9.20415
2023-12-08,7.95847
2023-12-09,3.80622
2023-12-10,4.15224
2023-12-11,8.51211
2023-12-12,9.27335
2023-12-13,8.30449
2023-12-14,15.70934
2023-12-15,8.92733
2023-12-16,7.05882
2023-12-17,8.02768
2023-12-18,9.75778
2023-12-19,11.6955
2023-12-20,13.63321
2023-12-21,9.96539
2023-12-22,15.0173
2023-12-23,6.85121
2023-12-24,8.16608
2023-12-25,11.14186
2023-12-26,21.38408
2023-12-27,24.49826
2023-12-28,21.66089
2023-12-29,12.17993
2023-12-30,11.48788
2023-12-31,10.38062
2024-01-01,12.94117
2024-01-02,35.50173
2024-01-03,27.75086
2024-01-04,25.32871
2024-01-05,16.19377
2024-01-06,10.58823
2024-01-07,8.71972
2024-01-08,12.17993
2024-01-09,14.80968
2024-01-10,20.0692
2024-01-11,11.41868
2024-01-12,8.92733
2024-01-13,5.46712
2024-01-14,4.77508
2024-01-15,9.89619
2024-01-16,10.58823
2024-01-17,9.96539
2024-01-18,8.99653
2024-01-19,11.28027
2024-01-20,4.29065
2024-01-21,6.15916
2024-01-22,10.65743
2024-01-23,9.27335
2024-01-24,9.96539
2024-01-25,9.27335
2024-01-26,9.48096
2024-01-27,4.01384
2024-01-28,4.49826
2024-01-29,15.77854
2024-01-30,12.66435
2024-01-31,8.3737
2024-02-01,8.3737
2024-02-02,8.4429
2024-02-03,4.77508
2024-02-04,5.60553
2024-02-05,9.75778
2024-02-06,8.78892
2024-02-07,7.26643
2024-02-08,8.58131
2024-02-09,3.66782
2024-02-10,4.42906
2024-02-11,4.22145
2024-02-12,4.15224
2024-02-13,13.28719
2024-02-14,8.09688
2024-02-15,8.99653
2024-02-16,8.71972
2024-02-17,5.53633
2024-02-18,5.0519
2024-02-19,8.99653
2024-02-20,10.24221
2024-02-21,9.48096
2024-02-22,9.06574
2024-02-23,13.63321
2024-02-24,8.78892
2024-02-25,12.59515
2024-02-26,16.33217
2024-02-27,17.71626
2024-02-28,13.56401
2024-02-29,10.72664
2024-03-01,7.47404
2024-03-02,6.57439
2024-03-03,5.0519
2024-03-04,12.52595
2024-03-05,11.34948
2024-03-06,20.89965
2024-03-07,15.0173
2024-03-08,19.44636
2024-03-09,12.87197
2024-03-10,14.04844
2024-03-11,24.29065
2024-03-12,17.43944
2024-03-13,20.34602
2024-03-14,17.23183
2024-03-15,12.73356
2024-03-16,8.02768
2024-03-17,8.99653
2024-03-18,18.82352
2024-03-19,19.44636
2024-03-20,24.63667
