date,특판적금
2022-04-06,1.6214
2022-04-07,1.59848
2022-04-08,1.4266
2022-04-09,0.92815
2022-04-10,0.96825
2022-04-11,1.65005
2022-04-12,1.43806
2022-04-13,1.44952
2022-04-14,1.43806
2022-04-15,1.50108
2022-04-16,0.91096
2022-04-17,0.74481
2022-04-18,1.78755
2022-04-19,1.90214
2022-04-20,1.75317
2022-04-21,1.65578
2022-04-22,1.50681
2022-04-23,0.92815
2022-04-24,0.83075
2022-04-25,1.66151
2022-04-26,1.90214
2022-04-27,1.50681
2022-04-28,1.58702
2022-04-29,1.51254
2022-04-30,0.84221
2022-05-01,0.96825
2022-05-02,1.83339
2022-05-03,1.7188
2022-05-04,1.50681
2022-05-05,0.99117
2022-05-06,1.46671
2022-05-07,0.91669
2022-05-08,1.14013
2022-05-09,1.7188
2022-05-10,1.90787
2022-05-11,1.53546
2022-05-12,1.50108
2022-05-13,1.22035
2022-05-14,0.57866
2022-05-15,0.91096
2022-05-16,1.44952
2022-05-17,1.59848
2022-05-18,1.56984
2022-05-19,1.64432
2022-05-20,1.49535
2022-05-21,0.762
2022-05-22,0.83648
2022-05-23,1.65578
2022-05-24,1.8563
2022-05-25,1.9136
2022-05-26,2.1485
2022-05-27,1.97662
2022-05-28,0.87086
2022-05-29,0.83075
2022-05-30,1.78755
2022-05-31,1.6214
2022-06-01,1.34066
2022-06-02,1.8563
2022-06-03,1.93651
2022-06-04,1.07711
2022-06-05,1.0943
2022-06-06,1.07138
2022-06-07,1.74172
2022-06-08,1.72453
2022-06-09,1.74172
2022-06-10,1.53546
2022-06-11,0.81929
2022-06-12,0.93388
2022-06-13,1.94224
2022-06-14,2.11985
2022-06-15,1.98235
2022-06-16,3.01363
2022-06-17,2.06829
2022-06-18,1.08857
2022-06-19,1.05992
2022-06-20,2.0511
2022-06-21,2.10839
2022-06-22,1.79328
2022-06-23,2.00527
2022-06-24,1.7188
2022-06-25,0.90523
2022-06-26,0.91669
2022-06-27,2.15996
2022-06-28,1.96516
2022-06-29,1.95943
2022-06-30,1.91933
2022-07-01,1.64432
2022-07-02,0.99117
2022-07-03,1.00263
2022-07-04,1.82193
2022-07-05,1.87922
2022-07-06,2.02818
2022-07-07,1.83911
2022-07-08,1.73599
2022-07-09,1.1917
2022-07-10,1.10003
2022-07-11,2.22298
2022-07-12,2.26882
2022-07-13,2.43497
2022-07-14,3.7298
2022-07-15,3.1053
2022-07-16,1.8162
2022-07-17,1.63286
2022-07-18,2.32038
2022-07-19,2.36621
2022-07-20,2.52664
2022-07-21,2.18861
2022-07-22,2.11985
2022-07-23,1.11722
2022-07-24,1.17451
2022-07-25,2.46361
2022-07-26,2.3433
2022-07-27,2.03391
2022-07-28,1.89641
2022-07-29,2.0511
2022-07-30,1.18024
2022-07-31,1.51827
2022-08-01,2.46934
2022-08-02,2.30892
2022-08-03,2.33184
2022-08-04,2.32038
2022-08-05,2.11985
2022-08-06,1.27191
2022-08-07,1.47244
2022-08-08,2.22298
2022-08-09,2.11412
2022-08-10,2.39486
2022-08-11,2.73289
2022-08-12,2.18861
2022-08-13,1.46671
2022-08-14,1.36358
2022-08-15,1.70734
2022-08-16,2.66414
2022-08-17,2.26882
2022-08-18,2.41205
2022-08-19,2.18288
2022-08-20,1.55265
2022-08-21,1.63859
2022-08-22,2.63549
2022-08-23,2.56674
2022-08-24,2.70425
2022-08-25,2.9678
2022-08-26,2.78446
2022-08-27,1.59848
2022-08-28,1.50108
2022-08-29,2.78446
2022-08-30,2.48653
2022-08-31,2.773
2022-09-01,2.27455
2022-09-02,2.32611
2022-09-03,1.65005
2022-09-04,1.61567
2022-09-05,2.61831
2022-09-06,2.7157
2022-09-07,2.47507
2022-09-08,2.10266
2022-09-09,1.05419
2022-09-10,1.03128
2022-09-11,1.36931
2022-09-12,1.52973
2022-09-13,3.94751
2022-09-14,3.79855
2022-09-15,3.38604
2022-09-16,2.68133
2022-09-17,1.54692
2022-09-18,1.65578
2022-09-19,3.02509
2022-09-20,2.79592
2022-09-21,2.88759
2022-09-22,3.01936
2022-09-23,2.72716
2022-09-24,1.91933
2022-09-25,1.67296
2022-09-26,2.66414
2022-09-27,2.70998
2022-09-28,2.60112
2022-09-29,2.79592
2022-09-30,2.54382
2022-10-01,1.94797
2022-10-02,1.93078
2022-10-03,2.20006
2022-10-04,3.3975
2022-10-05,3.61521
2022-10-06,4.34857
2022-10-07,4.33138
2022-10-08,2.2459
2022-10-09,2.20006
2022-10-10,2.8131
2022-10-11,4.60066
2022-10-12,5.12776
2022-10-13,5.44287
2022-10-14,5.84393
2022-10-15,3.61521
2022-10-16,3.54646
2022-10-17,5.40277
2022-10-18,5.80955
2022-10-19,5.32256
2022-10-20,4.53764
2022-10-21,4.11367
2022-10-22,2.64695
2022-10-23,2.37194
2022-10-24,4.45743
2022-10-25,4.48034
2022-10-26,4.33711
2022-10-27,5.40277
2022-10-28,3.74699
2022-10-29,2.33184
2022-10-30,2.11985
2022-10-31,4.50326
2022-11-01,4.57774
2022-11-02,5.82101
2022-11-03,4.3944
2022-11-04,4.10794
2022-11-05,3.05947
2022-11-06,2.65841
2022-11-07,4.18815
2022-11-08,3.68396
2022-11-09,4.53764
2022-11-10,4.92723
2022-11-11,3.71261
2022-11-12,2.45788
2022-11-13,2.60112
2022-11-14,5.04755
2022-11-15,4.26836
2022-11-16,3.71834
2022-11-17,4.18815
2022-11-18,3.50635
2022-11-19,2.11412
2022-11-20,2.011
2022-11-21,4.17669
2022-11-22,4.40013
2022-11-23,4.24544
2022-11-24,3.8673
2022-11-25,4.1595
2022-11-26,3.07092
2022-11-27,3.04801
2022-11-28,5.75799
2022-11-29,4.97307
2022-11-30,4.23971
2022-12-01,4.9788
2022-12-02,4.2569
2022-12-03,2.00527
2022-12-04,2.14277
2022-12-05,4.03345
2022-12-06,4.21106
2022-12-07,4.92723
2022-12-08,4.8241
2022-12-09,3.94751
2022-12-10,2.32611
2022-12-11,2.25736
2022-12-12,3.27145
2022-12-13,3.39177
2022-12-14,2.96207
2022-12-15,2.89904
2022-12-16,2.54382
2022-12-17,1.56984
2022-12-18,1.66723
2022-12-19,2.33757
2022-12-20,2.3834
2022-12-21,2.36049
2022-12-22,2.33184
2022-12-23,2.38913
2022-12-24,1.48962
2022-12-25,1.49535
2022-12-26,2.72716
2022-12-27,2.22298
2022-12-28,2.15423
2022-12-29,2.20006
2022-12-30,2.12558
2022-12-31,1.58129
2023-01-01,2.19433
2023-01-02,3.79282
2023-01-03,3.08238
2023-01-04,2.70425
2023-01-05,2.65268
2023-01-06,2.3433
2023-01-07,1.4839
2023-01-08,1.44379
2023-01-09,2.46934
2023-01-10,2.48653
2023-01-11,2.32038
2023-01-12,2.20006
2023-01-13,2.61258
2023-01-14,1.68442
2023-01-15,1.80474
2023-01-16,2.14277
2023-01-17,2.18288
2023-01-18,2.02245
2023-01-19,1.94224
2023-01-20,1.99954
2023-01-21,1.35785
2023-01-22,1.16878
2023-01-23,1.12295
2023-01-24,1.47244
2023-01-25,2.37194
2023-01-26,2.54955
2023-01-27,2.18861
2023-01-28,1.67869
2023-01-29,1.98235
2023-01-30,2.63549
2023-01-31,2.45215
2023-02-01,2.36049
2023-02-02,2.23444
2023-02-03,1.93651
2023-02-04,1.27764
2023-02-05,1.40368
2023-02-06,2.15996
2023-02-07,1.98235
2023-02-08,2.011
2023-02-09,1.93078
2023-02-10,1.79328
2023-02-11,1.15732
2023-02-12,1.21462
2023-02-13,1.89068
2023-02-14,1.60994
2023-02-15,1.74745
2023-02-16,1.59848
2023-02-17,1.27191
2023-02-18,1.03701
2023-02-19,1.00836
2023-02-20,1.6214
2023-02-21,1.46098
2023-02-22,1.44952
2023-02-23,1.20889
2023-02-24,1.20316
2023-02-25,0.95107
2023-02-26,0.96825
2023-02-27,1.25472
2023-02-28,1.37504
2023-03-01,1.22607
2023-03-02,1.22607
2023-03-03,1.01982
2023-03-04,0.8021
2023-03-05,0.79064
2023-03-06,1.22035
2023-03-07,1.25472
2023-03-08,1.24899
2023-03-09,1.16878
2023-03-10,1.27764
2023-03-11,0.71616
2023-03-12,0.83648
2023-03-13,1.2891
2023-03-14,1.18597
2023-03-15,1.28337
2023-03-16,1.12868
2023-03-17,0.94534
2023-03-18,0.89377
2023-03-19,0.75054
2023-03-20,1.40941
2023-03-21,1.08857
2023-03-22,1.16305
2023-03-23,1.11722
2023-03-24,1.11149
2023-03-25,0.87086
2023-03-26,0.73908
2023-03-27,1.15732
2023-03-28,0.94534
2023-03-29,0.8995
2023-03-30,0.75627
2023-03-31,0.89377
2023-04-01,0.57293
2023-04-02,0.56147
2023-04-03,0.81929
2023-04-04,0.97971
2023-04-05,1.16878
2023-04-06,0.83075
2023-04-07,0.87086
2023-04-08,0.61303
2023-04-09,0.55574
2023-04-10,0.99117
2023-04-11,1.00263
2023-04-12,0.8995
2023-04-13,0.84221
2023-04-14,0.80783
2023-04-15,0.60158
2023-04-16,0.55001
2023-04-17,0.83075
2023-04-18,0.96253
2023-04-19,0.89377
2023-04-20,0.95107
2023-04-21,0.84794
2023-04-22,0.60731
2023-04-23,0.63022
2023-04-24,0.9568
2023-04-25,1.14586
2023-04-26,1.02555
2023-04-27,0.96253
2023-04-28,0.8594
2023-04-29,0.73335
2023-04-30,0.65887
2023-05-01,0.75054
2023-05-02,1.01982
2023-05-03,1.05419
2023-05-04,0.88804
2023-05-05,0.56147
2023-05-06,0.52137
2023-05-07,0.48699
2023-05-08,0.97398
2023-05-09,1.01982
2023-05-10,0.95107
2023-05-11,0.94534
2023-05-12,0.84794
2023-05-13,0.55001
2023-05-14,0.40105
2023-05-15,1.08857
2023-05-16,1.15159
2023-05-17,1.25472
2023-05-18,1.16878
2023-05-19,0.79637
2023-05-20,0.52137
2023-05-21,0.45834
2023-05-22,0.95107
2023-05-23,1.12295
2023-05-24,0.86513
2023-05-25,1.01409
2023-05-26,0.91669
2023-05-27,0.52137
2023-05-28,0.55001
2023-05-29,0.67033
