date,KOSPI200
2023-05-30,30.03987
2023-05-31,28.79929
2023-06-01,25.07753
2023-06-02,26.27381
2023-06-03,5.49401
2023-06-04,3.45591
2023-06-05,28.79929
2023-06-06,7.04474
2023-06-07,24.67877
2023-06-08,22.1976
2023-06-09,25.65352
2023-06-10,5.71555
2023-06-11,3.94328
2023-06-12,24.36863
2023-06-13,24.50155
2023-06-14,24.36863
2023-06-15,22.06468
2023-06-16,21.17855
2023-06-17,3.89898
2023-06-18,2.12671
2023-06-19,20.8684
2023-06-20,19.80505
2023-06-21,19.36198
2023-06-22,20.20381
2023-06-23,21.97607
2023-06-24,3.81036
2023-06-25,2.65839
2023-06-26,18.07709
2023-06-27,18.47585
2023-06-28,20.1595
2023-06-29,18.47585
2023-06-30,19.62782
2023-07-01,3.58883
2023-07-02,2.747
2023-07-03,20.69118
2023-07-04,21.00132
2023-07-05,19.62782
2023-07-06,17.23526
2023-07-07,18.47585
2023-07-08,2.61408
2023-07-09,3.58883
2023-07-10,19.00753
2023-07-11,19.05183
2023-07-12,19.93797
2023-07-13,18.56446
2023-07-14,21.35578
2023-07-15,3.72175
2023-07-16,2.25963
2023-07-17,20.64687
2023-07-18,18.43154
2023-07-19,18.25431
2023-07-20,16.61497
2023-07-21,17.10234
2023-07-22,2.87992
2023-07-23,2.30394
2023-07-24,17.58972
2023-07-25,18.91891
2023-07-26,20.95702
2023-07-27,19.93797
2023-07-28,18.8303
2023-07-29,3.76606
2023-07-30,2.61408
2023-07-31,21.66592
2023-08-01,22.02038
2023-08-02,20.33673
2023-08-03,20.33673
2023-08-04,16.1719
2023-08-05,3.58883
2023-08-06,2.39255
2023-08-07,19.84935
2023-08-08,17.32388
2023-08-09,17.58972
2023-08-10,16.08329
2023-08-11,13.73504
2023-08-12,3.05715
2023-08-13,2.0381
2023-08-14,15.24147
2023-08-15,3.76606
2023-08-16,16.61497
2023-08-17,18.74169
2023-08-18,18.52015
2023-08-19,3.98759
2023-08-20,2.17102
2023-08-21,17.89986
2023-08-22,17.32388
2023-08-23,14.53256
2023-08-24,16.39344
2023-08-25,15.90607
2023-08-26,2.65839
2023-08-27,1.86087
2023-08-28,15.81745
2023-08-29,19.58351
2023-08-30,18.1214
2023-08-31,15.24147
2023-09-01,16.88081
2023-09-02,3.76606
2023-09-03,2.30394
2023-09-04,16.8365
2023-09-05,16.7922
2023-09-06,14.35533
2023-09-07,13.95657
2023-09-08,13.86796
2023-09-09,2.39255
2023-09-10,2.65839
2023-09-11,14.97563
2023-09-12,14.66548
2023-09-13,14.00088
2023-09-14,16.8365
2023-09-15,17.85556
2023-09-16,2.43686
2023-09-17,2.43686
2023-09-18,14.7984
2023-09-19,13.07044
2023-09-20,13.64643
2023-09-21,14.04519
2023-09-22,14.17811
2023-09-23,2.83562
2023-09-24,2.0381
2023-09-25,14.84271
2023-09-26,13.38059
2023-09-27,14.44395
2023-09-28,3.01284
2023-09-29,2.08241
2023-09-30,2.52547
2023-10-01,1.72795
2023-10-02,2.48116
2023-10-03,3.45591
2023-10-04,19.89366
2023-10-05,23.48249
2023-10-06,20.29242
2023-10-07,3.23438
2023-10-08,2.43686
2023-10-09,2.92423
2023-10-10,19.62782
2023-10-11,21.13424
2023-10-12,22.02038
2023-10-13,18.25431
2023-10-14,2.39255
2023-10-15,3.19007
2023-10-16,17.4568
2023-10-17,18.78599
2023-10-18,17.94417
2023-10-19,20.42534
2023-10-20,20.8241
2023-10-21,3.67744
2023-10-22,3.19007
2023-10-23,22.24191
2023-10-24,24.76739
2023-10-25,20.8684
2023-10-26,22.68498
2023-10-27,20.55826
2023-10-28,4.16482
2023-10-29,2.92423
2023-10-30,20.42534
2023-10-31,19.36198
2023-11-01,23.17235
2023-11-02,23.03943
2023-11-03,24.76739
2023-11-04,4.43066
2023-11-05,3.89898
2023-11-06,36.37571
2023-11-07,35.79973
2023-11-08,25.43198
2023-11-09,24.94461
2023-11-10,17.72264
2023-11-11,3.3673
2023-11-12,2.48116
2023-11-13,19.4949
2023-11-14,19.45059
2023-11-15,21.66592
2023-11-16,23.30527
2023-11-17,16.74789
2023-11-18,2.79131
2023-11-19,2.30394
2023-11-20,20.42534
2023-11-21,18.69738
2023-11-22,19.53921
2023-11-23,17.81125
2023-11-24,17.19096
2023-11-25,3.10146
2023-11-26,3.27868
2023-11-27,18.8303
2023-11-28,20.24811
2023-11-29,17.32388
2023-11-30,17.4568
2023-12-01,15.24147
2023-12-02,3.10146
2023-12-03,2.79131
2023-12-04,17.01373
2023-12-05,16.48205
2023-12-06,17.58972
2023-12-07,16.70358
2023-12-08,16.43774
2023-12-09,3.58883
2023-12-10,3.32299
2023-12-11,20.02658
2023-12-12,17.27957
2023-12-13,15.19716
2023-12-14,20.8241
2023-12-15,20.07089
2023-12-16,3.05715
2023-12-17,2.747
2023-12-18,17.94417
2023-12-19,17.67833
2023-12-20,20.29242
2023-12-21,15.24147
2023-12-22,17.10234
2023-12-23,3.54452
2023-12-24,1.68365
2023-12-25,2.61408
2023-12-26,17.81125
2023-12-27,16.8365
2023-12-28,20.42534
2023-12-29,8.28533
2023-12-30,3.50022
2023-12-31,2.56978
2024-01-01,2.79131
2024-01-02,19.89366
2024-01-03,18.52015
2024-01-04,18.07709
2024-01-05,14.62117
2024-01-06,3.4116
2024-01-07,3.4116
2024-01-08,14.53256
2024-01-09,17.32388
2024-01-10,18.07709
2024-01-11,18.8303
2024-01-12,15.15285
2024-01-13,2.747
2024-01-14,2.79131
2024-01-15,15.99468
2024-01-16,16.65928
2024-01-17,22.1976
2024-01-18,18.52015
2024-01-19,20.29242
2024-01-20,4.16482
2024-01-21,2.61408
2024-01-22,18.52015
2024-01-23,20.07089
2024-01-24,18.60877
2024-01-25,19.22906
2024-01-26,17.72264
2024-01-27,2.96854
2024-01-28,2.48116
2024-01-29,21.66592
2024-01-30,18.74169
2024-01-31,17.41249
2024-02-01,15.99468
2024-02-02,20.77979
2024-02-03,3.63314
2024-02-04,2.92423
2024-02-05,22.68498
2024-02-06,19.40629
2024-02-07,20.55826
2024-02-08,17.81125
2024-02-09,3.67744
2024-02-10,2.61408
2024-02-11,2.65839
2024-02-12,2.87992
2024-02-13,21.00132
2024-02-14,17.27957
2024-02-15,17.89986
2024-02-16,18.43154
2024-02-17,3.14576
2024-02-18,2.17102
2024-02-19,20.51395
2024-02-20,18.1657
2024-02-21,14.97563
2024-02-22,17.5011
2024-02-23,18.25431
2024-02-24,3.76606
2024-02-25,3.10146
2024-02-26,18.34293
2024-02-27,18.87461
2024-02-28,17.85556
2024-02-29,13.51351
2024-03-01,3.89898
2024-03-02,2.92423
2024-03-03,1.90518
2024-03-04,17.14665
2024-03-05,15.06424
2024-03-06,14.88701
2024-03-07,14.1338
2024-03-08,16.8365
2024-03-09,3.89898
2024-03-10,2.747
2024-03-11,15.55161
2024-03-12,16.96942
2024-03-13,17.72264
2024-03-14,17.67833
2024-03-15,18.56446
2024-03-16,2.747
2024-03-17,2.43686
2024-03-18,14.39964
2024-03-19,14.48825
2024-03-20,14.48825
