date,금팔때
2023-05-31,33.02425
2023-06-01,29.81455
2023-06-02,27.46077
2023-06-03,20.54208
2023-06-04,18.33095
2023-06-05,28.60199
2023-06-06,25.10699
2023-06-07,31.09843
2023-06-08,25.74893
2023-06-09,27.24679
2023-06-10,20.3281
2023-06-11,19.5435
2023-06-12,33.52353
2023-06-13,31.81169
2023-06-14,29.10128
2023-06-15,29.02995
2023-06-16,28.03138
2023-06-17,19.40085
2023-06-18,18.83024
2023-06-19,29.52924
2023-06-20,27.53209
2023-06-21,27.03281
2023-06-22,26.89015
2023-06-23,26.53352
2023-06-24,21.54065
2023-06-25,18.33095
2023-06-26,32.31098
2023-06-27,31.09843
2023-06-28,25.53495
2023-06-29,22.39657
2023-06-30,26.53352
2023-07-01,18.40228
2023-07-02,17.4037
2023-07-03,31.45506
2023-07-04,24.75035
2023-07-05,23.32382
2023-07-06,21.61198
2023-07-07,21.75463
2023-07-08,18.1883
2023-07-09,15.2639
2023-07-10,29.02995
2023-07-11,21.6833
2023-07-12,23.60912
2023-07-13,22.4679
2023-07-14,21.96861
2023-07-15,16.69044
2023-07-16,14.9786
2023-07-17,24.893
2023-07-18,27.8174
2023-07-19,26.7475
2023-07-20,25.46362
2023-07-21,24.96433
2023-07-22,21.11269
2023-07-23,17.61768
2023-07-24,31.31241
2023-07-25,29.45791
2023-07-26,30.38516
2023-07-27,23.96576
2023-07-28,23.89443
2023-07-29,19.97146
2023-07-30,15.19258
2023-07-31,29.10128
2023-08-01,22.25392
2023-08-02,22.89586
2023-08-03,20.54208
2023-08-04,22.11126
2023-08-05,17.54636
2023-08-06,12.69614
2023-08-07,23.25249
2023-08-08,25.53495
2023-08-09,22.4679
2023-08-10,21.398
2023-08-11,24.6077
2023-08-12,16.90442
2023-08-13,16.61911
2023-08-14,28.95863
2023-08-15,21.6833
2023-08-16,29.9572
2023-08-17,27.88873
2023-08-18,22.89586
2023-08-19,20.3281
2023-08-20,15.40656
2023-08-21,32.52496
2023-08-22,28.03138
2023-08-23,28.60199
2023-08-24,25.39229
2023-08-25,26.81883
2023-08-26,18.1883
2023-08-27,18.97289
2023-08-28,31.16975
2023-08-29,28.8873
2023-08-30,28.03138
2023-08-31,29.45791
2023-09-01,25.32097
2023-09-02,19.5435
2023-09-03,18.75891
2023-09-04,27.88873
2023-09-05,29.10128
2023-09-06,29.74322
2023-09-07,26.31954
2023-09-08,25.96291
2023-09-09,20.25677
2023-09-10,23.39514
2023-09-11,34.59343
2023-09-12,36.87589
2023-09-13,28.95863
2023-09-14,26.96148
2023-09-15,25.96291
2023-09-16,19.68616
2023-09-17,16.83309
2023-09-18,27.88873
2023-09-19,26.89015
2023-09-20,26.31954
2023-09-21,28.60199
2023-09-22,25.6776
2023-09-23,17.26105
2023-09-24,18.54493
2023-09-25,36.23395
2023-09-26,27.03281
2023-09-27,20.68473
2023-09-28,12.76747
2023-09-29,10.77032
2023-09-30,13.9087
2023-10-01,15.83452
2023-10-02,19.82881
2023-10-03,18.90156
2023-10-04,31.45506
2023-10-05,28.03138
2023-10-06,24.17974
2023-10-07,18.83024
2023-10-08,15.54921
2023-10-09,24.893
2023-10-10,40.44222
2023-10-11,31.09843
2023-10-12,34.09415
2023-10-13,25.82025
2023-10-14,24.17974
2023-10-15,21.96861
2023-10-16,38.30242
2023-10-17,30.02853
2023-10-18,30.88445
2023-10-19,34.2368
2023-10-20,39.01569
2023-10-21,25.24964
2023-10-22,20.6134
2023-10-23,42.36804
2023-10-24,37.37517
2023-10-25,34.30813
2023-10-26,35.87731
2023-10-27,36.23395
2023-10-28,24.39372
2023-10-29,24.03708
2023-10-30,62.12553
2023-10-31,100.0
2023-11-01,72.39657
2023-11-02,51.49786
2023-11-03,43.58059
2023-11-04,30.74179
2023-11-05,23.96576
2023-11-06,35.94864
2023-11-07,35.02139
2023-11-08,34.59343
2023-11-09,33.73751
2023-11-10,30.31383
2023-11-11,21.398
2023-11-12,21.61198
2023-11-13,41.36947
2023-11-14,30.17118
2023-11-15,35.02139
2023-11-16,31.52639
2023-11-17,28.24536
2023-11-18,68.11697
2023-11-19,57.4893
2023-11-20,48.28815
2023-11-21,46.14835
2023-11-22,36.23395
2023-11-23,41.44079
2023-11-24,39.37232
2023-11-25,33.1669
2023-11-26,26.89015
2023-11-27,43.36661
2023-11-28,64.40798
2023-11-29,48.71611
2023-11-30,52.21112
2023-12-01,43.15263
2023-12-02,34.95007
2023-12-03,51.21255
2023-12-04,83.73751
2023-12-05,72.53922
2023-12-06,52.28245
2023-12-07,42.93865
2023-12-08,40.29957
2023-12-09,33.80884
2023-12-10,33.80884
2023-12-11,46.64764
2023-12-12,41.65477
2023-12-13,40.01426
2023-12-14,38.87303
2023-12-15,41.58345
2023-12-16,29.67189
2023-12-17,25.96291
2023-12-18,36.66191
2023-12-19,36.3766
2023-12-20,34.66476
2023-12-21,31.0271
2023-12-22,31.24108
2023-12-23,27.03281
2023-12-24,20.89871
2023-12-25,25.6776
2023-12-26,43.65192
2023-12-27,45.36376
2023-12-28,50.14265
2023-12-29,34.95007
2023-12-30,27.03281
2023-12-31,21.25534
2024-01-01,25.17831
2024-01-02,43.93723
2024-01-03,39.5863
2024-01-04,37.30385
2024-01-05,38.15977
2024-01-06,31.09843
2024-01-07,25.60627
2024-01-08,36.16262
2024-01-09,32.02567
2024-01-10,34.59343
2024-01-11,36.66191
2024-01-12,33.88017
2024-01-13,27.88873
2024-01-14,26.89015
2024-01-15,42.65335
2024-01-16,41.29814
2024-01-17,39.87161
2024-01-18,40.87018
2024-01-19,32.81027
2024-01-20,26.17689
2024-01-21,27.17546
2024-01-22,35.59201
2024-01-23,36.16262
2024-01-24,36.30527
2024-01-25,35.02139
2024-01-26,34.30813
2024-01-27,25.17831
2024-01-28,24.32239
2024-01-29,35.09272
2024-01-30,35.80599
2024-01-31,34.2368
2024-02-01,35.09272
2024-02-02,36.66191
2024-02-03,25.6776
2024-02-04,24.39372
2024-02-05,33.02425
2024-02-06,32.66761
2024-02-07,30.17118
2024-02-08,25.39229
2024-02-09,20.11412
2024-02-10,19.82881
2024-02-11,21.75463
2024-02-12,26.60485
2024-02-13,30.17118
2024-02-14,27.10413
2024-02-15,30.31383
2024-02-16,30.31383
2024-02-17,25.89158
2024-02-18,22.7532
2024-02-19,30.95577
2024-02-20,32.02567
2024-02-21,31.88302
2024-02-22,27.60342
2024-02-23,29.24393
2024-02-24,22.68188
2024-02-25,22.53922
2024-02-26,33.59486
2024-02-27,28.45934
2024-02-28,28.24536
2024-02-29,24.53637
2024-03-01,25.10699
2024-03-02,22.4679
2024-03-03,23.89443
2024-03-04,40.01426
2024-03-05,86.16262
2024-03-06,74.25106
2024-03-07,65.83452
2024-03-08,72.7532
2024-03-09,68.97289
2024-03-10,57.98858
2024-03-11,68.68758
2024-03-12,54.20827
2024-03-13,50.14265
2024-03-14,45.07845
2024-03-15,50.35663
2024-03-16,35.66333
2024-03-17,39.22967
2024-03-18,47.78887
2024-03-19,45.22111
2024-03-20,41.58345
