date,노후준비
2023-05-30,42.75979
2023-05-31,39.52299
2023-06-01,42.24872
2023-06-02,31.51618
2023-06-03,25.89437
2023-06-04,32.19761
2023-06-05,36.62691
2023-06-06,45.65587
2023-06-07,41.908
2023-06-08,39.69335
2023-06-09,35.43441
2023-06-10,31.17546
2023-06-11,37.64906
2023-06-12,39.52299
2023-06-13,39.52299
2023-06-14,63.71379
2023-06-15,48.3816
2023-06-16,40.54514
2023-06-17,27.25724
2023-06-18,35.60477
2023-06-19,40.88586
2023-06-20,42.07836
2023-06-21,36.96763
2023-06-22,34.41226
2023-06-23,28.6201
2023-06-24,23.67972
2023-06-25,31.00511
2023-06-26,44.29301
2023-06-27,100.0
2023-06-28,47.70017
2023-06-29,40.88586
2023-06-30,34.92333
2023-07-01,25.72402
2023-07-02,31.85689
2023-07-03,36.2862
2023-07-04,36.11584
2023-07-05,34.58262
2023-07-06,35.77512
2023-07-07,54.68483
2023-07-08,30.15332
2023-07-09,31.34582
2023-07-10,37.98977
2023-07-11,38.16013
2023-07-12,31.68654
2023-07-13,32.19761
2023-07-14,28.27938
2023-07-15,19.59114
2023-07-16,30.32367
2023-07-17,29.8126
2023-07-18,31.51618
2023-07-19,32.53833
2023-07-20,40.37478
2023-07-21,29.47189
2023-07-22,26.06473
2023-07-23,29.30153
2023-07-24,34.2419
2023-07-25,36.79727
2023-07-26,35.26405
2023-07-27,31.85689
2023-07-28,29.30153
2023-07-29,25.72402
2023-07-30,28.10902
2023-07-31,28.96081
2023-08-01,27.08688
2023-08-02,35.26405
2023-08-03,30.66439
2023-08-04,27.93867
2023-08-05,27.08688
2023-08-06,25.3833
2023-08-07,36.2862
2023-08-08,30.49403
2023-08-09,29.30153
2023-08-10,27.08688
2023-08-11,25.04258
2023-08-12,22.82793
2023-08-13,41.22657
2023-08-14,33.56047
2023-08-15,40.7155
2023-08-16,39.01192
2023-08-17,37.13798
2023-08-18,34.07155
2023-08-19,28.10902
2023-08-20,35.60477
2023-08-21,43.61158
2023-08-22,42.58943
2023-08-23,46.67802
2023-08-24,38.6712
2023-08-25,36.45655
2023-08-26,30.66439
2023-08-27,39.18228
2023-08-28,47.18909
2023-08-29,36.11584
2023-08-30,34.92333
2023-08-31,30.15332
2023-09-01,35.43441
2023-09-02,25.55366
2023-09-03,35.43441
2023-09-04,40.03407
2023-09-05,41.73764
2023-09-06,34.2419
2023-09-07,34.92333
2023-09-08,27.93867
2023-09-09,27.59795
2023-09-10,31.68654
2023-09-11,46.3373
2023-09-12,40.20442
2023-09-13,42.75979
2023-09-14,33.39011
2023-09-15,31.00511
2023-09-16,32.70868
2023-09-17,35.60477
2023-09-18,34.41226
2023-09-19,34.92333
2023-09-20,27.76831
2023-09-21,55.02555
2023-09-22,32.87904
2023-09-23,26.23509
2023-09-24,29.13117
2023-09-25,30.66439
2023-09-26,40.88586
2023-09-27,27.76831
2023-09-28,18.39863
2023-09-29,21.80579
2023-09-30,25.04258
2023-10-01,26.74616
2023-10-02,35.26405
2023-10-03,39.52299
2023-10-04,37.64906
2023-10-05,31.85689
2023-10-06,35.94548
2023-10-07,25.72402
2023-10-08,36.45655
2023-10-09,39.18228
2023-10-10,51.61839
2023-10-11,40.7155
2023-10-12,37.4787
2023-10-13,37.64906
2023-10-14,25.21294
2023-10-15,34.2419
2023-10-16,39.69335
2023-10-17,39.01192
2023-10-18,36.2862
2023-10-19,39.35264
2023-10-20,31.17546
2023-10-21,30.66439
2023-10-22,33.56047
2023-10-23,36.96763
2023-10-24,40.7155
2023-10-25,37.98977
2023-10-26,48.89267
2023-10-27,35.09369
2023-10-28,30.32367
2023-10-29,39.69335
2023-10-30,51.44804
2023-10-31,35.26405
2023-11-01,32.53833
2023-11-02,32.53833
2023-11-03,38.50085
2023-11-04,25.21294
2023-11-05,36.96763
2023-11-06,35.60477
2023-11-07,30.83475
2023-11-08,37.64906
2023-11-09,34.92333
2023-11-10,33.21976
2023-11-11,25.3833
2023-11-12,24.53151
2023-11-13,39.01192
2023-11-14,35.77512
2023-11-15,35.77512
2023-11-16,34.2419
2023-11-17,27.59795
2023-11-18,24.1908
2023-11-19,27.25724
2023-11-20,40.54514
2023-11-21,33.90119
2023-11-22,28.96081
2023-11-23,35.09369
2023-11-24,32.53833
2023-11-25,28.10902
2023-11-26,60.64735
2023-11-27,53.83304
2023-11-28,41.22657
2023-11-29,44.63373
2023-11-30,35.43441
2023-12-01,27.42759
2023-12-02,26.5758
2023-12-03,40.20442
2023-12-04,36.96763
2023-12-05,39.86371
2023-12-06,37.64906
2023-12-07,37.98977
2023-12-08,36.2862
2023-12-09,27.76831
2023-12-10,36.79727
2023-12-11,38.50085
2023-12-12,38.50085
2023-12-13,49.91482
2023-12-14,38.50085
2023-12-15,35.26405
2023-12-16,33.39011
2023-12-17,29.64224
2023-12-18,32.53833
2023-12-19,34.41226
2023-12-20,35.26405
2023-12-21,33.73083
2023-12-22,40.20442
2023-12-23,29.98296
2023-12-24,32.87904
2023-12-25,36.45655
2023-12-26,36.11584
2023-12-27,32.87904
2023-12-28,38.50085
2023-12-29,34.75298
2023-12-30,38.33049
2023-12-31,31.34582
2024-01-01,43.95229
2024-01-02,37.64906
2024-01-03,38.84156
2024-01-04,33.39011
2024-01-05,39.86371
2024-01-06,32.87904
2024-01-07,41.908
2024-01-08,40.37478
2024-01-09,44.46337
2024-01-10,47.70017
2024-01-11,40.88586
2024-01-12,36.2862
2024-01-13,31.68654
2024-01-14,39.69335
2024-01-15,38.6712
2024-01-16,37.13798
2024-01-17,33.39011
2024-01-18,36.11584
2024-01-19,35.09369
2024-01-20,37.13798
2024-01-21,38.6712
2024-01-22,43.27086
2024-01-23,45.31516
2024-01-24,34.41226
2024-01-25,37.98977
2024-01-26,41.22657
2024-01-27,29.47189
2024-01-28,41.05621
2024-01-29,39.35264
2024-01-30,39.35264
2024-01-31,35.26405
2024-02-01,36.96763
2024-02-02,29.64224
2024-02-03,20.61328
2024-02-04,37.64906
2024-02-05,41.56729
2024-02-06,32.19761
2024-02-07,31.17546
2024-02-08,32.02725
2024-02-09,28.27938
2024-02-10,25.89437
2024-02-11,29.13117
2024-02-12,38.33049
2024-02-13,44.12265
2024-02-14,40.37478
2024-02-15,41.56729
2024-02-16,29.47189
2024-02-17,26.91652
2024-02-18,34.2419
2024-02-19,41.05621
2024-02-20,30.32367
2024-02-21,39.86371
2024-02-22,32.53833
2024-02-23,34.75298
2024-02-24,27.59795
2024-02-25,31.85689
2024-02-26,39.52299
2024-02-27,36.79727
2024-02-28,33.39011
2024-02-29,33.90119
2024-03-01,26.06473
2024-03-02,28.79045
2024-03-03,38.50085
2024-03-04,31.85689
2024-03-05,35.77512
2024-03-06,28.10902
2024-03-07,34.07155
2024-03-08,32.02725
2024-03-09,26.06473
2024-03-10,26.74616
2024-03-11,34.07155
2024-03-12,40.54514
2024-03-13,34.58262
2024-03-14,32.02725
2024-03-15,26.91652
2024-03-16,27.25724
2024-03-17,31.00511
2024-03-18,31.34582
2024-03-19,36.45655
2024-03-20,33.90119
