date,한온시스템주가
2023-05-30,9.42586
2023-05-31,7.04023
2023-06-01,6.26093
2023-06-02,6.41997
2023-06-03,0.91713
2023-06-04,1.00726
2023-06-05,7.03493
2023-06-06,0.94894
2023-06-07,6.44648
2023-06-08,5.74669
2023-06-09,6.34575
2023-06-10,0.75809
2023-06-11,0.76339
2023-06-12,5.93224
2023-06-13,6.34045
2023-06-14,5.91104
2023-06-15,5.49223
2023-06-16,5.3756
2023-06-17,0.80581
2023-06-18,0.61496
2023-06-19,5.19535
2023-06-20,5.08932
2023-06-21,7.43253
2023-06-22,6.20261
2023-06-23,5.95345
2023-06-24,0.90653
2023-06-25,0.75279
2023-06-26,6.27683
2023-06-27,5.3862
2023-06-28,5.31728
2023-06-29,4.91438
2023-06-30,5.3968
2023-07-01,0.82701
2023-07-02,0.65737
2023-07-03,5.71489
2023-07-04,5.26957
2023-07-05,5.365
2023-07-06,7.22578
2023-07-07,5.96405
2023-07-08,0.93304
2023-07-09,0.74749
2023-07-10,5.66187
2023-07-11,6.38816
2023-07-12,6.50479
2023-07-13,7.3
2023-07-14,6.82288
2023-07-15,1.5692
2023-07-16,1.1716
2023-07-17,6.46768
2023-07-18,6.27153
2023-07-19,5.34379
2023-07-20,5.10523
2023-07-21,4.97799
2023-07-22,0.64676
2023-07-23,0.65207
2023-07-24,5.82622
2023-07-25,5.55585
2023-07-26,5.43391
2023-07-27,5.96935
2023-07-28,4.88787
2023-07-29,0.95955
2023-07-30,0.73159
2023-07-31,5.35969
2023-08-01,5.72549
2023-08-02,7.00312
2023-08-03,8.19593
2023-08-04,5.70428
2023-08-05,0.7687
2023-08-06,0.57785
2023-08-07,5.40741
2023-08-08,5.0151
2023-08-09,5.49753
2023-08-10,13.93733
2023-08-11,13.78359
2023-08-12,1.49499
2023-08-13,1.22461
2023-08-14,7.72411
2023-08-15,1.59041
2023-08-16,7.24169
2023-08-17,6.38816
2023-08-18,5.63537
2023-08-19,0.84292
2023-08-20,0.60435
2023-08-21,6.38286
2023-08-22,7.81954
2023-08-23,8.66776
2023-08-24,9.13428
2023-08-25,6.30864
2023-08-26,0.80581
2023-08-27,0.49302
2023-08-28,6.31394
2023-08-29,6.37756
2023-08-30,6.38816
2023-08-31,5.27487
2023-09-01,5.13173
2023-09-02,0.80581
2023-09-03,0.53543
2023-09-04,5.58235
2023-09-05,5.0098
2023-09-06,4.57509
2023-09-07,4.51677
2023-09-08,4.45316
2023-09-09,0.64676
2023-09-10,0.64146
2023-09-11,5.05752
2023-09-12,5.05221
2023-09-13,4.90908
2023-09-14,6.1443
2023-09-15,5.08402
2023-09-16,0.81641
2023-09-17,0.54604
2023-09-18,3.91772
2023-09-19,4.70232
2023-09-20,5.50283
2023-09-21,4.80305
2023-09-22,4.01314
2023-09-23,0.48242
2023-09-24,0.51953
2023-09-25,4.36303
2023-09-26,3.74277
2023-09-27,4.9833
2023-09-28,0.58315
2023-09-29,0.3923
2023-09-30,0.387
2023-10-01,0.30748
2023-10-02,0.84822
2023-10-03,0.43471
2023-10-04,4.81895
2023-10-05,4.07676
2023-10-06,4.68112
2023-10-07,0.66267
2023-10-08,0.37639
2023-10-09,0.61496
2023-10-10,5.0045
2023-10-11,5.21126
2023-10-12,5.0098
2023-10-13,12.61729
2023-10-14,2.06223
2023-10-15,1.33594
2023-10-16,8.36028
2023-10-17,7.6764
2023-10-18,6.46768
2023-10-19,5.64067
2023-10-20,5.09993
2023-10-21,0.89063
2023-10-22,0.64146
2023-10-23,5.07872
2023-10-24,5.0151
2023-10-25,5.26427
2023-10-26,4.57509
2023-10-27,4.6069
2023-10-28,0.73689
2023-10-29,0.49833
2023-10-30,4.50087
2023-10-31,4.82425
2023-11-01,4.78714
2023-11-02,5.3809
2023-11-03,5.15824
2023-11-04,0.73159
2023-11-05,0.69978
2023-11-06,7.74532
2023-11-07,5.55585
2023-11-08,4.53268
2023-11-09,4.95149
2023-11-10,5.22716
2023-11-11,0.81641
2023-11-12,0.65207
2023-11-13,5.23776
2023-11-14,5.81561
2023-11-15,6.09659
2023-11-16,5.41271
2023-11-17,4.33123
2023-11-18,0.90123
2023-11-19,0.68387
2023-11-20,4.97799
2023-11-21,4.64931
2023-11-22,4.12447
2023-11-23,4.15628
2023-11-24,3.82229
2023-11-25,0.50363
2023-11-26,0.46122
2023-11-27,3.87001
2023-11-28,3.99194
2023-11-29,3.90711
2023-11-30,4.00254
2023-12-01,3.74807
2023-12-02,0.45061
2023-12-03,0.49833
2023-12-04,3.91242
2023-12-05,4.33123
2023-12-06,4.55388
2023-12-07,4.64931
2023-12-08,4.41605
2023-12-09,1.81837
2023-12-10,1.19281
2023-12-11,7.95737
2023-12-12,5.54524
2023-12-13,5.4021
2023-12-14,7.03493
2023-12-15,6.24502
2023-12-16,0.98605
2023-12-17,0.7793
2023-12-18,6.22912
2023-12-19,5.49223
2023-12-20,5.72549
2023-12-21,5.62476
2023-12-22,4.85076
2023-12-23,1.38366
2023-12-24,0.67327
2023-12-25,0.83231
2023-12-26,5.92694
2023-12-27,6.38286
2023-12-28,6.43587
2023-12-29,2.46514
2023-12-30,0.91713
2023-12-31,0.67327
2024-01-01,1.13979
2024-01-02,6.09659
2024-01-03,5.14234
2024-01-04,5.10523
2024-01-05,4.75534
2024-01-06,0.97015
2024-01-07,0.7846
2024-01-08,4.84546
2024-01-09,5.02571
2024-01-10,4.39484
2024-01-11,4.79245
2024-01-12,4.82425
2024-01-13,0.90123
2024-01-14,0.74749
2024-01-15,4.75534
2024-01-16,6.32455
2024-01-17,5.16884
2024-01-18,8.96994
2024-01-19,6.33515
2024-01-20,1.1875
2024-01-21,0.7846
2024-01-22,7.03493
2024-01-23,6.5366
2024-01-24,5.68308
2024-01-25,5.50283
2024-01-26,5.98526
2024-01-27,1.01786
2024-01-28,0.74219
2024-01-29,6.10719
2024-01-30,5.73609
2024-01-31,5.41271
2024-02-01,5.67778
2024-02-02,7.24699
2024-02-03,1.22992
2024-02-04,1.10798
2024-02-05,6.11779
2024-02-06,6.28213
2024-02-07,6.27153
2024-02-08,5.15824
2024-02-09,0.85882
2024-02-10,0.68917
2024-02-11,0.56194
2024-02-12,0.73689
2024-02-13,6.27683
2024-02-14,6.22912
2024-02-15,5.74669
2024-02-16,5.90574
2024-02-17,1.04967
2024-02-18,0.81641
2024-02-19,6.46768
2024-02-20,5.83152
2024-02-21,5.85802
2024-02-22,6.10719
2024-02-23,5.57705
2024-02-24,0.93304
2024-02-25,0.66797
2024-02-26,5.10523
2024-02-27,4.91438
2024-02-28,4.71293
2024-02-29,4.46906
2024-03-01,0.93834
2024-03-02,0.63086
2024-03-03,0.66797
2024-03-04,5.84742
2024-03-05,5.0098
2024-03-06,4.80835
2024-03-07,4.59099
2024-03-08,5.21656
2024-03-09,0.82701
2024-03-10,0.68387
2024-03-11,4.57509
2024-03-12,4.82956
2024-03-13,4.9992
2024-03-14,5.90574
2024-03-15,4.93028
2024-03-16,0.7793
2024-03-17,0.81111
2024-03-18,5.63006
2024-03-19,7.98918
2024-03-20,7.26819
