date,타이거ETF
2023-05-29,8.91364
2023-05-30,21.72701
2023-05-31,23.95543
2023-06-01,17.82729
2023-06-02,18.10584
2023-06-03,11.42061
2023-06-04,9.47075
2023-06-05,15.59888
2023-06-06,9.7493
2023-06-07,18.3844
2023-06-08,15.59888
2023-06-09,20.05571
2023-06-10,15.59888
2023-06-11,11.97771
2023-06-12,24.79108
2023-06-13,39.55431
2023-06-14,25.34818
2023-06-15,26.18384
2023-06-16,27.29805
2023-06-17,10.02785
2023-06-18,10.02785
2023-06-19,26.46239
2023-06-20,41.78272
2023-06-21,26.46239
2023-06-22,26.18384
2023-06-23,23.39832
2023-06-24,12.81337
2023-06-25,8.91364
2023-06-26,18.3844
2023-06-27,21.44846
2023-06-28,28.41225
2023-06-29,19.4986
2023-06-30,22.28412
2023-07-01,10.3064
2023-07-02,16.43454
2023-07-03,30.64066
2023-07-04,29.80501
2023-07-05,28.41225
2023-07-06,21.16991
2023-07-07,19.4986
2023-07-08,11.14206
2023-07-09,10.3064
2023-07-10,27.01949
2023-07-11,36.49025
2023-07-12,33.70473
2023-07-13,68.52367
2023-07-14,43.17548
2023-07-15,14.76323
2023-07-16,20.61281
2023-07-17,33.14763
2023-07-18,36.7688
2023-07-19,49.58217
2023-07-20,46.23955
2023-07-21,48.18941
2023-07-22,35.65459
2023-07-23,32.31197
2023-07-24,57.38161
2023-07-25,83.2869
2023-07-26,88.30083
2023-07-27,71.86629
2023-07-28,67.40947
2023-07-29,100.0
2023-07-30,43.73259
2023-07-31,67.40947
2023-08-01,82.7298
2023-08-02,85.79387
2023-08-03,46.79665
2023-08-04,44.84679
2023-08-05,29.52646
2023-08-06,26.18384
2023-08-07,40.38997
2023-08-08,34.54038
2023-08-09,33.70473
2023-08-10,30.08356
2023-08-11,35.37604
2023-08-12,17.82729
2023-08-13,18.10584
2023-08-14,33.70473
2023-08-15,23.95543
2023-08-16,32.31197
2023-08-17,44.56824
2023-08-18,27.5766
2023-08-19,18.3844
2023-08-20,16.15598
2023-08-21,33.70473
2023-08-22,43.73259
2023-08-23,32.59052
2023-08-24,33.14763
2023-08-25,27.29805
2023-08-26,17.82729
2023-08-27,14.76323
2023-08-28,34.26183
2023-08-29,39.83286
2023-08-30,47.35376
2023-08-31,34.54038
2023-09-01,45.40389
2023-09-02,24.51253
2023-09-03,20.89136
2023-09-04,32.03342
2023-09-05,44.01114
2023-09-06,36.21169
2023-09-07,34.26183
2023-09-08,26.74094
2023-09-09,15.32033
2023-09-10,16.71309
2023-09-11,34.26183
2023-09-12,26.74094
2023-09-13,33.70473
2023-09-14,27.01949
2023-09-15,30.91922
2023-09-16,12.81337
2023-09-17,12.53481
2023-09-18,26.18384
2023-09-19,21.44846
2023-09-20,26.18384
2023-09-21,22.00557
2023-09-22,24.51253
2023-09-23,13.09192
2023-09-24,11.69916
2023-09-25,24.51253
2023-09-26,26.46239
2023-09-27,25.34818
2023-09-28,15.04178
2023-09-29,10.02785
2023-09-30,9.1922
2023-10-01,10.02785
2023-10-02,9.7493
2023-10-03,17.82729
2023-10-04,24.79108
2023-10-05,21.44846
2023-10-06,20.89136
2023-10-07,8.63509
2023-10-08,7.79944
2023-10-09,10.58495
2023-10-10,19.22005
2023-10-11,21.72701
2023-10-12,25.06963
2023-10-13,15.32033
2023-10-14,9.47075
2023-10-15,14.20612
2023-10-16,17.82729
2023-10-17,19.22005
2023-10-18,22.00557
2023-10-19,20.05571
2023-10-20,30.36211
2023-10-21,9.47075
2023-10-22,7.79944
2023-10-23,24.51253
2023-10-24,24.79108
2023-10-25,29.24791
2023-10-26,22.00557
2023-10-27,26.46239
2023-10-28,12.81337
2023-10-29,13.09192
2023-10-30,25.06963
2023-10-31,23.67688
2023-11-01,21.72701
2023-11-02,28.1337
2023-11-03,25.90529
2023-11-04,11.14206
2023-11-05,11.69916
2023-11-06,44.56824
2023-11-07,42.61838
2023-11-08,25.34818
2023-11-09,21.44846
2023-11-10,18.10584
2023-11-11,13.37047
2023-11-12,14.76323
2023-11-13,25.62674
2023-11-14,26.46239
2023-11-15,28.41225
2023-11-16,26.46239
2023-11-17,21.72701
2023-11-18,13.92757
2023-11-19,13.09192
2023-11-20,31.19777
2023-11-21,32.59052
2023-11-22,29.52646
2023-11-23,24.79108
2023-11-24,29.24791
2023-11-25,13.92757
2023-11-26,16.15598
2023-11-27,27.29805
2023-11-28,32.86908
2023-11-29,37.60445
2023-11-30,27.01949
2023-12-01,26.18384
2023-12-02,16.15598
2023-12-03,11.42061
2023-12-04,31.19777
2023-12-05,27.01949
2023-12-06,27.01949
2023-12-07,30.36211
2023-12-08,22.84122
2023-12-09,18.9415
2023-12-10,18.3844
2023-12-11,35.09749
2023-12-12,46.23955
2023-12-13,34.54038
2023-12-14,38.44011
2023-12-15,38.71866
2023-12-16,21.44846
2023-12-17,21.16991
2023-12-18,36.49025
2023-12-19,38.71866
2023-12-20,33.70473
2023-12-21,35.65459
2023-12-22,36.21169
2023-12-23,21.16991
2023-12-24,18.9415
2023-12-25,26.46239
2023-12-26,42.33983
2023-12-27,41.22562
2023-12-28,54.03899
2023-12-29,39.27576
2023-12-30,26.18384
2023-12-31,30.36211
2024-01-01,28.1337
2024-01-02,64.3454
2024-01-03,69.91643
2024-01-04,49.30362
2024-01-05,47.0752
2024-01-06,22.00557
2024-01-07,22.56267
2024-01-08,43.17548
2024-01-09,49.30362
2024-01-10,57.38161
2024-01-11,53.48189
2024-01-12,44.84679
2024-01-13,26.74094
2024-01-14,34.81894
2024-01-15,50.41782
2024-01-16,54.03899
2024-01-17,60.44568
2024-01-18,52.92479
2024-01-19,57.10306
2024-01-20,39.55431
2024-01-21,33.14763
2024-01-22,65.45961
2024-01-23,55.98885
2024-01-24,52.92479
2024-01-25,69.63788
2024-01-26,58.49582
2024-01-27,38.44011
2024-01-28,42.89693
2024-01-29,70.19498
2024-01-30,74.37325
2024-01-31,58.49582
2024-02-01,66.29526
2024-02-02,83.84401
2024-02-03,36.7688
2024-02-04,36.7688
2024-02-05,64.62395
2024-02-06,60.44568
2024-02-07,59.33147
2024-02-08,51.53203
2024-02-09,35.37604
2024-02-10,40.11142
2024-02-11,37.60445
2024-02-12,34.26183
2024-02-13,78.55153
2024-02-14,69.63788
2024-02-15,64.06685
2024-02-16,61.00278
2024-02-17,32.59052
2024-02-18,32.31197
2024-02-19,54.5961
2024-02-20,61.00278
2024-02-21,62.95264
2024-02-22,70.19498
2024-02-23,71.03064
2024-02-24,38.16155
2024-02-25,59.33147
2024-02-26,87.74373
2024-02-27,73.5376
2024-02-28,70.47353
2024-02-29,68.80222
2024-03-01,39.55431
2024-03-02,46.23955
2024-03-03,45.12534
2024-03-04,89.13649
2024-03-05,87.74373
2024-03-06,67.96657
2024-03-07,68.24512
2024-03-08,73.5376
2024-03-09,36.21169
2024-03-10,46.5181
2024-03-11,66.01671
2024-03-12,73.81615
2024-03-13,70.19498
2024-03-14,65.18105
2024-03-15,65.73816
2024-03-16,35.93314
2024-03-17,37.04735
2024-03-18,66.57381
2024-03-19,64.3454
2024-03-20,72.42339
