date,주식용어
2023-05-30,21.46037
2023-05-31,24.57702
2023-06-01,18.25467
2023-06-02,17.45325
2023-06-03,10.32947
2023-06-04,12.02137
2023-06-05,15.31611
2023-06-06,12.4666
2023-06-07,20.3918
2023-06-08,17.89848
2023-06-09,19.23419
2023-06-10,16.56277
2023-06-11,12.02137
2023-06-12,21.54942
2023-06-13,23.95369
2023-06-14,23.50845
2023-06-15,22.97417
2023-06-16,20.12466
2023-06-17,11.04185
2023-06-18,13.26803
2023-06-19,22.61798
2023-06-20,19.23419
2023-06-21,21.63846
2023-06-22,20.65894
2023-06-23,18.34372
2023-06-24,9.439
2023-06-25,9.88423
2023-06-26,17.63134
2023-06-27,19.05609
2023-06-28,18.07658
2023-06-29,19.14514
2023-06-30,18.16562
2023-07-01,9.88423
2023-07-02,10.06233
2023-07-03,17.45325
2023-07-04,18.16562
2023-07-05,22.26179
2023-07-06,20.83704
2023-07-07,18.07658
2023-07-08,9.97328
2023-07-09,8.10329
2023-07-10,18.96705
2023-07-11,21.19323
2023-07-12,23.15227
2023-07-13,24.93321
2023-07-14,23.5975
2023-07-15,12.6447
2023-07-16,14.1585
2023-07-17,25.1113
2023-07-18,25.37845
2023-07-19,26.26892
2023-07-20,25.55654
2023-07-21,24.57702
2023-07-22,13.71326
2023-07-23,12.73374
2023-07-24,21.99465
2023-07-25,30.54318
2023-07-26,39.626
2023-07-27,36.50934
2023-07-28,24.22083
2023-07-29,16.65182
2023-07-30,13.44612
2023-07-31,25.91273
2023-08-01,21.19323
2023-08-02,22.79608
2023-08-03,26.09082
2023-08-04,22.17275
2023-08-05,11.75422
2023-08-06,15.04897
2023-08-07,19.94657
2023-08-08,19.76847
2023-08-09,21.63846
2023-08-10,24.48797
2023-08-11,20.65894
2023-08-12,11.66518
2023-08-13,12.82279
2023-08-14,18.69991
2023-08-15,14.87088
2023-08-16,23.33036
2023-08-17,24.39893
2023-08-18,19.76847
2023-08-19,12.28851
2023-08-20,13.53517
2023-08-21,20.5699
2023-08-22,19.94657
2023-08-23,23.15227
2023-08-24,19.94657
2023-08-25,20.12466
2023-08-26,11.04185
2023-08-27,10.59661
2023-08-28,21.28227
2023-08-29,20.74799
2023-08-30,20.83704
2023-08-31,20.65894
2023-09-01,21.54942
2023-09-02,13.00089
2023-09-03,11.84327
2023-09-04,20.65894
2023-09-05,23.5975
2023-09-06,19.41228
2023-09-07,17.98753
2023-09-08,16.65182
2023-09-09,11.30899
2023-09-10,10.32947
2023-09-11,19.41228
2023-09-12,17.27515
2023-09-13,21.01513
2023-09-14,18.34372
2023-09-15,15.49421
2023-09-16,9.70614
2023-09-17,13.62422
2023-09-18,16.56277
2023-09-19,19.05609
2023-09-20,18.69991
2023-09-21,17.27515
2023-09-22,16.65182
2023-09-23,12.4666
2023-09-24,14.69278
2023-09-25,23.41941
2023-09-26,19.59038
2023-09-27,12.11041
2023-09-28,7.7471
2023-09-29,5.52092
2023-09-30,6.32235
2023-10-01,7.30186
2023-10-02,8.54853
2023-10-03,9.79519
2023-10-04,14.95992
2023-10-05,18.878
2023-10-06,13.26803
2023-10-07,8.19234
2023-10-08,7.9252
2023-10-09,9.08281
2023-10-10,14.51469
2023-10-11,18.07658
2023-10-12,13.89136
2023-10-13,14.60373
2023-10-14,10.32947
2023-10-15,9.52804
2023-10-16,17.09706
2023-10-17,15.04897
2023-10-18,16.56277
2023-10-19,14.87088
2023-10-20,17.98753
2023-10-21,9.79519
2023-10-22,8.28138
2023-10-23,17.45325
2023-10-24,16.02849
2023-10-25,16.82991
2023-10-26,18.43276
2023-10-27,17.00801
2023-10-28,8.99376
2023-10-29,8.01424
2023-10-30,14.87088
2023-10-31,15.22707
2023-11-01,19.32324
2023-11-02,18.16562
2023-11-03,15.22707
2023-11-04,11.39804
2023-11-05,10.32947
2023-11-06,25.37845
2023-11-07,24.48797
2023-11-08,18.61086
2023-11-09,18.78895
2023-11-10,13.00089
2023-11-11,9.88423
2023-11-12,8.63757
2023-11-13,15.58325
2023-11-14,16.29563
2023-11-15,17.09706
2023-11-16,17.09706
2023-11-17,16.20658
2023-11-18,8.99376
2023-11-19,8.28138
2023-11-20,14.78183
2023-11-21,18.16562
2023-11-22,18.43276
2023-11-23,16.91896
2023-11-24,14.87088
2023-11-25,8.54853
2023-11-26,9.08281
2023-11-27,17.3642
2023-11-28,17.54229
2023-11-29,15.04897
2023-11-30,18.16562
2023-12-01,18.34372
2023-12-02,11.84327
2023-12-03,12.19946
2023-12-04,17.1861
2023-12-05,18.34372
2023-12-06,19.41228
2023-12-07,20.30276
2023-12-08,17.1861
2023-12-09,11.57613
2023-12-10,10.68566
2023-12-11,16.82991
2023-12-12,19.32324
2023-12-13,24.22083
2023-12-14,22.17275
2023-12-15,20.3918
2023-12-16,13.44612
2023-12-17,11.66518
2023-12-18,15.76135
2023-12-19,19.85752
2023-12-20,18.34372
2023-12-21,20.3918
2023-12-22,16.82991
2023-12-23,11.13089
2023-12-24,8.19234
2023-12-25,11.57613
2023-12-26,17.00801
2023-12-27,21.9056
2023-12-28,20.03561
2023-12-29,14.42564
2023-12-30,9.88423
2023-12-31,10.32947
2024-01-01,10.32947
2024-01-02,17.80943
2024-01-03,21.72751
2024-01-04,19.94657
2024-01-05,19.14514
2024-01-06,11.75422
2024-01-07,14.06945
2024-01-08,18.43276
2024-01-09,21.63846
2024-01-10,27.78272
2024-01-11,21.37132
2024-01-12,20.65894
2024-01-13,13.00089
2024-01-14,12.02137
2024-01-15,17.09706
2024-01-16,17.27515
2024-01-17,20.21371
2024-01-18,19.67943
2024-01-19,16.02849
2024-01-20,12.28851
2024-01-21,11.75422
2024-01-22,19.14514
2024-01-23,19.59038
2024-01-24,20.5699
2024-01-25,20.74799
2024-01-26,21.72751
2024-01-27,11.75422
2024-01-28,13.35707
2024-01-29,18.61086
2024-01-30,23.68655
2024-01-31,17.89848
2024-02-01,22.61798
2024-02-02,22.0837
2024-02-03,13.08993
2024-02-04,13.00089
2024-02-05,18.25467
2024-02-06,19.32324
2024-02-07,17.89848
2024-02-08,18.43276
2024-02-09,12.91184
2024-02-10,13.17898
2024-02-11,8.72662
2024-02-12,14.24755
2024-02-13,25.1113
2024-02-14,24.30988
2024-02-15,22.43989
2024-02-16,22.70703
2024-02-17,14.42564
2024-02-18,12.11041
2024-02-19,19.41228
2024-02-20,21.9056
2024-02-21,23.95369
2024-02-22,21.81656
2024-02-23,22.0837
2024-02-24,13.9804
2024-02-25,14.60373
2024-02-26,22.17275
2024-02-27,23.5975
2024-02-28,26.8032
2024-02-29,22.88512
2024-03-01,16.65182
2024-03-02,17.09706
2024-03-03,13.26803
2024-03-04,20.48085
2024-03-05,25.73463
2024-03-06,21.10418
2024-03-07,23.68655
2024-03-08,23.15227
2024-03-09,16.29563
2024-03-10,13.00089
2024-03-11,23.86464
2024-03-12,25.02226
2024-03-13,27.60463
2024-03-14,22.97417
2024-03-15,21.54942
2024-03-16,10.32947
2024-03-17,14.33659
2024-03-18,18.52181
2024-03-19,20.03561
2024-03-20,24.75512
