date,자사주소각
2021-11-12,1.65547
2021-11-13,0.79174
2021-11-14,0.95969
2021-11-15,1.8474
2021-11-16,1.63147
2021-11-17,39.32341
2021-11-18,24.52015
2021-11-19,6.62188
2021-11-20,2.13531
2021-11-21,1.5355
2021-11-22,2.71113
2021-11-23,3.4309
2021-11-24,2.23128
2021-11-25,8.03742
2021-11-26,5.99808
2021-11-27,1.96737
2021-11-28,1.36756
2021-11-29,5.99808
2021-11-30,6.19001
2021-12-01,4.07869
2021-12-02,2.68714
2021-12-03,2.06333
2021-12-04,1.07965
2021-12-05,0.9357
2021-12-06,1.89539
2021-12-07,2.01535
2021-12-08,2.03934
2021-12-09,2.54318
2021-12-10,2.13531
2021-12-11,0.86372
2021-12-12,1.00767
2021-12-13,3.50287
2021-12-14,1.96737
2021-12-15,9.50095
2021-12-16,4.63051
2021-12-17,2.71113
2021-12-18,0.86372
2021-12-19,0.86372
2021-12-20,1.99136
2021-12-21,2.25527
2021-12-22,2.35124
2021-12-23,2.39923
2021-12-24,2.27927
2021-12-25,0.55182
2021-12-26,1.00767
2021-12-27,1.60748
2021-12-28,2.23128
2021-12-29,1.94337
2021-12-30,1.43953
2021-12-31,0.69577
2022-01-01,0.71976
2022-01-02,1.15163
2022-01-03,2.25527
2022-01-04,4.12667
2022-01-05,22.12092
2022-01-06,16.74664
2022-01-07,6.14203
2022-01-08,2.1593
2022-01-09,1.89539
2022-01-10,7.19769
2022-01-11,5.44625
2022-01-12,4.51055
2022-01-13,3.59884
2022-01-14,2.85508
2022-01-15,1.91938
2022-01-16,1.65547
2022-01-17,2.61516
2022-01-18,3.47888
2022-01-19,4.27063
2022-01-20,2.61516
2022-01-21,3.4069
2022-01-22,2.11132
2022-01-23,1.75143
2022-01-24,2.54318
2022-01-25,3.095
2022-01-26,5.11036
2022-01-27,6.66986
2022-01-28,3.55086
2022-01-29,3.14299
2022-01-30,1.96737
2022-01-31,1.46353
2022-02-01,1.36756
2022-02-02,1.70345
2022-02-03,2.63915
2022-02-04,3.07101
2022-02-05,1.70345
2022-02-06,1.67946
2022-02-07,2.99904
2022-02-08,10.58061
2022-02-09,16.26679
2022-02-10,8.18138
2022-02-11,72.72072
2022-02-12,16.31477
2022-02-13,5.73416
2022-02-14,9.76487
2022-02-15,11.51631
2022-02-16,19.64971
2022-02-17,15.40307
2022-02-18,5.80614
2022-02-19,2.42322
2022-02-20,3.38291
2022-02-21,6.30998
2022-02-22,4.60652
2022-02-23,6.52591
2022-02-24,5.3023
2022-02-25,22.72072
2022-02-26,6.98176
2022-02-27,4.07869
2022-02-28,4.84644
2022-03-01,3.095
2022-03-02,4.29462
2022-03-03,3.93474
2022-03-04,5.97408
2022-03-05,2.87907
2022-03-06,2.01535
2022-03-07,5.08637
2022-03-08,5.59021
2022-03-09,2.51919
2022-03-10,7.34165
2022-03-11,5.73416
2022-03-12,1.70345
2022-03-13,1.63147
2022-03-14,3.19097
2022-03-15,3.76679
2022-03-16,7.58157
2022-03-17,5.13435
2022-03-18,7.22168
2022-03-19,4.55854
2022-03-20,1.43953
2022-03-21,4.31861
2022-03-22,5.20633
2022-03-23,6.07005
2022-03-24,7.96545
2022-03-25,6.88579
2022-03-26,3.4069
2022-03-27,1.82341
2022-03-28,3.31094
2022-03-29,4.58253
2022-03-30,4.00671
2022-03-31,3.31094
2022-04-01,3.45489
2022-04-02,1.31957
2022-04-03,1.5355
2022-04-04,2.39923
2022-04-05,2.68714
2022-04-06,2.42322
2022-04-07,2.56717
2022-04-08,3.81477
2022-04-09,2.01535
2022-04-10,1.31957
2022-04-11,2.08733
2022-04-12,2.51919
2022-04-13,2.06333
2022-04-14,2.71113
2022-04-15,2.06333
2022-04-16,1.82341
2022-04-17,2.90307
2022-04-18,2.61516
2022-04-19,2.44721
2022-04-20,2.95105
2022-04-21,8.4213
2022-04-22,16.69865
2022-04-23,5.15834
2022-04-24,3.83877
2022-04-25,6.45393
2022-04-26,4.43857
2022-04-27,2.97504
2022-04-28,3.79078
2022-04-29,3.7188
2022-04-30,1.39155
2022-05-01,1.70345
2022-05-02,36.99616
2022-05-03,20.20153
2022-05-04,6.74184
2022-05-05,2.54318
2022-05-06,2.83109
2022-05-07,1.5595
2022-05-08,1.41554
2022-05-09,3.38291
2022-05-10,4.00671
2022-05-11,5.3023
2022-05-12,3.59884
2022-05-13,2.83109
2022-05-14,3.38291
2022-05-15,1.60748
2022-05-16,2.90307
2022-05-17,2.71113
2022-05-18,3.81477
2022-05-19,3.16698
2022-05-20,2.39923
2022-05-21,1.10364
2022-05-22,1.17562
2022-05-23,2.25527
2022-05-24,3.26295
2022-05-25,4.07869
2022-05-26,3.57485
2022-05-27,3.4309
2022-05-28,2.51919
2022-05-29,1.8714
2022-05-30,2.87907
2022-05-31,2.87907
2022-06-01,1.31957
2022-06-02,1.82341
2022-06-03,1.75143
2022-06-04,0.86372
2022-06-05,0.67178
2022-06-06,0.9117
2022-06-07,0.83973
2022-06-08,3.21497
2022-06-09,2.20729
2022-06-10,1.77543
2022-06-11,1.15163
2022-06-12,1.27159
2022-06-13,1.91938
2022-06-14,2.37523
2022-06-15,2.37523
2022-06-16,1.91938
2022-06-17,2.35124
2022-06-18,1.36756
2022-06-19,1.12763
2022-06-20,2.83109
2022-06-21,3.95873
2022-06-22,3.81477
2022-06-23,15.78694
2022-06-24,9.23704
2022-06-25,1.91938
2022-06-26,1.99136
2022-06-27,3.7428
2022-06-28,4.72648
2022-06-29,5.80614
2022-06-30,2.95105
2022-07-01,2.39923
2022-07-02,1.00767
2022-07-03,0.98368
2022-07-04,3.4069
2022-07-05,4.10268
2022-07-06,2.54318
2022-07-07,2.56717
2022-07-08,2.11132
2022-07-09,0.69577
2022-07-10,0.64779
2022-07-11,1.39155
2022-07-12,4.17466
2022-07-13,2.51919
2022-07-14,2.11132
2022-07-15,2.63915
2022-07-16,1.19961
2022-07-17,0.88771
2022-07-18,1.99136
2022-07-19,2.95105
2022-07-20,8.4213
2022-07-21,5.15834
2022-07-22,3.38291
2022-07-23,0.9357
2022-07-24,1.03166
2022-07-25,1.8714
2022-07-26,2.1833
2022-07-27,1.39155
2022-07-28,2.11132
2022-07-29,1.31957
2022-07-30,1.00767
2022-07-31,0.76775
2022-08-01,1.43953
2022-08-02,1.89539
2022-08-03,1.8474
2022-08-04,2.32725
2022-08-05,1.48752
2022-08-06,0.86372
2022-08-07,0.55182
2022-08-08,1.17562
2022-08-09,5.37428
2022-08-10,2.7831
2022-08-11,1.79942
2022-08-12,6.74184
2022-08-13,3.79078
2022-08-14,2.1833
2022-08-15,1.8714
2022-08-16,3.26295
2022-08-17,2.95105
2022-08-18,2.1593
2022-08-19,2.61516
2022-08-20,1.03166
2022-08-21,0.95969
2022-08-22,3.52687
2022-08-23,7.22168
2022-08-24,5.6142
2022-08-25,3.52687
2022-08-26,2.83109
2022-08-27,1.07965
2022-08-28,1.12763
2022-08-29,1.5595
2022-08-30,4.10268
2022-08-31,4.79846
2022-09-01,10.05278
2022-09-02,4.17466
2022-09-03,1.00767
2022-09-04,1.63147
2022-09-05,3.76679
2022-09-06,2.13531
2022-09-07,6.38195
2022-09-08,3.21497
2022-09-09,0.67178
2022-09-10,0.52783
2022-09-11,0.79174
2022-09-12,1.00767
2022-09-13,1.48752
2022-09-14,2.23128
2022-09-15,6.26199
2022-09-16,3.91074
2022-09-17,1.10364
2022-09-18,2.01535
2022-09-19,2.85508
2022-09-20,6.19001
2022-09-21,7.14971
2022-09-22,3.7188
2022-09-23,2.90307
2022-09-24,0.81573
2022-09-25,0.9357
2022-09-26,2.1833
2022-09-27,3.19097
2022-09-28,7.29366
2022-09-29,4.63051
2022-09-30,3.16698
2022-10-01,1.5355
2022-10-02,0.9117
2022-10-03,1.15163
2022-10-04,2.75911
2022-10-05,2.39923
2022-10-06,2.99904
2022-10-07,6.69385
2022-10-08,5.63819
2022-10-09,2.1833
2022-10-10,1.67946
2022-10-11,2.92706
2022-10-12,3.04702
2022-10-13,2.85508
2022-10-14,2.99904
2022-10-15,1.48752
2022-10-16,2.97504
2022-10-17,2.59117
2022-10-18,2.54318
2022-10-19,2.87907
2022-10-20,2.32725
2022-10-21,1.65547
2022-10-22,0.81573
2022-10-23,0.52783
2022-10-24,1.99136
2022-10-25,3.45489
2022-10-26,2.92706
2022-10-27,1.99136
2022-10-28,2.68714
2022-10-29,0.71976
2022-10-30,0.64779
2022-10-31,1.46353
2022-11-01,1.5355
2022-11-02,1.5595
2022-11-03,2.01535
2022-11-04,2.68714
2022-11-05,0.86372
2022-11-06,0.79174
2022-11-07,1.77543
2022-11-08,1.82341
2022-11-09,1.8474
2022-11-10,1.63147
2022-11-11,2.54318
2022-11-12,1.19961
2022-11-13,0.9117
2022-11-14,4.46257
2022-11-15,2.54318
2022-11-16,2.1833
2022-11-17,1.99136
2022-11-18,1.94337
2022-11-19,0.95969
2022-11-20,0.6238
2022-11-21,3.79078
2022-11-22,3.93474
2022-11-23,2.83109
2022-11-24,4.29462
2022-11-25,1.79942
2022-11-26,0.88771
2022-11-27,0.79174
2022-11-28,1.07965
2022-11-29,1.99136
2022-11-30,2.20729
2022-12-01,2.32725
2022-12-02,1.48752
2022-12-03,0.38387
2022-12-04,0.67178
2022-12-05,3.04702
2022-12-06,2.42322
2022-12-07,3.7428
2022-12-08,3.23896
2022-12-09,1.94337
2022-12-10,0.69577
2022-12-11,0.79174
2022-12-12,8.80518
2022-12-13,11.44433
2022-12-14,10.94049
2022-12-15,3.55086
2022-12-16,2.11132
2022-12-17,1.17562
2022-12-18,1.10364
2022-12-19,8.54126
2022-12-20,3.95873
2022-12-21,3.095
2022-12-22,2.1593
2022-12-23,2.37523
2022-12-24,0.67178
2022-12-25,0.67178
2022-12-26,3.095
2022-12-27,1.60748
2022-12-28,1.29558
2022-12-29,1.48752
2022-12-30,1.2476
2022-12-31,0.64779
2023-01-01,0.43186
2023-01-02,1.27159
2023-01-03,1.51151
2023-01-04,1.46353
2023-01-05,1.51151
2023-01-06,1.70345
2023-01-07,0.86372
2023-01-08,0.67178
2023-01-09,2.32725
2023-01-10,8.66122
2023-01-11,7.82149
2023-01-12,4.82245
2023-01-13,6.09404
2023-01-14,2.42322
2023-01-15,3.16698
2023-01-16,5.90211
2023-01-17,4.58253
2023-01-18,2.90307
2023-01-19,2.75911
2023-01-20,2.54318
2023-01-21,0.74376
2023-01-22,0.9357
2023-01-23,1.07965
2023-01-24,1.2476
2023-01-25,2.8071
2023-01-26,26.70345
2023-01-27,12.06813
2023-01-28,3.19097
2023-01-29,2.1833
2023-01-30,11.27639
2023-01-31,6.62188
2023-02-01,6.59788
2023-02-02,6.62188
2023-02-03,6.78982
2023-02-04,1.70345
2023-02-05,1.41554
2023-02-06,4.34261
2023-02-07,7.07773
2023-02-08,11.10844
2023-02-09,9.50095
2023-02-10,6.07005
2023-02-11,2.1593
2023-02-12,6.74184
2023-02-13,11.73224
2023-02-14,6.40595
2023-02-15,5.35028
2023-02-16,25.11996
2023-02-17,14.70729
2023-02-18,4.03071
2023-02-19,2.56717
2023-02-20,7.00575
2023-02-21,6.57389
2023-02-22,5.42226
2023-02-23,7.67754
2023-02-24,12.59596
2023-02-25,2.61516
2023-02-26,2.1833
2023-02-27,4.53454
2023-02-28,3.119
2023-03-01,1.79942
2023-03-02,3.4309
2023-03-03,3.28694
2023-03-04,1.8474
2023-03-05,1.39155
2023-03-06,3.21497
2023-03-07,3.64683
2023-03-08,4.10268
2023-03-09,3.50287
2023-03-10,3.21497
2023-03-11,1.60748
2023-03-12,1.27159
2023-03-13,4.55854
2023-03-14,4.15067
2023-03-15,3.91074
2023-03-16,3.55086
2023-03-17,5.13435
2023-03-18,1.89539
2023-03-19,1.43953
2023-03-20,3.02303
2023-03-21,3.81477
2023-03-22,5.08637
2023-03-23,7.05374
2023-03-24,5.56621
2023-03-25,1.91938
2023-03-26,1.77543
2023-03-27,4.75047
2023-03-28,9.23704
2023-03-29,10.14875
2023-03-30,13.65163
2023-03-31,6.09404
2023-04-01,1.67946
2023-04-02,1.36756
2023-04-03,3.7188
2023-04-04,4.63051
2023-04-05,3.26295
2023-04-06,2.63915
2023-04-07,2.11132
2023-04-08,1.15163
2023-04-09,1.27159
2023-04-10,5.71017
2023-04-11,4.00671
2023-04-12,2.92706
2023-04-13,2.4952
2023-04-14,3.26295
2023-04-15,1.05566
2023-04-16,1.19961
2023-04-17,2.4712
2023-04-18,3.79078
2023-04-19,7.72552
2023-04-20,5.51823
2023-04-21,7.19769
2023-04-22,3.95873
2023-04-23,3.7428
2023-04-24,5.23032
2023-04-25,15.81094
2023-04-26,8.13339
2023-04-27,5.73416
2023-04-28,4.10268
2023-04-29,1.63147
2023-04-30,1.39155
2023-05-01,1.67946
2023-05-02,2.83109
2023-05-03,3.52687
2023-05-04,7.10172
2023-05-05,2.11132
2023-05-06,2.01535
2023-05-07,1.58349
2023-05-08,4.75047
2023-05-09,3.83877
2023-05-10,2.51919
2023-05-11,6.38195
2023-05-12,4.82245
2023-05-13,1.5595
2023-05-14,1.67946
2023-05-15,4.27063
2023-05-16,4.39059
2023-05-17,5.15834
2023-05-18,2.85508
2023-05-19,3.21497
2023-05-20,1.36756
2023-05-21,1.48752
2023-05-22,3.4309
2023-05-23,2.92706
2023-05-24,2.08733
2023-05-25,2.25527
2023-05-26,2.03934
2023-05-27,1.70345
2023-05-28,1.31957
2023-05-29,4.9904
