date,예쁜그림
2023-05-29,37.84355
2023-05-30,34.46088
2023-05-31,35.09513
2023-06-01,35.51797
2023-06-02,32.55813
2023-06-03,33.61522
2023-06-04,34.6723
2023-06-05,35.09513
2023-06-06,40.16913
2023-06-07,34.46088
2023-06-08,38.4778
2023-06-09,34.03805
2023-06-10,34.46088
2023-06-11,32.55813
2023-06-12,38.05496
2023-06-13,38.4778
2023-06-14,31.50105
2023-06-15,35.30655
2023-06-16,30.8668
2023-06-17,29.17547
2023-06-18,33.61522
2023-06-19,28.54122
2023-06-20,34.24947
2023-06-21,34.88372
2023-06-22,37.63213
2023-06-23,40.38054
2023-06-24,29.38689
2023-06-25,32.98097
2023-06-26,33.61522
2023-06-27,31.50105
2023-06-28,30.23255
2023-06-29,42.28329
2023-06-30,35.9408
2023-07-01,33.82663
2023-07-02,34.03805
2023-07-03,30.44397
2023-07-04,28.3298
2023-07-05,33.19238
2023-07-06,33.61522
2023-07-07,38.05496
2023-07-08,39.11205
2023-07-09,30.65539
2023-07-10,33.61522
2023-07-11,33.19238
2023-07-12,34.6723
2023-07-13,34.46088
2023-07-14,29.80972
2023-07-15,41.22621
2023-07-16,33.4038
2023-07-17,31.71247
2023-07-18,33.61522
2023-07-19,32.76955
2023-07-20,35.9408
2023-07-21,37.2093
2023-07-22,33.82663
2023-07-23,36.36363
2023-07-24,35.51797
2023-07-25,28.96405
2023-07-26,31.92389
2023-07-27,38.05496
2023-07-28,30.02114
2023-07-29,28.54122
2023-07-30,25.58139
2023-07-31,31.50105
2023-08-01,31.71247
2023-08-02,33.61522
2023-08-03,27.48414
2023-08-04,31.50105
2023-08-05,29.5983
2023-08-06,26.84989
2023-08-07,32.1353
2023-08-08,27.27272
2023-08-09,36.15221
2023-08-10,38.05496
2023-08-11,32.1353
2023-08-12,26.42706
2023-08-13,26.63847
2023-08-14,27.48414
2023-08-15,32.34672
2023-08-16,34.46088
2023-08-17,33.61522
2023-08-18,30.44397
2023-08-19,22.19873
2023-08-20,32.76955
2023-08-21,34.46088
2023-08-22,36.36363
2023-08-23,33.19238
2023-08-24,32.76955
2023-08-25,32.98097
2023-08-26,33.82663
2023-08-27,31.28964
2023-08-28,28.54122
2023-08-29,34.88372
2023-08-30,36.99788
2023-08-31,33.61522
2023-09-01,33.19238
2023-09-02,31.28964
2023-09-03,30.44397
2023-09-04,33.82663
2023-09-05,34.03805
2023-09-06,27.06131
2023-09-07,37.2093
2023-09-08,33.82663
2023-09-09,35.09513
2023-09-10,23.89006
2023-09-11,30.65539
2023-09-12,29.80972
2023-09-13,37.2093
2023-09-14,32.1353
2023-09-15,36.99788
2023-09-16,33.82663
2023-09-17,31.92389
2023-09-18,25.36997
2023-09-19,33.19238
2023-09-20,34.88372
2023-09-21,30.44397
2023-09-22,30.02114
2023-09-23,28.75264
2023-09-24,30.8668
2023-09-25,30.8668
2023-09-26,32.34672
2023-09-27,30.65539
2023-09-28,32.34672
2023-09-29,24.73572
2023-09-30,24.31289
2023-10-01,31.71247
2023-10-02,27.69556
2023-10-03,26.84989
2023-10-04,24.73572
2023-10-05,24.52431
2023-10-06,27.06131
2023-10-07,33.4038
2023-10-08,30.8668
2023-10-09,31.92389
2023-10-10,27.69556
2023-10-11,26.42706
2023-10-12,31.92389
2023-10-13,31.50105
2023-10-14,26.63847
2023-10-15,21.77589
2023-10-16,29.38689
2023-10-17,26.63847
2023-10-18,29.17547
2023-10-19,33.61522
2023-10-20,31.92389
2023-10-21,28.75264
2023-10-22,29.38689
2023-10-23,28.96405
2023-10-24,36.99788
2023-10-25,29.80972
2023-10-26,31.07822
2023-10-27,39.7463
2023-10-28,29.80972
2023-10-29,22.41014
2023-10-30,26.63847
2023-10-31,31.50105
2023-11-01,31.28964
2023-11-02,32.1353
2023-11-03,39.95771
2023-11-04,34.46088
2023-11-05,31.07822
2023-11-06,33.4038
2023-11-07,38.4778
2023-11-08,37.84355
2023-11-09,32.98097
2023-11-10,35.30655
2023-11-11,29.17547
2023-11-12,29.5983
2023-11-13,30.02114
2023-11-14,34.88372
2023-11-15,32.98097
2023-11-16,49.47145
2023-11-17,34.03805
2023-11-18,31.28964
2023-11-19,31.50105
2023-11-20,33.19238
2023-11-21,42.70613
2023-11-22,34.24947
2023-11-23,39.32346
2023-11-24,33.4038
2023-11-25,29.5983
2023-11-26,27.48414
2023-11-27,37.2093
2023-11-28,27.06131
2023-11-29,33.19238
2023-11-30,34.6723
2023-12-01,37.63213
2023-12-02,28.96405
2023-12-03,30.8668
2023-12-04,26.84989
2023-12-05,36.78646
2023-12-06,30.65539
2023-12-07,35.9408
2023-12-08,35.51797
2023-12-09,37.2093
2023-12-10,35.51797
2023-12-11,34.46088
2023-12-12,32.1353
2023-12-13,33.19238
2023-12-14,38.26638
2023-12-15,36.99788
2023-12-16,36.15221
2023-12-17,31.71247
2023-12-18,30.8668
2023-12-19,32.55813
2023-12-20,30.23255
2023-12-21,35.30655
2023-12-22,32.76955
2023-12-23,28.3298
2023-12-24,33.61522
2023-12-25,32.98097
2023-12-26,41.86046
2023-12-27,36.36363
2023-12-28,41.86046
2023-12-29,42.28329
2023-12-30,41.43763
2023-12-31,53.06553
2024-01-01,56.65961
2024-01-02,40.59196
2024-01-03,44.39746
2024-01-04,35.30655
2024-01-05,39.53488
2024-01-06,33.19238
2024-01-07,34.24947
2024-01-08,34.88372
2024-01-09,35.51797
2024-01-10,34.88372
2024-01-11,35.30655
2024-01-12,33.82663
2024-01-13,41.86046
2024-01-14,36.99788
2024-01-15,34.03805
2024-01-16,36.99788
2024-01-17,33.19238
2024-01-18,38.26638
2024-01-19,40.16913
2024-01-20,39.53488
2024-01-21,41.43763
2024-01-22,38.05496
2024-01-23,35.30655
2024-01-24,37.84355
2024-01-25,36.78646
2024-01-26,36.15221
2024-01-27,31.92389
2024-01-28,34.88372
2024-01-29,33.61522
2024-01-30,40.80338
2024-01-31,36.36363
2024-02-01,32.1353
2024-02-02,35.51797
2024-02-03,33.82663
2024-02-04,41.01479
2024-02-05,34.03805
2024-02-06,33.61522
2024-02-07,42.70613
2024-02-08,33.82663
2024-02-09,35.72938
2024-02-10,28.54122
2024-02-11,33.82663
2024-02-12,44.60887
2024-02-13,42.07188
2024-02-14,34.6723
2024-02-15,46.72304
2024-02-16,32.76955
2024-02-17,38.05496
2024-02-18,35.30655
2024-02-19,42.28329
2024-02-20,36.15221
2024-02-21,33.4038
2024-02-22,41.01479
2024-02-23,31.50105
2024-02-24,34.46088
2024-02-25,31.71247
2024-02-26,35.72938
2024-02-27,35.9408
2024-02-28,36.36363
2024-02-29,34.46088
2024-03-01,26.42706
2024-03-02,30.44397
2024-03-03,31.92389
2024-03-04,31.92389
2024-03-05,31.92389
2024-03-06,37.84355
2024-03-07,32.55813
2024-03-08,36.57505
2024-03-09,32.55813
2024-03-10,27.27272
2024-03-11,32.34672
2024-03-12,34.6723
2024-03-13,33.19238
2024-03-14,34.03805
2024-03-15,37.42071
2024-03-16,38.05496
2024-03-17,29.17547
2024-03-18,32.76955
2024-03-19,31.28964
2024-03-20,32.55813
