date,만보기앱
2023-05-29,22.27722
2023-05-30,25.74257
2023-05-31,21.78217
2023-06-01,29.86798
2023-06-02,29.0429
2023-06-03,15.51155
2023-06-04,21.45214
2023-06-05,23.43234
2023-06-06,25.41254
2023-06-07,23.59735
2023-06-08,25.24752
2023-06-09,27.22772
2023-06-10,22.77227
2023-06-11,22.60726
2023-06-12,22.27722
2023-06-13,22.44224
2023-06-14,21.45214
2023-06-15,21.78217
2023-06-16,18.48184
2023-06-17,20.62706
2023-06-18,21.78217
2023-06-19,22.44224
2023-06-20,17.82178
2023-06-21,21.12211
2023-06-22,20.29702
2023-06-23,21.12211
2023-06-24,18.15181
2023-06-25,18.64686
2023-06-26,17.82178
2023-06-27,26.56765
2023-06-28,21.78217
2023-06-29,12.70627
2023-06-30,17.16171
2023-07-01,17.98679
2023-07-02,25.74257
2023-07-03,18.31683
2023-07-04,18.64686
2023-07-05,22.93729
2023-07-06,18.81188
2023-07-07,18.31683
2023-07-08,21.12211
2023-07-09,22.60726
2023-07-10,18.48184
2023-07-11,16.99669
2023-07-12,19.63696
2023-07-13,16.50165
2023-07-14,18.81188
2023-07-15,16.83168
2023-07-16,17.82178
2023-07-17,14.0264
2023-07-18,19.63696
2023-07-19,11.55115
2023-07-20,17.16171
2023-07-21,13.69636
2023-07-22,17.82178
2023-07-23,16.33663
2023-07-24,17.98679
2023-07-25,17.32673
2023-07-26,16.50165
2023-07-27,19.30693
2023-07-28,14.68646
2023-07-29,18.64686
2023-07-30,16.99669
2023-07-31,17.16171
2023-08-01,18.48184
2023-08-02,14.35643
2023-08-03,12.54125
2023-08-04,16.17161
2023-08-05,14.68646
2023-08-06,15.0165
2023-08-07,13.69636
2023-08-08,15.84158
2023-08-09,18.97689
2023-08-10,10.23102
2023-08-11,15.0165
2023-08-12,12.54125
2023-08-13,20.62706
2023-08-14,15.51155
2023-08-15,19.63696
2023-08-16,25.24752
2023-08-17,19.14191
2023-08-18,18.15181
2023-08-19,18.15181
2023-08-20,21.61716
2023-08-21,20.29702
2023-08-22,22.27722
2023-08-23,17.16171
2023-08-24,22.11221
2023-08-25,20.13201
2023-08-26,12.70627
2023-08-27,21.94719
2023-08-28,23.59735
2023-08-29,18.64686
2023-08-30,21.12211
2023-08-31,19.47194
2023-09-01,20.79207
2023-09-02,23.10231
2023-09-03,21.12211
2023-09-04,17.65676
2023-09-05,16.99669
2023-09-06,22.60726
2023-09-07,28.0528
2023-09-08,21.45214
2023-09-09,21.12211
2023-09-10,24.58745
2023-09-11,23.76237
2023-09-12,17.65676
2023-09-13,19.63696
2023-09-14,21.28712
2023-09-15,13.20132
2023-09-16,14.52145
2023-09-17,18.15181
2023-09-18,22.60726
2023-09-19,19.14191
2023-09-20,16.66666
2023-09-21,15.0165
2023-09-22,15.84158
2023-09-23,16.33663
2023-09-24,14.68646
2023-09-25,12.70627
2023-09-26,15.84158
2023-09-27,9.0759
2023-09-28,11.88118
2023-09-29,11.71617
2023-09-30,19.47194
2023-10-01,16.33663
2023-10-02,25.74257
2023-10-03,25.57755
2023-10-04,18.15181
2023-10-05,17.16171
2023-10-06,14.68646
2023-10-07,19.96699
2023-10-08,23.76237
2023-10-09,16.66666
2023-10-10,23.76237
2023-10-11,18.97689
2023-10-12,25.0825
2023-10-13,19.80198
2023-10-14,19.63696
2023-10-15,21.28712
2023-10-16,23.92739
2023-10-17,26.23762
2023-10-18,22.77227
2023-10-19,23.26732
2023-10-20,20.13201
2023-10-21,14.52145
2023-10-22,19.63696
2023-10-23,18.97689
2023-10-24,22.11221
2023-10-25,22.44224
2023-10-26,24.42244
2023-10-27,23.76237
2023-10-28,19.14191
2023-10-29,22.11221
2023-10-30,27.39273
2023-10-31,26.23762
2023-11-01,26.40264
2023-11-02,34.98349
2023-11-03,27.72277
2023-11-04,39.76897
2023-11-05,36.30363
2023-11-06,26.56765
2023-11-07,28.71287
2023-11-08,30.52805
2023-11-09,29.20792
2023-11-10,23.26732
2023-11-11,24.91749
2023-11-12,20.13201
2023-11-13,20.62706
2023-11-14,21.61716
2023-11-15,26.89768
2023-11-16,22.44224
2023-11-17,14.0264
2023-11-18,17.16171
2023-11-19,17.82178
2023-11-20,20.46204
2023-11-21,25.57755
2023-11-22,20.29702
2023-11-23,20.79207
2023-11-24,14.52145
2023-11-25,17.65676
2023-11-26,18.31683
2023-11-27,18.81188
2023-11-28,17.82178
2023-11-29,17.98679
2023-11-30,19.30693
2023-12-01,19.30693
2023-12-02,17.82178
2023-12-03,16.0066
2023-12-04,16.83168
2023-12-05,23.76237
2023-12-06,20.62706
2023-12-07,18.48184
2023-12-08,17.82178
2023-12-09,15.84158
2023-12-10,19.30693
2023-12-11,15.0165
2023-12-12,16.83168
2023-12-13,15.84158
2023-12-14,17.98679
2023-12-15,17.82178
2023-12-16,12.37623
2023-12-17,16.83168
2023-12-18,15.34653
2023-12-19,17.98679
2023-12-20,15.0165
2023-12-21,12.54125
2023-12-22,8.74587
2023-12-23,12.37623
2023-12-24,12.87128
2023-12-25,10.89108
2023-12-26,12.54125
2023-12-27,12.0462
2023-12-28,15.67656
2023-12-29,19.30693
2023-12-30,14.19141
2023-12-31,13.69636
2024-01-01,18.64686
2024-01-02,19.47194
2024-01-03,16.83168
2024-01-04,18.64686
2024-01-05,18.48184
2024-01-06,16.17161
2024-01-07,18.15181
2024-01-08,15.34653
2024-01-09,15.51155
2024-01-10,16.17161
2024-01-11,22.93729
2024-01-12,19.63696
2024-01-13,18.81188
2024-01-14,17.82178
2024-01-15,20.62706
2024-01-16,20.62706
2024-01-17,12.70627
2024-01-18,17.32673
2024-01-19,16.50165
2024-01-20,16.50165
2024-01-21,22.93729
2024-01-22,21.78217
2024-01-23,20.62706
2024-01-24,21.78217
2024-01-25,21.61716
2024-01-26,19.14191
2024-01-27,24.0924
2024-01-28,29.37293
2024-01-29,24.0924
2024-01-30,22.60726
2024-01-31,21.61716
2024-02-01,24.75247
2024-02-02,20.62706
2024-02-03,25.0825
2024-02-04,23.76237
2024-02-05,18.81188
2024-02-06,15.0165
2024-02-07,16.33663
2024-02-08,17.16171
2024-02-09,13.69636
2024-02-10,15.84158
2024-02-11,17.65676
2024-02-12,24.75247
2024-02-13,23.43234
2024-02-14,24.91749
2024-02-15,24.0924
2024-02-16,21.45214
2024-02-17,22.60726
2024-02-18,26.56765
2024-02-19,20.62706
2024-02-20,18.81188
2024-02-21,15.67656
2024-02-22,16.50165
2024-02-23,14.85148
2024-02-24,18.15181
2024-02-25,18.64686
2024-02-26,20.95709
2024-02-27,24.25742
2024-02-28,27.0627
2024-02-29,26.0726
2024-03-01,22.27722
2024-03-02,24.91749
2024-03-03,24.58745
2024-03-04,25.0825
2024-03-05,27.72277
2024-03-06,34.15841
2024-03-07,25.74257
2024-03-08,24.58745
2024-03-09,25.57755
2024-03-10,27.39273
2024-03-11,27.39273
2024-03-12,24.0924
2024-03-13,32.34323
2024-03-14,23.92739
2024-03-15,22.77227
2024-03-16,27.55775
2024-03-17,29.53795
2024-03-18,26.0726
2024-03-19,31.0231
2024-03-20,23.43234
