date,아파트취등록세계산기
2023-05-30,37.65541
2023-05-31,31.43872
2023-06-01,25.75488
2023-06-02,21.13676
2023-06-03,17.22912
2023-06-04,20.07104
2023-06-05,29.12966
2023-06-06,21.13676
2023-06-07,34.99111
2023-06-08,28.95204
2023-06-09,26.8206
2023-06-10,21.31438
2023-06-11,19.53818
2023-06-12,27.35346
2023-06-13,36.23445
2023-06-14,25.57726
2023-06-15,25.57726
2023-06-16,21.492
2023-06-17,15.27531
2023-06-18,15.09769
2023-06-19,26.46536
2023-06-20,27.88632
2023-06-21,26.8206
2023-06-22,25.9325
2023-06-23,26.64298
2023-06-24,18.47246
2023-06-25,16.69626
2023-06-26,45.11545
2023-06-27,34.63587
2023-06-28,31.2611
2023-06-29,31.97158
2023-06-30,23.62344
2023-07-01,22.3801
2023-07-02,21.66962
2023-07-03,34.45825
2023-07-04,29.84014
2023-07-05,34.45825
2023-07-06,27.53108
2023-07-07,28.24156
2023-07-08,22.02486
2023-07-09,22.02486
2023-07-10,34.10301
2023-07-11,31.97158
2023-07-12,28.24156
2023-07-13,30.373
2023-07-14,25.57726
2023-07-15,24.33392
2023-07-16,18.8277
2023-07-17,36.05683
2023-07-18,32.50444
2023-07-19,33.57015
2023-07-20,26.99822
2023-07-21,28.24156
2023-07-22,21.66962
2023-07-23,19.7158
2023-07-24,33.0373
2023-07-25,37.12255
2023-07-26,26.99822
2023-07-27,28.5968
2023-07-28,27.88632
2023-07-29,20.6039
2023-07-30,22.20248
2023-07-31,31.79396
2023-08-01,28.41918
2023-08-02,23.2682
2023-08-03,30.01776
2023-08-04,25.22202
2023-08-05,18.29484
2023-08-06,21.31438
2023-08-07,31.08348
2023-08-08,31.97158
2023-08-09,31.61634
2023-08-10,31.97158
2023-08-11,23.80106
2023-08-12,18.8277
2023-08-13,24.51154
2023-08-14,37.65541
2023-08-15,30.373
2023-08-16,34.81349
2023-08-17,34.81349
2023-08-18,34.10301
2023-08-19,26.11012
2023-08-20,20.24866
2023-08-21,36.05683
2023-08-22,38.54351
2023-08-23,29.66252
2023-08-24,33.21492
2023-08-25,25.9325
2023-08-26,20.07104
2023-08-27,19.18294
2023-08-28,34.63587
2023-08-29,38.18827
2023-08-30,30.373
2023-08-31,25.75488
2023-09-01,26.11012
2023-09-02,20.24866
2023-09-03,19.36056
2023-09-04,36.23445
2023-09-05,28.5968
2023-09-06,30.19538
2023-09-07,28.95204
2023-09-08,23.62344
2023-09-09,22.73534
2023-09-10,22.73534
2023-09-11,35.52397
2023-09-12,25.9325
2023-09-13,25.0444
2023-09-14,25.9325
2023-09-15,23.80106
2023-09-16,17.9396
2023-09-17,20.07104
2023-09-18,33.57015
2023-09-19,27.53108
2023-09-20,25.0444
2023-09-21,29.66252
2023-09-22,20.95914
2023-09-23,16.87388
2023-09-24,16.34103
2023-09-25,24.86678
2023-09-26,29.66252
2023-09-27,18.65008
2023-09-28,15.27531
2023-09-29,8.88099
2023-09-30,9.76909
2023-10-01,10.83481
2023-10-02,13.67673
2023-10-03,21.66962
2023-10-04,29.30728
2023-10-05,21.84724
2023-10-06,20.95914
2023-10-07,15.80817
2023-10-08,13.32149
2023-10-09,21.13676
2023-10-10,30.19538
2023-10-11,27.17584
2023-10-12,27.35346
2023-10-13,21.492
2023-10-14,19.00532
2023-10-15,20.07104
2023-10-16,28.77442
2023-10-17,29.30728
2023-10-18,31.79396
2023-10-19,23.97868
2023-10-20,25.75488
2023-10-21,15.80817
2023-10-22,16.16341
2023-10-23,32.50444
2023-10-24,33.0373
2023-10-25,28.77442
2023-10-26,31.79396
2023-10-27,20.95914
2023-10-28,13.67673
2023-10-29,19.36056
2023-10-30,35.16873
2023-10-31,29.30728
2023-11-01,26.28774
2023-11-02,32.50444
2023-11-03,25.9325
2023-11-04,17.58436
2023-11-05,19.53818
2023-11-06,31.79396
2023-11-07,28.5968
2023-11-08,23.97868
2023-11-09,28.06394
2023-11-10,24.86678
2023-11-11,14.92007
2023-11-12,16.87388
2023-11-13,30.19538
2023-11-14,30.90586
2023-11-15,23.2682
2023-11-16,24.1563
2023-11-17,20.78152
2023-11-18,15.63055
2023-11-19,16.34103
2023-11-20,29.84014
2023-11-21,28.24156
2023-11-22,25.57726
2023-11-23,25.75488
2023-11-24,25.22202
2023-11-25,16.51865
2023-11-26,17.58436
2023-11-27,28.5968
2023-11-28,22.55772
2023-11-29,32.50444
2023-11-30,23.2682
2023-12-01,19.7158
2023-12-02,15.80817
2023-12-03,14.74245
2023-12-04,32.50444
2023-12-05,30.01776
2023-12-06,25.0444
2023-12-07,28.5968
2023-12-08,25.9325
2023-12-09,18.47246
2023-12-10,15.98579
2023-12-11,31.61634
2023-12-12,31.61634
2023-12-13,28.77442
2023-12-14,25.57726
2023-12-15,28.95204
2023-12-16,18.47246
2023-12-17,17.58436
2023-12-18,27.53108
2023-12-19,28.06394
2023-12-20,37.83303
2023-12-21,25.22202
2023-12-22,21.31438
2023-12-23,24.51154
2023-12-24,17.58436
2023-12-25,17.9396
2023-12-26,32.32682
2023-12-27,30.90586
2023-12-28,33.74777
2023-12-29,30.01776
2023-12-30,22.02486
2023-12-31,17.9396
2024-01-01,20.78152
2024-01-02,36.94493
2024-01-03,40.67495
2024-01-04,38.89875
2024-01-05,35.70159
2024-01-06,34.10301
2024-01-07,28.41918
2024-01-08,38.89875
2024-01-09,42.62877
2024-01-10,42.98401
2024-01-11,43.16163
2024-01-12,35.70159
2024-01-13,31.61634
2024-01-14,35.34635
2024-01-15,51.50976
2024-01-16,44.22735
2024-01-17,36.05683
2024-01-18,43.69449
2024-01-19,37.12255
2024-01-20,32.85968
2024-01-21,32.32682
2024-01-22,44.04973
2024-01-23,41.20781
2024-01-24,33.39253
2024-01-25,34.81349
2024-01-26,30.90586
2024-01-27,31.97158
2024-01-28,30.90586
2024-01-29,41.74067
2024-01-30,48.31261
2024-01-31,37.83303
2024-02-01,35.52397
2024-02-02,30.373
2024-02-03,21.13676
2024-02-04,28.24156
2024-02-05,35.16873
2024-02-06,30.72824
2024-02-07,30.19538
2024-02-08,25.39964
2024-02-09,16.51865
2024-02-10,22.91296
2024-02-11,22.3801
2024-02-12,26.28774
2024-02-13,39.96447
2024-02-14,46.53641
2024-02-15,41.20781
2024-02-16,37.83303
2024-02-17,36.76731
2024-02-18,31.2611
2024-02-19,47.60213
2024-02-20,52.93072
2024-02-21,58.43694
2024-02-22,48.84547
2024-02-23,45.29307
2024-02-24,38.72113
2024-02-25,39.60923
2024-02-26,66.42984
2024-02-27,48.49023
2024-02-28,44.93783
2024-02-29,37.30017
2024-03-01,33.21492
2024-03-02,37.12255
2024-03-03,30.72824
2024-03-04,44.93783
2024-03-05,42.27353
2024-03-06,39.96447
2024-03-07,39.43161
2024-03-08,34.63587
2024-03-09,28.77442
2024-03-10,28.24156
2024-03-11,47.24689
2024-03-12,47.77975
2024-03-13,37.47779
2024-03-14,40.31971
2024-03-15,37.83303
2024-03-16,31.08348
2024-03-17,32.1492
2024-03-18,41.38543
2024-03-19,44.40497
2024-03-20,46.00355
