date,TIGER반도체
2023-07-12,17.49174
2023-07-13,24.75247
2023-07-14,35.97359
2023-07-15,4.62046
2023-07-16,4.29042
2023-07-17,25.74257
2023-07-18,23.76237
2023-07-19,23.92739
2023-07-20,27.39273
2023-07-21,22.44224
2023-07-22,1.98019
2023-07-23,5.11551
2023-07-24,29.53795
2023-07-25,30.36303
2023-07-26,35.64356
2023-07-27,47.35973
2023-07-28,41.58415
2023-07-29,8.25082
2023-07-30,4.95049
2023-07-31,37.12871
2023-08-01,35.14851
2023-08-02,30.52805
2023-08-03,28.0528
2023-08-04,22.44224
2023-08-05,4.78547
2023-08-06,2.14521
2023-08-07,25.41254
2023-08-08,20.95709
2023-08-09,22.77227
2023-08-10,26.73267
2023-08-11,19.96699
2023-08-12,4.29042
2023-08-13,1.32013
2023-08-14,17.98679
2023-08-15,2.64026
2023-08-16,18.81188
2023-08-17,19.14191
2023-08-18,26.40264
2023-08-19,1.98019
2023-08-20,1.32013
2023-08-21,16.99669
2023-08-22,17.32673
2023-08-23,18.64686
2023-08-24,30.85808
2023-08-25,13.69636
2023-08-26,2.14521
2023-08-27,1.65016
2023-08-28,16.0066
2023-08-29,20.46204
2023-08-30,20.62706
2023-08-31,17.32673
2023-09-01,19.80198
2023-09-02,3.46534
2023-09-03,2.64026
2023-09-04,17.82178
2023-09-05,14.19141
2023-09-06,11.71617
2023-09-07,13.20132
2023-09-08,14.0264
2023-09-09,0.82508
2023-09-10,1.48514
2023-09-11,10.066
2023-09-12,14.35643
2023-09-13,14.19141
2023-09-14,18.31683
2023-09-15,14.0264
2023-09-16,1.65016
2023-09-18,16.33663
2023-09-19,16.17161
2023-09-20,12.70627
2023-09-21,10.89108
2023-09-22,16.0066
2023-09-23,1.32013
2023-09-24,0.82508
2023-09-25,10.89108
2023-09-26,9.57095
2023-09-27,7.75577
2023-10-01,1.48514
2023-10-02,0.99009
2023-10-03,3.13531
2023-10-04,9.57095
2023-10-05,9.90099
2023-10-06,9.73597
2023-10-07,2.14521
2023-10-08,1.98019
2023-10-09,1.15511
2023-10-10,9.0759
2023-10-11,13.86138
2023-10-12,11.55115
2023-10-13,12.87128
2023-10-14,3.63036
2023-10-16,10.23102
2023-10-17,17.82178
2023-10-18,13.69636
2023-10-19,11.22112
2023-10-20,11.55115
2023-10-21,3.46534
2023-10-22,1.15511
2023-10-23,9.40594
2023-10-24,12.87128
2023-10-25,12.21122
2023-10-26,9.73597
2023-10-27,13.20132
2023-10-28,1.48514
2023-10-29,1.32013
2023-10-30,9.90099
2023-10-31,10.39603
2023-11-01,9.57095
2023-11-02,16.50165
2023-11-03,13.0363
2023-11-04,3.30033
2023-11-05,2.47524
2023-11-06,20.46204
2023-11-07,24.75247
2023-11-08,24.58745
2023-11-09,17.32673
2023-11-10,20.46204
2023-11-11,1.48514
2023-11-12,3.13531
2023-11-13,21.45214
2023-11-14,18.31683
2023-11-15,18.81188
2023-11-16,16.0066
2023-11-17,14.52145
2023-11-18,1.98019
2023-11-19,3.46534
2023-11-20,18.15181
2023-11-21,18.48184
2023-11-22,14.85148
2023-11-23,13.53135
2023-11-24,16.0066
2023-11-25,2.47524
2023-11-26,2.31023
2023-11-27,13.0363
2023-11-28,14.0264
2023-11-29,17.32673
2023-11-30,17.32673
2023-12-01,12.87128
2023-12-02,1.32013
2023-12-03,2.97029
2023-12-04,16.17161
2023-12-05,17.82178
2023-12-06,13.69636
2023-12-07,11.71617
2023-12-08,16.33663
2023-12-09,1.65016
2023-12-10,1.98019
2023-12-11,14.52145
2023-12-12,20.79207
2023-12-13,14.68646
2023-12-14,23.43234
2023-12-15,22.93729
2023-12-16,3.63036
2023-12-17,3.96039
2023-12-18,19.30693
2023-12-19,18.97689
2023-12-20,21.78217
2023-12-21,16.83168
2023-12-22,21.45214
2023-12-23,3.13531
2023-12-24,3.96039
2023-12-25,3.63036
2023-12-26,22.93729
2023-12-27,20.62706
2023-12-28,24.42244
2023-12-29,11.22112
2023-12-30,6.10561
2023-12-31,4.45544
2024-01-01,3.79537
2024-01-02,29.86798
2024-01-03,24.58745
2024-01-04,20.46204
2024-01-05,20.79207
2024-01-06,4.62046
2024-01-07,2.14521
2024-01-08,16.17161
2024-01-09,23.43234
2024-01-10,18.97689
2024-01-11,19.96699
2024-01-12,16.33663
2024-01-13,2.64026
2024-01-14,2.80528
2024-01-15,18.97689
2024-01-16,15.67656
2024-01-17,24.75247
2024-01-18,20.95709
2024-01-19,22.93729
2024-01-20,5.11551
2024-01-21,3.96039
2024-01-22,27.39273
2024-01-23,21.45214
2024-01-24,20.95709
2024-01-25,24.42244
2024-01-26,27.22772
2024-01-27,2.14521
2024-01-28,2.97029
2024-01-29,22.27722
2024-01-30,23.59735
2024-01-31,20.29702
2024-02-01,26.89768
2024-02-02,27.0627
2024-02-03,5.44554
2024-02-04,3.63036
2024-02-05,24.75247
2024-02-06,22.60726
2024-02-07,19.47194
2024-02-08,23.26732
2024-02-09,3.96039
2024-02-10,2.64026
2024-02-11,3.30033
2024-02-12,4.12541
2024-02-13,39.43894
2024-02-14,30.19801
2024-02-15,24.91749
2024-02-16,22.44224
2024-02-17,2.97029
2024-02-18,2.80528
2024-02-19,29.70297
2024-02-20,22.27722
2024-02-21,27.0627
2024-02-22,29.0429
2024-02-23,29.20792
2024-02-24,4.29042
2024-02-25,5.28052
2024-02-26,21.45214
2024-02-27,20.29702
2024-02-28,21.78217
2024-02-29,19.14191
2024-03-01,3.96039
2024-03-02,5.44554
2024-03-03,3.96039
2024-03-04,37.29372
2024-03-05,33.66336
2024-03-06,31.51815
2024-03-07,33.16831
2024-03-08,37.95379
2024-03-09,7.0957
2024-03-10,5.94059
2024-03-11,30.36303
2024-03-12,33.33333
2024-03-13,38.11881
2024-03-14,31.35313
2024-03-15,21.61716
2024-03-16,1.81518
2024-03-17,2.80528
2024-03-18,25.74257
2024-03-19,22.27722
2024-03-20,28.0528
