date,나스닥지수
2023-05-29,4.12607
2023-05-30,10.28419
2023-05-31,15.25624
2023-06-01,14.63797
2023-06-02,14.29786
2023-06-03,8.78249
2023-06-04,1.75102
2023-06-05,4.76883
2023-06-06,12.30039
2023-06-07,13.32939
2023-06-08,15.53726
2023-06-09,13.75886
2023-06-10,8.63405
2023-06-11,1.71499
2023-06-12,5.58598
2023-06-13,14.58033
2023-06-14,15.00259
2023-06-15,16.31982
2023-06-16,13.9563
2023-06-17,8.58938
2023-06-18,1.70346
2023-06-19,3.69948
2023-06-20,9.45552
2023-06-21,13.99089
2023-06-22,15.14815
2023-06-23,13.64212
2023-06-24,8.0792
2023-06-25,1.50458
2023-06-26,5.20406
2023-06-27,14.02836
2023-06-28,14.33389
2023-06-29,13.97215
2023-06-30,12.55548
2023-07-01,7.92788
2023-07-02,1.39217
2023-07-03,5.27036
2023-07-04,10.95434
2023-07-05,8.53173
2023-07-06,13.40001
2023-07-07,12.8538
2023-07-08,8.03741
2023-07-09,1.43252
2023-07-10,5.15795
2023-07-11,12.91721
2023-07-12,13.45189
2023-07-13,13.88712
2023-07-14,12.90857
2023-07-15,8.57352
2023-07-16,1.48296
2023-07-17,5.28765
2023-07-18,13.43748
2023-07-19,13.60321
2023-07-20,14.57168
2023-07-21,15.21876
2023-07-22,8.05758
2023-07-23,1.64293
2023-07-24,5.33233
2023-07-25,12.3811
2023-07-26,12.55692
2023-07-27,14.36703
2023-07-28,12.75148
2023-07-29,8.13685
2023-07-30,1.39361
2023-07-31,5.05418
2023-08-01,12.34795
2023-08-02,13.91162
2023-08-03,16.71182
2023-08-04,13.63348
2023-08-05,8.47264
2023-08-06,1.48584
2023-08-07,5.44474
2023-08-08,13.37983
2023-08-09,13.40001
2023-08-10,14.56015
2023-08-11,13.73868
2023-08-12,8.0475
2023-08-13,1.47143
2023-08-14,4.43592
2023-08-15,10.94281
2023-08-16,13.74012
2023-08-17,16.11806
2023-08-18,15.71885
2023-08-19,9.96137
2023-08-20,1.74669
2023-08-21,5.67245
2023-08-22,14.4045
2023-08-23,14.62212
2023-08-24,15.87306
2023-08-25,17.51743
2023-08-26,11.64898
2023-08-27,1.67608
2023-08-28,5.79495
2023-08-29,14.40739
2023-08-30,15.35279
2023-08-31,14.70283
2023-09-01,13.2876
2023-09-02,8.03453
2023-09-03,1.39505
2023-09-04,3.74992
2023-09-05,9.26384
2023-09-06,13.68824
2023-09-07,14.8383
2023-09-08,13.95053
2023-09-09,8.05182
2023-09-10,1.45125
2023-09-11,5.45915
2023-09-12,13.78048
2023-09-13,14.30794
2023-09-14,14.03268
2023-09-15,12.45748
2023-09-16,8.99579
2023-09-17,1.47143
2023-09-18,5.6883
2023-09-19,13.26598
2023-09-20,13.74445
2023-09-21,18.08814
2023-09-22,18.86781
2023-09-23,13.95198
2023-09-24,2.42405
2023-09-25,7.26062
2023-09-26,19.3751
2023-09-27,17.83593
2023-09-28,13.1723
2023-09-29,12.59727
2023-09-30,11.22096
2023-10-01,2.56384
2023-10-02,5.20839
2023-10-03,18.62281
2023-10-04,27.4399
2023-10-05,27.39955
2023-10-06,24.29814
2023-10-07,16.92223
2023-10-08,2.94863
2023-10-09,10.96731
2023-10-10,24.97117
2023-10-11,25.04611
2023-10-12,25.20032
2023-10-13,24.216
2023-10-14,17.07211
2023-10-15,3.24551
2023-10-16,9.32437
2023-10-17,24.67573
2023-10-18,25.3012
2023-10-19,33.76232
2023-10-20,52.42116
2023-10-21,29.94465
2023-10-22,3.5006
2023-10-23,10.38508
2023-10-24,21.92021
2023-10-25,19.81034
2023-10-26,26.26534
2023-10-27,23.13944
2023-10-28,12.93163
2023-10-29,2.39955
2023-10-30,7.1972
2023-10-31,18.66316
2023-11-01,19.16757
2023-11-02,20.12019
2023-11-03,18.23225
2023-11-04,11.24978
2023-11-05,2.03061
2023-11-06,7.70306
2023-11-07,18.60984
2023-11-08,16.2737
2023-11-09,15.5805
2023-11-10,15.4825
2023-11-11,11.48181
2023-11-12,1.89802
2023-11-13,5.27324
2023-11-14,16.5187
2023-11-15,18.17028
2023-11-16,17.96131
2023-11-17,15.60068
2023-11-18,10.02334
2023-11-19,1.82452
2023-11-20,5.00662
2023-11-21,15.59347
2023-11-22,16.17282
2023-11-23,14.46936
2023-11-24,8.57208
2023-11-25,7.31538
2023-11-26,1.55502
2023-11-27,4.6031
2023-11-28,13.26165
2023-11-29,14.05142
2023-11-30,14.85127
2023-12-01,14.34397
2023-12-02,9.78123
2023-12-03,1.61843
2023-12-04,4.55986
2023-12-05,14.93918
2023-12-06,15.33838
2023-12-07,14.80227
2023-12-08,14.09897
2023-12-09,10.01469
2023-12-10,1.68905
2023-12-11,4.29901
2023-12-12,14.45639
2023-12-13,14.32812
2023-12-14,16.70749
2023-12-15,15.30091
2023-12-16,9.96425
2023-12-17,1.65158
2023-12-18,4.16354
2023-12-19,14.07015
2023-12-20,14.14365
2023-12-21,16.99429
2023-12-22,14.3728
2023-12-23,8.86608
2023-12-24,1.38784
2023-12-25,1.80867
2023-12-26,5.04986
2023-12-27,11.79454
2023-12-28,11.94298
2023-12-29,9.12693
2023-12-30,5.42024
2023-12-31,1.16014
2024-01-01,1.64581
2024-01-02,5.7935
2024-01-03,17.3272
2024-01-04,17.7437
2024-01-05,16.21894
2024-01-06,10.11125
2024-01-07,1.68905
2024-01-08,4.26442
2024-01-09,15.409
2024-01-10,14.4463
2024-01-11,14.5443
2024-01-12,14.61924
2024-01-13,9.34023
2024-01-14,1.64437
2024-01-15,3.50348
2024-01-16,9.20764
2024-01-17,15.62229
2024-01-18,15.60212
2024-01-19,14.34974
2024-01-20,10.32887
2024-01-21,1.81155
2024-01-22,4.9533
2024-01-23,13.91595
2024-01-24,14.11195
2024-01-25,14.7475
2024-01-26,13.67671
2024-01-27,8.7162
2024-01-28,1.67752
2024-01-29,3.79748
2024-01-30,12.92874
2024-01-31,14.5933
2024-02-01,15.22021
2024-02-02,13.4663
2024-02-03,10.85922
2024-02-04,1.71787
2024-02-05,4.01798
2024-02-06,13.29912
2024-02-07,13.92892
2024-02-08,11.65763
2024-02-09,8.35591
2024-02-10,6.49824
2024-02-11,1.79281
2024-02-12,3.68939
2024-02-13,12.01648
2024-02-14,16.1685
2024-02-15,14.24886
2024-02-16,13.76174
2024-02-17,10.01902
2024-02-18,1.8274
2024-02-19,3.57842
2024-02-20,9.08082
2024-02-21,14.99827
2024-02-22,16.0215
2024-02-23,14.69706
2024-02-24,8.76664
2024-02-25,1.66022
2024-02-26,3.82919
2024-02-27,12.27301
2024-02-28,12.06404
2024-02-29,11.93722
2024-03-01,9.93687
2024-03-02,7.63676
2024-03-03,1.73949
2024-03-04,4.49069
2024-03-05,13.39136
2024-03-06,14.8138
2024-03-07,13.93036
2024-03-08,12.77598
2024-03-09,10.39228
2024-03-10,2.03349
2024-03-11,5.32656
2024-03-12,14.74894
2024-03-13,14.04277
2024-03-14,13.92027
2024-03-15,13.27751
2024-03-16,8.82285
2024-03-17,1.78272
2024-03-18,4.99798
2024-03-19,13.67959
2024-03-20,13.19104
