date,대한전선주가
2023-05-30,6.0653
2023-05-31,5.60845
2023-06-01,5.1192
2023-06-02,5.77041
2023-06-03,0.76727
2023-06-04,0.58237
2023-06-05,6.91693
2023-06-06,1.06554
2023-06-07,7.00331
2023-06-08,6.58154
2023-06-09,6.87172
2023-06-10,0.80978
2023-06-11,0.66874
2023-06-12,6.03966
2023-06-13,6.22659
2023-06-14,5.31085
2023-06-15,5.54434
2023-06-16,6.64025
2023-06-17,0.74837
2023-06-18,0.56685
2023-06-19,6.0788
2023-06-20,6.07678
2023-06-21,5.15362
2023-06-22,4.97816
2023-06-23,4.3769
2023-06-24,0.48182
2023-06-25,0.41434
2023-06-26,5.0497
2023-06-27,4.63063
2023-06-28,4.30941
2023-06-29,4.20414
2023-06-30,4.46125
2023-07-01,0.57562
2023-07-02,0.42986
2023-07-03,5.49575
2023-07-04,4.38634
2023-07-05,4.23316
2023-07-06,4.34316
2023-07-07,4.08942
2023-07-08,0.47102
2023-07-09,0.39139
2023-07-10,5.35539
2023-07-11,5.20018
2023-07-12,5.20625
2023-07-13,4.77572
2023-07-14,4.66842
2023-07-15,0.53108
2023-07-16,0.35698
2023-07-17,4.07458
2023-07-18,3.91937
2023-07-19,3.97808
2023-07-20,4.20549
2023-07-21,3.67711
2023-07-22,0.42648
2023-07-23,0.37115
2023-07-24,4.53076
2023-07-25,6.02347
2023-07-26,5.61115
2023-07-27,5.15767
2023-07-28,4.61916
2023-07-29,0.55133
2023-07-30,0.37182
2023-07-31,4.78247
2023-08-01,4.7629
2023-08-02,7.83806
2023-08-03,5.93371
2023-08-04,4.70216
2023-08-05,0.53176
2023-08-06,0.41973
2023-08-07,4.5699
2023-08-08,4.1839
2023-08-09,4.44573
2023-08-10,4.39579
2023-08-11,5.24404
2023-08-12,0.82733
2023-08-13,0.55133
2023-08-14,4.50849
2023-08-15,0.67819
2023-08-16,4.88504
2023-08-17,4.21696
2023-08-18,3.66698
2023-08-19,0.44403
2023-08-20,0.35698
2023-08-21,4.0017
2023-08-22,3.73177
2023-08-23,3.39166
2023-08-24,3.70882
2023-08-25,3.15412
2023-08-26,0.34281
2023-08-27,0.31716
2023-08-28,4.39579
2023-08-29,4.74737
2023-08-30,4.51389
2023-08-31,4.43696
2023-09-01,4.37892
2023-09-02,0.46022
2023-09-03,0.36575
2023-09-04,4.31819
2023-09-05,4.09617
2023-09-06,3.75134
2023-09-07,3.42202
2023-09-08,3.46791
2023-09-09,0.40624
2023-09-10,0.34483
2023-09-11,4.38904
2023-09-12,3.60895
2023-09-13,3.22227
2023-09-14,3.73244
2023-09-15,4.19132
2023-09-16,0.37115
2023-09-17,0.29759
2023-09-18,3.57386
2023-09-19,3.15344
2023-09-20,3.13455
2023-09-21,2.85787
2023-09-22,2.95437
2023-09-23,0.42513
2023-09-24,0.30839
2023-09-25,2.97461
2023-09-26,2.61223
2023-09-27,2.71008
2023-09-28,0.29489
2023-09-29,0.20109
2023-09-30,0.17882
2023-10-01,0.19907
2023-10-02,0.32593
2023-10-03,0.26115
2023-10-04,2.94492
2023-10-05,2.90916
2023-10-06,2.56702
2023-10-07,0.28275
2023-10-08,0.19434
2023-10-09,0.30232
2023-10-10,3.12847
2023-10-11,3.14872
2023-10-12,3.06302
2023-10-13,2.71751
2023-10-14,0.30434
2023-10-15,0.25238
2023-10-16,3.04412
2023-10-17,3.20945
2023-10-18,3.09136
2023-10-19,2.68714
2023-10-20,2.5542
2023-10-21,0.31919
2023-10-22,0.25913
2023-10-23,3.44969
2023-10-24,3.12038
2023-10-25,2.90241
2023-10-26,2.5704
2023-10-27,2.74787
2023-10-28,0.32458
2023-10-29,0.22539
2023-10-30,3.18853
2023-10-31,2.77959
2023-11-01,3.02658
2023-11-02,3.64876
2023-11-03,3.5111
2023-11-04,0.3698
2023-11-05,0.32189
2023-11-06,5.59293
2023-11-07,3.75134
2023-11-08,3.37006
2023-11-09,3.13792
2023-11-10,2.51439
2023-11-11,0.25575
2023-11-12,0.20514
2023-11-13,2.85045
2023-11-14,3.09406
2023-11-15,3.55024
2023-11-16,3.23375
2023-11-17,2.60751
2023-11-18,0.25643
2023-11-19,0.22471
2023-11-20,3.10756
2023-11-21,3.0502
2023-11-22,2.77487
2023-11-23,2.99014
2023-11-24,3.40245
2023-11-25,0.35293
2023-11-26,0.27532
2023-11-27,3.60625
2023-11-28,3.23172
2023-11-29,2.90241
2023-11-30,3.10148
2023-12-01,2.86732
2023-12-02,0.31109
2023-12-03,0.29422
2023-12-04,3.46454
2023-12-05,2.93075
2023-12-06,3.18516
2023-12-07,2.79984
2023-12-08,2.90916
2023-12-09,0.35158
2023-12-10,0.2787
2023-12-11,2.98339
2023-12-12,2.99621
2023-12-13,2.61426
2023-12-14,5.22987
2023-12-15,9.7161
2023-12-16,1.15529
2023-12-17,0.90021
2023-12-18,6.00052
2023-12-19,4.7305
2023-12-20,5.09896
2023-12-21,4.64683
2023-12-22,3.95041
2023-12-23,0.51826
2023-12-24,0.47237
2023-12-25,0.40556
2023-12-26,3.87888
2023-12-27,3.68588
2023-12-28,4.25273
2023-12-29,1.61552
2023-12-30,0.4582
2023-12-31,0.36237
2024-01-01,0.39679
2024-01-02,4.42751
2024-01-03,3.69195
2024-01-04,3.35724
2024-01-05,3.44429
2024-01-06,0.53176
2024-01-07,0.42243
2024-01-08,3.18651
2024-01-09,3.3127
2024-01-10,2.99756
2024-01-11,3.11498
2024-01-12,2.79984
2024-01-13,0.34415
2024-01-14,0.31716
2024-01-15,2.95235
2024-01-16,2.72695
2024-01-17,2.56837
2024-01-18,2.80388
2024-01-19,3.07651
2024-01-20,0.46225
2024-01-21,0.37857
2024-01-22,2.92333
2024-01-23,3.60153
2024-01-24,8.48522
2024-01-25,5.61182
2024-01-26,4.39377
2024-01-27,0.61678
2024-01-28,0.47642
2024-01-29,4.6637
2024-01-30,4.27972
2024-01-31,3.52864
2024-02-01,3.6211
2024-02-02,4.21831
2024-02-03,0.53041
2024-02-04,0.40219
2024-02-05,3.51987
2024-02-06,3.30865
2024-02-07,3.503
2024-02-08,3.2135
2024-02-09,0.40556
2024-02-10,0.28207
2024-02-11,0.29084
2024-02-12,0.36777
2024-02-13,4.01452
2024-02-14,3.37411
2024-02-15,3.78913
2024-02-16,3.58196
2024-02-17,0.51826
2024-02-18,0.39679
2024-02-19,3.80195
2024-02-20,3.51515
2024-02-21,3.75876
2024-02-22,4.22304
2024-02-23,3.71152
2024-02-24,0.50341
2024-02-25,0.38127
2024-02-26,3.3957
2024-02-27,3.15749
2024-02-28,3.35184
2024-02-29,3.26749
2024-03-01,0.51691
2024-03-02,0.35428
2024-03-03,0.29962
2024-03-04,3.37276
2024-03-05,4.14273
2024-03-06,3.75404
2024-03-07,3.68925
2024-03-08,3.71625
2024-03-09,0.47777
2024-03-10,0.39072
2024-03-11,4.13329
2024-03-12,4.12586
2024-03-13,4.80204
2024-03-14,11.18721
2024-03-15,6.40609
2024-03-16,0.70519
2024-03-17,2.17765
2024-03-18,9.15397
2024-03-19,6.49382
2024-03-20,5.79268
