date,보증금대출
2023-05-30,68.87052
2023-05-31,63.08539
2023-06-01,57.02479
2023-06-02,49.58677
2023-06-03,38.15426
2023-06-04,38.70523
2023-06-05,55.64738
2023-06-06,45.45454
2023-06-07,62.53443
2023-06-08,58.12672
2023-06-09,53.719
2023-06-10,34.29752
2023-06-11,43.11294
2023-06-12,63.49862
2023-06-13,73.41597
2023-06-14,60.88154
2023-06-15,61.70798
2023-06-16,59.0909
2023-06-17,37.87878
2023-06-18,37.87878
2023-06-19,71.07438
2023-06-20,53.85674
2023-06-21,62.25895
2023-06-22,61.84573
2023-06-23,59.64187
2023-06-24,35.53719
2023-06-25,34.43526
2023-06-26,61.98347
2023-06-27,70.93663
2023-06-28,58.81542
2023-06-29,60.05509
2023-06-30,50.13774
2023-07-01,37.46556
2023-07-02,37.87878
2023-07-03,71.21212
2023-07-04,66.66666
2023-07-05,63.49862
2023-07-06,58.12672
2023-07-07,50.82644
2023-07-08,35.81267
2023-07-09,37.46556
2023-07-10,75.06887
2023-07-11,64.32506
2023-07-12,64.18732
2023-07-13,59.0909
2023-07-14,51.10192
2023-07-15,30.99173
2023-07-16,42.2865
2023-07-17,68.04407
2023-07-18,63.49862
2023-07-19,67.49311
2023-07-20,57.02479
2023-07-21,45.04132
2023-07-22,34.84848
2023-07-23,43.11294
2023-07-24,67.35537
2023-07-25,59.91735
2023-07-26,60.60606
2023-07-27,67.07988
2023-07-28,50.55096
2023-07-29,36.36363
2023-07-30,37.74104
2023-07-31,65.15151
2023-08-01,58.26446
2023-08-02,60.05509
2023-08-03,60.46831
2023-08-04,51.23966
2023-08-05,33.88429
2023-08-06,44.21487
2023-08-07,68.04407
2023-08-08,65.97796
2023-08-09,60.46831
2023-08-10,58.53994
2023-08-11,52.20385
2023-08-12,39.25619
2023-08-13,39.11845
2023-08-14,53.58126
2023-08-15,52.06611
2023-08-16,68.59504
2023-08-17,62.80991
2023-08-18,53.16804
2023-08-19,45.3168
2023-08-20,46.55647
2023-08-21,75.20661
2023-08-22,70.38567
2023-08-23,68.73278
2023-08-24,62.39669
2023-08-25,58.12672
2023-08-26,37.05234
2023-08-27,42.9752
2023-08-28,69.146
2023-08-29,67.07988
2023-08-30,64.73829
2023-08-31,55.78512
2023-09-01,50.55096
2023-09-02,33.19559
2023-09-03,42.69972
2023-09-04,59.0909
2023-09-05,62.80991
2023-09-06,65.56473
2023-09-07,52.20385
2023-09-08,55.78512
2023-09-09,34.15977
2023-09-10,33.05785
2023-09-11,67.35537
2023-09-12,56.88705
2023-09-13,61.84573
2023-09-14,56.74931
2023-09-15,45.3168
2023-09-16,36.77685
2023-09-17,35.67493
2023-09-18,67.76859
2023-09-19,55.92286
2023-09-20,56.88705
2023-09-21,50.27548
2023-09-22,49.44903
2023-09-23,31.26721
2023-09-24,34.43526
2023-09-25,55.64738
2023-09-26,50.96418
2023-09-27,37.87878
2023-09-28,28.37465
2023-09-29,28.37465
2023-09-30,26.44628
2023-10-01,31.54269
2023-10-02,29.2011
2023-10-03,45.17906
2023-10-04,62.67217
2023-10-05,62.67217
2023-10-06,50.82644
2023-10-07,35.53719
2023-10-08,35.81267
2023-10-09,51.37741
2023-10-10,69.83471
2023-10-11,61.84573
2023-10-12,60.46831
2023-10-13,45.3168
2023-10-14,34.43526
2023-10-15,39.25619
2023-10-16,77.68595
2023-10-17,58.81542
2023-10-18,59.91735
2023-10-19,61.15702
2023-10-20,46.96969
2023-10-21,38.29201
2023-10-22,38.01652
2023-10-23,65.42699
2023-10-24,57.16253
2023-10-25,69.00826
2023-10-26,54.95867
2023-10-27,52.89256
2023-10-28,32.50688
2023-10-29,34.84848
2023-10-30,66.39118
2023-10-31,59.64187
2023-11-01,57.02479
2023-11-02,53.719
2023-11-03,50.96418
2023-11-04,36.22589
2023-11-05,36.08815
2023-11-06,61.4325
2023-11-07,59.91735
2023-11-08,57.30027
2023-11-09,52.75482
2023-11-10,46.28099
2023-11-11,33.05785
2023-11-12,39.25619
2023-11-13,61.84573
2023-11-14,61.15702
2023-11-15,61.70798
2023-11-16,56.47382
2023-11-17,50.41322
2023-11-18,36.9146
2023-11-19,40.49586
2023-11-20,64.4628
2023-11-21,58.26446
2023-11-22,60.60606
2023-11-23,51.37741
2023-11-24,50.0
2023-11-25,36.9146
2023-11-26,37.32782
2023-11-27,65.70247
2023-11-28,59.36639
2023-11-29,56.0606
2023-11-30,58.53994
2023-12-01,53.16804
2023-12-02,41.73553
2023-12-03,40.08264
2023-12-04,68.87052
2023-12-05,61.4325
2023-12-06,56.19834
2023-12-07,61.15702
2023-12-08,50.13774
2023-12-09,39.25619
2023-12-10,47.93388
2023-12-11,65.28925
2023-12-12,70.11019
2023-12-13,63.22314
2023-12-14,66.25344
2023-12-15,54.82093
2023-12-16,40.77134
2023-12-17,42.83746
2023-12-18,60.7438
2023-12-19,62.67217
2023-12-20,53.719
2023-12-21,52.89256
2023-12-22,56.88705
2023-12-23,35.39944
2023-12-24,30.16528
2023-12-25,33.74655
2023-12-26,65.70247
2023-12-27,66.8044
2023-12-28,62.39669
2023-12-29,48.62258
2023-12-30,33.33333
2023-12-31,34.02203
2024-01-01,42.9752
2024-01-02,75.75757
2024-01-03,67.35537
2024-01-04,72.58953
2024-01-05,57.71349
2024-01-06,47.52066
2024-01-07,47.10743
2024-01-08,73.8292
2024-01-09,73.00275
2024-01-10,73.96694
2024-01-11,69.146
2024-01-12,59.50413
2024-01-13,43.11294
2024-01-14,45.45454
2024-01-15,75.34435
2024-01-16,76.99724
2024-01-17,63.36088
2024-01-18,63.63636
2024-01-19,74.65564
2024-01-20,67.63085
2024-01-21,67.21763
2024-01-22,93.25068
2024-01-23,86.77685
2024-01-24,84.15977
2024-01-25,82.50688
2024-01-26,72.03856
2024-01-27,65.01377
2024-01-28,64.60055
2024-01-29,87.87878
2024-01-30,92.01101
2024-01-31,89.66942
2024-02-01,90.49586
2024-02-02,81.12947
2024-02-03,60.60606
2024-02-04,71.07438
2024-02-05,87.05234
2024-02-06,86.77685
2024-02-07,73.27823
2024-02-08,64.32506
2024-02-09,46.96969
2024-02-10,52.61707
2024-02-11,49.44903
2024-02-12,56.19834
2024-02-13,94.49035
2024-02-14,95.73002
2024-02-15,83.60881
2024-02-16,79.2011
2024-02-17,70.79889
2024-02-18,67.49311
2024-02-19,93.38842
2024-02-20,95.59228
2024-02-21,88.56749
2024-02-22,78.23691
2024-02-23,70.93663
2024-02-24,55.92286
2024-02-25,61.15702
2024-02-26,93.52617
2024-02-27,81.12947
2024-02-28,84.84848
2024-02-29,70.52341
2024-03-01,50.6887
2024-03-02,55.3719
2024-03-03,64.18732
2024-03-04,94.76584
2024-03-05,100.0
2024-03-06,91.18457
2024-03-07,80.57851
2024-03-08,67.90633
2024-03-09,67.07988
2024-03-10,64.4628
2024-03-11,96.28099
2024-03-12,88.98071
2024-03-13,79.8898
2024-03-14,68.73278
2024-03-15,72.03856
2024-03-16,60.60606
2024-03-17,65.01377
2024-03-18,82.2314
2024-03-19,83.88429
2024-03-20,84.15977
