date,전산회계
2023-05-31,5.83627
2023-06-01,5.57783
2023-06-02,7.97641
2023-06-03,13.24736
2023-06-04,3.11465
2023-06-05,3.59652
2023-06-06,2.04323
2023-06-07,3.65036
2023-06-08,2.98005
2023-06-09,2.79161
2023-06-10,1.52367
2023-06-11,1.70673
2023-06-12,3.51845
2023-06-13,3.28155
2023-06-14,3.00966
2023-06-15,3.03658
2023-06-16,2.63816
2023-06-17,1.87902
2023-06-18,1.97862
2023-06-19,3.65574
2023-06-20,4.14838
2023-06-21,5.90357
2023-06-22,14.36993
2023-06-23,4.14299
2023-06-24,1.98939
2023-06-25,2.3232
2023-06-26,3.85226
2023-06-27,3.8388
2023-06-28,3.67459
2023-06-29,3.5346
2023-06-30,3.06081
2023-07-01,2.02438
2023-07-02,2.70008
2023-07-03,6.24545
2023-07-04,4.71908
2023-07-05,9.13398
2023-07-06,16.62045
2023-07-07,5.49438
2023-07-08,2.9962
2023-07-09,3.06888
2023-07-10,6.20507
2023-07-11,5.24133
2023-07-12,5.98164
2023-07-13,3.38654
2023-07-14,2.72969
2023-07-15,1.71211
2023-07-16,1.83864
2023-07-17,3.86572
2023-07-18,3.33001
2023-07-19,3.39462
2023-07-20,3.05812
2023-07-21,2.77276
2023-07-22,1.90324
2023-07-23,2.17783
2023-07-24,4.51988
2023-07-25,4.19953
2023-07-26,3.87649
2023-07-27,3.88995
2023-07-28,3.71766
2023-07-29,3.52383
2023-07-30,4.10261
2023-07-31,10.43152
2023-08-01,6.53888
2023-08-02,6.01663
2023-08-03,6.80539
2023-08-04,10.04118
2023-08-05,17.50612
2023-08-06,3.50499
2023-08-07,4.31259
2023-08-08,3.21694
2023-08-09,2.84545
2023-08-10,2.35012
2023-08-11,2.33935
2023-08-12,1.47791
2023-08-13,1.56405
2023-08-14,2.85083
2023-08-15,1.82787
2023-08-16,3.58575
2023-08-17,3.19272
2023-08-18,2.86429
2023-08-19,1.73903
2023-08-20,2.0513
2023-08-21,4.49296
2023-08-22,4.38258
2023-08-23,5.89011
2023-08-24,15.794
2023-08-25,4.72985
2023-08-26,2.34204
2023-08-27,2.79161
2023-08-28,5.19019
2023-08-29,4.95598
2023-08-30,9.98465
2023-08-31,16.89773
2023-09-01,6.28852
2023-09-02,3.28963
2023-09-03,4.64909
2023-09-04,6.92115
2023-09-05,6.45004
2023-09-06,6.7354
2023-09-07,3.81188
2023-09-08,3.10657
2023-09-09,1.59097
2023-09-10,1.86825
2023-09-11,3.84957
2023-09-12,3.42961
2023-09-13,3.02581
2023-09-14,2.83468
2023-09-15,2.44165
2023-09-16,1.52636
2023-09-17,1.79826
2023-09-18,3.85226
2023-09-19,3.52922
2023-09-20,3.3327
2023-09-21,3.09042
2023-09-22,2.55202
2023-09-23,1.69058
2023-09-24,1.93016
2023-09-25,3.58036
2023-09-26,3.32462
2023-09-27,2.60317
2023-09-28,1.36484
2023-09-29,1.42407
2023-09-30,1.66096
2023-10-01,2.40127
2023-10-02,4.43373
2023-10-03,3.79842
2023-10-04,6.2643
2023-10-05,5.2871
2023-10-06,6.06509
2023-10-07,6.81616
2023-10-08,12.61205
2023-10-09,3.45922
2023-10-10,4.32874
2023-10-11,3.33808
2023-10-12,2.96659
2023-10-13,2.19937
2023-10-14,1.35946
2023-10-15,1.5129
2023-10-16,3.41077
2023-10-17,3.2304
2023-10-18,2.60586
2023-10-19,2.74046
2023-10-20,2.17514
2023-10-21,1.40522
2023-10-22,1.86825
2023-10-23,4.21029
2023-10-24,3.81726
2023-10-25,4.65986
2023-10-26,13.26352
2023-10-27,3.77957
2023-10-28,1.91132
2023-10-29,2.23167
2023-10-30,4.60333
2023-10-31,4.4095
2023-11-01,9.33318
2023-11-02,14.94602
2023-11-03,5.21441
2023-11-04,2.49818
2023-11-05,3.07158
2023-11-06,6.03817
2023-11-07,5.33286
2023-11-08,6.07047
2023-11-09,3.3677
2023-11-10,2.50625
2023-11-11,1.47522
2023-11-12,1.67981
2023-11-13,3.56152
2023-11-14,3.08234
2023-11-15,3.14695
2023-11-16,2.90198
2023-11-17,2.51971
2023-11-18,1.49137
2023-11-19,1.87632
2023-11-20,3.98147
2023-11-21,3.7715
2023-11-22,3.59382
2023-11-23,3.63151
2023-11-24,3.19272
2023-11-25,2.68662
2023-11-26,3.31655
2023-11-27,8.41252
2023-11-28,5.83627
2023-11-29,5.38939
2023-11-30,5.71782
2023-12-01,8.49059
2023-12-02,13.067
2023-12-03,3.37039
2023-12-04,4.40412
2023-12-05,3.41615
2023-12-06,2.86698
2023-12-07,2.88583
2023-12-08,2.22359
2023-12-09,1.33523
2023-12-10,1.49675
2023-12-11,3.0958
2023-12-12,3.06888
2023-12-13,2.89121
2023-12-14,2.67854
2023-12-15,2.39588
2023-12-16,1.77941
2023-12-17,1.9167
2023-12-18,3.57498
2023-12-19,3.59113
2023-12-20,5.56707
2023-12-21,13.14776
2023-12-22,3.95725
2023-12-23,1.80633
2023-12-24,1.69596
2023-12-25,1.94901
2023-12-26,4.0407
2023-12-27,3.79842
2023-12-28,3.6692
2023-12-29,2.75123
2023-12-30,2.02169
2023-12-31,1.95708
2024-01-01,3.1658
2024-01-02,6.47158
2024-01-03,10.12733
2024-01-04,14.94064
2024-01-05,5.71243
2024-01-06,3.27617
2024-01-07,3.76881
2024-01-08,5.58591
2024-01-09,5.90626
2024-01-10,6.5658
2024-01-11,3.87918
2024-01-12,3.0985
2024-01-13,2.00016
2024-01-14,2.12937
2024-01-15,4.13761
2024-01-16,3.87918
2024-01-17,3.57229
2024-01-18,3.20079
2024-01-19,2.85083
2024-01-20,2.03515
2024-01-21,2.10784
2024-01-22,3.97609
2024-01-23,4.08377
2024-01-24,3.88456
2024-01-25,3.63421
2024-01-26,3.58036
2024-01-27,2.53048
2024-01-28,3.6019
2024-01-29,8.77056
2024-01-30,5.43785
2024-01-31,4.81061
2024-02-01,5.0152
2024-02-02,5.49707
2024-02-03,6.68694
2024-02-04,13.73731
2024-02-05,4.8133
2024-02-06,3.07427
2024-02-07,2.64085
2024-02-08,1.97593
2024-02-09,1.12795
2024-02-10,1.11987
2024-02-11,1.26255
2024-02-12,1.65289
2024-02-13,3.24386
2024-02-14,3.2331
2024-02-15,2.92621
2024-02-16,2.60047
2024-02-17,1.85748
2024-02-18,2.1536
2024-02-19,3.99493
2024-02-20,3.67728
2024-02-21,5.42439
2024-02-22,12.41284
2024-02-23,3.68805
2024-02-24,1.86286
2024-02-25,2.31781
2024-02-26,4.38797
2024-02-27,6.93461
2024-02-28,11.50294
2024-02-29,4.78638
2024-03-01,2.63547
2024-03-02,2.59509
2024-03-03,3.20079
2024-03-04,6.38544
2024-03-05,6.9023
2024-03-06,4.4768
2024-03-07,3.69074
2024-03-08,3.12542
2024-03-09,1.58828
2024-03-10,2.08092
2024-03-11,3.71227
2024-03-12,3.56421
2024-03-13,3.33808
2024-03-14,3.26002
2024-03-15,2.88044
2024-03-16,1.49944
2024-03-17,1.75249
2024-03-18,3.7365
2024-03-19,3.52383
2024-03-20,3.53191
