date,미국어학연수
2023-05-31,67.56756
2023-06-01,58.78378
2023-06-02,71.62162
2023-06-03,36.48648
2023-06-04,48.64864
2023-06-05,48.64864
2023-06-06,45.27027
2023-06-07,43.91891
2023-06-08,71.62162
2023-06-09,62.83783
2023-06-10,33.78378
2023-06-11,39.18918
2023-06-12,68.91891
2023-06-13,67.56756
2023-06-14,52.02702
2023-06-15,52.7027
2023-06-16,52.7027
2023-06-17,37.16216
2023-06-18,43.24324
2023-06-19,54.05405
2023-06-20,54.72972
2023-06-21,47.29729
2023-06-22,56.08108
2023-06-23,47.29729
2023-06-24,50.67567
2023-06-25,50.0
2023-06-26,45.27027
2023-06-27,71.62162
2023-06-28,70.27027
2023-06-29,57.43243
2023-06-30,35.13513
2023-07-01,49.32432
2023-07-02,45.27027
2023-07-03,62.83783
2023-07-04,57.43243
2023-07-05,52.02702
2023-07-06,43.24324
2023-07-07,47.29729
2023-07-08,37.83783
2023-07-09,39.86486
2023-07-10,53.37837
2023-07-11,47.97297
2023-07-12,40.54054
2023-07-13,47.97297
2023-07-14,39.86486
2023-07-15,46.62162
2023-07-16,46.62162
2023-07-17,54.05405
2023-07-18,44.59459
2023-07-19,62.83783
2023-07-20,47.29729
2023-07-21,45.94594
2023-07-22,52.02702
2023-07-23,31.75675
2023-07-24,72.29729
2023-07-25,46.62162
2023-07-26,58.1081
2023-07-27,56.75675
2023-07-28,51.35135
2023-07-29,49.32432
2023-07-30,40.54054
2023-07-31,66.21621
2023-08-01,44.59459
2023-08-02,58.78378
2023-08-03,48.64864
2023-08-04,41.21621
2023-08-05,42.56756
2023-08-06,33.1081
2023-08-07,66.21621
2023-08-08,58.1081
2023-08-09,62.16216
2023-08-10,52.02702
2023-08-11,52.02702
2023-08-12,47.29729
2023-08-13,54.05405
2023-08-14,57.43243
2023-08-15,58.78378
2023-08-16,68.91891
2023-08-17,58.1081
2023-08-18,55.4054
2023-08-19,50.0
2023-08-20,46.62162
2023-08-21,55.4054
2023-08-22,54.05405
2023-08-23,52.7027
2023-08-24,51.35135
2023-08-25,41.21621
2023-08-26,60.13513
2023-08-27,44.59459
2023-08-28,87.16216
2023-08-29,64.18918
2023-08-30,58.1081
2023-08-31,52.7027
2023-09-01,56.08108
2023-09-02,42.56756
2023-09-03,45.27027
2023-09-04,57.43243
2023-09-05,55.4054
2023-09-06,50.67567
2023-09-07,57.43243
2023-09-08,50.67567
2023-09-09,38.51351
2023-09-10,45.94594
2023-09-11,64.86486
2023-09-12,58.78378
2023-09-13,50.0
2023-09-14,39.86486
2023-09-15,39.86486
2023-09-16,41.21621
2023-09-17,49.32432
2023-09-18,50.0
2023-09-19,54.72972
2023-09-20,59.45945
2023-09-21,53.37837
2023-09-22,54.05405
2023-09-23,45.94594
2023-09-24,32.43243
2023-09-25,55.4054
2023-09-26,41.21621
2023-09-27,43.24324
2023-09-28,29.05405
2023-09-29,38.51351
2023-09-30,29.05405
2023-10-01,41.89189
2023-10-02,43.91891
2023-10-03,47.29729
2023-10-04,70.27027
2023-10-05,38.51351
2023-10-06,42.56756
2023-10-07,36.48648
2023-10-08,37.16216
2023-10-09,47.97297
2023-10-10,48.64864
2023-10-11,46.62162
2023-10-12,47.97297
2023-10-13,39.86486
2023-10-14,34.45945
2023-10-15,42.56756
2023-10-16,64.86486
2023-10-17,62.83783
2023-10-18,62.16216
2023-10-19,52.7027
2023-10-20,39.86486
2023-10-21,31.08108
2023-10-22,33.78378
2023-10-23,56.75675
2023-10-24,54.05405
2023-10-25,39.18918
2023-10-26,43.91891
2023-10-27,45.27027
2023-10-28,49.32432
2023-10-29,37.83783
2023-10-30,56.08108
2023-10-31,54.72972
2023-11-01,46.62162
2023-11-02,41.89189
2023-11-03,43.91891
2023-11-04,47.29729
2023-11-05,45.27027
2023-11-06,56.75675
2023-11-07,35.13513
2023-11-08,45.27027
2023-11-09,43.91891
2023-11-10,49.32432
2023-11-11,35.81081
2023-11-12,36.48648
2023-11-13,56.75675
2023-11-14,68.24324
2023-11-15,64.18918
2023-11-16,44.59459
2023-11-17,58.1081
2023-11-18,47.29729
2023-11-19,58.1081
2023-11-20,56.08108
2023-11-21,47.97297
2023-11-22,47.29729
2023-11-23,61.48648
2023-11-24,44.59459
2023-11-25,32.43243
2023-11-26,47.97297
2023-11-27,58.78378
2023-11-28,43.24324
2023-11-29,40.54054
2023-11-30,45.27027
2023-12-01,46.62162
2023-12-02,42.56756
2023-12-03,41.89189
2023-12-04,56.75675
2023-12-05,42.56756
2023-12-06,39.86486
2023-12-07,43.24324
2023-12-08,60.13513
2023-12-09,44.59459
2023-12-10,50.0
2023-12-11,62.83783
2023-12-12,45.94594
2023-12-13,42.56756
2023-12-14,53.37837
2023-12-15,37.83783
2023-12-16,29.05405
2023-12-17,41.89189
2023-12-18,48.64864
2023-12-19,43.91891
2023-12-20,35.81081
2023-12-21,43.91891
2023-12-22,41.89189
2023-12-23,40.54054
2023-12-24,30.4054
2023-12-25,37.83783
2023-12-26,51.35135
2023-12-27,52.7027
2023-12-28,39.18918
2023-12-29,37.16216
2023-12-30,35.13513
2023-12-31,25.67567
2024-01-01,45.27027
2024-01-02,68.24324
2024-01-03,64.18918
2024-01-04,51.35135
2024-01-05,50.67567
2024-01-06,43.91891
2024-01-07,45.27027
2024-01-08,46.62162
2024-01-09,57.43243
2024-01-10,58.1081
2024-01-11,60.81081
2024-01-12,50.0
2024-01-13,44.59459
2024-01-14,49.32432
2024-01-15,60.13513
2024-01-16,44.59459
2024-01-17,50.0
2024-01-18,65.54054
2024-01-19,44.59459
2024-01-20,34.45945
2024-01-21,43.91891
2024-01-22,50.67567
2024-01-23,58.1081
2024-01-24,62.16216
2024-01-25,44.59459
2024-01-26,48.64864
2024-01-27,36.48648
2024-01-28,44.59459
2024-01-29,59.45945
2024-01-30,49.32432
2024-01-31,47.97297
2024-02-01,56.08108
2024-02-02,48.64864
2024-02-03,34.45945
2024-02-04,38.51351
2024-02-05,58.78378
2024-02-06,60.13513
2024-02-07,35.81081
2024-02-08,53.37837
2024-02-09,43.91891
2024-02-10,38.51351
2024-02-11,50.0
2024-02-12,49.32432
2024-02-13,82.43243
2024-02-14,58.1081
2024-02-15,45.94594
2024-02-16,55.4054
2024-02-17,50.0
2024-02-18,52.02702
2024-02-19,68.24324
2024-02-20,47.97297
2024-02-21,59.45945
2024-02-22,41.89189
2024-02-23,48.64864
2024-02-24,35.81081
2024-02-25,41.21621
2024-02-26,53.37837
2024-02-27,52.7027
2024-02-28,39.86486
2024-02-29,39.86486
2024-03-01,38.51351
2024-03-02,43.24324
2024-03-03,46.62162
2024-03-04,56.08108
2024-03-05,45.94594
2024-03-06,43.24324
2024-03-07,51.35135
2024-03-08,47.29729
2024-03-09,43.24324
2024-03-10,37.83783
2024-03-11,45.94594
2024-03-12,61.48648
2024-03-13,54.05405
2024-03-14,35.81081
2024-03-15,47.29729
2024-03-16,47.97297
2024-03-17,39.18918
2024-03-18,61.48648
2024-03-19,52.02702
2024-03-20,50.0
