date,제넥신주가
2023-05-29,0.70857
2023-05-30,4.19784
2023-05-31,3.95776
2023-06-01,5.59634
2023-06-02,4.92273
2023-06-03,0.61534
2023-06-04,0.41488
2023-06-05,4.03468
2023-06-06,0.54774
2023-06-07,3.98573
2023-06-08,3.61047
2023-06-09,3.87851
2023-06-10,0.3706
2023-06-11,0.34962
2023-06-12,3.89716
2023-06-13,3.75498
2023-06-14,3.51956
2023-06-15,4.34002
2023-06-16,4.98566
2023-06-17,0.82977
2023-06-18,0.46616
2023-06-19,3.99039
2023-06-20,3.92047
2023-06-21,4.4146
2023-06-22,4.10227
2023-06-23,3.77129
2023-06-24,0.44052
2023-06-25,0.35894
2023-06-26,4.21881
2023-06-27,3.73167
2023-06-28,3.68738
2023-06-29,4.09295
2023-06-30,3.98573
2023-07-01,0.42654
2023-07-02,0.32398
2023-07-03,4.36333
2023-07-04,3.45197
2023-07-05,3.46362
2023-07-06,3.34242
2023-07-07,3.0464
2023-07-08,0.45451
2023-07-09,0.26338
2023-07-10,3.58949
2023-07-11,4.04167
2023-07-12,3.82024
2023-07-13,4.37265
2023-07-14,3.75964
2023-07-15,0.47082
2023-07-16,0.3403
2023-07-17,3.41467
2023-07-18,3.40302
2023-07-19,4.11626
2023-07-20,4.3913
2023-07-21,4.36566
2023-07-22,0.45684
2023-07-23,0.45917
2023-07-24,3.51024
2023-07-25,3.40768
2023-07-26,3.58716
2023-07-27,5.08822
2023-07-28,4.03701
2023-07-29,0.42654
2023-07-30,0.35428
2023-07-31,4.03468
2023-08-01,4.69197
2023-08-02,3.70603
2023-08-03,5.08589
2023-08-04,4.21182
2023-08-05,0.53376
2023-08-06,0.32398
2023-08-07,3.84122
2023-08-08,3.31678
2023-08-09,5.18611
2023-08-10,4.85746
2023-08-11,4.19551
2023-08-12,0.43353
2023-08-13,0.33564
2023-08-14,3.61513
2023-08-15,0.5827
2023-08-16,3.67107
2023-08-17,3.36107
2023-08-18,3.40069
2023-08-19,0.34729
2023-08-20,0.27037
2023-08-21,4.12791
2023-08-22,3.34009
2023-08-23,3.15362
2023-08-24,3.52422
2023-08-25,3.69204
2023-08-26,0.33797
2023-08-27,0.25872
2023-08-28,3.19091
2023-08-29,3.97175
2023-08-30,5.6919
2023-08-31,4.47521
2023-09-01,3.55919
2023-09-02,0.37293
2023-09-03,0.35195
2023-09-04,3.48693
2023-09-05,3.27249
2023-09-06,3.36573
2023-09-07,3.20257
2023-09-08,3.03708
2023-09-09,0.36594
2023-09-10,0.28436
2023-09-11,3.7643
2023-09-12,3.64077
2023-09-13,3.55919
2023-09-14,3.37505
2023-09-15,3.41234
2023-09-16,0.42654
2023-09-17,0.32165
2023-09-18,3.06505
2023-09-19,2.97182
2023-09-20,2.80633
2023-09-21,2.50798
2023-09-22,2.55226
2023-09-23,0.26105
2023-09-24,0.20278
2023-09-25,2.36813
2023-09-26,2.34715
2023-09-27,2.52429
2023-09-28,0.25639
2023-09-29,0.16782
2023-09-30,0.16082
2023-10-01,0.18413
2023-10-02,0.28436
2023-10-03,0.23774
2023-10-04,2.8646
2023-10-05,2.72008
2023-10-06,2.47068
2023-10-07,0.30067
2023-10-08,0.22142
2023-10-09,0.25173
2023-10-10,2.79933
2023-10-11,2.93452
2023-10-12,2.95783
2023-10-13,2.53828
2023-10-14,0.32165
2023-10-15,0.26338
2023-10-16,2.67114
2023-10-17,2.70843
2023-10-18,2.46602
2023-10-19,2.62685
2023-10-20,2.38211
2023-10-21,0.33097
2023-10-22,0.24706
2023-10-23,2.7364
2023-10-24,2.8646
2023-10-25,2.75039
2023-10-26,2.38911
2023-10-27,2.54527
2023-10-28,0.28669
2023-10-29,0.28436
2023-10-30,2.53362
2023-10-31,2.39377
2023-11-01,2.5476
2023-11-02,3.05106
2023-11-03,2.92287
2023-11-04,0.3403
2023-11-05,0.28902
2023-11-06,4.71994
2023-11-07,3.89716
2023-11-08,3.66407
2023-11-09,3.20024
2023-11-10,2.55926
2023-11-11,0.33097
2023-11-12,0.20977
2023-11-13,2.69911
2023-11-14,3.02542
2023-11-15,3.7037
2023-11-16,3.26084
2023-11-17,8.51688
2023-11-18,1.44045
2023-11-19,1.17241
2023-11-20,5.44717
2023-11-21,4.70596
2023-11-22,3.52655
2023-11-23,17.50227
2023-11-24,6.99484
2023-11-25,0.92767
2023-11-26,0.90902
2023-11-27,6.02988
2023-11-28,6.43777
2023-11-29,4.99965
2023-11-30,4.71528
2023-12-01,4.25378
2023-12-02,0.5291
2023-12-03,0.50579
2023-12-04,3.85753
2023-12-05,4.31438
2023-12-06,3.84821
2023-12-07,4.86446
2023-12-08,4.10227
2023-12-09,0.52443
2023-12-10,0.4918
2023-12-11,4.03701
2023-12-12,3.68971
2023-12-13,3.23753
2023-12-14,4.361
2023-12-15,3.6058
2023-12-16,0.36128
2023-12-17,0.36128
2023-12-18,3.57084
2023-12-19,3.31911
2023-12-20,3.64077
2023-12-21,3.27716
2023-12-22,3.73167
2023-12-23,0.62699
2023-12-24,0.53376
2023-12-25,0.57804
2023-12-26,4.55679
2023-12-27,4.06964
2023-12-28,4.37964
2023-12-29,1.80173
2023-12-30,0.5221
2023-12-31,0.37526
2024-01-01,0.45684
2024-01-02,5.14649
2024-01-03,4.50784
2024-01-04,3.66407
2024-01-05,3.66174
2024-01-06,0.4312
2024-01-07,0.36128
2024-01-08,3.01843
2024-01-09,4.664
2024-01-10,3.80159
2024-01-11,4.21415
2024-01-12,3.49392
2024-01-13,0.36827
2024-01-14,0.25406
2024-01-15,3.07903
2024-01-16,3.03708
2024-01-17,2.84595
2024-01-18,3.18159
2024-01-19,2.88324
2024-01-20,0.38225
2024-01-21,0.26571
2024-01-22,3.1443
2024-01-23,3.30046
2024-01-24,2.67347
2024-01-25,2.54294
2024-01-26,3.52889
2024-01-27,0.37293
2024-01-28,0.33097
2024-01-29,3.27482
2024-01-30,2.89024
2024-01-31,2.60354
2024-02-01,3.15595
2024-02-02,3.14896
2024-02-03,0.43586
2024-02-04,0.32864
2024-02-05,2.75505
2024-02-06,2.68046
2024-02-07,2.71309
2024-02-08,2.34482
2024-02-09,0.32864
2024-02-10,0.36128
2024-02-11,0.22376
2024-02-12,0.2424
2024-02-13,3.01843
2024-02-14,2.63151
2024-02-15,2.62685
2024-02-16,2.58723
2024-02-17,0.2727
2024-02-18,0.19812
2024-02-19,2.85061
2024-02-20,2.80166
2024-02-21,2.55226
2024-02-22,2.46835
2024-02-23,2.56858
2024-02-24,0.34496
2024-02-25,0.26571
2024-02-26,2.5849
2024-02-27,2.21429
2024-02-28,2.52196
2024-02-29,2.41241
2024-03-01,0.35195
2024-03-02,0.25406
2024-03-03,0.20744
2024-03-04,2.53595
2024-03-05,2.48933
2024-03-06,2.49865
2024-03-07,2.34249
2024-03-08,3.34708
2024-03-09,0.67827
2024-03-10,0.42887
2024-03-11,3.08136
2024-03-12,2.70377
2024-03-13,2.59189
2024-03-14,3.34009
2024-03-15,2.74106
2024-03-16,0.40789
2024-03-17,0.30067
2024-03-18,7.91319
2024-03-19,5.08122
2024-03-20,5.6919
