date,대만환율
2023-05-30,42.72233
2023-05-31,38.67582
2023-06-01,38.84946
2023-06-02,41.45402
2023-06-03,31.4208
2023-06-04,30.96783
2023-06-05,42.11082
2023-06-06,33.04393
2023-06-07,42.03533
2023-06-08,38.00392
2023-06-09,42.75252
2023-06-10,29.63913
2023-06-11,30.37143
2023-06-12,43.7415
2023-06-13,45.8327
2023-06-14,45.48542
2023-06-15,42.71478
2023-06-16,39.10614
2023-06-17,28.56711
2023-06-18,30.16004
2023-06-19,43.18284
2023-06-20,42.04288
2023-06-21,41.98248
2023-06-22,39.23448
2023-06-23,38.49463
2023-06-24,36.1845
2023-06-25,36.35814
2023-06-26,44.75313
2023-06-27,43.52257
2023-06-28,41.43892
2023-06-29,41.58991
2023-06-30,39.34772
2023-07-01,37.30937
2023-07-02,34.32734
2023-07-03,44.40585
2023-07-04,45.56092
2023-07-05,45.21364
2023-07-06,41.92208
2023-07-07,40.2914
2023-07-08,34.31979
2023-07-09,35.24082
2023-07-10,44.83617
2023-07-11,43.99063
2023-07-12,44.65499
2023-07-13,48.70149
2023-07-14,45.49297
2023-07-15,33.17982
2023-07-16,33.5271
2023-07-17,51.53253
2023-07-18,49.32809
2023-07-19,46.74618
2023-07-20,46.4895
2023-07-21,43.53767
2023-07-22,30.96028
2023-07-23,35.14268
2023-07-24,49.2526
2023-07-25,45.95349
2023-07-26,46.55745
2023-07-27,44.21712
2023-07-28,42.70723
2023-07-29,33.24022
2023-07-30,32.96089
2023-07-31,50.44541
2023-08-01,49.06386
2023-08-02,47.10101
2023-08-03,44.17937
2023-08-04,42.4128
2023-08-05,35.4975
2023-08-06,34.39528
2023-08-07,47.74271
2023-08-08,45.74966
2023-08-09,44.48135
2023-08-10,44.82107
2023-08-11,45.8176
2023-08-12,38.83436
2023-08-13,35.46731
2023-08-14,50.17363
2023-08-15,43.10735
2023-08-16,51.29095
2023-08-17,50.98142
2023-08-18,46.52725
2023-08-19,33.5271
2023-08-20,36.26
2023-08-21,50.03019
2023-08-22,46.98776
2023-08-23,45.71191
2023-08-24,49.62252
2023-08-25,45.99879
2023-08-26,32.67401
2023-08-27,35.48995
2023-08-28,50.25668
2023-08-29,49.2828
2023-08-30,46.86697
2023-08-31,43.93779
2023-09-01,43.31873
2023-09-02,35.18798
2023-09-03,35.98822
2023-09-04,50.11324
2023-09-05,50.6417
2023-09-06,50.18118
2023-09-07,49.16201
2023-09-08,47.45583
2023-09-09,34.75766
2023-09-10,35.92782
2023-09-11,52.33277
2023-09-12,51.60803
2023-09-13,48.626
2023-09-14,46.91227
2023-09-15,49.44134
2023-09-16,37.16593
2023-09-17,37.11309
2023-09-18,59.39906
2023-09-19,55.80552
2023-09-20,50.35482
2023-09-21,50.88328
2023-09-22,50.58885
2023-09-23,38.14736
2023-09-24,37.53585
2023-09-25,53.88041
2023-09-26,52.64985
2023-09-27,51.9251
2023-09-28,41.26528
2023-09-29,40.57828
2023-09-30,43.56786
2023-10-01,41.7711
2023-10-02,45.56847
2023-10-03,46.08183
2023-10-04,64.25335
2023-10-05,58.00241
2023-10-06,52.25728
2023-10-07,43.64336
2023-10-08,40.3669
2023-10-09,44.10388
2023-10-10,58.47803
2023-10-11,58.90834
2023-10-12,58.69696
2023-10-13,53.91816
2023-10-14,40.71417
2023-10-15,42.48829
2023-10-16,60.02566
2023-10-17,57.21727
2023-10-18,55.17892
2023-10-19,56.7492
2023-10-20,52.06854
2023-10-21,38.41914
2023-10-22,38.57768
2023-10-23,54.06915
2023-10-24,56.44722
2023-10-25,52.57436
2023-10-26,49.9698
2023-10-27,47.33504
2023-10-28,35.33897
2023-10-29,37.78499
2023-10-30,55.01283
2023-10-31,52.36297
2023-11-01,52.66495
2023-11-02,62.63777
2023-11-03,76.56651
2023-11-04,49.9094
2023-11-05,48.71659
2023-11-06,84.22165
2023-11-07,72.14253
2023-11-08,67.92994
2023-11-09,64.24581
2023-11-10,58.8102
2023-11-11,42.58644
2023-11-12,44.81352
2023-11-13,64.13256
2023-11-14,61.6186
2023-11-15,70.08153
2023-11-16,67.61286
2023-11-17,59.80673
2023-11-18,44.40585
2023-11-19,46.61784
2023-11-20,67.38638
2023-11-21,67.95258
2023-11-22,65.23478
2023-11-23,64.09482
2023-11-24,59.02914
2023-11-25,44.28506
2023-11-26,51.61558
2023-11-27,66.3219
2023-11-28,65.86139
2023-11-29,59.66329
2023-11-30,59.21787
2023-12-01,61.12788
2023-12-02,48.07489
2023-12-03,48.25607
2023-12-04,68.05073
2023-12-05,67.99788
2023-12-06,64.67612
2023-12-07,67.85444
2023-12-08,66.67673
2023-12-09,50.64925
2023-12-10,54.7033
2023-12-11,72.30862
2023-12-12,71.73486
2023-12-13,66.04257
2023-12-14,78.85399
2023-12-15,81.91906
2023-12-16,83.88192
2023-12-17,72.74648
2023-12-18,77.54793
2023-12-19,68.91891
2023-12-20,67.94504
2023-12-21,63.73244
2023-12-22,69.35678
2023-12-23,100.0
2023-12-24,65.85384
2023-12-25,78.95968
2023-12-26,77.58568
2023-12-27,74.5659
2023-12-28,75.41144
2023-12-29,71.07051
2023-12-30,56.63596
2023-12-31,51.42684
2024-01-01,58.54597
2024-01-02,83.74603
2024-01-03,83.91212
2024-01-04,78.21229
2024-01-05,75.21515
2024-01-06,58.8404
2024-01-07,63.06809
2024-01-08,76.38532
2024-01-09,78.15189
2024-01-10,81.30756
2024-01-11,79.3598
2024-01-12,73.2221
2024-01-13,58.37988
2024-01-14,63.09074
2024-01-15,77.64608
2024-01-16,71.93869
2024-01-17,75.16986
2024-01-18,72.34636
2024-01-19,64.18541
2024-01-20,53.14057
2024-01-21,55.14872
2024-01-22,77.06477
2024-01-23,76.16638
2024-01-24,69.51532
2024-01-25,66.25396
2024-01-26,63.47576
2024-01-27,54.15974
2024-01-28,55.22421
2024-01-29,75.16986
2024-01-30,69.95319
2024-01-31,66.68428
2024-02-01,65.97463
2024-02-02,62.84161
2024-02-03,50.64925
2024-02-04,55.97161
2024-02-05,68.14132
2024-02-06,65.0083
2024-02-07,61.70164
2024-02-08,60.38049
2024-02-09,52.64985
2024-02-10,51.59293
2024-02-11,53.66148
2024-02-12,61.76959
2024-02-13,78.96723
2024-02-14,72.09723
2024-02-15,70.39106
2024-02-16,67.46942
2024-02-17,57.29276
2024-02-18,59.90487
2024-02-19,81.41325
2024-02-20,79.02763
2024-02-21,78.98233
2024-02-22,85.39181
2024-02-23,79.92601
2024-02-24,59.18767
2024-02-25,61.37701
2024-02-26,81.60954
2024-02-27,79.15597
2024-02-28,72.09723
2024-02-29,67.85444
2024-03-01,61.36192
2024-03-02,56.16789
2024-03-03,55.05813
2024-03-04,78.25003
2024-03-05,74.10539
2024-03-06,71.75751
2024-03-07,73.69772
2024-03-08,75.61528
2024-03-09,57.84387
2024-03-10,57.70798
2024-03-11,82.83255
2024-03-12,73.42593
2024-03-13,66.4276
2024-03-14,61.5884
2024-03-15,58.44783
2024-03-16,49.59232
2024-03-17,49.38094
2024-03-18,67.0542
2024-03-19,61.80733
2024-03-20,65.65
