date,HMM주가
2023-06-18,0.72218
2023-06-19,5.58061
2023-06-20,7.44619
2023-06-21,6.41496
2023-06-22,5.82672
2023-06-23,5.09727
2023-06-24,0.631
2023-06-25,0.58017
2023-06-26,5.58787
2023-06-27,6.4553
2023-06-28,5.64032
2023-06-29,5.23848
2023-06-30,5.16747
2023-07-01,0.76737
2023-07-02,0.59872
2023-07-03,6.35041
2023-07-04,5.65727
2023-07-05,5.18684
2023-07-06,4.87617
2023-07-07,4.4122
2023-07-08,0.68668
2023-07-09,0.53417
2023-07-10,5.21427
2023-07-11,5.79121
2023-07-12,7.44942
2023-07-13,7.45023
2023-07-14,6.9451
2023-07-15,1.3427
2023-07-16,0.9804
2023-07-17,6.06556
2023-07-18,5.76862
2023-07-19,6.34395
2023-07-20,19.0254
2023-07-21,16.18265
2023-07-22,2.56356
2023-07-23,1.80829
2023-07-24,11.97217
2023-07-25,15.81389
2023-07-26,12.39419
2023-07-27,10.10659
2023-07-28,9.21898
2023-07-29,1.54039
2023-07-30,1.18454
2023-07-31,7.84804
2023-08-01,9.04792
2023-08-02,7.40746
2023-08-03,7.23559
2023-08-04,7.0387
2023-08-05,1.09578
2023-08-06,0.86016
2023-08-07,6.34476
2023-08-08,6.10107
2023-08-09,5.63548
2023-08-10,6.09784
2023-08-11,6.02683
2023-08-12,0.95942
2023-08-13,0.88841
2023-08-14,5.24978
2023-08-15,1.09901
2023-08-16,5.87271
2023-08-17,7.0145
2023-08-18,10.54878
2023-08-19,1.19826
2023-08-20,1.06351
2023-08-21,10.41483
2023-08-22,8.29426
2023-08-23,6.58602
2023-08-24,6.1519
2023-08-25,5.41519
2023-08-26,0.84645
2023-08-27,0.81578
2023-08-28,6.21484
2023-08-29,6.33911
2023-08-30,6.36493
2023-08-31,6.0696
2023-09-01,5.67825
2023-09-02,0.90455
2023-09-03,0.71896
2023-09-04,5.95421
2023-09-05,5.39502
2023-09-06,4.94315
2023-09-07,4.63813
2023-09-08,4.47433
2023-09-09,0.70282
2023-09-10,0.64553
2023-09-11,4.71156
2023-09-12,4.55906
2023-09-13,5.86464
2023-09-14,5.86303
2023-09-15,6.84343
2023-09-16,0.9578
2023-09-17,0.83676
2023-09-18,5.0537
2023-09-19,4.50984
2023-09-20,6.33749
2023-09-21,5.32966
2023-09-22,4.4009
2023-09-23,0.63504
2023-09-24,0.52368
2023-09-25,4.06281
2023-09-26,3.7126
2023-09-27,3.28413
2023-09-28,0.48334
2023-09-29,0.32276
2023-09-30,0.3155
2023-10-01,0.38812
2023-10-02,0.50674
2023-10-03,0.55999
2023-10-04,3.99583
2023-10-05,3.87237
2023-10-06,3.76505
2023-10-07,0.57613
2023-10-08,0.39216
2023-10-09,0.5955
2023-10-10,4.21612
2023-10-11,4.30649
2023-10-12,4.09508
2023-10-13,4.39364
2023-10-14,0.58743
2023-10-15,0.48576
2023-10-16,4.12252
2023-10-17,4.04021
2023-10-18,4.40897
2023-10-19,4.17335
2023-10-20,4.52517
2023-10-21,0.86016
2023-10-22,0.58017
2023-10-23,4.28874
2023-10-24,4.52436
2023-10-25,4.75917
2023-10-26,4.15076
2023-10-27,4.19514
2023-10-28,0.58581
2023-10-29,0.48656
2023-10-30,3.91917
2023-10-31,3.7586
2023-11-01,4.1556
2023-11-02,4.23145
2023-11-03,4.13543
2023-11-04,0.65198
2023-11-05,0.67296
2023-11-06,8.28296
2023-11-07,6.26971
2023-11-08,6.16724
2023-11-09,5.57819
2023-11-10,4.90684
2023-11-11,0.75446
2023-11-12,0.64714
2023-11-13,4.59618
2023-11-14,4.72447
2023-11-15,4.91168
2023-11-16,4.5058
2023-11-17,3.76586
2023-11-18,0.6891
2023-11-19,0.50996
2023-11-20,4.8907
2023-11-21,4.77128
2023-11-22,4.75917
2023-11-23,8.3338
2023-11-24,7.50268
2023-11-25,1.24345
2023-11-26,0.9223
2023-11-27,4.9496
2023-11-28,4.75998
2023-11-29,4.28471
2023-11-30,4.83341
2023-12-01,4.95202
2023-12-02,0.89083
2023-12-03,0.70362
2023-12-04,9.4078
2023-12-05,5.72747
2023-12-06,5.533
2023-12-07,4.85681
2023-12-08,4.91571
2023-12-09,0.88841
2023-12-10,0.8529
2023-12-11,4.90764
2023-12-12,5.43617
2023-12-13,4.55825
2023-12-14,5.98649
2023-12-15,6.20597
2023-12-16,1.10224
2023-12-17,0.95457
2023-12-18,19.99047
2023-12-19,27.50768
2023-12-20,44.64088
2023-12-21,33.94362
2023-12-22,24.29859
2023-12-23,3.52217
2023-12-24,2.69509
2023-12-25,3.59318
2023-12-26,15.40962
2023-12-27,12.76133
2023-12-28,10.54394
2023-12-29,3.9337
2023-12-30,1.3072
2023-12-31,0.95861
2024-01-01,1.17325
2024-01-02,14.61643
2024-01-03,10.35431
2024-01-04,13.05505
2024-01-05,9.91535
2024-01-06,1.37578
2024-01-07,1.21601
2024-01-08,8.81391
2024-01-09,9.09068
2024-01-10,7.63178
2024-01-11,8.15708
2024-01-12,12.10935
2024-01-13,2.50062
2024-01-14,1.9148
2024-01-15,10.08884
2024-01-16,8.27005
2024-01-17,8.98094
2024-01-18,7.55432
2024-01-19,7.0968
2024-01-20,1.03527
2024-01-21,0.78028
2024-01-22,6.58925
2024-01-23,11.13621
2024-01-24,7.29772
2024-01-25,6.7345
2024-01-26,6.42787
2024-01-27,1.22086
2024-01-28,0.90051
2024-01-29,6.15029
2024-01-30,5.67018
2024-01-31,4.90926
2024-02-01,5.11099
2024-02-02,6.27375
2024-02-03,0.9812
2024-02-04,0.90535
2024-02-05,5.66534
2024-02-06,6.11156
2024-02-07,15.34184
2024-02-08,7.76492
2024-02-09,1.31446
2024-02-10,0.93117
2024-02-11,0.75688
2024-02-12,1.04495
2024-02-13,7.02095
2024-02-14,6.46418
2024-02-15,5.97035
2024-02-16,5.59191
2024-02-17,1.0272
2024-02-18,0.72218
2024-02-19,7.13069
2024-02-20,5.68228
2024-02-21,6.34476
2024-02-22,5.85819
2024-02-23,5.64032
2024-02-24,0.80126
2024-02-25,0.70282
2024-02-26,5.50073
2024-02-27,5.05531
2024-02-28,4.86891
2024-02-29,4.40574
2024-03-01,0.80287
2024-03-02,0.5253
2024-03-03,0.49705
2024-03-04,4.86326
2024-03-05,4.46465
2024-03-06,4.49289
2024-03-07,4.57277
2024-03-08,4.61473
2024-03-09,0.72864
2024-03-10,0.59308
2024-03-11,4.29116
2024-03-12,4.60828
2024-03-13,4.80274
2024-03-14,4.92136
2024-03-15,4.67606
2024-03-16,0.73993
2024-03-17,0.59146
2024-03-18,4.73416
2024-03-19,4.34926
2024-03-20,4.65589
