date,투자
2023-05-30,55.658
2023-05-31,50.62866
2023-06-01,49.28751
2023-06-02,52.30511
2023-06-03,38.47443
2023-06-04,41.91114
2023-06-05,50.96395
2023-06-06,49.28751
2023-06-07,59.84911
2023-06-08,55.32271
2023-06-09,53.3948
2023-06-10,40.31852
2023-06-11,44.59346
2023-06-12,62.27996
2023-06-13,62.61525
2023-06-14,57.75356
2023-06-15,56.66387
2023-06-16,54.81978
2023-06-17,39.89941
2023-06-18,43.00083
2023-06-19,56.58005
2023-06-20,59.84911
2023-06-21,54.48449
2023-06-22,52.47275
2023-06-23,48.70075
2023-06-24,36.88181
2023-06-25,42.33025
2023-06-26,55.23889
2023-06-27,54.40067
2023-06-28,47.19195
2023-06-29,43.33612
2023-06-30,36.96563
2023-07-01,27.74518
2023-07-02,31.601
2023-07-03,44.50963
2023-07-04,44.34199
2023-07-05,45.18021
2023-07-06,43.08466
2023-07-07,38.64207
2023-07-08,28.91869
2023-07-09,35.03772
2023-07-10,42.16261
2023-07-11,38.30678
2023-07-12,41.49203
2023-07-13,39.89941
2023-07-14,37.9715
2023-07-15,27.40989
2023-07-16,25.64962
2023-07-17,39.64794
2023-07-18,39.64794
2023-07-19,34.6186
2023-07-20,40.06705
2023-07-21,34.19949
2023-07-22,26.3202
2023-07-23,28.75104
2023-07-24,40.73763
2023-07-25,38.05532
2023-07-26,36.88181
2023-07-27,34.19949
2023-07-28,32.3554
2023-07-29,22.71584
2023-07-30,21.87761
2023-07-31,33.52891
2023-08-01,33.02598
2023-08-02,33.61274
2023-08-03,34.87007
2023-08-04,30.67896
2023-08-05,23.30259
2023-08-06,25.31433
2023-08-07,38.05532
2023-08-08,38.97736
2023-08-09,38.30678
2023-08-10,39.73176
2023-08-11,36.96563
2023-08-12,23.38642
2023-08-13,27.829
2023-08-14,40.31852
2023-08-15,31.26571
2023-08-16,42.16261
2023-08-17,42.91701
2023-08-18,37.21709
2023-08-19,24.14082
2023-08-20,29.42162
2023-08-21,39.06119
2023-08-22,41.49203
2023-08-23,41.07292
2023-08-24,40.56999
2023-08-25,35.03772
2023-08-26,26.06873
2023-08-27,28.91869
2023-08-28,35.79212
2023-08-29,39.39647
2023-08-30,39.73176
2023-08-31,37.72003
2023-09-01,33.36127
2023-09-02,27.15842
2023-09-03,26.65549
2023-09-04,38.55825
2023-09-05,38.39061
2023-09-06,36.71416
2023-09-07,36.96563
2023-09-08,32.85834
2023-09-09,22.29673
2023-09-10,28.41575
2023-09-11,41.49203
2023-09-12,39.81559
2023-09-13,40.40234
2023-09-14,37.13327
2023-09-15,35.87594
2023-09-16,24.39228
2023-09-17,27.66135
2023-09-18,38.13914
2023-09-19,34.78625
2023-09-20,36.63034
2023-09-21,36.96563
2023-09-22,29.08633
2023-09-23,24.39228
2023-09-24,25.48197
2023-09-25,30.0922
2023-09-26,35.03772
2023-09-27,27.24224
2023-09-28,20.78792
2023-09-29,19.27912
2023-09-30,21.03939
2023-10-01,23.55406
2023-10-02,25.48197
2023-10-03,33.1098
2023-10-04,37.55238
2023-10-05,38.39061
2023-10-06,33.78038
2023-10-07,23.55406
2023-10-08,24.05699
2023-10-09,29.3378
2023-10-10,38.05532
2023-10-11,36.37887
2023-10-12,40.06705
2023-10-13,34.36714
2023-10-14,25.64962
2023-10-15,28.41575
2023-10-16,41.57585
2023-10-17,40.48616
2023-10-18,39.22883
2023-10-19,37.88767
2023-10-20,36.21123
2023-10-21,24.47611
2023-10-22,27.829
2023-10-23,42.83319
2023-10-24,41.49203
2023-10-25,40.48616
2023-10-26,37.63621
2023-10-27,32.94216
2023-10-28,21.70997
2023-10-29,28.24811
2023-10-30,41.07292
2023-10-31,46.77284
2023-11-01,41.15674
2023-11-02,39.14501
2023-11-03,34.53478
2023-11-04,24.97904
2023-11-05,27.99664
2023-11-06,41.49203
2023-11-07,38.7259
2023-11-08,38.97736
2023-11-09,38.13914
2023-11-10,31.09807
2023-11-11,23.30259
2023-11-12,25.5658
2023-11-13,35.95976
2023-11-14,35.87594
2023-11-15,35.45683
2023-11-16,32.52305
2023-11-17,31.18189
2023-11-18,30.34367
2023-11-19,25.64962
2023-11-20,34.70243
2023-11-21,39.22883
2023-11-22,38.39061
2023-11-23,37.63621
2023-11-24,32.77451
2023-11-25,25.64962
2023-11-26,30.8466
2023-11-27,41.49203
2023-11-28,41.49203
2023-11-29,37.88767
2023-11-30,40.73763
2023-12-01,33.19362
2023-12-02,25.98491
2023-12-03,31.34953
2023-12-04,39.22883
2023-12-05,39.64794
2023-12-06,43.16848
2023-12-07,41.24056
2023-12-08,38.7259
2023-12-09,29.00251
2023-12-10,30.00838
2023-12-11,44.34199
2023-12-12,44.59346
2023-12-13,40.40234
2023-12-14,41.57585
2023-12-15,35.62447
2023-12-16,26.48784
2023-12-17,29.42162
2023-12-18,38.30678
2023-12-19,33.52891
2023-12-20,37.38474
2023-12-21,34.87007
2023-12-22,32.94216
2023-12-23,22.88348
2023-12-24,26.57166
2023-12-25,23.05113
2023-12-26,36.88181
2023-12-27,34.36714
2023-12-28,35.03772
2023-12-29,30.59513
2023-12-30,27.829
2023-12-31,28.66722
2024-01-01,29.25398
2024-01-02,42.24643
2024-01-03,42.83319
2024-01-04,44.09052
2024-01-05,36.96563
2024-01-06,28.16429
2024-01-07,34.53478
2024-01-08,36.54652
2024-01-09,47.10813
2024-01-10,42.16261
2024-01-11,38.97736
2024-01-12,39.39647
2024-01-13,30.00838
2024-01-14,32.52305
2024-01-15,39.81559
2024-01-16,39.98323
2024-01-17,38.89354
2024-01-18,34.78625
2024-01-19,38.39061
2024-01-20,27.15842
2024-01-21,30.76278
2024-01-22,37.13327
2024-01-23,36.29505
2024-01-24,38.39061
2024-01-25,35.28918
2024-01-26,34.45096
2024-01-27,29.25398
2024-01-28,31.18189
2024-01-29,37.46856
2024-01-30,37.63621
2024-01-31,37.30092
2024-02-01,43.50377
2024-02-02,36.54652
2024-02-03,28.5834
2024-02-04,28.16429
2024-02-05,32.77451
2024-02-06,38.05532
2024-02-07,34.53478
2024-02-08,27.49371
2024-02-09,23.55406
2024-02-10,25.23051
2024-02-11,29.25398
2024-02-12,32.10393
2024-02-13,44.34199
2024-02-14,42.16261
2024-02-15,41.65968
2024-02-16,34.36714
2024-02-17,29.00251
2024-02-18,29.92455
2024-02-19,42.74937
2024-02-20,39.31265
2024-02-21,40.90528
2024-02-22,41.99497
2024-02-23,35.87594
2024-02-24,29.75691
2024-02-25,35.79212
2024-02-26,43.83906
2024-02-27,39.4803
2024-02-28,38.7259
2024-02-29,39.73176
2024-03-01,29.42162
2024-03-02,30.42749
2024-03-03,33.69656
2024-03-04,40.15088
2024-03-05,43.83906
2024-03-06,44.59346
2024-03-07,45.68315
2024-03-08,40.73763
2024-03-09,34.11567
2024-03-10,33.44509
2024-03-11,46.85666
2024-03-12,45.68315
2024-03-13,45.09639
2024-03-14,43.00083
2024-03-15,34.70243
2024-03-16,31.601
2024-03-17,31.51718
2024-03-18,38.30678
2024-03-19,40.65381
2024-03-20,37.63621
