date,비트코인채굴방법
2023-08-14,0.04984
2023-08-16,0.07199
2023-08-17,0.08307
2023-08-18,0.08307
2023-08-19,0.03322
2023-08-20,0.09415
2023-08-21,0.09968
2023-08-22,0.02769
2023-08-23,0.03322
2023-08-24,0.03876
2023-08-26,0.03322
2023-08-27,0.06092
2023-08-28,0.05538
2023-08-29,0.16061
2023-08-30,0.0443
2023-08-31,0.03876
2023-09-01,0.0443
2023-09-02,0.04984
2023-09-03,0.06092
2023-09-04,0.0443
2023-09-05,0.07753
2023-09-06,0.03322
2023-09-07,0.02769
2023-09-08,0.06645
2023-09-09,0.07753
2023-09-10,0.07199
2023-09-11,0.06092
2023-09-12,0.05538
2023-09-13,0.06092
2023-09-14,0.45968
2023-09-15,0.10522
2023-09-17,0.03876
2023-09-18,0.03876
2023-09-19,0.03322
2023-09-20,0.07199
2023-09-22,0.07753
2023-09-23,0.02769
2023-09-24,0.02769
2023-09-25,0.03876
2023-09-26,0.06645
2023-09-27,0.02769
2023-10-01,0.04984
2023-10-02,0.08861
2023-10-04,0.02769
2023-10-05,0.03322
2023-10-10,0.02769
2023-10-14,0.03322
2023-10-15,0.09415
2023-10-16,0.03322
2023-10-17,0.11076
2023-10-18,0.05538
2023-10-19,0.06645
2023-10-20,0.02769
2023-10-21,0.06092
2023-10-22,0.05538
2023-10-23,0.04984
2023-10-24,0.13291
2023-10-25,0.13845
2023-10-26,0.11076
2023-10-27,0.07199
2023-10-28,0.03876
2023-10-29,0.0443
2023-10-30,0.08861
2023-10-31,0.07199
2023-11-01,0.13845
2023-11-02,0.1163
2023-11-03,0.35999
2023-11-04,0.10522
2023-11-05,0.03322
2023-11-06,0.08307
2023-11-07,0.07199
2023-11-08,0.05538
2023-11-09,0.09968
2023-11-10,0.09968
2023-11-11,0.05538
2023-11-12,0.04984
2023-11-13,0.06645
2023-11-14,0.10522
2023-11-15,0.06645
2023-11-16,0.1163
2023-11-17,0.08307
2023-11-18,0.08307
2023-11-19,0.03876
2023-11-20,0.08307
2023-11-21,0.06092
2023-11-22,0.12184
2023-11-23,0.13845
2023-11-24,0.12184
2023-11-25,0.06092
2023-11-26,0.06092
2023-11-27,0.07199
2023-11-28,0.07199
2023-11-29,0.07753
2023-11-30,0.02769
2023-12-01,0.02769
2023-12-02,0.07199
2023-12-03,0.07753
2023-12-04,0.15507
2023-12-05,0.20491
2023-12-06,0.32122
2023-12-07,0.20491
2023-12-08,0.17168
2023-12-09,0.05538
2023-12-10,0.08861
2023-12-11,0.07753
2023-12-12,0.13291
2023-12-13,0.08307
2023-12-14,0.10522
2023-12-15,0.09415
2023-12-16,0.07199
2023-12-17,0.05538
2023-12-18,0.03876
2023-12-19,0.09415
2023-12-20,0.03876
2023-12-21,0.12738
2023-12-22,0.02769
2023-12-24,0.02769
2023-12-25,0.16061
2023-12-26,0.09415
2023-12-27,0.14953
2023-12-28,0.06092
2023-12-29,0.1163
2023-12-30,0.04984
2023-12-31,0.0443
2024-01-01,0.03876
2024-01-02,0.11076
2024-01-03,0.12738
2024-01-04,0.13845
2024-01-05,0.18276
2024-01-06,0.48737
2024-01-07,0.47075
2024-01-08,0.2326
2024-01-09,0.14953
2024-01-10,0.17168
2024-01-11,0.33783
2024-01-12,0.36552
2024-01-13,0.22153
2024-01-14,0.58152
2024-01-15,0.73659
2024-01-16,0.22707
2024-01-17,0.1883
2024-01-18,0.14399
2024-01-19,0.12184
2024-01-20,0.08307
2024-01-21,0.05538
2024-01-22,0.06092
2024-01-23,0.07199
2024-01-24,0.12184
2024-01-25,0.09968
2024-01-26,0.05538
2024-01-27,0.06092
2024-01-28,0.05538
2024-01-29,0.11076
2024-01-30,0.12184
2024-01-31,0.0443
2024-02-01,0.10522
2024-02-02,0.04984
2024-02-03,0.02769
2024-02-04,0.06092
2024-02-05,0.03322
2024-02-06,0.12184
2024-02-07,0.17168
2024-02-08,0.47629
2024-02-09,0.14399
2024-02-10,0.06645
2024-02-11,0.08861
2024-02-12,0.11076
2024-02-13,0.24922
2024-02-14,0.19937
2024-02-15,0.21599
2024-02-16,0.18276
2024-02-17,0.13291
2024-02-18,0.08861
2024-02-19,0.16061
2024-02-20,0.10522
2024-02-21,0.09415
2024-02-22,0.16614
2024-02-23,0.14399
2024-02-24,0.1163
2024-02-25,0.80859
2024-02-26,0.28799
2024-02-27,0.18276
2024-02-28,0.34891
2024-02-29,0.60367
2024-03-01,0.35999
2024-03-02,0.94151
2024-03-03,0.42645
2024-03-04,0.25476
2024-03-05,0.60367
2024-03-06,0.66459
2024-03-07,1.41227
2024-03-08,1.34027
2024-03-09,1.34581
2024-03-10,0.9692
2024-03-11,2.02148
2024-03-12,3.35622
2024-03-13,4.21466
2024-03-14,3.34514
2024-03-15,2.47563
2024-03-16,2.02702
2024-03-17,2.24856
2024-03-18,1.64488
2024-03-19,1.98825
2024-03-20,2.2984
