date,기술특례상장
2023-05-31,20.93023
2023-06-01,23.25581
2023-06-02,23.25581
2023-06-03,8.52713
2023-06-04,2.71317
2023-06-05,15.50387
2023-06-06,10.46511
2023-06-07,38.37209
2023-06-08,27.51937
2023-06-09,26.74418
2023-06-10,6.58914
2023-06-11,8.91472
2023-06-12,25.58139
2023-06-13,31.00775
2023-06-14,27.13178
2023-06-15,33.33333
2023-06-16,22.86821
2023-06-17,13.56589
2023-06-18,10.46511
2023-06-19,40.69767
2023-06-20,68.60465
2023-06-21,67.82945
2023-06-22,58.13953
2023-06-23,64.34108
2023-06-24,12.4031
2023-06-25,14.34108
2023-06-26,42.63565
2023-06-27,37.98449
2023-06-28,38.37209
2023-06-29,37.2093
2023-06-30,39.14728
2023-07-01,11.24031
2023-07-02,16.27906
2023-07-03,32.94573
2023-07-04,46.89922
2023-07-05,37.2093
2023-07-06,40.69767
2023-07-07,28.29457
2023-07-08,15.50387
2023-07-09,15.50387
2023-07-10,36.4341
2023-07-11,31.39534
2023-07-12,44.96124
2023-07-13,31.39534
2023-07-14,30.62015
2023-07-15,9.30232
2023-07-16,12.0155
2023-07-17,34.88372
2023-07-18,41.86046
2023-07-19,35.27131
2023-07-20,38.37209
2023-07-21,31.00775
2023-07-22,11.6279
2023-07-23,18.60465
2023-07-24,43.41085
2023-07-25,35.27131
2023-07-26,33.33333
2023-07-27,71.70542
2023-07-28,64.72868
2023-07-29,22.48062
2023-07-30,17.05426
2023-07-31,60.07751
2023-08-01,51.55038
2023-08-02,41.47286
2023-08-03,32.94573
2023-08-04,34.49612
2023-08-05,10.07751
2023-08-06,6.58914
2023-08-07,33.72093
2023-08-08,41.08527
2023-08-09,34.10852
2023-08-10,26.74418
2023-08-11,27.90697
2023-08-12,14.72868
2023-08-13,14.34108
2023-08-14,32.17054
2023-08-15,13.17829
2023-08-16,27.90697
2023-08-17,36.8217
2023-08-18,27.51937
2023-08-19,8.52713
2023-08-20,9.30232
2023-08-21,30.23255
2023-08-22,43.41085
2023-08-23,31.00775
2023-08-24,31.39534
2023-08-25,27.51937
2023-08-26,12.4031
2023-08-27,9.68992
2023-08-28,30.23255
2023-08-29,31.78294
2023-08-30,32.94573
2023-08-31,27.13178
2023-09-01,22.86821
2023-09-02,10.07751
2023-09-03,11.6279
2023-09-04,28.29457
2023-09-05,31.78294
2023-09-06,43.41085
2023-09-07,49.2248
2023-09-08,31.39534
2023-09-09,14.34108
2023-09-10,16.66666
2023-09-11,27.13178
2023-09-12,43.02325
2023-09-13,33.33333
2023-09-14,20.54263
2023-09-15,30.62015
2023-09-16,22.86821
2023-09-17,15.11627
2023-09-18,34.49612
2023-09-19,37.98449
2023-09-20,22.48062
2023-09-21,28.29457
2023-09-22,21.70542
2023-09-23,12.4031
2023-09-24,10.85271
2023-09-25,25.96899
2023-09-26,28.68217
2023-09-27,20.15503
2023-09-28,6.20155
2023-09-29,10.46511
2023-09-30,8.91472
2023-10-01,8.13953
2023-10-02,11.24031
2023-10-03,14.34108
2023-10-04,33.72093
2023-10-05,25.58139
2023-10-06,22.48062
2023-10-07,4.65116
2023-10-08,7.75193
2023-10-09,8.13953
2023-10-10,27.13178
2023-10-11,34.49612
2023-10-12,25.58139
2023-10-13,28.68217
2023-10-14,5.03875
2023-10-15,12.4031
2023-10-16,29.06976
2023-10-17,29.84496
2023-10-18,29.45736
2023-10-19,29.84496
2023-10-20,22.09302
2023-10-21,14.72868
2023-10-22,11.6279
2023-10-23,41.08527
2023-10-24,41.08527
2023-10-25,33.72093
2023-10-26,24.4186
2023-10-27,24.031
2023-10-28,12.4031
2023-10-29,10.46511
2023-10-30,30.23255
2023-10-31,37.2093
2023-11-01,34.88372
2023-11-02,24.031
2023-11-03,28.68217
2023-11-04,8.52713
2023-11-05,8.91472
2023-11-06,20.54263
2023-11-07,26.74418
2023-11-08,31.78294
2023-11-09,42.63565
2023-11-10,48.8372
2023-11-11,19.37984
2023-11-12,13.95348
2023-11-13,52.32558
2023-11-14,72.09302
2023-11-15,83.33333
2023-11-16,75.58139
2023-11-17,63.56589
2023-11-18,48.44961
2023-11-19,40.69767
2023-11-20,79.45736
2023-11-21,66.66666
2023-11-22,59.68992
2023-11-23,72.48062
2023-11-24,46.89922
2023-11-25,15.89147
2023-11-26,20.15503
2023-11-27,65.89147
2023-11-28,50.38759
2023-11-29,35.27131
2023-11-30,39.53488
2023-12-01,38.37209
2023-12-02,17.44186
2023-12-03,15.11627
2023-12-04,39.92248
2023-12-05,43.02325
2023-12-06,31.39534
2023-12-07,39.14728
2023-12-08,32.17054
2023-12-09,17.05426
2023-12-10,13.17829
2023-12-11,31.00775
2023-12-12,34.10852
2023-12-13,40.31007
2023-12-14,31.00775
2023-12-15,40.31007
2023-12-16,6.20155
2023-12-17,10.07751
2023-12-18,31.39534
2023-12-19,25.19379
2023-12-20,28.29457
2023-12-21,31.00775
2023-12-22,27.90697
2023-12-23,15.50387
2023-12-24,12.4031
2023-12-25,17.05426
2023-12-26,40.31007
2023-12-27,27.13178
2023-12-28,34.88372
2023-12-29,23.64341
2023-12-30,12.4031
2023-12-31,18.99224
2024-01-01,15.50387
2024-01-02,37.98449
2024-01-03,41.08527
2024-01-04,34.49612
2024-01-05,29.06976
2024-01-06,10.85271
2024-01-07,8.13953
2024-01-08,27.90697
2024-01-09,40.69767
2024-01-10,37.59689
2024-01-11,38.37209
2024-01-12,33.72093
2024-01-13,13.17829
2024-01-14,10.07751
2024-01-15,31.39534
2024-01-16,39.53488
2024-01-17,44.57364
2024-01-18,34.88372
2024-01-19,28.29457
2024-01-20,11.24031
2024-01-21,15.11627
2024-01-22,39.53488
2024-01-23,37.2093
2024-01-24,44.18604
2024-01-25,36.04651
2024-01-26,27.13178
2024-01-27,18.21705
2024-01-28,17.05426
2024-01-29,32.55813
2024-01-30,31.78294
2024-01-31,34.88372
2024-02-01,38.37209
2024-02-02,25.58139
2024-02-03,8.91472
2024-02-04,14.72868
2024-02-05,34.49612
2024-02-06,31.78294
2024-02-07,28.29457
2024-02-08,27.90697
2024-02-09,13.95348
2024-02-10,10.07751
2024-02-11,7.36434
2024-02-12,16.27906
2024-02-13,44.96124
2024-02-14,37.59689
2024-02-15,37.2093
2024-02-16,27.90697
2024-02-17,12.4031
2024-02-18,12.4031
2024-02-19,32.94573
2024-02-20,30.62015
2024-02-21,32.55813
2024-02-22,35.27131
2024-02-23,48.8372
2024-02-24,20.15503
2024-02-25,18.60465
2024-02-26,35.65891
2024-02-27,37.98449
2024-02-28,47.28682
2024-02-29,38.75968
2024-03-01,12.79069
2024-03-02,8.52713
2024-03-03,14.34108
2024-03-04,35.65891
2024-03-05,49.6124
2024-03-06,40.31007
2024-03-07,38.75968
2024-03-08,45.34883
2024-03-09,16.27906
2024-03-10,19.37984
2024-03-11,31.39534
2024-03-12,33.72093
2024-03-13,37.59689
2024-03-14,37.98449
2024-03-15,31.00775
2024-03-16,14.34108
2024-03-17,10.85271
2024-03-18,39.92248
2024-03-19,37.59689
2024-03-20,37.98449
