date,65세이상혜택
2023-05-31,2.76923
2023-06-01,1.74358
2023-06-02,1.74358
2023-06-03,1.94871
2023-06-04,0.92307
2023-06-05,2.5641
2023-06-06,2.05128
2023-06-07,0.82051
2023-06-08,2.66666
2023-06-09,3.17948
2023-06-10,1.74358
2023-06-11,2.5641
2023-06-12,3.17948
2023-06-13,4.20512
2023-06-14,2.66666
2023-06-15,4.10256
2023-06-16,2.87179
2023-06-17,3.48717
2023-06-18,3.38461
2023-06-19,4.30769
2023-06-20,3.89743
2023-06-21,5.02564
2023-06-22,3.07692
2023-06-23,3.79487
2023-06-24,2.5641
2023-06-25,3.38461
2023-06-26,8.30769
2023-06-27,7.17948
2023-06-28,6.46153
2023-06-29,3.28205
2023-06-30,2.76923
2023-07-01,2.76923
2023-07-02,4.92307
2023-07-03,10.25641
2023-07-04,7.58974
2023-07-05,8.41025
2023-07-06,6.76923
2023-07-07,9.94871
2023-07-08,8.41025
2023-07-09,10.66666
2023-07-10,12.30769
2023-07-11,8.92307
2023-07-12,15.07692
2023-07-13,12.82051
2023-07-14,4.10256
2023-07-15,2.5641
2023-07-16,8.10256
2023-07-17,12.30769
2023-07-18,10.87179
2023-07-19,9.64102
2023-07-20,12.10256
2023-07-21,10.87179
2023-07-22,8.61538
2023-07-23,10.46153
2023-07-24,13.23076
2023-07-25,13.64102
2023-07-26,11.07692
2023-07-27,13.84615
2023-07-28,15.07692
2023-07-29,11.48717
2023-07-30,14.15384
2023-07-31,14.5641
2023-08-01,16.51282
2023-08-02,14.97435
2023-08-03,14.25641
2023-08-04,15.17948
2023-08-05,13.43589
2023-08-06,13.33333
2023-08-07,16.82051
2023-08-08,14.46153
2023-08-09,14.76923
2023-08-10,17.23076
2023-08-11,18.25641
2023-08-12,18.35897
2023-08-13,16.92307
2023-08-14,18.97435
2023-08-15,18.97435
2023-08-16,17.43589
2023-08-17,22.97435
2023-08-18,20.71794
2023-08-19,17.1282
2023-08-20,15.28205
2023-08-21,22.5641
2023-08-22,19.58974
2023-08-23,21.64102
2023-08-24,24.30769
2023-08-25,29.02564
2023-08-26,20.82051
2023-08-27,23.28205
2023-08-28,29.53846
2023-08-29,29.33333
2023-08-30,26.87179
2023-08-31,22.15384
2023-09-01,22.05128
2023-09-02,17.33333
2023-09-03,17.53846
2023-09-04,22.66666
2023-09-05,27.79487
2023-09-06,17.43589
2023-09-07,24.0
2023-09-08,17.1282
2023-09-09,19.17948
2023-09-10,24.61538
2023-09-11,26.25641
2023-09-12,21.64102
2023-09-13,21.02564
2023-09-14,21.02564
2023-09-15,22.97435
2023-09-16,20.20512
2023-09-17,17.23076
2023-09-18,19.89743
2023-09-19,21.02564
2023-09-20,18.87179
2023-09-21,17.1282
2023-09-22,15.58974
2023-09-23,13.33333
2023-09-24,18.87179
2023-09-25,18.46153
2023-09-26,16.41025
2023-09-27,15.07692
2023-09-28,12.30769
2023-09-29,16.30769
2023-09-30,17.33333
2023-10-01,17.94871
2023-10-02,21.33333
2023-10-03,23.89743
2023-10-04,27.07692
2023-10-05,25.74358
2023-10-06,23.79487
2023-10-07,6.5641
2023-10-08,16.30769
2023-10-09,19.48717
2023-10-10,21.74358
2023-10-11,24.61538
2023-10-12,25.53846
2023-10-13,25.84615
2023-10-14,19.48717
2023-10-15,20.61538
2023-10-16,28.0
2023-10-17,21.64102
2023-10-18,21.1282
2023-10-19,21.74358
2023-10-20,20.30769
2023-10-21,17.64102
2023-10-22,15.28205
2023-10-23,19.38461
2023-10-24,16.61538
2023-10-25,22.15384
2023-10-26,15.28205
2023-10-27,23.79487
2023-10-28,12.30769
2023-10-29,17.94871
2023-10-30,17.84615
2023-10-31,21.02564
2023-11-01,17.94871
2023-11-02,19.28205
2023-11-03,14.76923
2023-11-04,14.5641
2023-11-05,15.89743
2023-11-06,18.5641
2023-11-07,13.53846
2023-11-08,18.97435
2023-11-09,15.79487
2023-11-10,15.07692
2023-11-11,11.07692
2023-11-12,16.30769
2023-11-13,19.89743
2023-11-14,22.46153
2023-11-15,20.92307
2023-11-16,25.1282
2023-11-17,17.94871
2023-11-18,14.66666
2023-11-19,14.87179
2023-11-20,18.97435
2023-11-21,22.5641
2023-11-22,21.33333
2023-11-23,20.51282
2023-11-24,20.41025
2023-11-25,17.64102
2023-11-26,19.89743
2023-11-27,28.0
2023-11-28,26.97435
2023-11-29,23.48717
2023-11-30,19.07692
2023-12-01,19.89743
2023-12-02,19.58974
2023-12-03,21.74358
2023-12-04,28.10256
2023-12-05,22.87179
2023-12-06,24.71794
2023-12-07,21.74358
2023-12-08,22.87179
2023-12-09,21.23076
2023-12-10,24.71794
2023-12-11,28.10256
2023-12-12,28.92307
2023-12-13,25.53846
2023-12-14,26.35897
2023-12-15,21.94871
2023-12-16,21.23076
2023-12-17,17.74358
2023-12-18,24.20512
2023-12-19,25.53846
2023-12-20,25.23076
2023-12-21,21.74358
2023-12-22,24.30769
2023-12-23,24.92307
2023-12-24,31.6923
2023-12-25,28.92307
2023-12-26,40.82051
2023-12-27,31.89743
2023-12-28,33.64102
2023-12-29,28.61538
2023-12-30,31.58974
2023-12-31,42.35897
2024-01-01,67.79487
2024-01-02,61.02564
2024-01-03,59.38461
2024-01-04,56.51282
2024-01-05,49.53846
2024-01-06,46.76923
2024-01-07,44.30769
2024-01-08,48.82051
2024-01-09,50.35897
2024-01-10,42.66666
2024-01-11,46.35897
2024-01-12,45.74358
2024-01-13,47.58974
2024-01-14,43.38461
2024-01-15,52.30769
2024-01-16,46.35897
2024-01-17,44.20512
2024-01-18,69.43589
2024-01-19,47.07692
2024-01-20,38.05128
2024-01-21,38.87179
2024-01-22,43.07692
2024-01-23,43.58974
2024-01-24,37.23076
2024-01-25,36.82051
2024-01-26,40.82051
2024-01-27,36.41025
2024-01-28,31.48717
2024-01-29,32.61538
2024-01-30,38.76923
2024-01-31,35.28205
2024-02-01,32.41025
2024-02-02,29.94871
2024-02-03,23.79487
2024-02-04,25.1282
2024-02-05,28.92307
2024-02-06,27.38461
2024-02-07,23.28205
2024-02-08,24.51282
2024-02-09,22.15384
2024-02-10,31.48717
2024-02-11,27.48717
2024-02-12,28.71794
2024-02-13,37.1282
2024-02-14,25.23076
2024-02-15,32.41025
2024-02-16,27.17948
2024-02-17,25.23076
2024-02-18,26.5641
2024-02-19,29.74358
2024-02-20,33.53846
2024-02-21,29.33333
2024-02-22,27.79487
2024-02-23,25.02564
2024-02-24,23.6923
2024-02-25,24.0
2024-02-26,29.1282
2024-02-27,27.17948
2024-02-28,33.23076
2024-02-29,28.0
2024-03-01,27.48717
2024-03-02,23.38461
2024-03-03,25.84615
2024-03-04,26.15384
2024-03-05,31.38461
2024-03-06,27.28205
2024-03-07,28.51282
2024-03-08,28.61538
2024-03-09,22.66666
2024-03-10,23.07692
2024-03-11,31.79487
2024-03-12,26.76923
2024-03-13,29.02564
2024-03-14,22.25641
2024-03-15,25.53846
2024-03-16,20.30769
2024-03-17,23.38461
2024-03-18,24.0
2024-03-19,27.89743
2024-03-20,26.87179
