date,소득세
2023-05-30,11.38117
2023-05-31,12.65402
2023-06-01,7.47461
2023-06-02,6.76371
2023-06-03,3.03994
2023-06-04,2.78266
2023-06-05,7.6371
2023-06-06,3.94719
2023-06-07,7.21733
2023-06-08,7.77251
2023-06-09,10.85985
2023-06-10,4.64454
2023-06-11,3.79146
2023-06-12,7.75897
2023-06-13,6.82464
2023-06-14,6.27623
2023-06-15,8.15842
2023-06-16,6.22884
2023-06-17,2.81651
2023-06-18,3.07379
2023-06-19,6.68246
2023-06-20,8.86255
2023-06-21,9.0115
2023-06-22,7.81313
2023-06-23,11.7874
2023-06-24,3.24306
2023-06-25,3.33107
2023-06-26,7.56939
2023-06-27,6.89234
2023-06-28,6.26946
2023-06-29,6.17467
2023-06-30,8.63913
2023-07-01,4.218
2023-07-02,3.48679
2023-07-03,6.79079
2023-07-04,6.31685
2023-07-05,8.85578
2023-07-06,7.62356
2023-07-07,7.85375
2023-07-08,3.27014
2023-07-09,2.95192
2023-07-10,12.93161
2023-07-11,6.54705
2023-07-12,5.58564
2023-07-13,6.02572
2023-07-14,6.22207
2023-07-15,3.00609
2023-07-16,2.9113
2023-07-17,5.5721
2023-07-18,5.87
2023-07-19,6.33039
2023-07-20,7.81313
2023-07-21,8.65944
2023-07-22,3.16858
2023-07-23,2.56601
2023-07-24,8.81516
2023-07-25,14.61069
2023-07-26,6.84495
2023-07-27,6.29654
2023-07-28,6.20176
2023-07-29,2.9113
2023-07-30,2.6134
2023-07-31,8.761
2023-08-01,6.18144
2023-08-02,5.39607
2023-08-03,5.51794
2023-08-04,6.71631
2023-08-05,2.90453
2023-08-06,2.52538
2023-08-07,6.02572
2023-08-08,6.39133
2023-08-09,6.82464
2023-08-10,12.28842
2023-08-11,7.00067
2023-08-12,3.23628
2023-08-13,2.69465
2023-08-14,5.89708
2023-08-15,3.20243
2023-08-16,6.25592
2023-08-17,5.93094
2023-08-18,7.39336
2023-08-19,2.89776
2023-08-20,2.89099
2023-08-21,7.62356
2023-08-22,5.9851
2023-08-23,6.16113
2023-08-24,8.75423
2023-08-25,11.74001
2023-08-26,3.29722
2023-08-27,2.87068
2023-08-28,6.60121
2023-08-29,7.54231
2023-08-30,6.28977
2023-08-31,8.86932
2023-09-01,6.12051
2023-09-02,3.01963
2023-09-03,3.14827
2023-09-04,6.33039
2023-09-05,9.01828
2023-09-06,7.48138
2023-09-07,6.42518
2023-09-08,9.48544
2023-09-09,3.57481
2023-09-10,3.22274
2023-09-11,7.06838
2023-09-12,6.70277
2023-09-13,5.30128
2023-09-14,5.88354
2023-09-15,6.68923
2023-09-16,2.7962
2023-09-17,3.1415
2023-09-18,5.99187
2023-09-19,6.45903
2023-09-20,8.32092
2023-09-21,8.88964
2023-09-22,8.66621
2023-09-23,3.60866
2023-09-24,3.22951
2023-09-25,15.63981
2023-09-26,10.9614
2023-09-27,9.93229
2023-09-28,3.10088
2023-09-29,2.64048
2023-09-30,2.49153
2023-10-01,2.63371
2023-10-02,2.88422
2023-10-03,3.41232
2023-10-04,6.70954
2023-10-05,9.60731
2023-10-06,7.00744
2023-10-07,3.23628
2023-10-08,2.64725
2023-10-09,2.85714
2023-10-10,12.8436
2023-10-11,6.57413
2023-10-12,6.1679
2023-10-13,5.77522
2023-10-14,3.20243
2023-10-15,2.67433
2023-10-16,7.14285
2023-10-17,6.2153
2023-10-18,5.42315
2023-10-19,5.63303
2023-10-20,7.73865
2023-10-21,3.12119
2023-10-22,2.81651
2023-10-23,6.01218
2023-10-24,7.2241
2023-10-25,11.21191
2023-10-26,6.16113
2023-10-27,5.13879
2023-10-28,2.67433
2023-10-29,2.7285
2023-10-30,6.73662
2023-10-31,8.80162
2023-11-01,6.5132
2023-11-02,6.1679
2023-11-03,7.00744
2023-11-04,3.04671
2023-11-05,3.03317
2023-11-06,7.54908
2023-11-07,6.19498
2023-11-08,6.63507
2023-11-09,7.16316
2023-11-10,11.0088
2023-11-11,3.33784
2023-11-12,3.2566
2023-11-13,6.77048
2023-11-14,5.5721
2023-11-15,7.08869
2023-11-16,6.07312
2023-11-17,4.75964
2023-11-18,2.74881
2023-11-19,2.87745
2023-11-20,7.75897
2023-11-21,7.41367
2023-11-22,6.41164
2023-11-23,7.50169
2023-11-24,10.41976
2023-11-25,3.29722
2023-11-26,2.97901
2023-11-27,6.01895
2023-11-28,6.38456
2023-11-29,7.20379
2023-11-30,8.66621
2023-12-01,6.20853
2023-12-02,3.37846
2023-12-03,3.18889
2023-12-04,6.91943
2023-12-05,8.5308
2023-12-06,7.03452
2023-12-07,7.16993
2023-12-08,10.06093
2023-12-09,3.85917
2023-12-10,3.79146
2023-12-11,7.42721
2023-12-12,7.23764
2023-12-13,6.29654
2023-12-14,5.84969
2023-12-15,6.86526
2023-12-16,3.16858
2023-12-17,2.82329
2023-12-18,6.03249
2023-12-19,7.06161
2023-12-20,10.1354
2023-12-21,12.14624
2023-12-22,13.60189
2023-12-23,3.82532
2023-12-24,3.30399
2023-12-25,3.30399
2023-12-26,7.94177
2023-12-27,8.76777
2023-12-28,9.16723
2023-12-29,9.93229
2023-12-30,4.27894
2023-12-31,3.26337
2024-01-01,3.36492
2024-01-02,9.08598
2024-01-03,9.16723
2024-01-04,9.41096
2024-01-05,12.49153
2024-01-06,4.23832
2024-01-07,4.00812
2024-01-08,8.8761
2024-01-09,10.52809
2024-01-10,18.80839
2024-01-11,10.0
2024-01-12,8.65267
2024-01-13,5.39607
2024-01-14,4.21123
2024-01-15,18.59174
2024-01-16,16.18144
2024-01-17,15.96479
2024-01-18,19.80365
2024-01-19,17.91469
2024-01-20,7.16316
2024-01-21,6.35071
2024-01-22,20.40622
2024-01-23,20.41299
2024-01-24,19.56668
2024-01-25,23.45294
2024-01-26,14.22477
2024-01-27,6.09343
2024-01-28,5.89031
2024-01-29,14.29925
2024-01-30,15.14556
2024-01-31,17.04129
2024-02-01,13.79823
2024-02-02,12.14624
2024-02-03,4.28571
2024-02-04,4.43466
2024-02-05,16.1679
2024-02-06,13.87271
2024-02-07,14.27894
2024-02-08,17.48138
2024-02-09,5.66012
2024-02-10,4.6784
2024-02-11,4.01489
2024-02-12,4.218
2024-02-13,12.55924
2024-02-14,12.60663
2024-02-15,13.76438
2024-02-16,11.80771
2024-02-17,4.73933
2024-02-18,3.98781
2024-02-19,10.56194
2024-02-20,14.15707
2024-02-21,13.8524
2024-02-22,13.47325
2024-02-23,17.61002
2024-02-24,5.11171
2024-02-25,4.53622
2024-02-26,10.6635
2024-02-27,8.88287
2024-02-28,9.64793
2024-02-29,11.63168
2024-03-01,4.71225
2024-03-02,3.48002
2024-03-03,3.26337
2024-03-04,8.84224
2024-03-05,12.1327
2024-03-06,9.45836
2024-03-07,9.55991
2024-03-08,12.47799
2024-03-09,4.61746
2024-03-10,4.04197
2024-03-11,9.73595
2024-03-12,8.03656
2024-03-13,7.08192
2024-03-14,6.36425
2024-03-15,7.98916
2024-03-16,3.48679
2024-03-17,2.87068
2024-03-18,6.50643
2024-03-19,7.5897
2024-03-20,8.42924
