date,큐알코드
2023-05-30,1.51216
2023-05-31,1.53697
2023-06-01,1.5258
2023-06-02,1.48239
2023-06-03,1.10404
2023-06-04,1.09659
2023-06-05,1.21816
2023-06-06,0.99363
2023-06-07,1.52084
2023-06-08,1.58287
2023-06-09,1.43525
2023-06-10,1.08047
2023-06-11,1.04821
2023-06-12,1.56302
2023-06-13,1.48115
2023-06-14,1.5196
2023-06-15,1.47742
2023-06-16,1.44269
2023-06-17,1.1276
2023-06-18,0.97006
2023-06-19,1.40299
2023-06-20,1.43277
2023-06-21,1.40299
2023-06-22,1.44641
2023-06-23,1.30375
2023-06-24,0.98495
2023-06-25,0.99859
2023-06-26,1.46378
2023-06-27,1.41044
2023-06-28,1.41292
2023-06-29,1.32981
2023-06-30,1.38811
2023-07-01,1.09287
2023-07-02,1.01844
2023-07-03,1.50223
2023-07-04,1.50472
2023-07-05,1.55682
2023-07-06,1.44765
2023-07-07,1.4092
2023-07-08,1.04945
2023-07-09,0.96014
2023-07-10,1.68087
2023-07-11,1.50347
2023-07-12,1.47246
2023-07-13,1.59403
2023-07-14,1.41044
2023-07-15,1.13753
2023-07-16,1.02712
2023-07-17,1.46626
2023-07-18,1.51464
2023-07-19,1.38687
2023-07-20,1.305
2023-07-21,1.1673
2023-07-22,0.96138
2023-07-23,0.98991
2023-07-24,1.32732
2023-07-25,1.31988
2023-07-26,1.18219
2023-07-27,1.25538
2023-07-28,1.28019
2023-07-29,1.07674
2023-07-30,1.07054
2023-07-31,1.2194
2023-08-01,1.25041
2023-08-02,1.21196
2023-08-03,1.23181
2023-08-04,1.15117
2023-08-05,0.93657
2023-08-06,0.94897
2023-08-07,1.2591
2023-08-08,1.33477
2023-08-09,1.22188
2023-08-10,1.07674
2023-08-11,1.11644
2023-08-12,0.94897
2023-08-13,0.98247
2023-08-14,1.06062
2023-08-15,0.91176
2023-08-16,1.25538
2023-08-17,1.33229
2023-08-18,1.3112
2023-08-19,1.06806
2023-08-20,0.88571
2023-08-21,1.25041
2023-08-22,1.40051
2023-08-23,1.50099
2023-08-24,1.39183
2023-08-25,1.33849
2023-08-26,1.09411
2023-08-27,1.05442
2023-08-28,1.42656
2023-08-29,1.47494
2023-08-30,1.47246
2023-08-31,1.46254
2023-09-01,1.55806
2023-09-02,1.1276
2023-09-03,1.08667
2023-09-04,1.55433
2023-09-05,1.6238
2023-09-06,1.56798
2023-09-07,1.44145
2023-09-08,1.37198
2023-09-09,1.17846
2023-09-10,1.13133
2023-09-11,1.59031
2023-09-12,1.48983
2023-09-13,1.51464
2023-09-14,1.65481
2023-09-15,1.4154
2023-09-16,1.24545
2023-09-17,1.19211
2023-09-18,1.60147
2023-09-19,1.56922
2023-09-20,1.4613
2023-09-21,1.54813
2023-09-22,1.38935
2023-09-23,1.22684
2023-09-24,1.05069
2023-09-25,1.39927
2023-09-26,1.39679
2023-09-27,1.25289
2023-09-28,0.84229
2023-09-29,0.8088
2023-09-30,0.88075
2023-10-01,0.91672
2023-10-02,0.88199
2023-10-03,0.87951
2023-10-04,1.41788
2023-10-05,1.4613
2023-10-06,1.46874
2023-10-07,1.03457
2023-10-08,0.98991
2023-10-09,0.96758
2023-10-10,1.44145
2023-10-11,1.39183
2023-10-12,1.39431
2023-10-13,1.45882
2023-10-14,1.12388
2023-10-15,1.08915
2023-10-16,1.49231
2023-10-17,1.53201
2023-10-18,1.46998
2023-10-19,1.54565
2023-10-20,1.40175
2023-10-21,1.07426
2023-10-22,1.05069
2023-10-23,1.53573
2023-10-24,1.56178
2023-10-25,1.56178
2023-10-26,1.49851
2023-10-27,1.36578
2023-10-28,1.17722
2023-10-29,1.09783
2023-10-30,1.41664
2023-10-31,1.50223
2023-11-01,1.43277
2023-11-02,1.5655
2023-11-03,1.54689
2023-11-04,1.28639
2023-11-05,1.14001
2023-11-06,1.57542
2023-11-07,1.64985
2023-11-08,1.59899
2023-11-09,1.68707
2023-11-10,1.65233
2023-11-11,1.37322
2023-11-12,1.20203
2023-11-13,1.69079
2023-11-14,1.77886
2023-11-15,1.69823
2023-11-16,1.90664
2023-11-17,1.67218
2023-11-18,1.48239
2023-11-19,1.5134
2023-11-20,1.93889
2023-11-21,1.77266
2023-11-22,1.75157
2023-11-23,1.84213
2023-11-24,1.66474
2023-11-25,1.39059
2023-11-26,1.37818
2023-11-27,1.82352
2023-11-28,1.82352
2023-11-29,1.69203
2023-11-30,1.71684
2023-12-01,1.43401
2023-12-02,1.37198
2023-12-03,1.34965
2023-12-04,1.67094
2023-12-05,1.77514
2023-12-06,1.80988
2023-12-07,1.64365
2023-12-08,1.60023
2023-12-09,1.32981
2023-12-10,1.26158
2023-12-11,1.57418
2023-12-12,1.74661
2023-12-13,1.77638
2023-12-14,1.63869
2023-12-15,1.44889
2023-12-16,1.14001
2023-12-17,1.13753
2023-12-18,1.51588
2023-12-19,1.60644
2023-12-20,1.55682
2023-12-21,1.4216
2023-12-22,1.39803
2023-12-23,1.20576
2023-12-24,1.12264
2023-12-25,1.13505
2023-12-26,1.35958
2023-12-27,1.27895
2023-12-28,1.45385
2023-12-29,1.2132
2023-12-30,1.11272
2023-12-31,1.07798
2024-01-01,0.98867
2024-01-02,1.54937
2024-01-03,1.31988
2024-01-04,1.31368
2024-01-05,1.28515
2024-01-06,1.10155
2024-01-07,1.06806
2024-01-08,1.28763
2024-01-09,1.34345
2024-01-10,1.30127
2024-01-11,1.45137
2024-01-12,1.31988
2024-01-13,1.12388
2024-01-14,1.12885
2024-01-15,1.3757
2024-01-16,1.30003
2024-01-17,1.33353
2024-01-18,1.3236
2024-01-19,1.32484
2024-01-20,1.22436
2024-01-21,1.04201
2024-01-22,1.24173
2024-01-23,1.23677
2024-01-24,1.18591
2024-01-25,1.28639
2024-01-26,1.24917
2024-01-27,1.00604
2024-01-28,1.01968
2024-01-29,1.21196
2024-01-30,1.29383
2024-01-31,1.21072
2024-02-01,1.26406
2024-02-02,1.27646
2024-02-03,1.07178
2024-02-04,0.94897
2024-02-05,1.11892
2024-02-06,1.19211
2024-02-07,1.11768
2024-02-08,1.07178
2024-02-09,0.74181
2024-02-10,0.82989
2024-02-11,0.78895
2024-02-12,0.77654
2024-02-13,1.29011
2024-02-14,1.24297
2024-02-15,1.22188
2024-02-16,1.29259
2024-02-17,1.04573
2024-02-18,0.93905
2024-02-19,1.40051
2024-02-20,1.32732
2024-02-21,1.3571
2024-02-22,1.27646
2024-02-23,1.2256
2024-02-24,1.08915
2024-02-25,0.88199
2024-02-26,1.35586
2024-02-27,1.22436
2024-02-28,1.16854
2024-02-29,1.14497
2024-03-01,0.88323
2024-03-02,0.93161
2024-03-03,0.97875
2024-03-04,1.52456
2024-03-05,1.66474
2024-03-06,1.64117
2024-03-07,1.68955
2024-03-08,1.42904
2024-03-09,1.04201
2024-03-10,0.96758
2024-03-11,1.38067
2024-03-12,1.39927
2024-03-13,1.46006
2024-03-14,1.46378
2024-03-15,1.32608
2024-03-16,1.03829
2024-03-17,0.92664
2024-03-18,1.47991
2024-03-19,1.53449
2024-03-20,1.4737
