date,주가검색
2022-11-03,10.9589
2022-11-04,12.32876
2022-11-07,19.17808
2022-11-08,19.17808
2022-11-09,9.58904
2022-11-10,8.21917
2022-11-11,10.9589
2022-11-13,6.84931
2022-11-14,9.58904
2022-11-18,8.21917
2022-11-23,9.58904
2022-11-27,6.84931
2022-11-28,8.21917
2022-12-01,8.21917
2022-12-02,12.32876
2022-12-07,6.84931
2022-12-08,16.43835
2022-12-09,9.58904
2022-12-14,6.84931
2022-12-15,9.58904
2022-12-16,19.17808
2022-12-19,8.21917
2022-12-20,6.84931
2022-12-21,13.69863
2022-12-22,6.84931
2022-12-27,10.9589
2022-12-28,10.9589
2022-12-29,9.58904
2022-12-30,13.69863
2023-01-02,13.69863
2023-01-04,10.9589
2023-01-05,16.43835
2023-01-06,8.21917
2023-01-07,10.9589
2023-01-08,8.21917
2023-01-09,8.21917
2023-01-10,12.32876
2023-01-11,17.80821
2023-01-12,12.32876
2023-01-13,17.80821
2023-01-14,9.58904
2023-01-15,6.84931
2023-01-16,8.21917
2023-01-17,9.58904
2023-01-19,9.58904
2023-01-20,6.84931
2023-01-21,17.80821
2023-01-22,8.21917
2023-01-25,9.58904
2023-01-26,24.65753
2023-01-27,6.84931
2023-01-28,12.32876
2023-01-30,16.43835
2023-01-31,21.9178
2023-02-01,17.80821
2023-02-02,9.58904
2023-02-03,17.80821
2023-02-04,9.58904
2023-02-05,8.21917
2023-02-06,9.58904
2023-02-07,8.21917
2023-02-08,12.32876
2023-02-09,23.28767
2023-02-10,31.50684
2023-02-13,9.58904
2023-02-14,13.69863
2023-02-15,21.9178
2023-02-16,9.58904
2023-02-17,24.65753
2023-02-18,8.21917
2023-02-19,6.84931
2023-02-20,8.21917
2023-02-21,6.84931
2023-02-22,21.9178
2023-02-23,12.32876
2023-02-24,15.06849
2023-02-25,9.58904
2023-02-27,15.06849
2023-02-28,23.28767
2023-03-01,10.9589
2023-03-02,9.58904
2023-03-03,10.9589
2023-03-04,8.21917
2023-03-06,12.32876
2023-03-07,15.06849
2023-03-08,9.58904
2023-03-09,15.06849
2023-03-10,17.80821
2023-03-11,6.84931
2023-03-12,8.21917
2023-03-14,20.54794
2023-03-15,15.06849
2023-03-16,10.9589
2023-03-17,12.32876
2023-03-18,6.84931
2023-03-21,9.58904
2023-03-22,9.58904
2023-03-23,6.84931
2023-03-24,9.58904
2023-03-26,9.58904
2023-03-27,8.21917
2023-03-28,10.9589
2023-03-29,17.80821
2023-03-30,10.9589
2023-03-31,13.69863
2023-04-01,9.58904
2023-04-03,13.69863
2023-04-04,24.65753
2023-04-05,21.9178
2023-04-06,17.80821
2023-04-07,15.06849
2023-04-09,8.21917
2023-04-10,17.80821
2023-04-11,15.06849
2023-04-12,19.17808
2023-04-13,27.39726
2023-04-14,26.02739
2023-04-17,24.65753
2023-04-18,19.17808
2023-04-19,20.54794
2023-04-20,24.65753
2023-04-21,15.06849
2023-04-22,12.32876
2023-04-24,20.54794
2023-04-25,20.54794
2023-04-26,15.06849
2023-04-27,23.28767
2023-04-28,15.06849
2023-04-29,12.32876
2023-05-02,9.58904
2023-05-03,15.06849
2023-05-04,19.17808
2023-05-05,9.58904
2023-05-06,8.21917
2023-05-08,12.32876
2023-05-09,9.58904
2023-05-10,12.32876
2023-05-11,15.06849
2023-05-12,15.06849
2023-05-13,8.21917
2023-05-16,13.69863
2023-05-17,17.80821
2023-05-18,16.43835
2023-05-19,19.17808
2023-05-20,6.84931
2023-05-22,6.84931
2023-05-23,12.32876
2023-05-24,8.21917
2023-05-25,23.28767
2023-05-26,16.43835
2023-05-27,6.84931
2023-05-30,20.54794
2023-05-31,23.28767
2023-06-01,10.9589
2023-06-02,15.06849
2023-06-05,9.58904
2023-06-07,31.50684
2023-06-08,17.80821
2023-06-09,20.54794
2023-06-12,26.02739
2023-06-13,21.9178
2023-06-14,38.35616
2023-06-15,30.13698
2023-06-16,17.80821
2023-06-19,28.76712
2023-06-20,8.21917
2023-06-21,20.54794
2023-06-22,9.58904
2023-06-23,27.39726
2023-06-24,6.84931
2023-06-25,6.84931
2023-06-26,16.43835
2023-06-27,21.9178
2023-06-28,24.65753
2023-06-29,12.32876
2023-06-30,13.69863
2023-07-03,13.69863
2023-07-04,10.9589
2023-07-05,19.17808
2023-07-06,27.39726
2023-07-07,17.80821
2023-07-08,9.58904
2023-07-10,9.58904
2023-07-11,10.9589
2023-07-12,26.02739
2023-07-13,24.65753
2023-07-14,38.35616
2023-07-17,20.54794
2023-07-18,27.39726
2023-07-19,26.02739
2023-07-20,58.9041
2023-07-21,38.35616
2023-07-24,39.72602
2023-07-25,23.28767
2023-07-26,67.12328
2023-07-27,93.15068
2023-07-28,67.12328
2023-07-31,30.13698
2023-08-01,21.9178
2023-08-02,19.17808
2023-08-03,42.46575
2023-08-04,71.23287
2023-08-05,9.58904
2023-08-07,19.17808
2023-08-08,27.39726
2023-08-09,28.76712
2023-08-10,19.17808
2023-08-11,21.9178
2023-08-14,15.06849
2023-08-16,16.43835
2023-08-17,15.06849
2023-08-18,21.9178
2023-08-21,13.69863
2023-08-23,13.69863
2023-08-24,12.32876
2023-08-25,6.84931
2023-08-28,13.69863
2023-08-29,12.32876
2023-08-30,15.06849
2023-08-31,17.80821
2023-09-01,8.21917
2023-09-04,17.80821
2023-09-05,19.17808
2023-09-06,10.9589
2023-09-07,9.58904
2023-09-08,16.43835
2023-09-11,19.17808
2023-09-12,12.32876
2023-09-13,12.32876
2023-09-14,19.17808
2023-09-15,13.69863
2023-09-19,8.21917
2023-09-26,6.84931
2023-09-27,6.84931
2023-10-04,12.32876
2023-10-05,8.21917
2023-10-12,6.84931
2023-10-16,6.84931
2023-10-18,8.21917
2023-10-19,13.69863
2023-10-20,9.58904
2023-10-23,6.84931
2023-10-24,15.06849
2023-10-25,15.06849
2023-10-30,6.84931
2023-10-31,13.69863
2023-11-01,8.21917
2023-11-03,12.32876
2023-11-06,13.69863
2023-11-07,13.69863
2023-11-08,13.69863
2023-11-09,27.39726
2023-11-10,15.06849
2023-11-13,9.58904
2023-11-16,17.80821
2023-11-17,20.54794
2023-11-20,17.80821
2023-11-21,13.69863
2023-11-23,19.17808
2023-11-24,6.84931
2023-11-28,9.58904
2023-11-29,17.80821
2023-11-30,24.65753
2023-12-01,12.32876
2023-12-04,15.06849
2023-12-05,32.87671
2023-12-06,19.17808
2023-12-07,43.83561
2023-12-08,12.32876
2023-12-11,16.43835
2023-12-12,13.69863
2023-12-13,6.84931
2023-12-14,16.43835
2023-12-15,20.54794
2023-12-17,6.84931
2023-12-18,16.43835
2023-12-19,36.9863
2023-12-20,32.87671
2023-12-21,17.80821
2023-12-22,20.54794
2023-12-26,8.21917
2023-12-27,9.58904
2023-12-28,19.17808
2024-01-02,26.02739
2024-01-03,27.39726
2024-01-05,17.80821
2024-01-08,12.32876
2024-01-09,49.31506
2024-01-10,28.76712
2024-01-11,32.87671
2024-01-12,20.54794
2024-01-15,13.69863
2024-01-16,27.39726
2024-01-17,16.43835
2024-01-18,12.32876
2024-01-19,13.69863
2024-01-21,8.21917
2024-01-22,16.43835
2024-01-24,28.76712
2024-01-25,10.9589
2024-01-26,10.9589
2024-01-28,10.9589
2024-01-29,16.43835
2024-01-30,27.39726
2024-01-31,8.21917
2024-02-01,17.80821
2024-02-02,19.17808
2024-02-05,19.17808
2024-02-06,16.43835
2024-02-08,26.02739
2024-02-09,6.84931
2024-02-13,23.28767
2024-02-14,26.02739
2024-02-15,28.76712
2024-02-16,30.13698
2024-02-19,24.65753
2024-02-20,12.32876
2024-02-21,19.17808
2024-02-22,24.65753
2024-02-23,28.76712
2024-02-24,8.21917
2024-02-26,15.06849
2024-02-27,27.39726
2024-02-28,23.28767
2024-02-29,16.43835
2024-03-01,10.9589
2024-03-04,31.50684
2024-03-05,26.02739
2024-03-06,28.76712
2024-03-07,13.69863
2024-03-08,32.87671
2024-03-11,21.9178
2024-03-12,20.54794
2024-03-13,39.72602
2024-03-14,35.61643
2024-03-15,12.32876
2024-03-17,6.84931
2024-03-18,16.43835
2024-03-19,19.17808
2024-03-20,15.06849
