date,여성창업지원센터
2023-06-01,26.90217
2023-06-02,32.60869
2023-06-03,13.58695
2023-06-04,13.31521
2023-06-05,30.16304
2023-06-06,22.55434
2023-06-07,24.72826
2023-06-08,25.54347
2023-06-09,22.55434
2023-06-10,15.76086
2023-06-11,14.94565
2023-06-12,24.72826
2023-06-13,25.0
2023-06-14,28.26086
2023-06-15,25.27173
2023-06-16,19.02173
2023-06-17,11.95652
2023-06-18,12.5
2023-06-19,21.73913
2023-06-20,21.19565
2023-06-21,26.08695
2023-06-22,27.71739
2023-06-23,20.38043
2023-06-24,11.68478
2023-06-25,10.32608
2023-06-26,25.0
2023-06-27,22.55434
2023-06-28,25.0
2023-06-29,23.6413
2023-06-30,23.91304
2023-07-01,16.30434
2023-07-02,20.38043
2023-07-03,26.90217
2023-07-04,27.17391
2023-07-05,26.08695
2023-07-06,23.91304
2023-07-07,20.10869
2023-07-08,15.21739
2023-07-09,12.77173
2023-07-10,31.25
2023-07-11,29.34782
2023-07-12,19.56521
2023-07-13,25.54347
2023-07-14,18.75
2023-07-15,13.85869
2023-07-16,11.68478
2023-07-17,25.54347
2023-07-18,28.5326
2023-07-19,26.63043
2023-07-20,22.82608
2023-07-21,23.09782
2023-07-22,11.1413
2023-07-23,11.41304
2023-07-24,25.81521
2023-07-25,20.92391
2023-07-26,19.56521
2023-07-27,27.17391
2023-07-28,20.38043
2023-07-29,17.66304
2023-07-30,17.93478
2023-07-31,22.55434
2023-08-01,20.38043
2023-08-02,21.19565
2023-08-03,17.93478
2023-08-04,20.10869
2023-08-05,14.94565
2023-08-06,18.20652
2023-08-07,27.44565
2023-08-08,21.46739
2023-08-09,24.72826
2023-08-10,21.19565
2023-08-11,26.08695
2023-08-12,14.94565
2023-08-13,20.10869
2023-08-14,21.73913
2023-08-15,20.92391
2023-08-16,27.44565
2023-08-17,29.07608
2023-08-18,21.73913
2023-08-19,14.94565
2023-08-20,20.65217
2023-08-21,24.18478
2023-08-22,26.90217
2023-08-23,29.07608
2023-08-24,30.16304
2023-08-25,24.18478
2023-08-26,14.94565
2023-08-27,20.10869
2023-08-28,33.69565
2023-08-29,23.6413
2023-08-30,27.71739
2023-08-31,26.63043
2023-09-01,28.80434
2023-09-02,13.85869
2023-09-03,17.66304
2023-09-04,36.1413
2023-09-05,33.69565
2023-09-06,32.88043
2023-09-07,26.35869
2023-09-08,32.33695
2023-09-09,16.0326
2023-09-10,18.75
2023-09-11,26.90217
2023-09-12,27.98913
2023-09-13,26.90217
2023-09-14,28.26086
2023-09-15,19.02173
2023-09-16,17.11956
2023-09-17,17.66304
2023-09-18,34.23913
2023-09-19,34.51086
2023-09-20,30.43478
2023-09-21,27.98913
2023-09-22,17.3913
2023-09-23,14.67391
2023-09-24,15.48913
2023-09-25,22.2826
2023-09-26,25.27173
2023-09-27,16.30434
2023-09-28,11.95652
2023-09-29,11.95652
2023-09-30,11.41304
2023-10-01,8.96739
2023-10-02,17.3913
2023-10-03,18.47826
2023-10-04,29.8913
2023-10-05,23.91304
2023-10-06,18.20652
2023-10-07,10.32608
2023-10-08,14.94565
2023-10-09,19.29347
2023-10-10,30.70652
2023-10-11,27.98913
2023-10-12,27.98913
2023-10-13,28.5326
2023-10-14,14.67391
2023-10-15,17.11956
2023-10-16,30.43478
2023-10-17,34.7826
2023-10-18,29.61956
2023-10-19,36.1413
2023-10-20,24.18478
2023-10-21,16.84782
2023-10-22,17.93478
2023-10-23,28.80434
2023-10-24,30.70652
2023-10-25,29.34782
2023-10-26,28.5326
2023-10-27,23.36956
2023-10-28,10.05434
2023-10-29,16.57608
2023-10-30,36.68478
2023-10-31,29.61956
2023-11-01,28.80434
2023-11-02,25.0
2023-11-03,22.55434
2023-11-04,20.38043
2023-11-05,15.48913
2023-11-06,36.68478
2023-11-07,35.05434
2023-11-08,28.80434
2023-11-09,26.08695
2023-11-10,21.73913
2023-11-11,18.20652
2023-11-12,14.13043
2023-11-13,28.26086
2023-11-14,27.71739
2023-11-15,31.52173
2023-11-16,29.07608
2023-11-17,19.83695
2023-11-18,11.41304
2023-11-19,16.30434
2023-11-20,34.51086
2023-11-21,25.27173
2023-11-22,25.54347
2023-11-23,25.0
2023-11-24,23.6413
2023-11-25,12.22826
2023-11-26,21.73913
2023-11-27,25.27173
2023-11-28,24.45652
2023-11-29,25.81521
2023-11-30,26.08695
2023-12-01,23.36956
2023-12-02,21.19565
2023-12-03,20.65217
2023-12-04,25.54347
2023-12-05,29.61956
2023-12-06,29.61956
2023-12-07,26.63043
2023-12-08,27.44565
2023-12-09,14.67391
2023-12-10,19.83695
2023-12-11,30.97826
2023-12-12,31.25
2023-12-13,36.68478
2023-12-14,28.26086
2023-12-15,28.5326
2023-12-16,20.92391
2023-12-17,20.65217
2023-12-18,28.5326
2023-12-19,38.04347
2023-12-20,25.81521
2023-12-21,26.63043
2023-12-22,16.84782
2023-12-23,13.85869
2023-12-24,18.75
2023-12-25,19.83695
2023-12-26,30.97826
2023-12-27,31.25
2023-12-28,29.61956
2023-12-29,18.20652
2023-12-30,16.84782
2023-12-31,16.0326
2024-01-01,19.83695
2024-01-02,41.30434
2024-01-03,42.66304
2024-01-04,41.57608
2024-01-05,36.1413
2024-01-06,19.29347
2024-01-07,32.33695
2024-01-08,39.67391
2024-01-09,42.93478
2024-01-10,38.04347
2024-01-11,41.84782
2024-01-12,34.7826
2024-01-13,31.52173
2024-01-14,27.44565
2024-01-15,45.38043
2024-01-16,51.35869
2024-01-17,53.26086
2024-01-18,35.05434
2024-01-19,41.84782
2024-01-20,30.43478
2024-01-21,26.08695
2024-01-22,42.3913
2024-01-23,47.82608
2024-01-24,42.11956
2024-01-25,43.47826
2024-01-26,47.55434
2024-01-27,27.17391
2024-01-28,39.13043
2024-01-29,43.75
2024-01-30,43.20652
2024-01-31,38.31521
2024-02-01,33.96739
2024-02-02,35.05434
2024-02-03,19.02173
2024-02-04,24.72826
2024-02-05,34.7826
2024-02-06,29.61956
2024-02-07,30.16304
2024-02-08,21.46739
2024-02-09,16.84782
2024-02-10,18.75
2024-02-11,18.75
2024-02-12,29.8913
2024-02-13,39.40217
2024-02-14,42.11956
2024-02-15,35.59782
2024-02-16,30.43478
2024-02-17,22.55434
2024-02-18,23.09782
2024-02-19,41.84782
2024-02-20,39.67391
2024-02-21,33.96739
2024-02-22,37.5
2024-02-23,30.43478
2024-02-24,19.83695
2024-02-25,26.90217
2024-02-26,35.05434
2024-02-27,30.70652
2024-02-28,30.16304
2024-02-29,26.35869
2024-03-01,22.2826
2024-03-02,21.19565
2024-03-03,25.0
2024-03-04,27.98913
2024-03-05,38.85869
2024-03-06,36.1413
2024-03-07,42.11956
2024-03-08,32.60869
2024-03-09,22.82608
2024-03-10,27.17391
2024-03-11,34.51086
2024-03-12,37.5
2024-03-13,35.86956
2024-03-14,28.5326
2024-03-15,31.52173
2024-03-16,17.11956
2024-03-17,17.3913
2024-03-18,36.95652
2024-03-19,33.69565
2024-03-20,32.88043
