date,자동차보험료1년
2023-05-30,46.63212
2023-05-31,36.61485
2023-06-01,42.31433
2023-06-02,36.78756
2023-06-03,21.76165
2023-06-04,23.48877
2023-06-05,34.88773
2023-06-06,23.83419
2023-06-07,34.3696
2023-06-08,34.19689
2023-06-09,36.26943
2023-06-10,19.17098
2023-06-11,22.97063
2023-06-12,38.68739
2023-06-13,36.26943
2023-06-14,37.82383
2023-06-15,37.99654
2023-06-16,34.54231
2023-06-17,18.48013
2023-06-18,22.27979
2023-06-19,38.8601
2023-06-20,38.8601
2023-06-21,40.75993
2023-06-22,34.3696
2023-06-23,30.91537
2023-06-24,20.72538
2023-06-25,22.79792
2023-06-26,35.23316
2023-06-27,39.03281
2023-06-28,40.24179
2023-06-29,34.02417
2023-06-30,30.22452
2023-07-01,21.41623
2023-07-02,18.65284
2023-07-03,36.61485
2023-07-04,39.55094
2023-07-05,34.54231
2023-07-06,34.54231
2023-07-07,31.08808
2023-07-08,24.0069
2023-07-09,20.55267
2023-07-10,40.06908
2023-07-11,35.06044
2023-07-12,40.93264
2023-07-13,29.18825
2023-07-14,30.74265
2023-07-15,21.76165
2023-07-16,23.14335
2023-07-17,36.96027
2023-07-18,37.47841
2023-07-19,29.53367
2023-07-20,32.29706
2023-07-21,27.80656
2023-07-22,21.07081
2023-07-23,23.14335
2023-07-24,35.06044
2023-07-25,30.74265
2023-07-26,34.19689
2023-07-27,29.36096
2023-07-28,30.74265
2023-07-29,22.27979
2023-07-30,20.8981
2023-07-31,34.54231
2023-08-01,34.02417
2023-08-02,30.74265
2023-08-03,27.80656
2023-08-04,25.04317
2023-08-05,19.34369
2023-08-06,20.03454
2023-08-07,31.4335
2023-08-08,34.02417
2023-08-09,31.77892
2023-08-10,31.95164
2023-08-11,33.33333
2023-08-12,22.97063
2023-08-13,27.28842
2023-08-14,38.8601
2023-08-15,26.943
2023-08-16,38.51468
2023-08-17,36.44214
2023-08-18,36.09671
2023-08-19,29.36096
2023-08-20,28.15198
2023-08-21,46.97754
2023-08-22,39.37823
2023-08-23,32.98791
2023-08-24,32.12435
2023-08-25,32.46977
2023-08-26,24.35233
2023-08-27,24.17962
2023-08-28,35.23316
2023-08-29,39.89637
2023-08-30,39.72366
2023-08-31,35.06044
2023-09-01,31.4335
2023-09-02,23.14335
2023-09-03,26.42487
2023-09-04,38.8601
2023-09-05,35.924
2023-09-06,37.47841
2023-09-07,31.95164
2023-09-08,26.77029
2023-09-09,25.3886
2023-09-10,20.8981
2023-09-11,36.09671
2023-09-12,36.26943
2023-09-13,31.4335
2023-09-14,33.85146
2023-09-15,28.15198
2023-09-16,20.03454
2023-09-17,21.07081
2023-09-18,36.26943
2023-09-19,34.02417
2023-09-20,30.39723
2023-09-21,28.32469
2023-09-22,24.0069
2023-09-23,19.86183
2023-09-24,19.17098
2023-09-25,36.09671
2023-09-26,31.60621
2023-09-27,26.77029
2023-09-28,15.71675
2023-09-29,17.27115
2023-09-30,19.68911
2023-10-01,16.92573
2023-10-02,18.30742
2023-10-03,25.56131
2023-10-04,38.51468
2023-10-05,34.71502
2023-10-06,37.13298
2023-10-07,20.8981
2023-10-08,17.962
2023-10-09,24.0069
2023-10-10,44.55958
2023-10-11,40.4145
2023-10-12,32.12435
2023-10-13,28.4974
2023-10-14,23.14335
2023-10-15,23.48877
2023-10-16,34.71502
2023-10-17,38.34196
2023-10-18,35.924
2023-10-19,36.96027
2023-10-20,26.59758
2023-10-21,20.37996
2023-10-22,26.42487
2023-10-23,35.924
2023-10-24,36.96027
2023-10-25,31.77892
2023-10-26,33.85146
2023-10-27,26.77029
2023-10-28,17.44386
2023-10-29,24.17962
2023-10-30,35.40587
2023-10-31,38.8601
2023-11-01,30.74265
2023-11-02,30.39723
2023-11-03,30.39723
2023-11-04,20.55267
2023-11-05,21.76165
2023-11-06,34.3696
2023-11-07,29.8791
2023-11-08,35.924
2023-11-09,31.4335
2023-11-10,27.28842
2023-11-11,15.19861
2023-11-12,18.82556
2023-11-13,41.96891
2023-11-14,31.95164
2023-11-15,26.943
2023-11-16,34.19689
2023-11-17,27.80656
2023-11-18,18.65284
2023-11-19,19.5164
2023-11-20,39.55094
2023-11-21,35.57858
2023-11-22,34.02417
2023-11-23,32.46977
2023-11-24,26.07944
2023-11-25,20.37996
2023-11-26,20.72538
2023-11-27,37.30569
2023-11-28,34.02417
2023-11-29,32.12435
2023-11-30,36.26943
2023-12-01,32.81519
2023-12-02,19.5164
2023-12-03,26.07944
2023-12-04,35.75129
2023-12-05,35.57858
2023-12-06,34.19689
2023-12-07,29.01554
2023-12-08,32.64248
2023-12-09,21.41623
2023-12-10,30.05181
2023-12-11,34.54231
2023-12-12,34.71502
2023-12-13,35.06044
2023-12-14,35.06044
2023-12-15,24.35233
2023-12-16,23.31606
2023-12-17,30.91537
2023-12-18,37.47841
2023-12-19,37.47841
2023-12-20,35.23316
2023-12-21,35.57858
2023-12-22,31.95164
2023-12-23,24.17962
2023-12-24,24.0069
2023-12-25,27.11571
2023-12-26,46.63212
2023-12-27,41.45077
2023-12-28,38.16925
2023-12-29,38.51468
2023-12-30,28.84283
2023-12-31,21.76165
2024-01-01,26.42487
2024-01-02,51.12262
2024-01-03,42.65975
2024-01-04,41.96891
2024-01-05,41.27806
2024-01-06,32.64248
2024-01-07,30.22452
2024-01-08,48.18652
2024-01-09,38.34196
2024-01-10,49.22279
2024-01-11,47.8411
2024-01-12,38.8601
2024-01-13,31.4335
2024-01-14,34.3696
2024-01-15,53.19516
2024-01-16,53.36787
2024-01-17,43.52331
2024-01-18,39.89637
2024-01-19,71.32987
2024-01-20,56.99481
2024-01-21,51.98618
2024-01-22,75.64766
2024-01-23,71.6753
2024-01-24,72.88428
2024-01-25,71.50259
2024-01-26,71.32987
2024-01-27,67.70293
2024-01-28,70.63903
2024-01-29,78.23834
2024-01-30,72.53886
2024-01-31,63.03972
2024-02-01,66.32124
2024-02-02,64.93955
2024-02-03,64.93955
2024-02-04,60.10362
2024-02-05,68.39378
2024-02-06,92.05526
2024-02-07,88.77374
2024-02-08,77.20207
2024-02-09,80.13816
2024-02-10,84.45595
2024-02-11,87.73747
2024-02-12,90.32815
2024-02-13,83.93782
2024-02-14,88.94645
2024-02-15,95.68221
2024-02-16,94.99136
2024-02-17,84.80138
2024-02-18,78.41105
2024-02-19,92.74611
2024-02-20,98.10017
2024-02-21,98.96373
2024-02-22,84.45595
2024-02-23,80.31088
2024-02-24,80.6563
2024-02-25,80.82901
2024-02-26,86.7012
2024-02-27,84.45595
2024-02-28,86.7012
2024-02-29,78.75647
2024-03-01,84.28324
2024-03-02,71.50259
2024-03-03,55.61312
2024-03-04,75.82037
2024-03-05,92.74611
2024-03-06,100.0
2024-03-07,87.04663
2024-03-08,89.11917
2024-03-09,81.86528
2024-03-10,82.2107
2024-03-11,75.99309
2024-03-12,82.03799
2024-03-13,70.81174
2024-03-14,66.32124
2024-03-15,74.26597
2024-03-16,65.11226
2024-03-17,57.51295
2024-03-18,70.2936
2024-03-19,70.2936
2024-03-20,74.26597
