date,배당금상위종목
2023-05-30,18.91252
2023-05-31,17.9669
2023-06-01,15.98968
2023-06-02,15.173
2023-06-03,9.6067
2023-06-04,11.15409
2023-06-05,14.59273
2023-06-06,11.21856
2023-06-07,14.1629
2023-06-08,19.17042
2023-06-09,18.05286
2023-06-10,14.29185
2023-06-11,16.6989
2023-06-12,18.99849
2023-06-13,18.52568
2023-06-14,19.79368
2023-06-15,17.47259
2023-06-16,16.09714
2023-06-17,10.10101
2023-06-18,11.34751
2023-06-19,14.70019
2023-06-20,14.9151
2023-06-21,15.4309
2023-06-22,15.25897
2023-06-23,14.70019
2023-06-24,10.81022
2023-06-25,10.05802
2023-06-26,14.59273
2023-06-27,16.59144
2023-06-28,16.31205
2023-06-29,16.24758
2023-06-30,14.39931
2023-07-01,11.45497
2023-07-02,17.12873
2023-07-03,17.32215
2023-07-04,18.35375
2023-07-05,17.4511
2023-07-06,14.87212
2023-07-07,16.01117
2023-07-08,10.57382
2023-07-09,10.68128
2023-07-10,14.72168
2023-07-11,17.06425
2023-07-12,15.86073
2023-07-13,15.9252
2023-07-14,16.11863
2023-07-15,11.54094
2023-07-16,16.74188
2023-07-17,20.84676
2023-07-18,21.513
2023-07-19,17.60154
2023-07-20,17.4511
2023-07-21,15.45239
2023-07-22,9.45626
2023-07-23,11.19707
2023-07-24,16.89232
2023-07-25,17.47259
2023-07-26,32.10831
2023-07-27,22.82398
2023-07-28,18.65463
2023-07-29,11.56243
2023-07-30,11.49795
2023-07-31,16.56995
2023-08-01,19.10595
2023-08-02,19.36385
2023-08-03,17.08575
2023-08-04,17.94541
2023-08-05,11.54094
2023-08-06,11.69138
2023-08-07,15.36643
2023-08-08,18.48269
2023-08-09,19.66473
2023-08-10,18.33225
2023-08-11,17.2147
2023-08-12,11.77734
2023-08-13,13.6686
2023-08-14,18.24629
2023-08-15,17.66602
2023-08-16,21.96432
2023-08-17,20.22351
2023-08-18,16.46249
2023-08-19,11.06812
2023-08-20,10.22995
2023-08-21,14.59273
2023-08-22,18.07436
2023-08-23,16.22609
2023-08-24,15.4309
2023-08-25,11.43348
2023-08-26,8.23124
2023-08-27,9.67117
2023-08-28,15.00107
2023-08-29,13.81904
2023-08-30,15.90371
2023-08-31,13.08833
2023-09-01,10.57382
2023-09-02,8.61809
2023-09-03,7.88738
2023-09-04,10.33741
2023-09-05,12.09972
2023-09-06,10.16548
2023-09-07,11.1326
2023-09-08,9.6067
2023-09-09,6.92026
2023-09-10,7.0707
2023-09-11,10.10101
2023-09-12,11.6269
2023-09-13,10.85321
2023-09-14,11.06812
2023-09-15,13.79754
2023-09-16,8.61809
2023-09-17,7.77992
2023-09-18,8.68257
2023-09-19,9.54223
2023-09-20,9.62819
2023-09-21,8.68257
2023-09-22,7.77992
2023-09-23,4.7926
2023-09-24,5.07199
2023-09-25,7.69396
2023-09-26,9.43477
2023-09-27,8.16677
2023-09-28,4.66365
2023-09-29,4.10487
2023-09-30,4.74962
2023-10-01,5.71674
2023-10-02,6.49043
2023-10-03,5.97464
2023-10-04,9.99355
2023-10-05,8.68257
2023-10-06,9.28433
2023-10-07,4.94304
2023-10-08,5.07199
2023-10-09,6.89877
2023-10-10,8.5966
2023-10-11,10.16548
2023-10-12,8.5966
2023-10-13,7.77992
2023-10-14,6.55491
2023-10-15,5.71674
2023-10-16,8.31721
2023-10-17,9.88609
2023-10-18,9.88609
2023-10-19,9.45626
2023-10-20,8.44616
2023-10-21,4.98603
2023-10-22,5.13647
2023-10-23,7.95185
2023-10-24,8.53212
2023-10-25,8.05931
2023-10-26,8.31721
2023-10-27,6.94175
2023-10-28,4.70664
2023-10-29,4.68514
2023-10-30,7.80141
2023-10-31,9.69267
2023-11-01,8.27423
2023-11-02,8.18826
2023-11-03,9.30582
2023-11-04,7.09219
2023-11-05,6.59789
2023-11-06,11.43348
2023-11-07,11.73436
2023-11-08,11.43348
2023-11-09,11.82033
2023-11-10,8.98345
2023-11-11,4.85708
2023-11-12,5.82419
2023-11-13,8.72555
2023-11-14,11.56243
2023-11-15,15.45239
2023-11-16,15.30195
2023-11-17,12.4006
2023-11-18,6.76982
2023-11-19,7.65097
2023-11-20,13.43219
2023-11-21,14.50676
2023-11-22,13.34622
2023-11-23,13.13131
2023-11-24,10.63829
2023-11-25,5.69525
2023-11-26,5.43735
2023-11-27,10.74575
2023-11-28,10.63829
2023-11-29,10.81022
2023-11-30,27.8315
2023-12-01,15.36643
2023-12-02,8.16677
2023-12-03,8.53212
2023-12-04,11.21856
2023-12-05,14.33483
2023-12-06,15.25897
2023-12-07,12.22866
2023-12-08,11.06812
2023-12-09,7.13518
2023-12-10,7.8229
2023-12-11,12.03524
2023-12-12,13.00236
2023-12-13,11.86331
2023-12-14,13.73307
2023-12-15,14.18439
2023-12-16,9.30582
2023-12-17,9.1124
2023-12-18,12.76595
2023-12-19,13.75456
2023-12-20,16.05415
2023-12-21,13.77605
2023-12-22,16.29056
2023-12-23,8.51063
2023-12-24,7.97335
2023-12-25,9.73565
2023-12-26,23.29679
2023-12-27,16.35503
2023-12-28,13.21727
2023-12-29,8.44616
2023-12-30,6.36148
2023-12-31,6.29701
2024-01-01,6.25402
2024-01-02,10.72426
2024-01-03,10.42338
2024-01-04,9.06941
2024-01-05,7.65097
2024-01-06,5.5663
2024-01-07,5.73823
2024-01-08,7.5865
2024-01-09,7.19965
2024-01-10,7.43606
2024-01-11,8.57511
2024-01-12,6.66236
2024-01-13,5.02901
2024-01-14,4.87857
2024-01-15,6.29701
2024-01-16,7.30711
2024-01-17,6.72684
2024-01-18,7.97335
2024-01-19,6.59789
2024-01-20,4.70664
2024-01-21,4.77111
2024-01-22,7.56501
2024-01-23,7.69396
2024-01-24,7.60799
2024-01-25,8.72555
2024-01-26,9.62819
2024-01-27,6.33999
2024-01-28,6.8343
2024-01-29,8.48914
2024-01-30,9.52073
2024-01-31,9.32731
2024-02-01,10.63829
2024-02-02,13.71158
2024-02-03,8.76853
2024-02-04,7.93036
2024-02-05,13.905
2024-02-06,12.27165
2024-02-07,12.37911
2024-02-08,11.86331
2024-02-09,7.8229
2024-02-10,9.45626
2024-02-11,8.94046
2024-02-12,10.22995
2024-02-13,14.1629
2024-02-14,11.369
2024-02-15,11.51944
2024-02-16,11.69138
2024-02-17,8.76853
2024-02-18,8.25274
2024-02-19,11.94928
2024-02-20,14.78615
2024-02-21,13.77605
2024-02-22,13.81904
2024-02-23,11.92778
2024-02-24,9.67117
2024-02-25,11.60541
2024-02-26,12.61551
2024-02-27,13.04534
2024-02-28,11.64839
2024-02-29,10.33741
2024-03-01,8.38168
2024-03-02,7.0707
2024-03-03,7.24263
2024-03-04,10.89619
2024-03-05,11.06812
2024-03-06,10.70277
2024-03-07,11.71287
2024-03-08,10.85321
2024-03-09,7.75843
2024-03-10,8.23124
2024-03-11,11.00365
2024-03-12,13.77605
2024-03-13,11.82033
2024-03-14,12.44358
2024-03-15,9.97206
2024-03-16,7.35009
2024-03-17,7.62948
2024-03-18,10.22995
2024-03-19,9.73565
2024-03-20,10.16548
