date,일본ETF
2023-04-08,0.53097
2023-04-09,0.61946
2023-04-10,0.88495
2023-04-11,2.30088
2023-04-12,9.55752
2023-04-13,5.13274
2023-04-14,4.95575
2023-04-15,2.83185
2023-04-16,7.69911
2023-04-17,5.57522
2023-04-18,4.15929
2023-04-19,10.35398
2023-04-20,15.75221
2023-04-21,6.46017
2023-04-22,4.77876
2023-04-23,4.24778
2023-04-24,3.18584
2023-04-25,4.60176
2023-04-26,3.53982
2023-04-27,2.03539
2023-04-28,2.65486
2023-04-29,1.32743
2023-04-30,2.38938
2023-05-01,3.09734
2023-05-02,6.19469
2023-05-03,2.92035
2023-05-04,1.9469
2023-05-05,1.8584
2023-05-06,3.53982
2023-05-07,9.823
2023-05-08,8.49557
2023-05-09,6.37168
2023-05-10,5.48672
2023-05-11,3.9823
2023-05-12,3.8053
2023-05-13,3.53982
2023-05-14,3.8053
2023-05-15,9.38053
2023-05-16,7.8761
2023-05-17,17.43362
2023-05-18,21.06194
2023-05-19,35.57522
2023-05-20,12.74336
2023-05-21,17.43362
2023-05-22,26.54867
2023-05-23,27.52212
2023-05-24,23.45132
2023-05-25,15.39823
2023-05-26,16.99115
2023-05-27,9.73451
2023-05-28,8.23008
2023-05-29,10.88495
2023-05-30,23.71681
2023-05-31,19.11504
2023-06-01,19.38053
2023-06-02,18.93805
2023-06-03,11.06194
2023-06-04,8.05309
2023-06-05,18.93805
2023-06-06,13.8053
2023-06-07,12.92035
2023-06-08,15.9292
2023-06-09,20.35398
2023-06-10,9.38053
2023-06-11,10.0
2023-06-12,17.78761
2023-06-13,30.08849
2023-06-14,35.75221
2023-06-15,33.71681
2023-06-16,40.70796
2023-06-17,23.36283
2023-06-18,35.30973
2023-06-19,79.38053
2023-06-20,100.0
2023-06-21,53.8938
2023-06-22,31.32743
2023-06-23,34.69026
2023-06-24,14.15929
2023-06-25,14.60176
2023-06-26,23.8938
2023-06-27,23.8938
2023-06-28,23.36283
2023-06-29,24.77876
2023-06-30,19.29203
2023-07-01,8.49557
2023-07-02,12.47787
2023-07-03,23.62831
2023-07-04,31.32743
2023-07-05,24.69026
2023-07-06,23.53982
2023-07-07,18.23008
2023-07-08,7.8761
2023-07-09,9.823
2023-07-10,14.77876
2023-07-11,14.86725
2023-07-12,13.09734
2023-07-13,20.53097
2023-07-14,17.07964
2023-07-15,6.99115
2023-07-16,7.52212
2023-07-17,11.8584
2023-07-18,14.07079
2023-07-19,15.48672
2023-07-20,13.62831
2023-07-21,11.06194
2023-07-22,6.37168
2023-07-23,7.34513
2023-07-24,13.00884
2023-07-25,48.23008
2023-07-26,14.42477
2023-07-27,14.24778
2023-07-28,13.00884
2023-07-29,7.07964
2023-07-30,7.8761
2023-07-31,16.72566
2023-08-01,21.76991
2023-08-02,16.63716
2023-08-03,9.823
2023-08-04,10.17699
2023-08-05,3.9823
2023-08-06,6.01769
2023-08-07,8.93805
2023-08-08,8.14159
2023-08-09,7.78761
2023-08-10,8.67256
2023-08-11,6.01769
2023-08-12,4.33628
2023-08-13,3.8053
2023-08-14,6.90265
2023-08-15,6.90265
2023-08-16,9.11504
2023-08-17,8.23008
2023-08-18,8.05309
2023-08-19,3.8938
2023-08-20,12.21238
2023-08-21,8.49557
2023-08-22,12.03539
2023-08-23,15.13274
2023-08-24,9.823
2023-08-25,9.64601
2023-08-26,6.28318
2023-08-27,5.13274
2023-08-28,9.02654
2023-08-29,10.35398
2023-08-30,14.51327
2023-08-31,14.15929
2023-09-01,15.66371
2023-09-02,8.58407
2023-09-03,8.14159
2023-09-04,9.64601
2023-09-05,9.20353
2023-09-06,10.88495
2023-09-07,6.01769
2023-09-08,7.78761
2023-09-09,3.27433
2023-09-10,3.8053
2023-09-11,7.78761
2023-09-12,8.93805
2023-09-13,7.8761
2023-09-14,9.64601
2023-09-15,7.43362
2023-09-16,4.60176
2023-09-17,5.04424
2023-09-18,9.38053
2023-09-19,13.9823
2023-09-20,13.53982
2023-09-21,12.12389
2023-09-22,6.37168
2023-09-23,3.9823
2023-09-24,3.36283
2023-09-25,9.823
2023-09-26,6.01769
2023-09-27,7.43362
2023-09-28,2.47787
2023-09-29,2.65486
2023-09-30,4.24778
2023-10-01,2.21238
2023-10-02,3.62831
2023-10-03,6.72566
2023-10-04,4.86725
2023-10-05,3.9823
2023-10-06,4.86725
2023-10-07,2.12389
2023-10-08,1.8584
2023-10-09,2.47787
2023-10-10,5.57522
2023-10-11,3.8938
2023-10-12,5.04424
2023-10-13,5.30973
2023-10-14,2.56637
2023-10-15,2.21238
2023-10-16,3.71681
2023-10-17,4.86725
2023-10-18,2.56637
2023-10-19,4.33628
2023-10-20,2.92035
2023-10-21,2.12389
2023-10-22,2.65486
2023-10-23,3.18584
2023-10-24,3.8938
2023-10-25,5.57522
2023-10-26,4.86725
2023-10-27,5.13274
2023-10-28,2.56637
2023-10-29,2.56637
2023-10-30,3.27433
2023-10-31,5.57522
2023-11-01,7.07964
2023-11-02,7.69911
2023-11-03,15.75221
2023-11-04,6.46017
2023-11-05,6.46017
2023-11-06,20.97345
2023-11-07,14.24778
2023-11-08,17.8761
2023-11-09,16.72566
2023-11-10,8.31858
2023-11-11,3.8053
2023-11-12,4.24778
2023-11-13,11.15044
2023-11-14,13.8053
2023-11-15,24.33628
2023-11-16,25.04424
2023-11-17,15.66371
2023-11-18,9.38053
2023-11-19,11.8584
2023-11-20,24.60176
2023-11-21,17.61061
2023-11-22,19.20353
2023-11-23,12.74336
2023-11-24,11.06194
2023-11-25,5.66371
2023-11-26,5.8407
