date,AI주식
2023-06-02,2.51404
2023-06-03,1.9225
2023-06-04,2.48447
2023-06-05,3.7267
2023-06-06,3.04643
2023-06-07,4.3774
2023-06-08,4.17036
2023-06-09,4.31824
2023-06-10,3.19432
2023-06-11,2.89855
2023-06-12,4.05205
2023-06-13,5.94498
2023-06-14,4.31824
2023-06-15,3.87459
2023-06-16,4.19994
2023-06-17,2.5732
2023-06-18,3.16474
2023-06-19,4.52528
2023-06-20,4.22951
2023-06-21,4.19994
2023-06-22,3.87459
2023-06-23,3.31262
2023-06-24,1.74504
2023-06-25,2.307
2023-06-26,4.22951
2023-06-27,4.43655
2023-06-28,3.81543
2023-06-29,3.51966
2023-06-30,2.80981
2023-07-01,2.09997
2023-07-02,2.07039
2023-07-03,4.19994
2023-07-04,3.40136
2023-07-05,4.34782
2023-07-06,3.69713
2023-07-07,3.37178
2023-07-08,1.74504
2023-07-09,2.15912
2023-07-10,3.28305
2023-07-11,3.57882
2023-07-12,3.90417
2023-07-13,5.11682
2023-07-14,4.40698
2023-07-15,2.1887
2023-07-16,2.60278
2023-07-17,4.99852
2023-07-18,6.77314
2023-07-19,6.86187
2023-07-20,9.43507
2023-07-21,5.47175
2023-07-22,3.96332
2023-07-23,3.19432
2023-07-24,5.61963
2023-07-25,7.06891
2023-07-26,7.51257
2023-07-27,6.29991
2023-07-28,5.97456
2023-07-29,3.22389
2023-07-30,2.42531
2023-07-31,6.32948
2023-08-01,12.03785
2023-08-02,8.66607
2023-08-03,5.05767
2023-08-04,4.46613
2023-08-05,3.28305
2023-08-06,3.75628
2023-08-07,4.05205
2023-08-08,4.49571
2023-08-09,4.61401
2023-08-10,4.43655
2023-08-11,3.69713
2023-08-12,2.1887
2023-08-13,2.72108
2023-08-14,4.02247
2023-08-15,3.31262
2023-08-16,4.58444
2023-08-17,4.17036
2023-08-18,3.54924
2023-08-19,2.45489
2023-08-20,2.04081
2023-08-21,3.04643
2023-08-22,3.13516
2023-08-23,2.89855
2023-08-24,5.76752
2023-08-25,3.63797
2023-08-26,2.15912
2023-08-27,1.86335
2023-08-28,2.63235
2023-08-29,4.08163
2023-08-30,4.96894
2023-08-31,3.69713
2023-09-01,3.19432
2023-09-02,1.86335
2023-09-03,1.33096
2023-09-04,4.08163
2023-09-05,4.22951
2023-09-06,3.63797
2023-09-07,4.14078
2023-09-08,3.51966
2023-09-09,1.71546
2023-09-10,1.98166
2023-09-11,3.04643
2023-09-12,3.46051
2023-09-13,2.72108
2023-09-14,2.98728
2023-09-15,2.98728
2023-09-16,1.538
2023-09-17,1.65631
2023-09-18,2.51404
2023-09-19,2.33658
2023-09-20,2.33658
2023-09-21,2.15912
2023-09-22,1.21265
2023-09-23,0.94646
2023-09-24,2.09997
2023-09-25,1.89293
2023-09-26,2.01123
2023-09-27,2.01123
2023-09-28,0.97604
2023-09-29,1.33096
2023-09-30,1.44927
2023-10-01,2.09997
2023-10-02,2.69151
2023-10-03,2.21827
2023-10-04,2.12954
2023-10-05,3.3422
2023-10-06,2.86897
2023-10-07,1.36054
2023-10-08,1.50842
2023-10-09,2.307
2023-10-10,3.54924
2023-10-11,3.13516
2023-10-12,3.40136
2023-10-13,3.07601
2023-10-14,1.95208
2023-10-15,2.01123
2023-10-16,2.42531
2023-10-17,3.01685
2023-10-18,3.57882
2023-10-19,2.42531
2023-10-20,3.49009
2023-10-21,1.538
2023-10-22,1.80419
2023-10-23,3.01685
2023-10-24,2.86897
2023-10-25,2.9577
2023-10-26,2.78024
2023-10-27,2.33658
2023-10-28,2.09997
2023-10-29,1.98166
2023-10-30,2.51404
2023-10-31,3.54924
2023-11-01,3.07601
2023-11-02,4.1112
2023-11-03,4.55486
2023-11-04,2.5732
2023-11-05,3.07601
2023-11-06,4.61401
2023-11-07,4.82105
2023-11-08,4.25909
2023-11-09,3.57882
2023-11-10,3.37178
2023-11-11,1.89293
2023-11-12,2.48447
2023-11-13,2.78024
2023-11-14,3.96332
2023-11-15,3.96332
2023-11-16,3.96332
2023-11-17,3.37178
2023-11-18,1.77462
2023-11-19,2.24785
2023-11-20,3.57882
2023-11-21,4.1112
2023-11-22,3.93374
2023-11-23,3.16474
2023-11-24,2.83939
2023-11-25,1.98166
2023-11-26,1.39012
2023-11-27,3.81543
2023-11-28,3.04643
2023-11-29,3.57882
2023-11-30,3.81543
2023-12-01,2.9577
2023-12-02,2.1887
2023-12-03,2.01123
2023-12-04,2.72108
2023-12-05,3.40136
2023-12-06,3.54924
2023-12-07,3.49009
2023-12-08,4.1112
2023-12-09,2.75066
2023-12-10,3.04643
2023-12-11,4.31824
2023-12-12,4.61401
2023-12-13,4.61401
2023-12-14,5.56048
2023-12-15,4.22951
2023-12-16,3.10559
2023-12-17,3.13516
2023-12-18,4.22951
2023-12-19,4.34782
2023-12-20,5.02809
2023-12-21,3.13516
2023-12-22,2.9577
2023-12-23,1.86335
2023-12-24,1.68589
2023-12-25,2.66193
2023-12-26,3.43093
2023-12-27,3.01685
2023-12-28,3.63797
2023-12-29,3.16474
2023-12-30,2.5732
2023-12-31,2.01123
2024-01-01,2.5732
2024-01-02,6.89145
2024-01-03,5.32386
2024-01-04,4.85063
2024-01-05,4.99852
2024-01-06,3.60839
2024-01-07,3.31262
2024-01-08,6.80272
2024-01-09,7.92664
2024-01-10,6.53652
2024-01-11,5.88583
2024-01-12,6.15202
2024-01-13,3.28305
2024-01-14,3.28305
2024-01-15,4.64359
2024-01-16,4.43655
2024-01-17,5.17598
2024-01-18,6.9506
2024-01-19,7.69003
2024-01-20,5.94498
2024-01-21,6.71398
2024-01-22,8.51818
2024-01-23,8.07453
2024-01-24,7.39426
2024-01-25,6.35906
2024-01-26,5.61963
2024-01-27,4.40698
2024-01-28,5.05767
2024-01-29,6.32948
2024-01-30,5.50133
2024-01-31,4.70275
2024-02-01,4.52528
2024-02-02,4.1112
2024-02-03,3.54924
2024-02-04,3.22389
2024-02-05,4.25909
2024-02-06,4.82105
2024-02-07,3.84501
2024-02-08,3.78586
2024-02-09,3.25347
2024-02-10,3.96332
2024-02-11,3.37178
2024-02-12,3.9929
2024-02-13,10.76604
2024-02-14,7.24637
2024-02-15,6.98018
2024-02-16,6.65483
2024-02-17,5.32386
2024-02-18,6.06329
2024-02-19,10.58858
2024-02-20,8.72522
2024-02-21,8.22241
2024-02-22,9.08015
2024-02-23,11.77166
2024-02-24,8.31115
2024-02-25,7.30553
2024-02-26,9.55338
2024-02-27,9.99704
2024-02-28,8.39988
2024-02-29,7.63087
2024-03-01,6.71398
2024-03-02,8.54776
2024-03-03,6.44779
2024-03-04,9.73084
2024-03-05,10.02661
2024-03-06,8.22241
2024-03-07,7.80834
2024-03-08,8.48861
2024-03-09,6.1816
2024-03-10,4.93936
2024-03-11,7.83791
2024-03-12,8.78438
2024-03-13,8.01538
2024-03-14,8.96184
2024-03-15,6.86187
2024-03-16,4.19994
2024-03-17,5.5309
2024-03-18,6.98018
2024-03-19,8.31115
2024-03-20,7.57172
