date,대덕전자주가
2023-05-30,18.13401
2023-05-31,19.39481
2023-06-01,17.66044
2023-06-02,17.69734
2023-06-03,2.33094
2023-06-04,2.10031
2023-06-05,13.37679
2023-06-06,2.06033
2023-06-07,12.08831
2023-06-08,10.59995
2023-06-09,13.52132
2023-06-10,2.19256
2023-06-11,1.9035
2023-06-12,12.09446
2023-06-13,14.92358
2023-06-14,14.62529
2023-06-15,24.95771
2023-06-16,24.40726
2023-06-17,3.53639
2023-06-18,2.92751
2023-06-19,23.60773
2023-06-20,21.54432
2023-06-21,18.0233
2023-06-22,16.54109
2023-06-23,15.28952
2023-06-24,2.21716
2023-06-25,1.98345
2023-06-26,15.9599
2023-06-27,15.57858
2023-06-28,14.86823
2023-06-29,19.07192
2023-06-30,16.37196
2023-07-01,1.98038
2023-07-02,1.78664
2023-07-03,15.92299
2023-07-04,15.03428
2023-07-05,18.09096
2023-07-06,15.95375
2023-07-07,12.74024
2023-07-08,1.74359
2023-07-09,1.24235
2023-07-10,13.29376
2023-07-11,12.59263
2023-07-12,12.89707
2023-07-13,24.62252
2023-07-14,36.79387
2023-07-15,6.59306
2023-07-16,6.18715
2023-07-17,32.30726
2023-07-18,24.23198
2023-07-19,23.21104
2023-07-20,20.4465
2023-07-21,17.64814
2023-07-22,2.48162
2023-07-23,2.21409
2023-07-24,21.7073
2023-07-25,18.96122
2023-07-26,18.24164
2023-07-27,22.13475
2023-07-28,19.52089
2023-07-29,2.63845
2023-07-30,1.98345
2023-07-31,16.63642
2023-08-01,16.86091
2023-08-02,15.81844
2023-08-03,15.84612
2023-08-04,13.88111
2023-08-05,2.06033
2023-08-06,1.68516
2023-08-07,13.6597
2023-08-08,12.68796
2023-08-09,12.14059
2023-08-10,12.43888
2023-08-11,12.55573
2023-08-12,1.76204
2023-08-13,1.53448
2023-08-14,11.23958
2023-08-15,2.76146
2023-08-16,12.40505
2023-08-17,12.12829
2023-08-18,16.73175
2023-08-19,2.81066
2023-08-20,2.16488
2023-08-21,14.52381
2023-08-22,15.23417
2023-08-23,12.74946
2023-08-24,19.81918
2023-08-25,14.8836
2023-08-26,2.29404
2023-08-27,1.47606
2023-08-28,13.66585
2023-08-29,12.67259
2023-08-30,15.51708
2023-08-31,15.00968
2023-09-01,20.80322
2023-09-02,4.02841
2023-09-03,2.67535
2023-09-04,17.2084
2023-09-05,15.99372
2023-09-06,12.3497
2023-09-07,12.10984
2023-09-08,11.97761
2023-09-09,1.3346
2023-09-10,1.00249
2023-09-11,11.16885
2023-09-12,10.75678
2023-09-13,10.51692
2023-09-14,12.3251
2023-09-15,11.59322
2023-09-16,1.4576
2023-09-17,1.10089
2023-09-18,10.83981
2023-09-19,10.91054
2023-09-20,10.15098
2023-09-21,10.48617
2023-09-22,9.51443
2023-09-23,1.15317
2023-09-24,0.91638
2023-09-25,8.70567
2023-09-26,8.18905
2023-09-27,7.64476
2023-09-28,0.8518
2023-09-29,0.58427
2023-09-30,0.54737
2023-10-01,0.655
2023-10-02,0.7903
2023-10-03,0.81798
2023-10-04,9.08084
2023-10-05,8.91478
2023-10-06,8.6411
2023-10-07,1.18392
2023-10-08,0.78415
2023-10-09,0.92868
2023-10-10,9.2592
2023-10-11,10.643
2023-10-12,10.22786
2023-10-13,8.66877
2023-10-14,0.99941
2023-10-15,0.66422
2023-10-16,8.82253
2023-10-17,10.57843
2023-10-18,9.75429
2023-10-19,8.57652
2023-10-20,8.02607
2023-10-21,1.23927
2023-10-22,0.8518
2023-10-23,8.00762
2023-10-24,9.2592
2023-10-25,10.09871
2023-10-26,8.53962
2023-10-27,8.69337
2023-10-28,1.08244
2023-10-29,0.99941
2023-10-30,8.77025
2023-10-31,9.40988
2023-11-01,10.0003
2023-11-02,14.12097
2023-11-03,13.14001
2023-11-04,1.55601
2023-11-05,1.4576
2023-11-06,17.07924
2023-11-07,13.49364
2023-11-08,10.69528
2023-11-09,9.59746
2023-11-10,9.44986
2023-11-11,1.3469
2023-11-12,1.05784
2023-11-13,11.35951
2023-11-14,10.4708
2023-11-15,13.6351
2023-11-16,12.47578
2023-11-17,11.82385
2023-11-18,1.37765
2023-11-19,1.20852
2023-11-20,13.41677
2023-11-21,13.48442
2023-11-22,12.31587
2023-11-23,12.37122
2023-11-24,10.98742
2023-11-25,1.31
2023-11-26,1.01786
2023-11-27,16.83938
2023-11-28,17.10077
2023-11-29,14.41926
2023-11-30,12.30357
2023-12-01,11.2488
2023-12-02,2.43549
2023-12-03,2.10031
2023-12-04,13.46597
2023-12-05,10.52
2023-12-06,11.8915
2023-12-07,9.63436
2023-12-08,12.24207
2023-12-09,1.88505
2023-12-10,1.60521
2023-12-11,11.23958
2023-12-12,12.23899
2023-12-13,24.94541
2023-12-14,22.61447
2023-12-15,19.18878
2023-12-16,3.32113
2023-12-17,3.30268
2023-12-18,18.5184
2023-12-19,16.1936
2023-12-20,18.50302
2023-12-21,16.67947
2023-12-22,12.15904
2023-12-23,3.55484
2023-12-24,2.09416
2023-12-25,1.91272
2023-12-26,8.44736
2023-12-27,7.77391
2023-12-28,6.18715
2023-12-29,2.497
2023-12-30,1.18699
2023-12-31,1.04861
2024-01-01,0.86103
2024-01-02,10.59688
2024-01-03,8.29361
2024-01-04,6.24865
2024-01-05,6.39318
2024-01-06,2.95519
2024-01-07,2.27559
2024-01-08,5.73203
2024-01-09,5.79661
2024-01-10,4.08376
2024-01-11,3.56714
2024-01-12,3.2873
2024-01-13,0.7288
2024-01-14,0.69497
2024-01-15,3.55484
2024-01-16,3.52101
2024-01-17,3.08435
2024-01-18,2.96134
2024-01-19,3.60404
2024-01-20,1.41455
2024-01-21,1.31
2024-01-22,4.74799
2024-01-23,4.56348
2024-01-24,3.35188
2024-01-25,3.91155
2024-01-26,4.28057
2024-01-27,1.23927
2024-01-28,1.17777
2024-01-29,3.59789
2024-01-30,2.96442
2024-01-31,2.64768
2024-02-01,3.54869
2024-02-02,3.89925
2024-02-03,0.99634
2024-02-04,0.94406
2024-02-05,3.59482
2024-02-06,3.12125
2024-02-07,3.13047
2024-02-08,3.57637
2024-02-09,1.17162
2024-02-10,0.72265
2024-02-11,0.84258
2024-02-12,1.18392
2024-02-13,4.70494
2024-02-14,4.00381
2024-02-15,3.66247
2024-02-16,3.13355
2024-02-17,1.04246
2024-02-18,1.02094
2024-02-19,3.43491
2024-02-20,3.16737
2024-02-21,2.93366
2024-02-22,3.2012
2024-02-23,3.41953
2024-02-24,1.46375
2024-02-25,1.24235
2024-02-26,3.04437
2024-02-27,2.47547
2024-02-28,2.78913
2024-02-29,2.50622
2024-03-01,0.76263
2024-03-02,0.88563
2024-03-03,0.78723
2024-03-04,5.94421
2024-03-05,4.15756
2024-03-06,3.56714
2024-03-07,3.51794
2024-03-08,2.81988
2024-03-09,0.93791
2024-03-10,0.68882
2024-03-11,2.13106
2024-03-12,2.14643
2024-03-13,2.53082
2024-03-14,2.29711
2024-03-15,2.01728
2024-03-16,0.58427
2024-03-17,0.65192
2024-03-18,2.59848
2024-03-19,2.37399
2024-03-20,3.41953
