date,에코프로주가
2023-05-29,2.73502
2023-05-30,15.74675
2023-05-31,16.65201
2023-06-01,13.46019
2023-06-02,14.05685
2023-06-03,2.21021
2023-06-04,1.7316
2023-06-05,11.99291
2023-06-06,2.34174
2023-06-07,31.25356
2023-06-08,22.11885
2023-06-09,20.9313
2023-06-10,2.95315
2023-06-11,2.37638
2023-06-12,19.94007
2023-06-13,29.88124
2023-06-14,34.87267
2023-06-15,28.88231
2023-06-16,22.31132
2023-06-17,4.18048
2023-06-18,3.45166
2023-06-19,26.34361
2023-06-20,22.54999
2023-06-21,19.66355
2023-06-22,17.55855
2023-06-23,15.02434
2023-06-24,2.31607
2023-06-25,1.94139
2023-06-26,15.03268
2023-06-27,16.58786
2023-06-28,17.58422
2023-06-29,17.40778
2023-06-30,17.09213
2023-07-01,3.70187
2023-07-02,3.02373
2023-07-03,50.38783
2023-07-04,33.30146
2023-07-05,36.24115
2023-07-06,31.23817
2023-07-07,28.79827
2023-07-08,6.02115
2023-07-09,4.71427
2023-07-10,36.17378
2023-07-11,30.60365
2023-07-12,29.14471
2023-07-13,32.71892
2023-07-14,24.78972
2023-07-15,4.62381
2023-07-16,3.72176
2023-07-17,27.94562
2023-07-18,55.63974
2023-07-19,38.06065
2023-07-20,29.32115
2023-07-21,35.59573
2023-07-22,6.84814
2023-07-23,5.97496
2023-07-24,35.57391
2023-07-25,59.39935
2023-07-26,100.0
2023-07-27,90.27568
2023-07-28,71.79069
2023-07-29,8.87744
2023-07-30,5.85819
2023-07-31,50.69193
2023-08-01,53.44941
2023-08-02,44.29609
2023-08-03,46.03219
2023-08-04,35.28264
2023-08-05,4.79511
2023-08-06,3.70123
2023-08-07,42.38934
2023-08-08,38.6278
2023-08-09,37.3068
2023-08-10,33.35279
2023-08-11,31.71357
2023-08-12,4.2517
2023-08-13,3.136
2023-08-14,31.62311
2023-08-15,5.77992
2023-08-16,31.55125
2023-08-17,37.8515
2023-08-18,30.42722
2023-08-19,3.7301
2023-08-20,2.85371
2023-08-21,31.34082
2023-08-22,36.36048
2023-08-23,27.88787
2023-08-24,27.16354
2023-08-25,23.52069
2023-08-26,3.13921
2023-08-27,2.51624
2023-08-28,21.93023
2023-08-29,21.85966
2023-08-30,22.6674
2023-08-31,25.45054
2023-09-01,23.9345
2023-09-02,3.57355
2023-09-03,2.6035
2023-09-04,27.78907
2023-09-05,27.56388
2023-09-06,25.20161
2023-09-07,28.62889
2023-09-08,29.88637
2023-09-09,3.53378
2023-09-10,2.65867
2023-09-11,27.01213
2023-09-12,34.16053
2023-09-13,32.68748
2023-09-14,27.62996
2023-09-15,27.78009
2023-09-16,4.31778
2023-09-17,3.29896
2023-09-18,26.36093
2023-09-19,21.82052
2023-09-20,28.15028
2023-09-21,26.09724
2023-09-22,19.82074
2023-09-23,3.08211
2023-09-24,2.21727
2023-09-25,26.11072
2023-09-26,22.42039
2023-09-27,18.21039
2023-09-28,2.59002
2023-09-29,1.91252
2023-09-30,1.90675
2023-10-01,1.84452
2023-10-02,2.52715
2023-10-03,2.21919
2023-10-04,26.55469
2023-10-05,21.0192
2023-10-06,16.68088
2023-10-07,2.46171
2023-10-08,1.78677
2023-10-09,2.52907
2023-10-10,23.18258
2023-10-11,22.44092
2023-10-12,20.33464
2023-10-13,19.71231
2023-10-14,3.11291
2023-10-15,2.12424
2023-10-16,19.7213
2023-10-17,16.95612
2023-10-18,14.61502
2023-10-19,17.74589
2023-10-20,23.08121
2023-10-21,4.10157
2023-10-22,3.07569
2023-10-23,21.51385
2023-10-24,24.49845
2023-10-25,26.92102
2023-10-26,36.25206
2023-10-27,25.31902
2023-10-28,3.88985
2023-10-29,2.91017
2023-10-30,21.43622
2023-10-31,24.88018
2023-11-01,24.33741
2023-11-02,23.79143
2023-11-03,21.86928
2023-11-04,3.72497
2023-11-05,3.59088
2023-11-06,59.69191
2023-11-07,56.11386
2023-11-08,37.71163
2023-11-09,30.09232
2023-11-10,26.16589
2023-11-11,3.83339
2023-11-12,2.99999
2023-11-13,22.08742
2023-11-14,22.79892
2023-11-15,22.90414
2023-11-16,20.69649
2023-11-17,21.35923
2023-11-18,3.0032
2023-11-19,2.41359
2023-11-20,22.61158
2023-11-21,20.0979
2023-11-22,16.30556
2023-11-23,15.09171
2023-11-24,13.37935
2023-11-25,1.93305
2023-11-26,1.53271
2023-11-27,15.37015
2023-11-28,15.07246
2023-11-29,15.95206
2023-11-30,14.65736
2023-12-01,14.10946
2023-12-02,2.77287
2023-12-03,2.17493
2023-12-04,25.56153
2023-12-05,17.87677
2023-12-06,16.17212
2023-12-07,16.55963
2023-12-08,15.90586
2023-12-09,2.72411
2023-12-10,2.2455
2023-12-11,14.16913
2023-12-12,12.48756
2023-12-13,13.35048
2023-12-14,16.57246
2023-12-15,18.98605
2023-12-16,2.11526
2023-12-17,1.73096
2023-12-18,24.05576
2023-12-19,18.50872
2023-12-20,15.0468
2023-12-21,14.65095
2023-12-22,12.76729
2023-12-23,1.83361
2023-12-24,1.20808
2023-12-25,1.38579
2023-12-26,13.71618
2023-12-27,13.85796
2023-12-28,13.07845
2023-12-29,5.12744
2023-12-30,1.52052
2023-12-31,1.21834
2024-01-01,1.35564
2024-01-02,11.73436
2024-01-03,11.09728
2024-01-04,12.59407
2024-01-05,14.7613
2024-01-06,2.02287
2024-01-07,1.40953
2024-01-08,10.35883
2024-01-09,10.48842
2024-01-10,9.85391
2024-01-11,12.09556
2024-01-12,9.75767
2024-01-13,1.24914
2024-01-14,1.05667
2024-01-15,9.90844
2024-01-16,10.04061
2024-01-17,12.33487
2024-01-18,12.7891
2024-01-19,16.45056
2024-01-20,3.00063
2024-01-21,2.2115
2024-01-22,19.74247
2024-01-23,17.28396
2024-01-24,15.0885
2024-01-25,18.04551
2024-01-26,21.83528
2024-01-27,3.28934
2024-01-28,2.73951
2024-01-29,14.56369
2024-01-30,13.17854
2024-01-31,11.74783
2024-02-01,13.89325
2024-02-02,13.44351
2024-02-03,1.89328
2024-02-04,1.46471
2024-02-05,11.3661
2024-02-06,13.34855
2024-02-07,29.11584
2024-02-08,23.51427
2024-02-09,4.25619
2024-02-10,3.63386
2024-02-11,2.91466
2024-02-12,3.59088
2024-02-13,21.84041
2024-02-14,15.61716
2024-02-15,13.82075
2024-02-16,13.91442
2024-02-17,1.84708
2024-02-18,1.66167
2024-02-19,13.71104
2024-02-20,14.24291
2024-02-21,13.77071
2024-02-22,11.24356
2024-02-23,10.42106
2024-02-24,1.51539
2024-02-25,1.27672
2024-02-26,10.95549
2024-02-27,10.86824
2024-02-28,14.27434
2024-02-29,12.54466
2024-03-01,2.71641
2024-03-02,2.11462
2024-03-03,1.81051
2024-03-04,12.39389
2024-03-05,11.1948
2024-03-06,10.51409
2024-03-07,10.17598
2024-03-08,9.79681
2024-03-09,1.41145
2024-03-10,1.49229
2024-03-11,9.97966
2024-03-12,12.77948
2024-03-13,10.18432
2024-03-14,9.01986
2024-03-15,7.84515
2024-03-16,1.10863
2024-03-17,1.05153
2024-03-18,9.62102
2024-03-19,8.77735
2024-03-20,8.37893
