date,CD금리
2023-05-30,38.21743
2023-05-31,38.60375
2023-06-01,34.71302
2023-06-02,30.54635
2023-06-03,9.38189
2023-06-04,11.75496
2023-06-05,28.17328
2023-06-06,10.43046
2023-06-07,36.42384
2023-06-08,33.25055
2023-06-09,28.0905
2023-06-10,8.08498
2023-06-11,7.5607
2023-06-12,31.78807
2023-06-13,32.5883
2023-06-14,30.3532
2023-06-15,33.63686
2023-06-16,24.61368
2023-06-17,6.78807
2023-06-18,7.22958
2023-06-19,28.9735
2023-06-20,25.883
2023-06-21,29.13907
2023-06-22,26.82119
2023-06-23,21.93708
2023-06-24,6.12582
2023-06-25,5.96026
2023-06-26,25.13796
2023-06-27,24.5309
2023-06-28,24.11699
2023-06-29,21.71633
2023-06-30,24.22737
2023-07-01,6.40176
2023-07-02,5.82229
2023-07-03,24.14459
2023-07-04,22.87527
2023-07-05,22.70971
2023-07-06,23.81346
2023-07-07,22.48896
2023-07-08,5.96026
2023-07-09,7.06401
2023-07-10,24.9724
2023-07-11,25.91059
2023-07-12,24.5309
2023-07-13,31.65011
2023-07-14,25.13796
2023-07-15,6.70529
2023-07-16,6.01545
2023-07-17,36.92052
2023-07-18,31.62251
2023-07-19,27.29028
2023-07-20,26.46247
2023-07-21,22.57174
2023-07-22,5.60154
2023-07-23,5.29801
2023-07-24,25.883
2023-07-25,24.86203
2023-07-26,22.10264
2023-07-27,30.51876
2023-07-28,25.4139
2023-07-29,7.39514
2023-07-30,6.76048
2023-07-31,23.84105
2023-08-01,24.25496
2023-08-02,19.6192
2023-08-03,22.07505
2023-08-04,18.23951
2023-08-05,7.06401
2023-08-06,5.90507
2023-08-07,26.02097
2023-08-08,25.68984
2023-08-09,26.40728
2023-08-10,26.07615
2023-08-11,24.88962
2023-08-12,7.64348
2023-08-13,7.86423
2023-08-14,25.883
2023-08-15,10.01655
2023-08-16,32.09161
2023-08-17,31.78807
2023-08-18,26.07615
2023-08-19,7.5607
2023-08-20,6.73289
2023-08-21,28.00772
2023-08-22,26.95916
2023-08-23,25.91059
2023-08-24,30.29801
2023-08-25,23.75827
2023-08-26,7.47792
2023-08-27,7.28476
2023-08-28,27.92494
2023-08-29,25.35871
2023-08-30,30.73951
2023-08-31,23.48233
2023-09-01,19.78476
2023-09-02,6.87086
2023-09-03,5.3532
2023-09-04,26.43487
2023-09-05,28.14569
2023-09-06,24.86203
2023-09-07,25.77262
2023-09-08,23.59271
2023-09-09,6.84326
2023-09-10,6.56732
2023-09-11,28.94591
2023-09-12,26.3245
2023-09-13,27.84216
2023-09-14,29.66335
2023-09-15,31.48454
2023-09-16,7.91942
2023-09-17,7.03642
2023-09-18,33.69205
2023-09-19,36.61699
2023-09-20,34.43708
2023-09-21,38.85209
2023-09-22,31.18101
2023-09-23,9.07836
2023-09-24,7.78145
2023-09-25,36.67218
2023-09-26,35.59602
2023-09-27,26.93156
2023-09-28,7.64348
2023-09-29,5.82229
2023-09-30,4.71854
2023-10-01,4.74613
2023-10-02,6.40176
2023-10-03,8.66445
2023-10-04,53.22847
2023-10-05,37.83112
2023-10-06,28.80794
2023-10-07,8.19536
2023-10-08,6.12582
2023-10-09,8.49889
2023-10-10,34.18874
2023-10-11,34.87858
2023-10-12,35.20971
2023-10-13,27.95253
2023-10-14,8.38852
2023-10-15,6.56732
2023-10-16,31.15342
2023-10-17,30.04966
2023-10-18,27.649
2023-10-19,69.39845
2023-10-20,27.51103
2023-10-21,8.33333
2023-10-22,8.33333
2023-10-23,45.75055
2023-10-24,24.61368
2023-10-25,24.36534
2023-10-26,100.0
2023-10-27,46.57836
2023-10-28,15.92163
2023-10-29,14.23841
2023-10-30,33.08498
2023-10-31,30.10485
2023-11-01,30.16004
2023-11-02,29.8841
2023-11-03,27.12472
2023-11-04,9.68543
2023-11-05,8.4437
2023-11-06,29.60816
2023-11-07,39.10044
2023-11-08,33.38852
2023-11-09,29.30463
2023-11-10,23.45474
2023-11-11,8.14017
2023-11-12,6.98123
2023-11-13,23.6203
2023-11-14,24.00662
2023-11-15,31.45695
2023-11-16,25.91059
2023-11-17,22.18543
2023-11-18,5.40838
2023-11-19,5.87748
2023-11-20,28.42163
2023-11-21,26.37969
2023-11-22,23.86865
2023-11-23,23.45474
2023-11-24,22.07505
2023-11-25,9.63024
2023-11-26,6.98123
2023-11-27,29.33222
2023-11-28,26.84878
2023-11-29,25.60706
2023-11-30,29.41501
2023-12-01,23.59271
2023-12-02,7.69867
2023-12-03,6.62251
2023-12-04,24.61368
2023-12-05,23.59271
2023-12-06,25.8554
2023-12-07,23.95143
2023-12-08,20.22626
2023-12-09,6.26379
2023-12-10,6.70529
2023-12-11,23.23399
2023-12-12,22.93046
2023-12-13,23.97902
2023-12-14,38.13465
2023-12-15,31.45695
2023-12-16,10.62362
2023-12-17,8.14017
2023-12-18,26.57284
2023-12-19,29.33222
2023-12-20,29.96688
2023-12-21,25.71743
2023-12-22,22.40618
2023-12-23,7.39514
2023-12-24,5.60154
2023-12-25,7.83664
2023-12-26,28.83554
2023-12-27,29.47019
2023-12-28,25.4415
2023-12-29,19.97792
2023-12-30,7.31236
2023-12-31,7.20198
2024-01-01,8.85761
2024-01-02,30.07726
2024-01-03,29.22185
2024-01-04,28.0905
2024-01-05,22.37858
2024-01-06,10.34768
2024-01-07,9.98896
2024-01-08,28.0905
2024-01-09,34.60264
2024-01-10,31.29139
2024-01-11,41.28035
2024-01-12,35.6788
2024-01-13,12.85871
2024-01-14,11.1479
2024-01-15,48.15121
2024-01-16,49.25496
2024-01-17,44.03973
2024-01-18,49.17218
2024-01-19,44.06732
2024-01-20,16.14238
2024-01-21,12.61037
2024-01-22,47.7373
2024-01-23,42.90838
2024-01-24,41.0596
2024-01-25,39.29359
2024-01-26,35.76158
2024-01-27,11.39624
2024-01-28,9.98896
2024-01-29,39.29359
2024-01-30,38.18984
2024-01-31,40.149
2024-02-01,42.32891
2024-02-02,33.74724
2024-02-03,9.82339
2024-02-04,8.66445
2024-02-05,37.0309
2024-02-06,36.5894
2024-02-07,37.9139
2024-02-08,29.58057
2024-02-09,10.95474
2024-02-10,8.52649
2024-02-11,8.69205
2024-02-12,11.00993
2024-02-13,37.22406
2024-02-14,40.39735
2024-02-15,39.92825
2024-02-16,34.40949
2024-02-17,10.73399
2024-02-18,11.50662
2024-02-19,35.59602
2024-02-20,36.36865
2024-02-21,31.76048
2024-02-22,37.36203
2024-02-23,31.01545
2024-02-24,9.38189
2024-02-25,8.94039
2024-02-26,32.14679
2024-02-27,29.27704
2024-02-28,29.24944
2024-02-29,30.3256
2024-03-01,10.78918
2024-03-02,9.18874
2024-03-03,8.4437
2024-03-04,34.87858
2024-03-05,35.32008
2024-03-06,32.47792
2024-03-07,31.81567
2024-03-08,30.93267
2024-03-09,14.29359
2024-03-10,10.59602
2024-03-11,34.54746
2024-03-12,34.21633
2024-03-13,35.09933
2024-03-14,35.09933
2024-03-15,37.33443
2024-03-16,17.74282
2024-03-17,22.21302
2024-03-18,43.46026
2024-03-19,41.55629
2024-03-20,36.86534
