date,벽장식
2023-06-01,29.39393
2023-06-02,23.0303
2023-06-03,18.78787
2023-06-04,24.54545
2023-06-05,25.75757
2023-06-06,28.78787
2023-06-07,29.39393
2023-06-08,25.45454
2023-06-09,25.15151
2023-06-10,23.93939
2023-06-11,31.51515
2023-06-12,30.0
2023-06-13,26.36363
2023-06-14,29.69696
2023-06-15,36.96969
2023-06-16,25.45454
2023-06-17,23.0303
2023-06-18,26.0606
2023-06-19,23.33333
2023-06-20,33.0303
2023-06-21,30.0
2023-06-22,25.45454
2023-06-23,26.66666
2023-06-24,21.51515
2023-06-25,26.96969
2023-06-26,27.27272
2023-06-27,26.66666
2023-06-28,20.60606
2023-06-29,17.87878
2023-06-30,22.12121
2023-07-01,17.87878
2023-07-02,22.72727
2023-07-03,28.18181
2023-07-04,23.63636
2023-07-05,22.42424
2023-07-06,22.72727
2023-07-07,21.81818
2023-07-08,27.27272
2023-07-09,30.60606
2023-07-10,23.33333
2023-07-11,28.18181
2023-07-12,27.27272
2023-07-13,25.15151
2023-07-14,23.0303
2023-07-15,22.12121
2023-07-16,26.36363
2023-07-17,27.57575
2023-07-18,26.66666
2023-07-19,23.93939
2023-07-20,22.72727
2023-07-21,24.84848
2023-07-22,23.63636
2023-07-23,21.81818
2023-07-24,22.12121
2023-07-25,23.63636
2023-07-26,21.21212
2023-07-27,20.90909
2023-07-28,20.0
2023-07-29,14.24242
2023-07-30,18.18181
2023-07-31,21.21212
2023-08-01,23.93939
2023-08-02,23.0303
2023-08-03,26.36363
2023-08-04,17.27272
2023-08-05,17.57575
2023-08-06,23.0303
2023-08-07,22.42424
2023-08-08,24.84848
2023-08-09,23.93939
2023-08-10,24.84848
2023-08-11,24.24242
2023-08-12,20.90909
2023-08-13,37.57575
2023-08-14,20.30303
2023-08-15,24.54545
2023-08-16,16.66666
2023-08-17,24.24242
2023-08-18,22.42424
2023-08-19,20.60606
2023-08-20,20.0
2023-08-21,23.0303
2023-08-22,29.39393
2023-08-23,26.66666
2023-08-24,32.12121
2023-08-25,21.81818
2023-08-26,23.33333
2023-08-27,28.48484
2023-08-28,27.87878
2023-08-29,26.36363
2023-08-30,30.0
2023-08-31,22.72727
2023-09-01,22.72727
2023-09-02,22.12121
2023-09-03,25.75757
2023-09-04,31.51515
2023-09-05,19.39393
2023-09-06,32.72727
2023-09-07,17.57575
2023-09-08,26.0606
2023-09-09,26.66666
2023-09-10,23.63636
2023-09-11,30.0
2023-09-12,27.57575
2023-09-13,25.15151
2023-09-14,23.33333
2023-09-15,24.54545
2023-09-16,16.96969
2023-09-17,20.0
2023-09-18,23.33333
2023-09-19,27.57575
2023-09-20,25.15151
2023-09-21,24.84848
2023-09-22,20.30303
2023-09-23,19.69696
2023-09-24,22.42424
2023-09-25,18.18181
2023-09-26,21.21212
2023-09-27,16.36363
2023-09-28,12.12121
2023-09-29,16.66666
2023-09-30,13.63636
2023-10-01,11.51515
2023-10-02,18.18181
2023-10-03,27.87878
2023-10-04,22.42424
2023-10-05,25.75757
2023-10-06,23.93939
2023-10-07,26.0606
2023-10-08,21.21212
2023-10-09,22.72727
2023-10-10,17.87878
2023-10-11,23.33333
2023-10-12,23.0303
2023-10-13,24.54545
2023-10-14,23.0303
2023-10-15,29.39393
2023-10-16,26.96969
2023-10-17,21.81818
2023-10-18,24.54545
2023-10-19,25.15151
2023-10-20,20.0
2023-10-21,20.60606
2023-10-22,26.36363
2023-10-23,21.81818
2023-10-24,22.12121
2023-10-25,15.75757
2023-10-26,23.63636
2023-10-27,28.78787
2023-10-28,19.0909
2023-10-29,19.69696
2023-10-30,23.33333
2023-10-31,22.12121
2023-11-01,19.0909
2023-11-02,26.0606
2023-11-03,25.15151
2023-11-04,21.51515
2023-11-05,28.78787
2023-11-06,23.93939
2023-11-07,23.33333
2023-11-08,27.57575
2023-11-09,23.0303
2023-11-10,22.12121
2023-11-11,22.42424
2023-11-12,24.54545
2023-11-13,30.0
2023-11-14,29.0909
2023-11-15,32.42424
2023-11-16,33.33333
2023-11-17,22.42424
2023-11-18,20.60606
2023-11-19,20.60606
2023-11-20,23.33333
2023-11-21,26.36363
2023-11-22,26.66666
2023-11-23,27.27272
2023-11-24,21.51515
2023-11-25,22.72727
2023-11-26,26.0606
2023-11-27,31.51515
2023-11-28,29.69696
2023-11-29,32.12121
2023-11-30,24.84848
2023-12-01,19.69696
2023-12-02,26.36363
2023-12-03,25.75757
2023-12-04,36.36363
2023-12-05,24.84848
2023-12-06,32.12121
2023-12-07,28.78787
2023-12-08,30.30303
2023-12-09,22.12121
2023-12-10,26.96969
2023-12-11,26.0606
2023-12-12,30.60606
2023-12-13,29.69696
2023-12-14,30.30303
2023-12-15,25.45454
2023-12-16,26.0606
2023-12-17,30.90909
2023-12-18,36.0606
2023-12-19,24.54545
2023-12-20,25.75757
2023-12-21,26.36363
2023-12-22,27.57575
2023-12-23,22.12121
2023-12-24,23.33333
2023-12-25,26.36363
2023-12-26,30.30303
2023-12-27,25.15151
2023-12-28,26.36363
2023-12-29,24.84848
2023-12-30,28.48484
2023-12-31,19.69696
2024-01-01,28.78787
2024-01-02,22.42424
2024-01-03,30.60606
2024-01-04,26.0606
2024-01-05,27.87878
2024-01-06,26.36363
2024-01-07,22.42424
2024-01-08,25.15151
2024-01-09,21.51515
2024-01-10,20.60606
2024-01-11,30.90909
2024-01-12,28.78787
2024-01-13,32.72727
2024-01-14,30.0
2024-01-15,25.45454
2024-01-16,25.15151
2024-01-17,27.87878
2024-01-18,36.96969
2024-01-19,25.75757
2024-01-20,28.18181
2024-01-21,30.30303
2024-01-22,23.93939
2024-01-23,27.87878
2024-01-24,22.72727
2024-01-25,27.87878
2024-01-26,25.75757
2024-01-27,22.72727
2024-01-28,26.66666
2024-01-29,30.30303
2024-01-30,18.78787
2024-01-31,28.78787
2024-02-01,32.12121
2024-02-02,27.27272
2024-02-03,27.27272
2024-02-04,27.87878
2024-02-05,28.18181
2024-02-06,23.93939
2024-02-07,25.45454
2024-02-08,17.27272
2024-02-09,16.66666
2024-02-10,15.15151
2024-02-11,21.51515
2024-02-12,22.12121
2024-02-13,22.42424
2024-02-14,22.12121
2024-02-15,26.96969
2024-02-16,23.0303
2024-02-17,21.51515
2024-02-18,26.96969
2024-02-19,28.48484
2024-02-20,31.81818
2024-02-21,26.96969
2024-02-22,23.33333
2024-02-23,25.45454
2024-02-24,22.72727
2024-02-25,27.57575
2024-02-26,27.57575
2024-02-27,27.57575
2024-02-28,20.0
2024-02-29,29.69696
2024-03-01,23.33333
2024-03-02,24.54545
2024-03-03,29.39393
2024-03-04,21.51515
2024-03-05,25.45454
2024-03-06,25.15151
2024-03-07,21.21212
2024-03-08,27.57575
2024-03-09,22.12121
2024-03-10,20.0
2024-03-11,18.78787
2024-03-12,26.66666
2024-03-13,28.48484
2024-03-14,23.93939
2024-03-15,23.93939
2024-03-16,21.51515
2024-03-17,22.72727
2024-03-18,16.36363
2024-03-19,22.42424
2024-03-20,23.0303
