date,태양광사업
2023-06-02,0.35248
2023-06-03,0.25778
2023-06-04,0.28409
2023-06-05,0.484
2023-06-06,0.30513
2023-06-07,0.53135
2023-06-08,0.50505
2023-06-09,0.51557
2023-06-10,0.2683
2023-06-11,0.27356
2023-06-12,0.45244
2023-06-13,0.61553
2023-06-14,4.28766
2023-06-15,1.4678
2023-06-16,0.62079
2023-06-17,0.28935
2023-06-18,0.42613
2023-06-19,0.55765
2023-06-20,0.53135
2023-06-21,0.58922
2023-06-22,0.43139
2023-06-23,0.39457
2023-06-24,0.23148
2023-06-25,0.31039
2023-06-26,0.59974
2023-06-27,0.36826
2023-06-28,0.47874
2023-06-29,0.40509
2023-06-30,0.36826
2023-07-01,0.21043
2023-07-02,0.35248
2023-07-03,0.84701
2023-07-04,0.6997
2023-07-05,0.42613
2023-07-06,0.50505
2023-07-07,0.40509
2023-07-08,0.17887
2023-07-09,0.26304
2023-07-10,1.1311
2023-07-11,0.53135
2023-07-12,0.3893
2023-07-13,0.46822
2023-07-14,0.32091
2023-07-15,0.18939
2023-07-16,0.30513
2023-07-17,0.52609
2023-07-18,0.74179
2023-07-19,0.54187
2023-07-20,0.43139
2023-07-21,0.2683
2023-07-22,0.25778
2023-07-23,0.16835
2023-07-24,0.35774
2023-07-25,0.28935
2023-07-26,0.67866
2023-07-27,0.5787
2023-07-28,0.57344
2023-07-29,0.30513
2023-07-30,0.22622
2023-07-31,0.33143
2023-08-01,0.39983
2023-08-02,0.38404
2023-08-03,0.32091
2023-08-04,0.363
2023-08-05,0.25252
2023-08-06,0.30513
2023-08-07,0.45244
2023-08-08,0.484
2023-08-09,0.46296
2023-08-10,0.35774
2023-08-11,0.39983
2023-08-12,0.242
2023-08-13,0.29461
2023-08-14,0.49452
2023-08-15,0.36826
2023-08-16,0.44718
2023-08-17,0.43665
2023-08-18,0.35248
2023-08-19,0.29987
2023-08-20,0.30513
2023-08-21,0.44191
2023-08-22,0.41561
2023-08-23,0.37878
2023-08-24,0.37352
2023-08-25,0.44718
2023-08-26,0.26304
2023-08-27,0.21043
2023-08-28,0.35248
2023-08-29,0.49978
2023-08-30,0.41561
2023-08-31,0.36826
2023-09-01,0.21043
2023-09-02,0.17887
2023-09-03,0.19991
2023-09-04,0.39457
2023-09-05,0.42087
2023-09-06,0.39457
2023-09-07,0.38404
2023-09-08,0.4577
2023-09-09,0.23674
2023-09-10,0.19991
2023-09-11,0.39457
2023-09-12,0.37352
2023-09-13,0.34196
2023-09-14,0.40509
2023-09-15,0.3367
2023-09-16,0.24726
2023-09-17,0.29461
2023-09-18,0.29461
2023-09-19,0.37878
2023-09-20,0.32617
2023-09-21,0.28935
2023-09-22,0.28935
2023-09-23,0.22095
2023-09-24,0.12626
2023-09-25,0.30513
2023-09-26,0.27882
2023-09-27,0.19465
2023-09-28,0.17887
2023-09-29,0.26304
2023-09-30,0.23148
2023-10-01,0.27356
2023-10-02,0.15782
2023-10-03,0.21569
2023-10-04,0.363
2023-10-05,0.31565
2023-10-06,0.27356
2023-10-07,0.21043
2023-10-08,0.17887
2023-10-09,0.35774
2023-10-10,0.3893
2023-10-11,0.3893
2023-10-12,0.3367
2023-10-13,0.28935
2023-10-14,0.23148
2023-10-15,0.2683
2023-10-16,0.43665
2023-10-17,1.2521
2023-10-18,0.40509
2023-10-19,0.39457
2023-10-20,0.31565
2023-10-21,0.19991
2023-10-22,0.22095
2023-10-23,0.33143
2023-10-24,0.51031
2023-10-25,0.31565
2023-10-26,0.37878
2023-10-27,0.39983
2023-10-28,0.21569
2023-10-29,0.19465
2023-10-30,0.40509
2023-10-31,0.28935
2023-11-01,0.22622
2023-11-02,0.2683
2023-11-03,0.31565
2023-11-04,0.14204
2023-11-05,0.13152
2023-11-06,0.39983
2023-11-07,0.28409
2023-11-08,0.34196
2023-11-09,0.242
2023-11-10,0.37352
2023-11-11,0.19465
2023-11-12,0.19465
2023-11-13,0.44718
2023-11-14,1.40467
2023-11-15,0.78914
2023-11-16,0.32091
2023-11-17,0.41561
2023-11-18,0.1473
2023-11-19,0.21043
2023-11-20,0.44718
2023-11-21,0.42613
2023-11-22,0.39983
2023-11-23,0.43139
2023-11-24,0.34196
2023-11-25,0.18413
2023-11-26,0.20517
2023-11-27,0.39983
2023-11-28,0.44718
2023-11-29,0.41561
2023-11-30,0.30513
2023-12-01,0.26304
2023-12-02,0.23148
2023-12-03,0.28935
2023-12-04,0.39983
2023-12-05,0.29461
2023-12-06,0.45244
2023-12-07,0.50505
2023-12-08,0.29987
2023-12-09,0.21569
2023-12-10,0.26304
2023-12-11,0.34196
2023-12-12,0.30513
2023-12-13,0.44718
2023-12-14,0.29461
2023-12-15,0.43665
2023-12-16,0.18939
2023-12-17,0.29461
2023-12-18,0.57344
2023-12-19,1.60984
2023-12-20,1.36258
2023-12-21,1.02588
2023-12-22,0.95223
2023-12-23,0.52083
2023-12-24,0.41561
2023-12-25,0.41035
2023-12-26,0.63657
2023-12-27,0.48926
2023-12-28,0.46822
2023-12-29,0.37878
2023-12-30,0.22095
2023-12-31,0.27882
2024-01-01,0.31565
2024-01-02,0.39457
2024-01-03,0.43665
2024-01-04,0.49452
2024-01-05,0.43139
2024-01-06,0.31039
2024-01-07,0.28935
2024-01-08,0.37878
2024-01-09,0.42613
2024-01-10,0.50505
2024-01-11,0.5787
2024-01-12,0.49978
2024-01-13,0.35248
2024-01-14,0.363
2024-01-15,0.66813
2024-01-16,0.49978
2024-01-17,0.43665
2024-01-18,0.51557
2024-01-19,0.51031
2024-01-20,0.32617
2024-01-21,0.32617
2024-01-22,0.47874
2024-01-23,0.3893
2024-01-24,0.39983
2024-01-25,0.363
2024-01-26,0.3367
2024-01-27,0.19991
2024-01-28,0.26304
2024-01-29,0.4577
2024-01-30,0.4577
2024-01-31,0.32617
2024-02-01,0.32617
2024-02-02,0.28409
2024-02-03,0.19465
2024-02-04,0.22622
2024-02-05,0.33143
2024-02-06,0.3893
2024-02-07,0.38404
2024-02-08,0.25252
2024-02-09,0.19991
2024-02-10,0.31565
2024-02-11,0.36826
2024-02-12,0.51031
2024-02-13,0.65235
2024-02-14,0.3367
2024-02-15,0.44191
2024-02-16,0.37878
2024-02-17,0.17887
2024-02-18,0.26304
2024-02-19,0.35248
2024-02-20,0.36826
2024-02-21,0.3893
2024-02-22,0.4577
2024-02-23,0.35774
2024-02-24,0.30513
2024-02-25,0.23674
2024-02-26,0.43139
2024-02-27,0.35248
2024-02-28,0.242
2024-02-29,0.28409
2024-03-01,0.25252
2024-03-02,0.37352
2024-03-03,0.35774
2024-03-04,0.43665
2024-03-05,0.44718
2024-03-06,0.36826
2024-03-07,0.43665
2024-03-08,0.363
2024-03-09,0.32617
2024-03-10,0.2683
2024-03-11,0.43139
2024-03-12,0.34196
2024-03-13,0.54713
2024-03-14,0.363
2024-03-15,0.39983
2024-03-16,0.24726
2024-03-17,0.30513
2024-03-18,0.53661
2024-03-19,0.43139
2024-03-20,0.56818
