date,증여세신고
2023-05-31,50.83179
2023-06-01,46.02587
2023-06-02,31.60813
2023-06-03,20.14787
2023-06-04,21.62661
2023-06-05,52.68022
2023-06-06,28.83548
2023-06-07,47.13493
2023-06-08,42.14417
2023-06-09,36.41404
2023-06-10,26.61737
2023-06-11,23.65988
2023-06-12,53.23475
2023-06-13,47.8743
2023-06-14,38.26247
2023-06-15,37.33826
2023-06-16,36.2292
2023-06-17,18.48428
2023-06-18,18.1146
2023-06-19,45.2865
2023-06-20,46.39556
2023-06-21,38.07763
2023-06-22,39.18669
2023-06-23,39.55637
2023-06-24,19.77818
2023-06-25,27.91127
2023-06-26,43.9926
2023-06-27,46.21072
2023-06-28,46.39556
2023-06-29,41.03512
2023-06-30,44.91682
2023-07-01,16.45101
2023-07-02,23.47504
2023-07-03,48.79852
2023-07-04,43.25323
2023-07-05,49.1682
2023-07-06,46.21072
2023-07-07,35.12014
2023-07-08,23.65988
2023-07-09,23.10536
2023-07-10,57.67097
2023-07-11,49.1682
2023-07-12,42.6987
2023-07-13,42.14417
2023-07-14,37.70794
2023-07-15,21.07208
2023-07-16,23.10536
2023-07-17,52.12569
2023-07-18,49.53789
2023-07-19,42.51386
2023-07-20,43.06839
2023-07-21,37.70794
2023-07-22,25.878
2023-07-23,27.1719
2023-07-24,51.94085
2023-07-25,58.04066
2023-07-26,43.43807
2023-07-27,63.4011
2023-07-28,52.12569
2023-07-29,23.47504
2023-07-30,30.68391
2023-07-31,53.97412
2023-08-01,44.91682
2023-08-02,39.00184
2023-08-03,43.9926
2023-08-04,38.44731
2023-08-05,25.32347
2023-08-06,26.80221
2023-08-07,55.26802
2023-08-08,52.86506
2023-08-09,41.58964
2023-08-10,38.26247
2023-08-11,42.88354
2023-08-12,18.48428
2023-08-13,23.10536
2023-08-14,42.32902
2023-08-15,28.83548
2023-08-16,48.79852
2023-08-17,39.37153
2023-08-18,40.48059
2023-08-19,22.92051
2023-08-20,26.80221
2023-08-21,53.78927
2023-08-22,50.09242
2023-08-23,52.86506
2023-08-24,47.31977
2023-08-25,36.78373
2023-08-26,20.51756
2023-08-27,26.61737
2023-08-28,49.72273
2023-08-29,53.97412
2023-08-30,50.64695
2023-08-31,50.09242
2023-09-01,45.2865
2023-09-02,31.23844
2023-09-03,27.91127
2023-09-04,51.01663
2023-09-05,51.20147
2023-09-06,48.79852
2023-09-07,43.80776
2023-09-08,36.59889
2023-09-09,22.73567
2023-09-10,25.50831
2023-09-11,54.52865
2023-09-12,50.83179
2023-09-13,49.35304
2023-09-14,43.9926
2023-09-15,42.6987
2023-09-16,23.65988
2023-09-17,28.28096
2023-09-18,49.72273
2023-09-19,51.57116
2023-09-20,46.5804
2023-09-21,39.55637
2023-09-22,31.79297
2023-09-23,17.74491
2023-09-24,26.61737
2023-09-25,54.89833
2023-09-26,41.21996
2023-09-27,36.04436
2023-09-28,24.39926
2023-09-29,23.84473
2023-09-30,22.92051
2023-10-01,23.47504
2023-10-02,25.878
2023-10-03,27.54158
2023-10-04,65.24953
2023-10-05,58.59519
2023-10-06,43.62292
2023-10-07,20.33271
2023-10-08,21.62661
2023-10-09,26.98706
2023-10-10,54.71349
2023-10-11,60.07393
2023-10-12,47.8743
2023-10-13,41.03512
2023-10-14,23.10536
2023-10-15,31.79297
2023-10-16,52.12569
2023-10-17,51.57116
2023-10-18,42.51386
2023-10-19,47.13493
2023-10-20,42.51386
2023-10-21,22.36598
2023-10-22,28.09611
2023-10-23,59.88909
2023-10-24,55.82255
2023-10-25,45.84103
2023-10-26,42.32902
2023-10-27,43.9926
2023-10-28,22.92051
2023-10-29,27.54158
2023-10-30,69.50092
2023-10-31,59.5194
2023-11-01,43.80776
2023-11-02,51.38632
2023-11-03,41.21996
2023-11-04,25.69316
2023-11-05,28.65064
2023-11-06,57.30129
2023-11-07,50.64695
2023-11-08,53.0499
2023-11-09,53.23475
2023-11-10,41.77449
2023-11-11,25.878
2023-11-12,33.08687
2023-11-13,57.67097
2023-11-14,52.12569
2023-11-15,47.50462
2023-11-16,42.32902
2023-11-17,34.75046
2023-11-18,24.21441
2023-11-19,27.72643
2023-11-20,60.8133
2023-11-21,59.88909
2023-11-22,55.26802
2023-11-23,50.4621
2023-11-24,45.65619
2023-11-25,28.09611
2023-11-26,39.18669
2023-11-27,58.2255
2023-11-28,57.67097
2023-11-29,57.48613
2023-11-30,63.4011
2023-12-01,46.95009
2023-12-02,30.31423
2023-12-03,35.30499
2023-12-04,63.4011
2023-12-05,54.15896
2023-12-06,54.71349
2023-12-07,47.8743
2023-12-08,52.31053
2023-12-09,27.54158
2023-12-10,32.71719
2023-12-11,56.56192
2023-12-12,63.21626
2023-12-13,61.36783
2023-12-14,54.15896
2023-12-15,46.39556
2023-12-16,26.06284
2023-12-17,30.49907
2023-12-18,57.30129
2023-12-19,55.82255
2023-12-20,57.48613
2023-12-21,53.0499
2023-12-22,50.27726
2023-12-23,32.16266
2023-12-24,26.61737
2023-12-25,32.3475
2023-12-26,59.14972
2023-12-27,56.9316
2023-12-28,64.695
2023-12-29,55.6377
2023-12-30,34.75046
2023-12-31,36.41404
2024-01-01,48.05914
2024-01-02,80.40665
2024-01-03,77.44916
2024-01-04,70.05545
2024-01-05,62.66173
2024-01-06,38.07763
2024-01-07,43.62292
2024-01-08,71.16451
2024-01-09,66.91312
2024-01-10,64.32532
2024-01-11,59.5194
2024-01-12,53.0499
2024-01-13,35.30499
2024-01-14,38.817
2024-01-15,85.02772
2024-01-16,64.87985
2024-01-17,67.83733
2024-01-18,61.73752
2024-01-19,57.67097
2024-01-20,43.9926
2024-01-21,40.29574
2024-01-22,65.06469
2024-01-23,63.77079
2024-01-24,58.96487
2024-01-25,65.24953
2024-01-26,53.0499
2024-01-27,36.59889
2024-01-28,41.21996
2024-01-29,80.22181
2024-01-30,69.8706
2024-01-31,69.68576
2024-02-01,62.84658
2024-02-02,60.44362
2024-02-03,32.16266
2024-02-04,40.85027
2024-02-05,62.29205
2024-02-06,63.21626
2024-02-07,57.85582
2024-02-08,56.19223
2024-02-09,35.48983
2024-02-10,41.03512
2024-02-11,40.1109
2024-02-12,58.2255
2024-02-13,98.33641
2024-02-14,75.23105
2024-02-15,72.82809
2024-02-16,59.33456
2024-02-17,34.38077
2024-02-18,43.9926
2024-02-19,81.70055
2024-02-20,82.62476
2024-02-21,72.45841
2024-02-22,80.03696
2024-02-23,70.05545
2024-02-24,44.54713
2024-02-25,54.71349
2024-02-26,86.13678
2024-02-27,81.33086
2024-02-28,66.17375
2024-02-29,77.63401
2024-03-01,39.55637
2024-03-02,47.31977
2024-03-03,44.54713
2024-03-04,87.06099
2024-03-05,71.90388
2024-03-06,77.44916
2024-03-07,60.25878
2024-03-08,67.09796
2024-03-09,36.41404
2024-03-10,35.12014
2024-03-11,75.04621
2024-03-12,56.19223
2024-03-13,63.4011
2024-03-14,63.21626
2024-03-15,60.25878
2024-03-16,32.3475
2024-03-17,46.21072
2024-03-18,64.87985
2024-03-19,60.44362
2024-03-20,53.97412
