date,유명화가
2023-05-30,4.58377
2023-05-31,4.58377
2023-06-01,5.21601
2023-06-02,3.16122
2023-06-03,2.37091
2023-06-04,1.73867
2023-06-05,3.68809
2023-06-06,3.26659
2023-06-07,3.89884
2023-06-08,5.11064
2023-06-09,4.42571
2023-06-10,2.63435
2023-06-11,3.16122
2023-06-12,5.11064
2023-06-13,5.58482
2023-06-14,4.8472
2023-06-15,5.58482
2023-06-16,4.10958
2023-06-17,2.63435
2023-06-18,2.0021
2023-06-19,4.21496
2023-06-20,6.059
2023-06-21,3.6354
2023-06-22,5.21601
2023-06-23,3.95152
2023-06-24,2.95047
2023-06-25,2.05479
2023-06-26,2.8451
2023-06-27,5.05795
2023-06-28,3.79346
2023-06-29,3.84615
2023-06-30,3.05584
2023-07-01,1.94942
2023-07-02,1.94942
2023-07-03,3.00316
2023-07-04,2.8451
2023-07-05,3.2139
2023-07-06,5.05795
2023-07-07,3.05584
2023-07-08,1.36986
2023-07-09,3.58271
2023-07-10,3.6354
2023-07-11,4.10958
2023-07-12,3.84615
2023-07-13,3.37197
2023-07-14,2.31822
2023-07-15,2.05479
2023-07-16,3.16122
2023-07-17,3.10853
2023-07-18,2.63435
2023-07-19,2.63435
2023-07-20,2.52897
2023-07-21,2.21285
2023-07-22,2.0021
2023-07-23,1.42255
2023-07-24,2.21285
2023-07-25,2.26554
2023-07-26,2.47629
2023-07-27,2.16016
2023-07-28,1.79135
2023-07-29,1.84404
2023-07-30,1.15911
2023-07-31,2.26554
2023-08-01,2.16016
2023-08-02,1.94942
2023-08-03,1.94942
2023-08-04,1.63329
2023-08-05,1.26448
2023-08-06,1.94942
2023-08-07,1.47523
2023-08-08,2.79241
2023-08-09,2.05479
2023-08-10,3.26659
2023-08-11,1.89673
2023-08-12,1.68598
2023-08-13,2.10748
2023-08-14,3.31928
2023-08-15,1.79135
2023-08-16,6.21707
2023-08-17,10.43203
2023-08-18,4.89989
2023-08-19,2.37091
2023-08-20,2.47629
2023-08-21,5.16332
2023-08-22,6.53319
2023-08-23,6.00632
2023-08-24,5.11064
2023-08-25,3.31928
2023-08-26,2.21285
2023-08-27,1.89673
2023-08-28,4.37302
2023-08-29,5.47945
2023-08-30,3.42465
2023-08-31,3.00316
2023-09-01,2.79241
2023-09-02,1.79135
2023-09-03,3.2139
2023-09-04,3.10853
2023-09-05,3.79346
2023-09-06,3.10853
2023-09-07,3.79346
2023-09-08,3.16122
2023-09-09,1.94942
2023-09-10,2.73972
2023-09-11,3.58271
2023-09-12,5.05795
2023-09-13,4.21496
2023-09-14,4.47839
2023-09-15,3.68809
2023-09-16,2.16016
2023-09-17,2.26554
2023-09-18,3.68809
2023-09-19,4.32033
2023-09-20,4.37302
2023-09-21,2.89778
2023-09-22,3.53003
2023-09-23,2.26554
2023-09-24,2.47629
2023-09-25,3.37197
2023-09-26,3.79346
2023-09-27,2.05479
2023-09-28,1.89673
2023-09-29,1.68598
2023-09-30,1.47523
2023-10-01,1.84404
2023-10-02,2.4236
2023-10-03,2.10748
2023-10-04,2.95047
2023-10-05,6.4805
2023-10-06,4.42571
2023-10-07,1.79135
2023-10-08,1.73867
2023-10-09,3.16122
2023-10-10,5.05795
2023-10-11,4.10958
2023-10-12,4.21496
2023-10-13,3.68809
2023-10-14,2.0021
2023-10-15,2.73972
2023-10-16,4.21496
2023-10-17,4.42571
2023-10-18,3.6354
2023-10-19,4.95258
2023-10-20,3.68809
2023-10-21,1.58061
2023-10-22,2.89778
2023-10-23,5.42676
2023-10-24,3.79346
2023-10-25,6.16438
2023-10-26,3.37197
2023-10-27,3.79346
2023-10-28,2.21285
2023-10-29,1.52792
2023-10-30,4.42571
2023-10-31,4.47839
2023-11-01,3.58271
2023-11-02,4.26765
2023-11-03,2.68703
2023-11-04,1.68598
2023-11-05,2.58166
2023-11-06,5.42676
2023-11-07,4.58377
2023-11-08,5.2687
2023-11-09,5.05795
2023-11-10,4.74183
2023-11-11,2.21285
2023-11-12,2.31822
2023-11-13,4.16227
2023-11-14,3.58271
2023-11-15,4.32033
2023-11-16,3.89884
2023-11-17,3.47734
2023-11-18,1.89673
2023-11-19,2.16016
2023-11-20,4.16227
2023-11-21,4.47839
2023-11-22,4.47839
2023-11-23,5.79557
2023-11-24,4.53108
2023-11-25,1.58061
2023-11-26,2.58166
2023-11-27,5.53213
2023-11-28,4.58377
2023-11-29,4.42571
2023-11-30,5.21601
2023-12-01,2.58166
2023-12-02,1.94942
2023-12-03,1.42255
2023-12-04,3.79346
2023-12-05,3.68809
2023-12-06,4.21496
2023-12-07,3.58271
2023-12-08,3.68809
2023-12-09,2.73972
2023-12-10,2.73972
2023-12-11,3.05584
2023-12-12,4.42571
2023-12-13,2.95047
2023-12-14,3.47734
2023-12-15,2.79241
2023-12-16,1.68598
2023-12-17,2.79241
2023-12-18,3.68809
2023-12-19,3.00316
2023-12-20,2.37091
2023-12-21,2.8451
2023-12-22,1.84404
2023-12-23,2.0021
2023-12-24,1.36986
2023-12-25,1.58061
2023-12-26,3.00316
2023-12-27,3.16122
2023-12-28,3.05584
2023-12-29,1.73867
2023-12-30,1.73867
2023-12-31,2.05479
2024-01-01,1.73867
2024-01-02,2.26554
2024-01-03,1.73867
2024-01-04,1.89673
2024-01-05,2.52897
2024-01-06,2.0021
2024-01-07,2.05479
2024-01-08,1.26448
2024-01-09,2.05479
2024-01-10,1.94942
2024-01-11,1.84404
2024-01-12,2.4236
2024-01-13,1.58061
2024-01-14,1.2118
2024-01-15,1.73867
2024-01-16,1.79135
2024-01-17,2.37091
2024-01-18,2.0021
2024-01-19,1.94942
2024-01-20,2.21285
2024-01-21,2.47629
2024-01-22,2.52897
2024-01-23,2.8451
2024-01-24,2.47629
2024-01-25,2.95047
2024-01-26,1.84404
2024-01-27,1.94942
2024-01-28,2.16016
2024-01-29,2.95047
2024-01-30,2.26554
2024-01-31,2.16016
2024-02-01,2.05479
2024-02-02,2.95047
2024-02-03,2.31822
2024-02-04,2.31822
2024-02-05,2.16016
2024-02-06,3.42465
2024-02-07,1.89673
2024-02-08,2.89778
2024-02-09,1.52792
2024-02-10,1.79135
2024-02-11,2.26554
2024-02-12,1.63329
2024-02-13,2.26554
2024-02-14,2.52897
2024-02-15,2.37091
2024-02-16,1.58061
2024-02-17,1.89673
2024-02-18,1.84404
2024-02-19,3.10853
2024-02-20,2.95047
2024-02-21,2.16016
2024-02-22,2.47629
2024-02-23,1.79135
2024-02-24,1.26448
2024-02-25,2.26554
2024-02-26,2.16016
2024-02-27,1.68598
2024-02-28,1.89673
2024-02-29,1.58061
2024-03-01,1.68598
2024-03-02,1.42255
2024-03-03,1.94942
2024-03-04,4.53108
2024-03-05,4.16227
2024-03-06,5.2687
2024-03-07,8.42992
2024-03-08,6.00632
2024-03-09,2.4236
2024-03-10,2.21285
2024-03-11,5.90094
2024-03-12,4.21496
2024-03-13,4.32033
2024-03-14,3.89884
2024-03-15,4.42571
2024-03-16,2.16016
2024-03-17,3.00316
2024-03-18,4.89989
2024-03-19,5.32139
2024-03-20,3.2139
