date,적립식펀드
2023-05-30,1.55629
2023-05-31,2.18543
2023-06-01,1.82119
2023-06-02,1.5894
2023-06-03,0.92715
2023-06-04,1.19205
2023-06-05,1.52317
2023-06-06,1.68874
2023-06-07,1.92052
2023-06-08,1.75496
2023-06-09,1.78807
2023-06-10,1.45695
2023-06-11,1.72185
2023-06-12,1.72185
2023-06-13,2.45033
2023-06-14,2.58278
2023-06-15,2.81456
2023-06-16,2.31788
2023-06-17,0.72847
2023-06-18,1.15894
2023-06-19,1.78807
2023-06-20,1.92052
2023-06-21,2.1192
2023-06-22,1.09271
2023-06-23,1.72185
2023-06-24,1.15894
2023-06-25,0.86092
2023-06-26,2.21854
2023-06-27,1.98675
2023-06-28,1.8543
2023-06-29,1.65562
2023-06-30,1.15894
2023-07-01,0.86092
2023-07-02,1.55629
2023-07-03,2.21854
2023-07-04,1.55629
2023-07-05,2.58278
2023-07-06,1.98675
2023-07-07,1.88741
2023-07-08,1.22516
2023-07-09,2.08609
2023-07-10,1.95364
2023-07-11,1.75496
2023-07-12,1.95364
2023-07-13,1.92052
2023-07-14,1.92052
2023-07-15,1.25827
2023-07-16,4.00662
2023-07-17,2.21854
2023-07-18,1.72185
2023-07-19,1.8543
2023-07-20,2.88079
2023-07-21,1.98675
2023-07-22,0.96026
2023-07-23,1.29139
2023-07-24,2.21854
2023-07-25,2.54966
2023-07-26,2.94701
2023-07-27,2.54966
2023-07-28,2.28476
2023-07-29,1.12582
2023-07-30,1.55629
2023-07-31,2.1192
2023-08-01,2.31788
2023-08-02,1.88741
2023-08-03,1.68874
2023-08-04,1.88741
2023-08-05,0.92715
2023-08-06,1.49006
2023-08-07,1.68874
2023-08-08,1.95364
2023-08-09,1.82119
2023-08-10,2.58278
2023-08-11,1.75496
2023-08-12,1.19205
2023-08-13,1.02649
2023-08-14,2.71523
2023-08-15,1.25827
2023-08-16,2.28476
2023-08-17,2.15231
2023-08-18,2.28476
2023-08-19,1.15894
2023-08-20,1.19205
2023-08-21,1.65562
2023-08-22,2.01986
2023-08-23,1.72185
2023-08-24,1.8543
2023-08-25,1.72185
2023-08-26,1.15894
2023-08-27,1.39072
2023-08-28,2.45033
2023-08-29,2.45033
2023-08-30,2.45033
2023-08-31,2.31788
2023-09-01,1.72185
2023-09-02,1.72185
2023-09-03,1.49006
2023-09-04,2.01986
2023-09-05,2.15231
2023-09-06,1.49006
2023-09-07,2.05298
2023-09-08,1.8543
2023-09-09,1.15894
2023-09-10,1.15894
2023-09-11,2.05298
2023-09-12,2.01986
2023-09-13,1.35761
2023-09-14,2.1192
2023-09-15,2.01986
2023-09-16,1.22516
2023-09-17,3.64238
2023-09-18,3.50993
2023-09-19,3.67549
2023-09-20,1.82119
2023-09-21,2.18543
2023-09-22,2.15231
2023-09-23,1.65562
2023-09-24,1.92052
2023-09-25,1.72185
2023-09-26,2.01986
2023-09-27,1.39072
2023-09-28,0.89403
2023-09-29,1.0596
2023-09-30,0.99337
2023-10-01,1.12582
2023-10-02,1.49006
2023-10-03,2.41721
2023-10-04,2.45033
2023-10-05,2.25165
2023-10-06,1.49006
2023-10-07,1.78807
2023-10-08,2.58278
2023-10-09,1.98675
2023-10-10,2.61589
2023-10-11,2.45033
2023-10-12,2.84768
2023-10-13,2.3841
2023-10-14,2.31788
2023-10-15,2.15231
2023-10-16,2.71523
2023-10-17,2.84768
2023-10-18,2.51655
2023-10-19,2.61589
2023-10-20,1.95364
2023-10-21,0.86092
2023-10-22,1.19205
2023-10-23,2.21854
2023-10-24,2.88079
2023-10-25,2.15231
2023-10-26,2.649
2023-10-27,2.05298
2023-10-28,0.86092
2023-10-29,1.02649
2023-10-30,2.08609
2023-10-31,1.39072
2023-11-01,1.82119
2023-11-02,1.62251
2023-11-03,1.35761
2023-11-04,1.15894
2023-11-05,1.72185
2023-11-06,1.42384
2023-11-07,2.05298
2023-11-08,2.18543
2023-11-09,2.1192
2023-11-10,1.5894
2023-11-11,0.76158
2023-11-12,1.19205
2023-11-13,1.49006
2023-11-14,1.25827
2023-11-15,1.88741
2023-11-16,1.49006
2023-11-17,1.65562
2023-11-18,1.39072
2023-11-19,1.12582
2023-11-20,1.5894
2023-11-21,1.52317
2023-11-22,1.68874
2023-11-23,1.92052
2023-11-24,1.55629
2023-11-25,1.15894
2023-11-26,0.86092
2023-11-27,1.98675
2023-11-28,1.52317
2023-11-29,1.72185
2023-11-30,1.72185
2023-12-01,1.75496
2023-12-02,1.35761
2023-12-03,1.39072
2023-12-04,1.52317
2023-12-05,1.52317
2023-12-06,1.8543
2023-12-07,1.78807
2023-12-08,1.42384
2023-12-09,1.25827
2023-12-10,1.49006
2023-12-11,1.68874
2023-12-12,2.21854
2023-12-13,1.88741
2023-12-14,2.3841
2023-12-15,1.52317
2023-12-16,1.3245
2023-12-17,1.0596
2023-12-18,1.55629
2023-12-19,1.75496
2023-12-20,2.21854
2023-12-21,1.45695
2023-12-22,1.29139
2023-12-23,1.0596
2023-12-24,0.99337
2023-12-25,1.29139
2023-12-26,1.72185
2023-12-27,2.61589
2023-12-28,1.55629
2023-12-29,2.54966
2023-12-30,3.77483
2023-12-31,1.92052
2024-01-01,1.82119
2024-01-02,2.41721
2024-01-03,1.88741
2024-01-04,1.88741
2024-01-05,1.65562
2024-01-06,1.95364
2024-01-07,2.08609
2024-01-08,2.21854
2024-01-09,2.98013
2024-01-10,2.48344
2024-01-11,2.58278
2024-01-12,2.48344
2024-01-13,1.25827
2024-01-14,1.39072
2024-01-15,2.35099
2024-01-16,2.51655
2024-01-17,2.54966
2024-01-18,2.649
2024-01-19,2.28476
2024-01-20,2.05298
2024-01-21,1.92052
2024-01-22,2.41721
2024-01-23,2.31788
2024-01-24,2.18543
2024-01-25,2.71523
2024-01-26,2.74834
2024-01-27,1.98675
2024-01-28,1.82119
2024-01-29,2.54966
2024-01-30,2.45033
2024-01-31,2.68211
2024-02-01,2.98013
2024-02-02,2.1192
2024-02-03,2.31788
2024-02-04,1.29139
2024-02-05,3.1788
2024-02-06,3.11258
2024-02-07,1.82119
2024-02-08,2.1192
2024-02-09,1.25827
2024-02-10,0.92715
2024-02-11,2.15231
2024-02-12,3.24503
2024-02-13,2.68211
2024-02-14,2.68211
2024-02-15,2.78145
2024-02-16,2.51655
2024-02-17,1.15894
2024-02-18,1.68874
2024-02-19,1.92052
2024-02-20,3.80794
2024-02-21,2.88079
2024-02-22,3.9735
2024-02-23,3.4437
2024-02-24,2.48344
2024-02-25,2.18543
2024-02-26,3.27814
2024-02-27,3.31125
2024-02-28,2.84768
2024-02-29,2.48344
2024-03-01,1.39072
2024-03-02,1.42384
2024-03-03,1.95364
2024-03-04,1.8543
2024-03-05,3.07947
2024-03-06,2.51655
2024-03-07,2.25165
2024-03-08,2.21854
2024-03-09,1.39072
2024-03-10,1.88741
2024-03-11,2.48344
2024-03-12,2.25165
2024-03-13,2.1192
2024-03-14,2.08609
2024-03-15,1.88741
2024-03-16,1.42384
2024-03-17,1.55629
2024-03-18,2.54966
2024-03-19,2.25165
2024-03-20,2.35099
