date,주식수익률계산기
2023-05-30,27.70935
2023-05-31,18.10344
2023-06-01,21.73645
2023-06-02,20.99753
2023-06-03,8.80541
2023-06-04,6.71182
2023-06-05,19.64285
2023-06-06,8.00492
2023-06-07,26.2931
2023-06-08,19.02709
2023-06-09,22.84482
2023-06-10,11.33004
2023-06-11,8.92857
2023-06-12,23.52216
2023-06-13,29.55665
2023-06-14,26.84729
2023-06-15,22.96798
2023-06-16,22.29064
2023-06-17,10.71428
2023-06-18,7.63546
2023-06-19,22.9064
2023-06-20,20.19704
2023-06-21,21.67487
2023-06-22,18.4729
2023-06-23,16.74876
2023-06-24,7.08128
2023-06-25,7.32758
2023-06-26,17.85714
2023-06-27,19.766
2023-06-28,19.5197
2023-06-29,20.32019
2023-06-30,24.1995
2023-07-01,7.75862
2023-07-02,6.46551
2023-07-03,27.5862
2023-07-04,25.73891
2023-07-05,25.06157
2023-07-06,23.58374
2023-07-07,19.64285
2023-07-08,8.68226
2023-07-09,7.38916
2023-07-10,25.06157
2023-07-11,27.5862
2023-07-12,25.67733
2023-07-13,25.73891
2023-07-14,31.77339
2023-07-15,10.96059
2023-07-16,7.82019
2023-07-17,23.70689
2023-07-18,35.09852
2023-07-19,31.89655
2023-07-20,26.72413
2023-07-21,30.9729
2023-07-22,10.52955
2023-07-23,8.86699
2023-07-24,40.82512
2023-07-25,43.90394
2023-07-26,56.95812
2023-07-27,43.65763
2023-07-28,50.06157
2023-07-29,23.27586
2023-07-30,16.50246
2023-07-31,43.90394
2023-08-01,30.04926
2023-08-02,21.98275
2023-08-03,23.83004
2023-08-04,20.07389
2023-08-05,7.14285
2023-08-06,5.9729
2023-08-07,20.13546
2023-08-08,18.34975
2023-08-09,19.82758
2023-08-10,21.8596
2023-08-11,22.29064
2023-08-12,7.45073
2023-08-13,6.46551
2023-08-14,18.90394
2023-08-15,7.82019
2023-08-16,23.89162
2023-08-17,19.70443
2023-08-18,18.53448
2023-08-19,6.21921
2023-08-20,5.66502
2023-08-21,19.39655
2023-08-22,19.02709
2023-08-23,19.27339
2023-08-24,21.18226
2023-08-25,16.93349
2023-08-26,7.57389
2023-08-27,6.28078
2023-08-28,19.33497
2023-08-29,21.30541
2023-08-30,21.30541
2023-08-31,25.92364
2023-09-01,21.49014
2023-09-02,7.32758
2023-09-03,5.9729
2023-09-04,19.64285
2023-09-05,21.12068
2023-09-06,20.93596
2023-09-07,18.16502
2023-09-08,18.90394
2023-09-09,6.95812
2023-09-10,5.17241
2023-09-11,20.19704
2023-09-12,17.11822
2023-09-13,14.40886
2023-09-14,17.1798
2023-09-15,15.82512
2023-09-16,4.9261
2023-09-17,4.61822
2023-09-18,14.77832
2023-09-19,14.90147
2023-09-20,12.99261
2023-09-21,11.20689
2023-09-22,13.23891
2023-09-23,4.31034
2023-09-24,4.80295
2023-09-25,13.91625
2023-09-26,9.1133
2023-09-27,13.60837
2023-09-28,3.38669
2023-09-29,4.18719
2023-09-30,3.01724
2023-10-01,3.32512
2023-10-02,4.6798
2023-10-03,3.94088
2023-10-04,12.06896
2023-10-05,12.56157
2023-10-06,9.79064
2023-10-07,2.77093
2023-10-08,3.633
2023-10-09,3.50985
2023-10-10,13.11576
2023-10-11,11.57635
2023-10-12,14.0394
2023-10-13,12.19211
2023-10-14,3.81773
2023-10-15,3.32512
2023-10-16,11.6995
2023-10-17,13.11576
2023-10-18,13.85467
2023-10-19,11.14532
2023-10-20,11.33004
2023-10-21,4.31034
2023-10-22,3.38669
2023-10-23,12.13054
2023-10-24,14.47044
2023-10-25,11.88423
2023-10-26,9.66748
2023-10-27,11.08374
2023-10-28,3.07881
2023-10-29,3.57142
2023-10-30,12.19211
2023-10-31,13.66995
2023-11-01,13.7931
2023-11-02,16.93349
2023-11-03,15.20935
2023-11-04,5.84975
2023-11-05,6.09605
2023-11-06,29.12561
2023-11-07,17.54926
2023-11-08,15.27093
2023-11-09,15.33251
2023-11-10,12.93103
2023-11-11,5.78817
2023-11-12,5.60344
2023-11-13,12.68472
2023-11-14,14.0394
2023-11-15,15.82512
2023-11-16,16.19458
2023-11-17,13.36206
2023-11-18,5.11083
2023-11-19,4.86453
2023-11-20,17.36453
2023-11-21,20.87438
2023-11-22,17.73399
2023-11-23,15.33251
2023-11-24,16.25615
2023-11-25,5.7266
2023-11-26,5.7266
2023-11-27,16.37931
2023-11-28,18.78078
2023-11-29,18.2266
2023-11-30,17.61083
2023-12-01,16.31773
2023-12-02,6.46551
2023-12-03,6.09605
2023-12-04,19.45812
2023-12-05,12.25369
2023-12-06,21.05911
2023-12-07,19.88916
2023-12-08,18.2266
2023-12-09,7.94334
2023-12-10,7.63546
2023-12-11,15.51724
2023-12-12,18.65763
2023-12-13,17.79556
2023-12-14,22.9064
2023-12-15,20.8128
2023-12-16,7.38916
2023-12-17,6.95812
2023-12-18,20.19704
2023-12-19,20.07389
2023-12-20,23.02955
2023-12-21,18.65763
2023-12-22,19.02709
2023-12-23,6.09605
2023-12-24,5.7266
2023-12-25,5.29556
2023-12-26,17.67241
2023-12-27,23.1527
2023-12-28,19.02709
2023-12-29,10.46798
2023-12-30,6.34236
2023-12-31,5.17241
2024-01-01,5.54187
2024-01-02,21.98275
2024-01-03,17.54926
2024-01-04,17.73399
2024-01-05,18.16502
2024-01-06,6.83497
2024-01-07,7.82019
2024-01-08,16.62561
2024-01-09,19.95073
2024-01-10,18.65763
2024-01-11,24.32266
2024-01-12,16.07142
2024-01-13,6.52709
2024-01-14,4.86453
2024-01-15,16.81034
2024-01-16,17.11822
2024-01-17,19.64285
2024-01-18,17.85714
2024-01-19,20.13546
2024-01-20,6.77339
2024-01-21,5.66502
2024-01-22,23.58374
2024-01-23,22.16748
2024-01-24,20.13546
2024-01-25,24.75369
2024-01-26,23.21428
2024-01-27,8.55911
2024-01-28,8.3128
2024-01-29,22.10591
2024-01-30,19.08866
2024-01-31,16.56403
2024-02-01,18.2266
2024-02-02,24.93842
2024-02-03,8.68226
2024-02-04,7.38916
2024-02-05,21.8596
2024-02-06,18.71921
2024-02-07,19.15024
2024-02-08,22.9064
2024-02-09,9.66748
2024-02-10,8.18965
2024-02-11,6.77339
2024-02-12,8.62068
2024-02-13,28.20197
2024-02-14,25.12315
2024-02-15,25.61576
2024-02-16,22.66009
2024-02-17,7.51231
2024-02-18,6.83497
2024-02-19,18.96551
2024-02-20,22.53694
2024-02-21,23.70689
2024-02-22,25.12315
2024-02-23,24.69211
2024-02-24,11.6995
2024-02-25,8.0665
2024-02-26,17.30295
2024-02-27,20.44334
2024-02-28,21.79802
2024-02-29,26.04679
2024-03-01,12.00738
2024-03-02,13.66995
2024-03-03,11.20689
2024-03-04,34.72906
2024-03-05,37.80788
2024-03-06,23.52216
2024-03-07,25.61576
2024-03-08,30.60344
2024-03-09,14.47044
2024-03-10,11.6995
2024-03-11,23.1527
2024-03-12,23.09113
2024-03-13,25.06157
2024-03-14,25.12315
2024-03-15,19.82758
2024-03-16,10.22167
2024-03-17,8.55911
2024-03-18,19.95073
2024-03-19,16.68719
2024-03-20,21.73645
