date,삼성전자우
2023-05-30,13.66127
2023-05-31,11.24024
2023-06-01,9.55626
2023-06-02,9.93085
2023-06-03,1.2109
2023-06-04,0.79944
2023-06-05,8.48896
2023-06-06,1.21245
2023-06-07,7.90091
2023-06-08,6.93852
2023-06-09,9.58204
2023-06-10,1.13072
2023-06-11,0.84894
2023-06-12,8.44668
2023-06-13,9.18941
2023-06-14,7.81196
2023-06-15,7.96407
2023-06-16,7.65548
2023-06-17,0.85204
2023-06-18,0.58701
2023-06-19,7.28553
2023-06-20,6.98441
2023-06-21,6.44483
2023-06-22,6.88903
2023-06-23,6.58997
2023-06-24,0.68782
2023-06-25,0.47642
2023-06-26,7.57014
2023-06-27,6.8947
2023-06-28,6.83411
2023-06-29,7.10532
2023-06-30,6.60931
2023-07-01,0.78191
2023-07-02,0.54061
2023-07-03,7.58664
2023-07-04,6.99447
2023-07-05,6.17491
2023-07-06,5.92072
2023-07-07,6.37986
2023-07-08,0.70096
2023-07-09,0.46997
2023-07-10,6.18574
2023-07-11,6.91584
2023-07-12,6.61189
2023-07-13,6.90269
2023-07-14,7.76504
2023-07-15,0.81414
2023-07-16,0.61976
2023-07-17,6.4291
2023-07-18,6.35176
2023-07-19,6.14836
2023-07-20,5.67915
2023-07-21,5.86039
2023-07-22,0.65507
2023-07-23,0.52566
2023-07-24,6.40564
2023-07-25,5.9385
2023-07-26,7.45336
2023-07-27,8.28606
2023-07-28,6.86067
2023-07-29,0.72081
2023-07-30,0.53184
2023-07-31,6.28783
2023-08-01,6.94136
2023-08-02,6.29144
2023-08-03,5.97717
2023-08-04,5.62115
2023-08-05,0.63986
2023-08-06,0.45811
2023-08-07,5.97382
2023-08-08,5.85652
2023-08-09,6.39533
2023-08-10,5.39944
2023-08-11,5.49792
2023-08-12,0.58134
2023-08-13,0.43233
2023-08-14,5.31462
2023-08-15,0.87833
2023-08-16,5.90061
2023-08-17,5.80831
2023-08-18,5.33988
2023-08-19,0.56742
2023-08-20,0.44909
2023-08-21,5.45873
2023-08-22,5.40588
2023-08-23,5.12616
2023-08-24,6.03002
2023-08-25,4.88615
2023-08-26,0.51638
2023-08-27,0.44264
2023-08-28,5.05656
2023-08-29,5.13441
2023-08-30,5.25584
2023-08-31,5.21408
2023-09-01,9.07546
2023-09-02,1.42591
2023-09-03,0.83399
2023-09-04,8.98574
2023-09-05,6.81194
2023-09-06,5.74721
2023-09-07,5.88643
2023-09-08,5.32725
2023-09-09,0.59397
2023-09-10,0.43878
2023-09-11,5.58763
2023-09-12,5.60774
2023-09-13,5.84544
2023-09-14,6.16099
2023-09-15,6.26901
2023-09-16,0.71824
2023-09-17,0.50529
2023-09-18,5.41078
2023-09-19,5.18623
2023-09-20,4.91399
2023-09-21,4.76756
2023-09-22,4.59509
2023-09-23,0.53752
2023-09-24,0.39289
2023-09-25,4.92611
2023-09-26,4.67527
2023-09-27,4.44247
2023-09-28,0.52179
2023-09-29,0.36298
2023-09-30,0.37252
2023-10-01,0.32792
2023-10-02,0.56923
2023-10-03,0.49317
2023-10-04,5.24811
2023-10-05,5.17824
2023-10-06,4.77658
2023-10-07,0.57103
2023-10-08,0.39005
2023-10-09,0.58392
2023-10-10,5.63404
2023-10-11,7.04629
2023-10-12,6.50284
2023-10-13,4.90729
2023-10-14,0.51251
2023-10-15,0.40346
2023-10-16,4.72708
2023-10-17,5.61908
2023-10-18,5.70261
2023-10-19,4.87094
2023-10-20,4.80185
2023-10-21,0.58985
2023-10-22,0.39547
2023-10-23,4.79927
2023-10-24,4.95215
2023-10-25,4.79205
2023-10-26,4.83021
2023-10-27,4.84284
2023-10-28,0.5254
2023-10-29,0.36015
2023-10-30,4.70749
2023-10-31,4.78741
2023-11-01,6.15274
2023-11-02,6.64772
2023-11-03,5.97537
2023-11-04,0.63393
2023-11-05,0.52102
2023-11-06,8.75552
2023-11-07,7.12595
2023-11-08,5.87612
2023-11-09,5.56185
2023-11-10,4.82067
2023-11-11,0.57051
2023-11-12,0.40475
2023-11-13,5.25661
2023-11-14,5.61651
2023-11-15,6.81633
2023-11-16,6.59745
2023-11-17,5.58918
2023-11-18,0.57928
2023-11-19,0.43697
2023-11-20,6.1664
2023-11-21,6.28087
2023-11-22,5.59382
2023-11-23,5.75907
2023-11-24,5.16612
2023-11-25,0.51019
2023-11-26,0.43053
2023-11-27,5.29116
2023-11-28,5.79156
2023-11-29,5.38191
2023-11-30,5.60413
2023-12-01,5.005
2023-12-02,0.67338
2023-12-03,0.44703
2023-12-04,6.32005
2023-12-05,5.43243
2023-12-06,5.47265
2023-12-07,4.8895
2023-12-08,6.05684
2023-12-09,0.70406
2023-12-10,0.52463
2023-12-11,6.04859
2023-12-12,7.04526
2023-12-13,5.9269
2023-12-14,8.04347
2023-12-15,7.31208
2023-12-16,0.75845
2023-12-17,0.54525
2023-12-18,5.68379
2023-12-19,5.44893
2023-12-20,7.30486
2023-12-21,6.73641
2023-12-22,7.78721
2023-12-23,0.98738
2023-12-24,0.67183
2023-12-25,0.73989
2023-12-26,8.12803
2023-12-27,10.2513
2023-12-28,9.50444
2023-12-29,4.09804
2023-12-30,0.94253
2023-12-31,0.63703
2024-01-01,0.76361
2024-01-02,10.13606
2024-01-03,7.9486
2024-01-04,7.12389
2024-01-05,6.52759
2024-01-06,0.69993
2024-01-07,0.56072
2024-01-08,6.36027
2024-01-09,7.15611
2024-01-10,6.06534
2024-01-11,6.32418
2024-01-12,5.65131
2024-01-13,0.64708
2024-01-14,0.4857
2024-01-15,5.74386
2024-01-16,5.11611
2024-01-17,5.20325
2024-01-18,5.3288
2024-01-19,6.49072
2024-01-20,0.83193
2024-01-21,0.53365
2024-01-22,6.47345
2024-01-23,5.71267
2024-01-24,5.15014
2024-01-25,5.20273
2024-01-26,4.96426
2024-01-27,0.55994
2024-01-28,0.43336
2024-01-29,5.7882
2024-01-30,5.23728
2024-01-31,4.73559
2024-02-01,5.61109
2024-02-02,6.25483
2024-02-03,0.76877
2024-02-04,0.53081
2024-02-05,5.91607
2024-02-06,5.65079
2024-02-07,6.244
2024-02-08,5.80006
2024-02-09,0.73757
2024-02-10,0.47874
2024-02-11,0.45244
2024-02-12,0.56845
2024-02-13,9.16285
2024-02-14,6.58379
2024-02-15,6.09602
2024-02-16,5.85962
2024-02-17,0.6494
2024-02-18,0.50117
2024-02-19,6.17929
2024-02-20,5.64951
2024-02-21,5.52138
2024-02-22,5.89958
2024-02-23,6.01584
2024-02-24,0.77237
2024-02-25,0.53262
2024-02-26,5.26435
2024-02-27,5.14447
2024-02-28,5.46801
2024-02-29,6.64901
2024-03-01,1.32743
2024-03-02,0.74427
2024-03-03,0.63703
2024-03-04,7.33941
2024-03-05,5.66755
2024-03-06,5.05217
2024-03-07,5.29219
2024-03-08,5.57552
2024-03-09,0.65507
2024-03-10,0.4906
2024-03-11,4.80107
2024-03-12,5.13545
2024-03-13,5.47162
2024-03-14,5.54974
2024-03-15,4.91322
2024-03-16,0.56252
2024-03-17,0.4527
2024-03-18,4.87481
2024-03-19,4.46954
