date,주식프로그램매매
2023-05-29,0.46592
2023-05-30,3.43622
2023-05-31,3.96039
2023-06-01,3.2615
2023-06-02,3.96039
2023-06-03,0.75713
2023-06-04,0.46592
2023-06-05,2.2714
2023-06-06,1.22306
2023-06-07,4.2516
2023-06-08,3.49446
2023-06-09,4.13511
2023-06-10,0.69889
2023-06-11,0.58241
2023-06-12,3.66919
2023-06-13,4.48456
2023-06-14,4.65928
2023-06-15,4.01863
2023-06-16,3.72743
2023-06-17,0.87361
2023-06-18,1.10658
2023-06-19,3.90215
2023-06-20,3.49446
2023-06-21,5.59114
2023-06-22,3.66919
2023-06-23,4.42632
2023-06-24,0.40768
2023-06-25,0.2912
2023-06-26,2.73733
2023-06-27,3.5527
2023-06-28,3.84391
2023-06-29,5.2417
2023-06-30,3.78567
2023-07-01,0.93185
2023-07-02,0.52417
2023-07-03,3.37798
2023-07-04,4.89225
2023-07-05,4.65928
2023-07-06,4.01863
2023-07-07,3.08677
2023-07-08,1.04834
2023-07-09,0.46592
2023-07-10,3.72743
2023-07-11,4.95049
2023-07-12,5.76587
2023-07-13,6.29004
2023-07-14,6.29004
2023-07-15,1.68899
2023-07-16,1.22306
2023-07-17,3.90215
2023-07-18,5.59114
2023-07-19,5.94059
2023-07-20,4.77577
2023-07-21,4.36808
2023-07-22,1.16482
2023-07-23,0.99009
2023-07-24,3.43622
2023-07-25,5.99883
2023-07-26,7.33838
2023-07-27,6.23179
2023-07-28,6.17355
2023-07-29,1.51426
2023-07-30,0.87361
2023-07-31,4.48456
2023-08-01,5.06697
2023-08-02,5.00873
2023-08-03,4.30984
2023-08-04,4.36808
2023-08-05,1.16482
2023-08-06,0.75713
2023-08-07,3.61094
2023-08-08,5.2417
2023-08-09,6.40652
2023-08-10,5.99883
2023-08-11,4.89225
2023-08-12,1.63075
2023-08-13,0.52417
2023-08-14,4.07687
2023-08-15,1.04834
2023-08-16,4.01863
2023-08-17,4.30984
2023-08-18,5.12521
2023-08-19,0.64065
2023-08-20,0.87361
2023-08-21,3.66919
2023-08-22,4.89225
2023-08-23,5.70762
2023-08-24,5.70762
2023-08-25,5.64938
2023-08-26,0.64065
2023-08-27,0.69889
2023-08-28,4.5428
2023-08-29,5.76587
2023-08-30,5.76587
2023-08-31,6.523
2023-09-01,6.23179
2023-09-02,1.39778
2023-09-03,0.87361
2023-09-04,4.65928
2023-09-05,5.29994
2023-09-06,6.46476
2023-09-07,5.59114
2023-09-08,3.5527
2023-09-09,1.33954
2023-09-10,0.81537
2023-09-11,3.31974
2023-09-12,4.36808
2023-09-13,4.71753
2023-09-14,5.06697
2023-09-15,3.5527
2023-09-16,1.22306
2023-09-17,0.40768
2023-09-18,3.08677
2023-09-19,3.49446
2023-09-20,4.48456
2023-09-21,3.90215
2023-09-22,4.83401
2023-09-23,1.39778
2023-09-24,1.45602
2023-09-25,2.73733
2023-09-26,3.5527
2023-09-27,2.91205
2023-09-28,0.81537
2023-09-29,0.2912
2023-09-30,0.58241
2023-10-01,0.64065
2023-10-03,0.87361
2023-10-04,2.50436
2023-10-05,3.37798
2023-10-06,1.92195
2023-10-07,1.10658
2023-10-09,0.87361
2023-10-10,2.09668
2023-10-11,2.09668
2023-10-12,4.19336
2023-10-13,2.50436
2023-10-14,0.34944
2023-10-15,0.75713
2023-10-16,2.03843
2023-10-17,1.92195
2023-10-18,2.97029
2023-10-19,2.03843
2023-10-20,2.91205
2023-10-21,0.93185
2023-10-22,0.46592
2023-10-23,2.91205
2023-10-24,3.2615
2023-10-25,3.31974
2023-10-26,2.2714
2023-10-27,1.86371
2023-10-28,0.46592
2023-10-29,0.52417
2023-10-30,1.92195
2023-10-31,2.44612
2023-11-01,2.09668
2023-11-02,2.50436
2023-11-03,3.08677
2023-11-04,0.93185
2023-11-05,0.69889
2023-11-06,3.20326
2023-11-07,5.47466
2023-11-08,4.2516
2023-11-09,3.2615
2023-11-10,3.14502
2023-11-11,0.99009
2023-11-12,1.16482
2023-11-13,2.5626
2023-11-14,3.02853
2023-11-15,2.97029
2023-11-16,2.97029
2023-11-17,3.2615
2023-11-18,0.64065
2023-11-19,0.75713
2023-11-20,3.43622
2023-11-21,3.37798
2023-11-22,3.37798
2023-11-23,4.71753
2023-11-24,2.79557
2023-11-25,0.52417
2023-11-26,0.75713
2023-11-27,2.5626
2023-11-28,3.66919
2023-11-29,3.5527
2023-11-30,4.5428
2023-12-01,5.18345
2023-12-02,0.93185
2023-12-03,0.64065
2023-12-04,2.85381
2023-12-05,2.91205
2023-12-06,4.13511
2023-12-07,4.77577
2023-12-08,4.48456
2023-12-09,0.93185
2023-12-10,1.51426
2023-12-11,3.08677
2023-12-12,4.01863
2023-12-13,3.96039
2023-12-14,4.83401
2023-12-15,5.06697
2023-12-16,1.51426
2023-12-17,0.52417
2023-12-18,3.72743
2023-12-19,4.19336
2023-12-20,4.07687
2023-12-21,4.71753
2023-12-22,3.90215
2023-12-23,0.87361
2023-12-24,0.34944
2023-12-25,1.22306
2023-12-26,3.66919
2023-12-27,4.89225
2023-12-28,4.77577
2023-12-29,1.57251
2023-12-30,0.40768
2023-12-31,0.58241
2024-01-01,0.58241
2024-01-02,3.49446
2024-01-03,4.77577
2024-01-04,6.29004
2024-01-05,4.07687
2024-01-06,1.98019
2024-01-07,0.93185
2024-01-08,4.07687
2024-01-09,4.48456
2024-01-10,5.29994
2024-01-11,4.5428
2024-01-12,4.89225
2024-01-13,1.63075
2024-01-14,1.68899
2024-01-15,4.2516
2024-01-16,5.12521
2024-01-17,4.07687
2024-01-18,5.41642
2024-01-19,4.89225
2024-01-20,2.09668
2024-01-21,1.16482
2024-01-22,3.66919
2024-01-23,4.89225
2024-01-24,6.40652
2024-01-25,5.59114
2024-01-26,4.71753
2024-01-27,1.68899
2024-01-28,2.09668
2024-01-29,4.48456
2024-01-30,4.83401
2024-01-31,4.36808
2024-02-01,4.19336
2024-02-02,4.95049
2024-02-03,2.2714
2024-02-04,1.68899
2024-02-05,5.76587
2024-02-06,4.13511
2024-02-07,4.19336
2024-02-08,3.84391
2024-02-09,3.14502
2024-02-10,2.21316
2024-02-11,1.04834
2024-02-12,1.22306
2024-02-13,4.77577
2024-02-14,5.00873
2024-02-15,5.29994
2024-02-16,4.77577
2024-02-17,0.99009
2024-02-18,0.99009
2024-02-19,4.89225
2024-02-20,4.71753
2024-02-21,5.2417
2024-02-22,5.70762
2024-02-23,5.5329
2024-02-24,0.87361
2024-02-25,2.21316
2024-02-26,4.5428
2024-02-27,5.41642
2024-02-28,5.35818
2024-02-29,5.06697
2024-03-01,1.04834
2024-03-02,1.63075
2024-03-03,0.99009
2024-03-04,4.5428
2024-03-05,4.65928
2024-03-06,5.5329
2024-03-07,5.88235
2024-03-08,7.45486
2024-03-09,1.33954
2024-03-10,1.33954
2024-03-11,3.61094
2024-03-12,4.89225
2024-03-13,5.5329
2024-03-14,5.06697
2024-03-15,6.75596
2024-03-16,2.03843
2024-03-17,1.2813
2024-03-18,4.5428
2024-03-19,4.42632
2024-03-20,5.5329
