date,포스코케미칼주가
2023-05-29,1.76606
2023-05-30,15.49871
2023-05-31,14.6658
2023-06-01,13.47043
2023-06-02,15.87917
2023-06-03,1.6838
2023-06-04,1.18508
2023-06-05,15.60668
2023-06-06,1.91259
2023-06-07,15.53213
2023-06-08,14.58611
2023-06-09,14.59383
2023-06-10,1.50128
2023-06-11,1.15938
2023-06-12,14.2365
2023-06-13,14.51413
2023-06-14,15.24678
2023-06-15,13.05141
2023-06-16,11.94601
2023-06-17,1.39331
2023-06-18,0.99742
2023-06-19,11.70437
2023-06-20,10.65552
2023-06-21,10.33933
2023-06-22,11.0257
2023-06-23,9.26735
2023-06-24,0.98971
2023-06-25,0.8946
2023-06-26,10.28277
2023-06-27,9.75321
2023-06-28,8.80462
2023-06-29,8.35732
2023-06-30,8.43187
2023-07-01,1.0257
2023-07-02,0.79948
2023-07-03,11.61439
2023-07-04,11.44987
2023-07-05,10.99228
2023-07-06,9.473
2023-07-07,10.88688
2023-07-08,1.46786
2023-07-09,1.11053
2023-07-10,13.6838
2023-07-11,12.1311
2023-07-12,11.66323
2023-07-13,11.66323
2023-07-14,12.46529
2023-07-15,1.55012
2023-07-16,1.11311
2023-07-17,12.76349
2023-07-18,17.36246
2023-07-19,16.81748
2023-07-20,14.6221
2023-07-21,16.57326
2023-07-22,2.22622
2023-07-23,1.94601
2023-07-24,21.21593
2023-07-25,21.15681
2023-07-26,26.24678
2023-07-27,19.85604
2023-07-28,17.85089
2023-07-29,2.11825
2023-07-30,1.48071
2023-07-31,14.46529
2023-08-01,14.47043
2023-08-02,11.41131
2023-08-03,11.79434
2023-08-04,10.48843
2023-08-05,1.2185
2023-08-06,0.97429
2023-08-07,10.99742
2023-08-08,11.1748
2023-08-09,10.65809
2023-08-10,9.35732
2023-08-11,8.88946
2023-08-12,0.89203
2023-08-13,0.73264
2023-08-14,8.27763
2023-08-15,1.11825
2023-08-16,8.12853
2023-08-17,9.01542
2023-08-18,7.41388
2023-08-19,0.84318
2023-08-20,0.62467
2023-08-21,8.2802
2023-08-22,8.11825
2023-08-23,6.6658
2023-08-24,8.91259
2023-08-25,8.25449
2023-08-26,0.82776
2023-08-27,0.67609
2023-08-28,8.8946
2023-08-29,7.94344
2023-08-30,7.53213
2023-08-31,7.73521
2023-09-01,6.53727
2023-09-02,0.84318
2023-09-03,0.54498
2023-09-04,7.83547
2023-09-05,7.93316
2023-09-06,7.1311
2023-09-07,6.49357
2023-09-08,6.52956
2023-09-09,0.58611
2023-09-10,0.52956
2023-09-11,6.26735
2023-09-12,6.07197
2023-09-13,5.97172
2023-09-14,7.02313
2023-09-15,6.53727
2023-09-16,0.60668
2023-09-17,0.491
2023-09-18,6.5167
2023-09-19,5.52442
2023-09-20,5.59383
2023-09-21,5.10282
2023-09-22,4.85861
2023-09-23,0.42416
2023-09-24,0.31876
2023-09-25,5.18508
2023-09-26,4.97686
2023-09-27,4.48586
2023-09-28,0.4473
2023-09-29,0.27506
2023-09-30,0.29048
2023-10-01,0.40102
2023-10-02,0.46786
2023-10-03,0.39331
2023-10-04,4.94087
2023-10-05,5.15424
2023-10-06,4.42159
2023-10-07,0.47043
2023-10-08,0.29305
2023-10-09,0.3856
2023-10-10,4.82262
2023-10-11,5.28534
2023-10-12,5.42159
2023-10-13,4.83033
2023-10-14,0.37275
2023-10-15,0.30591
2023-10-16,4.13367
2023-10-17,4.61439
2023-10-18,4.3676
2023-10-19,4.12853
2023-10-20,4.48586
2023-10-21,0.57326
2023-10-22,0.34447
2023-10-23,4.3856
2023-10-24,4.75064
2023-10-25,4.63753
2023-10-26,4.90231
2023-10-27,5.00257
2023-10-28,0.44215
2023-10-29,0.29562
2023-10-30,4.6658
2023-10-31,4.19023
2023-11-01,4.3419
2023-11-02,5.05655
2023-11-03,5.11053
2023-11-04,0.69922
2023-11-05,0.52956
2023-11-06,8.7455
2023-11-07,6.65809
2023-11-08,5.41645
2023-11-09,4.95629
2023-11-10,4.0874
2023-11-11,0.48329
2023-11-12,0.3856
2023-11-13,4.50899
2023-11-14,5.04884
2023-11-15,5.20308
2023-11-16,4.59897
2023-11-17,3.61439
2023-11-18,0.41902
2023-11-19,0.38046
2023-11-20,4.40359
2023-11-21,4.37532
2023-11-22,3.77634
2023-11-23,3.79434
2023-11-24,3.62724
2023-11-25,0.3856
2023-11-26,0.3856
2023-11-27,3.69665
2023-11-28,3.68637
2023-11-29,3.96143
2023-11-30,4.26221
2023-12-01,3.5347
2023-12-02,0.51413
2023-12-03,0.3856
2023-12-04,4.89203
2023-12-05,4.15167
2023-12-06,4.05141
2023-12-07,4.18766
2023-12-08,4.42159
2023-12-09,0.4293
2023-12-10,0.36503
2023-12-11,4.03598
2023-12-12,3.90745
2023-12-13,3.43187
2023-12-14,4.89203
2023-12-15,5.16195
2023-12-16,0.40874
2023-12-17,0.37017
2023-12-18,4.76092
2023-12-19,3.86375
2023-12-20,4.75321
2023-12-21,4.5784
2023-12-22,3.68123
2023-12-23,0.35218
2023-12-24,0.33419
2023-12-25,0.38046
2023-12-26,3.80462
2023-12-27,4.6401
2023-12-28,4.29048
2023-12-29,1.74293
2023-12-30,0.38046
2023-12-31,0.31105
2024-01-01,0.33161
2024-01-02,4.20565
2024-01-03,3.47557
2024-01-04,3.62467
2024-01-05,4.04113
2024-01-06,0.34447
2024-01-07,0.29562
2024-01-08,3.14652
2024-01-09,3.07197
2024-01-10,2.95886
2024-01-11,3.48071
2024-01-12,2.94601
2024-01-13,0.34961
2024-01-14,0.26221
2024-01-15,3.19794
2024-01-16,3.42416
2024-01-17,3.47043
2024-01-18,3.46015
2024-01-19,3.20822
2024-01-20,0.39074
2024-01-21,0.2982
2024-01-22,3.24421
2024-01-23,3.58611
2024-01-24,3.11311
2024-01-25,3.22365
2024-01-26,3.06426
2024-01-27,0.41902
2024-01-28,0.24421
2024-01-29,3.21079
2024-01-30,3.16452
2024-01-31,3.10539
2024-02-01,3.2365
2024-02-02,3.46529
2024-02-03,0.43444
2024-02-04,0.30334
2024-02-05,2.8329
2024-02-06,2.62982
2024-02-07,3.24678
2024-02-08,3.01542
2024-02-09,0.36246
2024-02-10,0.25192
2024-02-11,0.25449
2024-02-12,0.30334
2024-02-13,3.09511
2024-02-14,2.95372
2024-02-15,3.18766
2024-02-16,3.69151
2024-02-17,0.30848
2024-02-18,0.26221
2024-02-19,2.85089
2024-02-20,3.26221
2024-02-21,3.37789
2024-02-22,2.88946
2024-02-23,3.491
2024-02-24,0.27763
2024-02-25,0.32133
2024-02-26,3.59125
2024-02-27,2.94858
2024-02-28,3.26992
2024-02-29,2.83033
2024-03-01,0.43701
2024-03-02,0.26478
2024-03-03,0.2185
2024-03-04,3.59125
2024-03-05,3.25192
2024-03-06,2.97686
2024-03-07,3.16195
2024-03-08,2.85347
2024-03-09,0.26992
2024-03-10,0.24678
2024-03-11,3.0
2024-03-12,3.74293
2024-03-13,3.69408
2024-03-14,3.17737
2024-03-15,2.48843
2024-03-16,0.25964
2024-03-17,0.21593
2024-03-18,3.08483
2024-03-19,2.74807
2024-03-20,2.40874
