date,KODEX200
2023-05-29,3.13176
2023-05-30,9.14994
2023-05-31,8.16856
2023-06-01,7.17275
2023-06-02,9.45302
2023-06-03,1.68855
2023-06-04,1.1257
2023-06-05,7.63457
2023-06-06,2.07822
2023-06-07,8.70255
2023-06-08,7.2882
2023-06-09,8.96233
2023-06-10,1.42877
2023-06-11,1.35661
2023-06-12,7.36036
2023-06-13,7.98094
2023-06-14,7.50469
2023-06-15,7.25934
2023-06-16,6.66762
2023-06-17,1.28445
2023-06-18,1.22672
2023-06-19,6.01818
2023-06-20,5.83056
2023-06-21,6.27796
2023-06-22,6.23466
2023-06-23,6.06148
2023-06-24,1.05354
2023-06-25,1.63082
2023-06-26,6.43671
2023-06-27,5.87386
2023-06-28,6.1192
2023-06-29,6.49444
2023-06-30,6.17693
2023-07-01,1.37104
2023-07-02,1.99162
2023-07-03,8.02424
2023-07-04,6.29239
2023-07-05,6.17693
2023-07-06,6.04704
2023-07-07,6.49444
2023-07-08,1.37104
2023-07-09,1.55866
2023-07-10,6.36455
2023-07-11,7.43252
2023-07-12,7.12945
2023-07-13,7.18718
2023-07-14,7.43252
2023-07-15,1.39991
2023-07-16,1.77514
2023-07-17,6.35012
2023-07-18,6.23466
2023-07-19,6.88411
2023-07-20,6.59546
2023-07-21,6.32125
2023-07-22,1.18343
2023-07-23,0.89479
2023-07-24,7.87992
2023-07-25,7.24491
2023-07-26,8.21186
2023-07-27,8.05311
2023-07-28,7.7356
2023-07-29,1.24116
2023-07-30,1.22672
2023-07-31,7.75003
2023-08-01,9.52518
2023-08-02,9.52518
2023-08-03,8.5005
2023-08-04,5.96045
2023-08-05,1.02467
2023-08-06,1.29888
2023-08-07,7.43252
2023-08-08,7.7789
2023-08-09,6.37898
2023-08-10,5.7584
2023-08-11,6.01818
2023-08-12,1.06797
2023-08-13,1.19786
2023-08-14,5.57078
2023-08-15,1.38548
2023-08-16,6.9274
2023-08-17,8.12527
2023-08-18,6.82638
2023-08-19,1.32775
2023-08-20,1.47207
2023-08-21,7.47582
2023-08-22,6.27796
2023-08-23,7.14388
2023-08-24,8.70255
2023-08-25,7.86549
2023-08-26,1.4432
2023-08-27,1.45764
2023-08-28,7.17275
2023-08-29,7.31707
2023-08-30,6.49444
2023-08-31,6.82638
2023-09-01,8.32731
2023-09-02,1.58753
2023-09-03,1.64525
2023-09-04,8.37061
2023-09-05,6.63876
2023-09-06,5.98932
2023-09-07,5.62851
2023-09-08,6.26353
2023-09-09,1.19786
2023-09-10,1.1257
2023-09-11,5.77283
2023-09-12,6.84081
2023-09-13,6.49444
2023-09-14,7.12945
2023-09-15,7.85106
2023-09-16,1.4865
2023-09-17,1.21229
2023-09-18,5.96045
2023-09-19,5.91715
2023-09-20,5.65738
2023-09-21,7.11502
2023-09-22,6.04704
2023-09-23,1.18343
2023-09-24,1.06797
2023-09-25,6.76865
2023-09-26,8.34175
2023-09-27,6.69649
2023-09-28,1.21229
2023-09-29,0.75046
2023-09-30,1.03911
2023-10-01,0.83706
2023-10-02,1.37104
2023-10-03,1.57309
2023-10-04,10.73748
2023-10-05,8.93346
2023-10-06,7.51912
2023-10-07,1.32775
2023-10-08,1.45764
2023-10-09,1.1257
2023-10-10,8.55823
2023-10-11,8.87573
2023-10-12,6.91297
2023-10-13,6.17693
2023-10-14,1.50093
2023-10-15,1.31332
2023-10-16,6.39341
2023-10-17,6.95627
2023-10-18,6.10477
2023-10-19,13.29196
2023-10-20,9.49631
2023-10-21,1.8906
2023-10-22,1.96276
2023-10-23,11.63227
2023-10-24,8.87573
2023-10-25,9.13551
2023-10-26,24.15933
2023-10-27,14.3022
2023-10-28,3.72348
2023-10-29,2.90085
2023-10-30,10.01587
2023-10-31,11.32919
2023-11-01,9.59734
2023-11-02,11.09828
2023-11-03,8.91903
2023-11-04,2.28027
2023-11-05,2.42459
2023-11-06,17.56386
2023-11-07,13.40741
2023-11-08,10.7952
2023-11-09,8.19743
2023-11-10,6.65319
2023-11-11,2.06378
2023-11-12,1.4865
2023-11-13,6.42228
2023-11-14,6.94183
2023-11-15,8.5438
2023-11-16,8.37061
2023-11-17,6.04704
2023-11-18,1.38548
2023-11-19,1.27002
2023-11-20,7.41809
2023-11-21,8.91903
2023-11-22,8.19743
2023-11-23,8.18299
2023-11-24,6.27796
2023-11-25,1.31332
2023-11-26,1.41434
2023-11-27,7.34593
2023-11-28,7.07172
2023-11-29,7.70673
2023-11-30,6.82638
2023-12-01,6.99956
2023-12-02,1.8906
2023-12-03,1.34218
2023-12-04,6.27796
2023-12-05,6.63876
2023-12-06,6.36455
2023-12-07,7.07172
2023-12-08,6.10477
2023-12-09,1.70298
2023-12-10,1.91946
2023-12-11,6.53773
2023-12-12,7.92322
2023-12-13,6.59546
2023-12-14,8.41391
2023-12-15,8.05311
2023-12-16,1.55866
2023-12-17,1.71741
2023-12-18,7.15832
2023-12-19,7.14388
2023-12-20,9.14994
2023-12-21,7.34593
2023-12-22,7.38923
2023-12-23,1.70298
2023-12-24,1.25559
2023-12-25,1.60196
2023-12-26,8.00981
2023-12-27,9.35199
2023-12-28,10.7952
2023-12-29,4.71929
2023-12-30,1.94833
2023-12-31,1.8473
2024-01-01,2.19367
2024-01-02,12.42603
2024-01-03,12.83013
2024-01-04,8.84687
2024-01-05,8.29845
2024-01-06,1.94833
2024-01-07,2.28027
2024-01-08,9.84269
2024-01-09,10.29008
2024-01-10,9.75609
2024-01-11,10.26122
2024-01-12,8.58709
2024-01-13,1.86174
2024-01-14,1.71741
2024-01-15,9.46745
2024-01-16,10.72304
2024-01-17,16.7268
2024-01-18,12.88786
2024-01-19,10.82407
2024-01-20,2.87198
2024-01-21,2.16481
2024-01-22,10.78077
2024-01-23,8.87573
2024-01-24,8.77471
2024-01-25,8.60152
2024-01-26,7.93765
2024-01-27,1.60196
2024-01-28,2.43902
2024-01-29,10.11689
2024-01-30,11.2426
2024-01-31,8.22629
2024-02-01,10.44883
2024-02-02,15.24029
2024-02-03,3.63688
2024-02-04,3.20392
2024-02-05,11.43022
2024-02-06,9.87155
2024-02-07,9.59734
2024-02-08,9.39529
2024-02-09,2.30913
2024-02-10,1.54423
2024-02-11,1.5298
2024-02-12,2.51118
2024-02-13,11.17044
2024-02-14,8.71698
2024-02-15,8.52936
2024-02-16,9.36643
2024-02-17,2.04935
2024-02-18,1.86174
2024-02-19,12.67138
2024-02-20,11.28589
2024-02-21,9.07778
2024-02-22,9.48188
2024-02-23,11.21373
2024-02-24,2.6555
2024-02-25,2.77096
2024-02-26,9.65507
2024-02-27,8.73141
2024-02-28,9.33756
2024-02-29,7.83662
2024-03-01,2.03492
2024-03-02,1.87617
2024-03-03,1.57309
2024-03-04,10.8818
2024-03-05,8.80357
2024-03-06,7.75003
2024-03-07,8.5005
2024-03-08,9.56848
2024-03-09,1.81844
2024-03-10,2.23697
2024-03-11,8.0964
2024-03-12,8.48607
2024-03-13,9.14994
2024-03-14,9.40972
2024-03-15,8.22629
2024-03-16,1.94833
2024-03-17,1.70298
2024-03-18,7.11502
2024-03-19,8.44277
2024-03-20,8.34175
