date,컨설팅
2023-05-30,75.5102
2023-05-31,65.66626
2023-06-01,76.59063
2023-06-02,69.2677
2023-06-03,36.73469
2023-06-04,38.29531
2023-06-05,57.86314
2023-06-06,42.37695
2023-06-07,74.30972
2023-06-08,73.46938
2023-06-09,58.70348
2023-06-10,38.29531
2023-06-11,41.29651
2023-06-12,71.42857
2023-06-13,76.35054
2023-06-14,69.86794
2023-06-15,77.31092
2023-06-16,65.06602
2023-06-17,35.17406
2023-06-18,32.7731
2023-06-19,75.5102
2023-06-20,75.15006
2023-06-21,70.94837
2023-06-22,72.62905
2023-06-23,61.34453
2023-06-24,29.17166
2023-06-25,35.41416
2023-06-26,65.54621
2023-06-27,68.30732
2023-06-28,71.54861
2023-06-29,69.98799
2023-06-30,67.10684
2023-07-01,34.45378
2023-07-02,38.41536
2023-07-03,68.42737
2023-07-04,72.2689
2023-07-05,78.63145
2023-07-06,81.7527
2023-07-07,63.62545
2023-07-08,37.93517
2023-07-09,34.93397
2023-07-10,74.78991
2023-07-11,75.15006
2023-07-12,68.78751
2023-07-13,76.95078
2023-07-14,66.5066
2023-07-15,36.85474
2023-07-16,41.05642
2023-07-17,75.03001
2023-07-18,77.91116
2023-07-19,80.19207
2023-07-20,72.02881
2023-07-21,62.66506
2023-07-22,36.61464
2023-07-23,42.0168
2023-07-24,65.54621
2023-07-25,70.10804
2023-07-26,69.74789
2023-07-27,70.22809
2023-07-28,59.54381
2023-07-29,36.97478
2023-07-30,34.69387
2023-07-31,60.98439
2023-08-01,69.2677
2023-08-02,64.46578
2023-08-03,58.94357
2023-08-04,56.66266
2023-08-05,36.0144
2023-08-06,30.85234
2023-08-07,68.66746
2023-08-08,64.94597
2023-08-09,63.02521
2023-08-10,61.82472
2023-08-11,58.94357
2023-08-12,31.69267
2023-08-13,32.89315
2023-08-14,57.0228
2023-08-15,37.33493
2023-08-16,65.30612
2023-08-17,67.10684
2023-08-18,69.02761
2023-08-19,38.41536
2023-08-20,39.85594
2023-08-21,76.11044
2023-08-22,74.06962
2023-08-23,79.83193
2023-08-24,72.2689
2023-08-25,64.70588
2023-08-26,34.69387
2023-08-27,40.21608
2023-08-28,73.70948
2023-08-29,69.5078
2023-08-30,71.66866
2023-08-31,70.58823
2023-09-01,65.66626
2023-09-02,46.69867
2023-09-03,45.49819
2023-09-04,73.10924
2023-09-05,75.5102
2023-09-06,69.74789
2023-09-07,73.46938
2023-09-08,74.54981
2023-09-09,43.21728
2023-09-10,37.93517
2023-09-11,69.38775
2023-09-12,72.98919
2023-09-13,65.42617
2023-09-14,70.22809
2023-09-15,57.86314
2023-09-16,32.65306
2023-09-17,33.2533
2023-09-18,64.46578
2023-09-19,64.94597
2023-09-20,58.46338
2023-09-21,52.34093
2023-09-22,51.5006
2023-09-23,28.57142
2023-09-24,28.33133
2023-09-25,51.14045
2023-09-26,85.11404
2023-09-27,60.86434
2023-09-28,26.53061
2023-09-29,24.36974
2023-09-30,26.89075
2023-10-01,21.36854
2023-10-02,27.73109
2023-10-03,37.09483
2023-10-04,63.62545
2023-10-05,60.74429
2023-10-06,55.82232
2023-10-07,32.17286
2023-10-08,27.85114
2023-10-09,31.69267
2023-10-10,60.2641
2023-10-11,59.54381
2023-10-12,59.90396
2023-10-13,55.22208
2023-10-14,28.33133
2023-10-15,28.93157
2023-10-16,57.503
2023-10-17,56.06242
2023-10-18,60.024
2023-10-19,65.06602
2023-10-20,54.14165
2023-10-21,32.17286
2023-10-22,30.49219
2023-10-23,67.82713
2023-10-24,61.82472
2023-10-25,61.94477
2023-10-26,57.14285
2023-10-27,54.2617
2023-10-28,40.21608
2023-10-29,38.77551
2023-10-30,65.06602
2023-10-31,69.38775
2023-11-01,63.86554
2023-11-02,65.18607
2023-11-03,60.14405
2023-11-04,30.85234
2023-11-05,34.69387
2023-11-06,58.10324
2023-11-07,59.66386
2023-11-08,64.58583
2023-11-09,54.62184
2023-11-10,50.42016
2023-11-11,23.64945
2023-11-12,30.012
2023-11-13,58.22328
2023-11-14,57.38295
2023-11-15,58.34333
2023-11-16,62.66506
2023-11-17,54.98199
2023-11-18,32.53301
2023-11-19,31.33253
2023-11-20,64.82593
2023-11-21,66.38655
2023-11-22,64.22569
2023-11-23,61.22448
2023-11-24,57.86314
2023-11-25,29.89195
2023-11-26,32.29291
2023-11-27,63.74549
2023-11-28,67.58703
2023-11-29,65.06602
2023-11-30,58.82352
2023-12-01,53.54141
2023-12-02,29.65186
2023-12-03,26.53061
2023-12-04,58.10324
2023-12-05,62.66506
2023-12-06,63.5054
2023-12-07,65.90636
2023-12-08,61.82472
2023-12-09,39.13565
2023-12-10,35.41416
2023-12-11,69.38775
2023-12-12,64.82593
2023-12-13,66.2665
2023-12-14,69.62785
2023-12-15,60.38415
2023-12-16,30.49219
2023-12-17,30.73229
2023-12-18,55.70228
2023-12-19,56.54261
2023-12-20,58.22328
2023-12-21,63.2653
2023-12-22,42.2569
2023-12-23,27.37094
2023-12-24,23.52941
2023-12-25,23.52941
2023-12-26,57.74309
2023-12-27,58.10324
2023-12-28,58.58343
2023-12-29,45.13805
2023-12-30,32.65306
2023-12-31,21.0084
2024-01-01,23.28931
2024-01-02,50.30012
2024-01-03,62.42496
2024-01-04,60.5042
2024-01-05,60.74429
2024-01-06,34.09363
2024-01-07,29.41176
2024-01-08,52.22088
2024-01-09,70.46818
2024-01-10,60.024
2024-01-11,61.70468
2024-01-12,58.10324
2024-01-13,32.65306
2024-01-14,30.49219
2024-01-15,59.78391
2024-01-16,58.82352
2024-01-17,62.30492
2024-01-18,65.54621
2024-01-19,54.2617
2024-01-20,33.2533
2024-01-21,32.05282
2024-01-22,58.34333
2024-01-23,61.22448
2024-01-24,57.62304
2024-01-25,59.42376
2024-01-26,61.58463
2024-01-27,32.53301
2024-01-28,28.57142
2024-01-29,61.46458
2024-01-30,63.62545
2024-01-31,58.58343
2024-02-01,56.90276
2024-02-02,51.5006
2024-02-03,27.97118
2024-02-04,30.97238
2024-02-05,59.54381
2024-02-06,61.22448
2024-02-07,48.13925
2024-02-08,43.09723
2024-02-09,24.48979
2024-02-10,22.32893
2024-02-11,24.0096
2024-02-12,32.7731
2024-02-13,57.86314
2024-02-14,55.94237
2024-02-15,62.30492
2024-02-16,52.70108
2024-02-17,30.012
2024-02-18,35.53421
2024-02-19,67.22689
2024-02-20,64.94597
2024-02-21,60.62424
2024-02-22,64.46578
2024-02-23,56.42256
2024-02-24,30.97238
2024-02-25,26.65066
2024-02-26,57.503
2024-02-27,58.22328
2024-02-28,62.30492
2024-02-29,58.10324
2024-03-01,29.53181
2024-03-02,29.89195
2024-03-03,29.53181
2024-03-04,55.34213
2024-03-05,68.30732
2024-03-06,57.38295
2024-03-07,64.70588
2024-03-08,62.78511
2024-03-09,32.29291
2024-03-10,32.29291
2024-03-11,63.74549
2024-03-12,69.74789
2024-03-13,68.30732
2024-03-14,67.46698
2024-03-15,58.34333
2024-03-16,29.05162
2024-03-17,31.21248
2024-03-18,61.70468
2024-03-19,60.74429
2024-03-20,68.06722
