date,상가매매
2023-05-30,41.06245
2023-05-31,39.55491
2023-06-01,38.90882
2023-06-02,33.16582
2023-06-03,27.99712
2023-06-04,32.08901
2023-06-05,40.34458
2023-06-06,41.63675
2023-06-07,43.0725
2023-06-08,39.33955
2023-06-09,39.77027
2023-06-10,34.88872
2023-06-11,33.59655
2023-06-12,40.91888
2023-06-13,42.92893
2023-06-14,41.06245
2023-06-15,41.13424
2023-06-16,35.67839
2023-06-17,31.65829
2023-06-18,36.39626
2023-06-19,41.63675
2023-06-20,35.67839
2023-06-21,35.31945
2023-06-22,34.38621
2023-06-23,35.6066
2023-06-24,30.22254
2023-06-25,34.74515
2023-06-26,41.99569
2023-06-27,40.84709
2023-06-28,37.47307
2023-06-29,39.0524
2023-06-30,33.8837
2023-07-01,27.06389
2023-07-02,34.38621
2023-07-03,38.83704
2023-07-04,36.68341
2023-07-05,37.04235
2023-07-06,36.25269
2023-07-07,34.458
2023-07-08,30.36611
2023-07-09,31.29935
2023-07-10,43.43144
2023-07-11,35.0323
2023-07-12,35.0323
2023-07-13,36.89877
2023-07-14,31.37114
2023-07-15,30.50969
2023-07-16,30.86862
2023-07-17,36.03732
2023-07-18,40.12921
2023-07-19,36.1809
2023-07-20,29.8636
2023-07-21,32.95046
2023-07-22,29.00215
2023-07-23,30.79684
2023-07-24,42.92893
2023-07-25,35.82196
2023-07-26,33.95549
2023-07-27,32.87867
2023-07-28,35.39124
2023-07-29,25.98707
2023-07-30,27.13567
2023-07-31,33.8837
2023-08-01,34.02727
2023-08-02,31.73007
2023-08-03,33.38119
2023-08-04,26.9921
2023-08-05,26.20244
2023-08-06,30.15075
2023-08-07,36.25269
2023-08-08,37.97559
2023-08-09,36.03732
2023-08-10,33.45297
2023-08-11,33.45297
2023-08-12,29.21751
2023-08-13,32.80689
2023-08-14,38.90882
2023-08-15,39.26776
2023-08-16,42.71356
2023-08-17,44.2211
2023-08-18,39.41134
2023-08-19,35.82196
2023-08-20,35.0323
2023-08-21,41.70854
2023-08-22,42.78535
2023-08-23,39.41134
2023-08-24,41.3496
2023-08-25,36.53984
2023-08-26,37.61665
2023-08-27,39.12419
2023-08-28,43.57501
2023-08-29,38.83704
2023-08-30,38.11916
2023-08-31,38.26274
2023-09-01,33.59655
2023-09-02,32.08901
2023-09-03,34.52979
2023-09-04,39.55491
2023-09-05,37.11414
2023-09-06,36.1809
2023-09-07,39.91385
2023-09-08,35.10409
2023-09-09,31.94544
2023-09-10,38.4781
2023-09-11,42.35463
2023-09-12,39.19597
2023-09-13,41.3496
2023-09-14,38.4781
2023-09-15,37.61665
2023-09-16,32.66331
2023-09-17,34.31442
2023-09-18,40.48815
2023-09-19,48.09763
2023-09-20,65.18305
2023-09-21,70.27997
2023-09-22,32.95046
2023-09-23,25.34099
2023-09-24,34.52979
2023-09-25,33.74012
2023-09-26,33.45297
2023-09-27,25.12562
2023-09-28,19.45441
2023-09-29,25.05384
2023-09-30,25.2692
2023-10-01,26.84852
2023-10-02,30.86862
2023-10-03,32.7351
2023-10-04,37.61665
2023-10-05,33.38119
2023-10-06,30.72505
2023-10-07,26.4178
2023-10-08,27.42282
2023-10-09,36.7552
2023-10-10,39.91385
2023-10-11,37.83201
2023-10-12,37.54486
2023-10-13,34.74515
2023-10-14,29.00215
2023-10-15,29.93539
2023-10-16,39.84206
2023-10-17,35.75017
2023-10-18,36.25269
2023-10-19,38.04737
2023-10-20,28.93036
2023-10-21,28.78679
2023-10-22,30.00717
2023-10-23,38.4781
2023-10-24,40.41636
2023-10-25,34.81694
2023-10-26,39.19597
2023-10-27,32.51974
2023-10-28,27.42282
2023-10-29,30.86862
2023-10-30,37.04235
2023-10-31,39.77027
2023-11-01,36.39626
2023-11-02,41.27781
2023-11-03,33.16582
2023-11-04,27.49461
2023-11-05,33.59655
2023-11-06,34.09906
2023-11-07,35.6066
2023-11-08,34.38621
2023-11-09,36.32447
2023-11-10,26.84852
2023-11-11,22.972
2023-11-12,28.1407
2023-11-13,32.44795
2023-11-14,34.96051
2023-11-15,31.0122
2023-11-16,33.74012
2023-11-17,29.72002
2023-11-18,25.41277
2023-11-19,31.22756
2023-11-20,33.95549
2023-11-21,39.0524
2023-11-22,36.53984
2023-11-23,34.38621
2023-11-24,29.50466
2023-11-25,30.4379
2023-11-26,31.08399
2023-11-27,38.04737
2023-11-28,33.8837
2023-11-29,36.25269
2023-11-30,37.25771
2023-12-01,30.00717
2023-12-02,28.93036
2023-12-03,34.02727
2023-12-04,37.18592
2023-12-05,35.53481
2023-12-06,31.44292
2023-12-07,32.30437
2023-12-08,35.39124
2023-12-09,32.87867
2023-12-10,35.31945
2023-12-11,37.68844
2023-12-12,35.82196
2023-12-13,31.87365
2023-12-14,34.31442
2023-12-15,29.07394
2023-12-16,30.36611
2023-12-17,33.74012
2023-12-18,33.16582
2023-12-19,30.00717
2023-12-20,32.01722
2023-12-21,29.64824
2023-12-22,26.92031
2023-12-23,26.4178
2023-12-24,22.82842
2023-12-25,29.36109
2023-12-26,31.80186
2023-12-27,33.09404
2023-12-28,34.74515
2023-12-29,30.36611
2023-12-30,26.27422
2023-12-31,27.78176
2024-01-01,29.21751
2024-01-02,35.75017
2024-01-03,40.41636
2024-01-04,38.33452
2024-01-05,32.59152
2024-01-06,30.94041
2024-01-07,34.31442
2024-01-08,33.02225
2024-01-09,39.55491
2024-01-10,36.68341
2024-01-11,34.458
2024-01-12,33.3094
2024-01-13,35.10409
2024-01-14,32.95046
2024-01-15,42.4982
2024-01-16,31.87365
2024-01-17,41.70854
2024-01-18,39.0524
2024-01-19,39.19597
2024-01-20,31.22756
2024-01-21,41.13424
2024-01-22,34.31442
2024-01-23,34.88872
2024-01-24,40.34458
2024-01-25,39.48312
2024-01-26,35.39124
2024-01-27,36.1809
2024-01-28,35.53481
2024-01-29,39.33955
2024-01-30,37.83201
2024-01-31,36.82699
2024-02-01,34.52979
2024-02-02,31.08399
2024-02-03,28.57142
2024-02-04,32.23259
2024-02-05,36.03732
2024-02-06,32.01722
2024-02-07,31.22756
2024-02-08,29.07394
2024-02-09,21.17731
2024-02-10,23.76166
2024-02-11,29.57645
2024-02-12,33.74012
2024-02-13,40.201
2024-02-14,40.91888
2024-02-15,36.97056
2024-02-16,33.23761
2024-02-17,32.30437
2024-02-18,35.96554
2024-02-19,38.26274
2024-02-20,37.76022
2024-02-21,35.82196
2024-02-22,31.29935
2024-02-23,31.94544
2024-02-24,32.87867
2024-02-25,33.45297
2024-02-26,42.56999
2024-02-27,35.67839
2024-02-28,32.87867
2024-02-29,31.51471
2024-03-01,30.58147
2024-03-02,34.74515
2024-03-03,34.09906
2024-03-04,40.12921
2024-03-05,34.74515
2024-03-06,34.67336
2024-03-07,33.81191
2024-03-08,34.74515
2024-03-09,29.79181
2024-03-10,31.08399
2024-03-11,36.68341
2024-03-12,35.75017
2024-03-13,35.67839
2024-03-14,31.0122
2024-03-15,36.39626
2024-03-16,28.49964
2024-03-17,29.43287
2024-03-18,37.40129
2024-03-19,35.31945
2024-03-20,32.87867
