date,메타디움
2023-05-30,0.34436
2023-05-31,0.17464
2023-06-01,0.07625
2023-06-02,0.11068
2023-06-03,0.091
2023-06-04,0.05165
2023-06-05,0.09346
2023-06-06,0.13036
2023-06-07,0.21153
2023-06-08,0.16234
2023-06-09,0.16726
2023-06-10,0.15742
2023-06-11,0.1402
2023-06-12,0.1525
2023-06-13,0.18447
2023-06-14,0.1033
2023-06-15,0.17955
2023-06-16,0.08609
2023-06-17,0.04919
2023-06-18,0.06149
2023-06-19,0.12298
2023-06-20,0.13282
2023-06-21,0.14758
2023-06-22,0.23613
2023-06-23,0.12544
2023-06-24,0.11068
2023-06-25,0.06641
2023-06-26,0.09838
2023-06-27,0.13528
2023-06-28,0.1033
2023-06-29,0.14266
2023-06-30,0.1279
2023-07-01,0.10822
2023-07-02,0.05657
2023-07-03,0.15004
2023-07-04,0.12298
2023-07-05,0.1033
2023-07-06,0.09592
2023-07-07,0.09838
2023-07-08,0.06641
2023-07-09,0.12298
2023-07-10,0.16972
2023-07-11,0.30746
2023-07-12,0.3173
2023-07-13,0.20169
2023-07-14,0.20169
2023-07-15,0.1525
2023-07-16,0.14512
2023-07-17,0.12298
2023-07-18,0.1033
2023-07-19,0.13282
2023-07-20,0.1156
2023-07-21,0.12052
2023-07-22,0.10822
2023-07-23,0.11314
2023-07-24,0.1402
2023-07-25,0.10576
2023-07-26,0.14512
2023-07-27,0.14512
2023-07-28,0.26319
2023-07-29,0.26319
2023-07-30,0.20169
2023-07-31,0.18939
2023-08-01,0.21399
2023-08-02,0.36895
2023-08-03,0.41815
2023-08-04,0.27548
2023-08-05,0.24597
2023-08-06,0.16726
2023-08-07,1.66031
2023-08-08,0.65674
2023-08-09,0.55343
2023-08-10,0.24105
2023-08-11,0.22629
2023-08-12,0.19677
2023-08-13,0.13036
2023-08-14,0.18201
2023-08-15,0.17464
2023-08-16,0.305
2023-08-17,0.19923
2023-08-18,0.19185
2023-08-19,0.11314
2023-08-20,0.12544
2023-08-21,0.08854
2023-08-22,0.08609
2023-08-23,0.1033
2023-08-24,0.10576
2023-08-25,0.22137
2023-08-26,0.83876
2023-08-27,0.57557
2023-08-28,0.32468
2023-08-29,0.28778
2023-08-30,0.26073
2023-08-31,0.10084
2023-09-01,0.12052
2023-09-02,0.06641
2023-09-03,0.07625
2023-09-04,0.10084
2023-09-05,0.14512
2023-09-06,0.13036
2023-09-07,0.1033
2023-09-08,0.08363
2023-09-09,0.09838
2023-09-10,0.08609
2023-09-11,0.091
2023-09-12,0.12544
2023-09-13,0.09592
2023-09-14,0.091
2023-09-15,0.10576
2023-09-16,0.09592
2023-09-17,0.09346
2023-09-18,0.13774
2023-09-19,0.45258
2023-09-20,0.22137
2023-09-21,0.18201
2023-09-22,0.10576
2023-09-23,0.11314
2023-09-24,0.06641
2023-09-25,0.1279
2023-09-26,0.16234
2023-09-27,0.08854
2023-09-28,0.05903
2023-09-29,0.1156
2023-09-30,0.13282
2023-10-01,0.38617
2023-10-02,0.25335
2023-10-03,0.11314
2023-10-04,0.1033
2023-10-05,0.13528
2023-10-06,0.11314
2023-10-07,0.07379
2023-10-08,0.16972
2023-10-09,0.18201
2023-10-10,0.09838
2023-10-11,0.21891
2023-10-12,0.17955
2023-10-13,0.31976
2023-10-14,0.2681
2023-10-15,7.64235
2023-10-16,2.89755
2023-10-17,2.82622
2023-10-18,5.36465
2023-10-19,2.51875
2023-10-20,0.97896
2023-10-21,0.67642
2023-10-22,0.66412
2023-10-23,1.03062
2023-10-24,0.90517
2023-10-25,0.52392
2023-10-26,0.43537
2023-10-27,0.44274
2023-10-28,0.39355
2023-10-29,0.29516
2023-10-30,1.64801
2023-10-31,1.84971
2023-11-01,1.52748
2023-11-02,0.8117
2023-11-03,0.66412
2023-11-04,0.37141
2023-11-05,0.36157
2023-11-06,0.43783
2023-11-07,0.35665
2023-11-08,0.29762
2023-11-09,0.32468
2023-11-10,0.50178
2023-11-11,0.23613
2023-11-12,0.25335
2023-11-13,0.54605
2023-11-14,0.47718
2023-11-15,0.33452
2023-11-16,0.36895
2023-11-17,0.80186
2023-11-18,0.29516
2023-11-19,0.29762
2023-11-20,0.33206
2023-11-21,0.38125
2023-11-22,0.38125
2023-11-23,0.31976
2023-11-24,0.42061
2023-11-25,0.32714
2023-11-26,0.23121
2023-11-27,0.27794
2023-11-28,0.29516
2023-11-29,0.31484
2023-11-30,0.23613
2023-12-01,0.26073
2023-12-02,0.14758
2023-12-03,0.21645
2023-12-04,0.72807
2023-12-05,0.53375
2023-12-06,0.6838
2023-12-07,0.54359
2023-12-08,0.43783
2023-12-09,0.45012
2023-12-10,0.29024
2023-12-11,0.40831
2023-12-12,0.39847
2023-12-13,0.43045
2023-12-14,0.31484
2023-12-15,0.26564
2023-12-16,0.15988
2023-12-17,0.19923
2023-12-18,0.4698
2023-12-19,0.27548
2023-12-20,0.35419
2023-12-21,0.27548
2023-12-22,0.56573
2023-12-23,0.39847
2023-12-24,0.30746
2023-12-25,0.19431
2023-12-26,0.35665
2023-12-27,0.21891
2023-12-28,0.23367
2023-12-29,0.22137
2023-12-30,0.13774
2023-12-31,0.14758
2024-01-01,0.25089
2024-01-02,0.26073
2024-01-03,0.37141
2024-01-04,0.33698
2024-01-05,0.21153
2024-01-06,0.14758
2024-01-07,0.13282
2024-01-08,0.22875
2024-01-09,0.24597
2024-01-10,0.23367
2024-01-11,0.45504
2024-01-12,0.29516
2024-01-13,0.08854
2024-01-14,0.14758
2024-01-15,0.1402
2024-01-16,0.16972
2024-01-17,0.13774
2024-01-18,0.13528
2024-01-19,0.54605
2024-01-20,0.25581
2024-01-21,0.17709
2024-01-22,0.17955
2024-01-23,0.17955
2024-01-24,0.16726
2024-01-25,0.13528
2024-01-26,0.11806
2024-01-27,0.07133
2024-01-28,0.07871
2024-01-29,0.17955
2024-01-30,0.21891
2024-01-31,0.10822
2024-02-01,0.15496
2024-02-02,0.12052
2024-02-03,0.10084
2024-02-04,0.14758
2024-02-05,0.2927
2024-02-06,0.24597
2024-02-07,0.17464
2024-02-08,0.11806
2024-02-09,0.46242
2024-02-10,0.39847
2024-02-11,0.25827
2024-02-12,0.16726
2024-02-13,0.30254
2024-02-14,0.24351
2024-02-15,0.37879
2024-02-16,0.35419
2024-02-17,0.18447
2024-02-18,0.1402
2024-02-19,0.35665
2024-02-20,0.41569
2024-02-21,0.40339
2024-02-22,0.37879
2024-02-23,0.35419
2024-02-24,0.17955
2024-02-25,0.24597
2024-02-26,0.25335
2024-02-27,0.47226
2024-02-28,2.40314
2024-02-29,2.51875
2024-03-01,0.69364
2024-03-02,0.5067
2024-03-03,1.04538
2024-03-04,1.01586
2024-03-05,1.04292
2024-03-06,0.99126
2024-03-07,1.63079
2024-03-08,1.11671
2024-03-09,0.59033
2024-03-10,0.49932
2024-03-11,0.85844
2024-03-12,0.70102
2024-03-13,0.77973
2024-03-14,0.73053
2024-03-15,0.45504
2024-03-16,0.28778
2024-03-17,0.30746
2024-03-18,0.35174
2024-03-19,0.30008
2024-03-20,0.30254
