date,벤처인증
2023-06-05,44.94382
2023-06-06,14.60674
2023-06-07,68.53932
2023-06-08,70.78651
2023-06-09,42.13483
2023-06-10,10.11235
2023-06-11,8.98876
2023-06-12,60.11235
2023-06-13,48.8764
2023-06-14,64.60674
2023-06-15,57.30337
2023-06-16,37.07865
2023-06-17,6.74157
2023-06-18,3.93258
2023-06-19,69.10112
2023-06-20,54.49438
2023-06-21,60.67415
2023-06-22,47.7528
2023-06-23,48.3146
2023-06-24,6.17977
2023-06-25,7.30337
2023-06-26,63.48314
2023-06-27,55.05617
2023-06-28,60.11235
2023-06-29,49.4382
2023-06-30,36.51685
2023-07-01,3.37078
2023-07-02,14.04494
2023-07-03,55.61797
2023-07-04,47.19101
2023-07-05,62.35955
2023-07-06,46.62921
2023-07-07,39.32584
2023-07-08,7.30337
2023-07-09,15.73033
2023-07-10,50.56179
2023-07-11,47.7528
2023-07-12,49.4382
2023-07-13,48.8764
2023-07-14,34.83146
2023-07-15,6.17977
2023-07-16,8.42696
2023-07-17,46.06741
2023-07-18,55.05617
2023-07-19,64.04494
2023-07-20,57.30337
2023-07-21,30.89887
2023-07-22,4.49438
2023-07-23,8.42696
2023-07-24,57.30337
2023-07-25,53.93258
2023-07-26,44.38202
2023-07-27,52.80898
2023-07-28,49.4382
2023-07-29,14.04494
2023-07-30,9.55056
2023-07-31,57.86516
2023-08-01,47.7528
2023-08-02,50.56179
2023-08-03,53.37078
2023-08-04,47.7528
2023-08-05,7.30337
2023-08-06,9.55056
2023-08-07,40.44943
2023-08-08,50.0
2023-08-09,69.10112
2023-08-10,44.94382
2023-08-11,33.14606
2023-08-12,8.42696
2023-08-14,35.95505
2023-08-15,8.42696
2023-08-16,55.61797
2023-08-17,57.30337
2023-08-18,39.32584
2023-08-19,11.23595
2023-08-20,16.29213
2023-08-21,42.69662
2023-08-22,52.80898
2023-08-23,48.3146
2023-08-24,46.06741
2023-08-25,35.39325
2023-08-26,7.30337
2023-08-27,12.35955
2023-08-28,51.12359
2023-08-29,57.86516
2023-08-30,53.93258
2023-08-31,52.24719
2023-09-01,42.69662
2023-09-02,12.92134
2023-09-03,14.60674
2023-09-04,49.4382
2023-09-05,43.25842
2023-09-06,51.12359
2023-09-07,57.86516
2023-09-08,35.95505
2023-09-09,7.30337
2023-09-11,51.68539
2023-09-12,51.68539
2023-09-13,55.61797
2023-09-14,53.93258
2023-09-15,51.68539
2023-09-16,12.92134
2023-09-17,14.04494
2023-09-18,55.61797
2023-09-19,58.98876
2023-09-20,67.41573
2023-09-21,62.92134
2023-09-22,49.4382
2023-09-23,8.42696
2023-09-24,2.80898
2023-09-25,48.8764
2023-09-26,46.62921
2023-09-27,30.33707
2023-09-28,7.86516
2023-09-29,3.93258
2023-09-30,6.17977
2023-10-01,5.61797
2023-10-02,2.80898
2023-10-03,14.60674
2023-10-04,67.41573
2023-10-05,68.53932
2023-10-06,53.93258
2023-10-07,10.11235
2023-10-08,10.11235
2023-10-09,11.23595
2023-10-10,55.61797
2023-10-11,49.4382
2023-10-12,52.80898
2023-10-13,50.56179
2023-10-14,14.60674
2023-10-15,17.97752
2023-10-16,67.41573
2023-10-17,53.93258
2023-10-18,71.34831
2023-10-19,66.85393
2023-10-20,50.56179
2023-10-21,6.74157
2023-10-22,16.85393
2023-10-23,65.73033
2023-10-24,59.55056
2023-10-25,58.98876
2023-10-26,42.69662
2023-10-27,39.88764
2023-10-28,8.98876
2023-10-29,8.42696
2023-10-30,51.68539
2023-10-31,52.80898
2023-11-01,58.42696
2023-11-02,65.16853
2023-11-03,58.42696
2023-11-04,10.11235
2023-11-05,5.61797
2023-11-06,51.68539
2023-11-07,61.79775
2023-11-08,95.50561
2023-11-09,58.98876
2023-11-10,47.19101
2023-11-11,15.16853
2023-11-12,11.23595
2023-11-13,73.0337
2023-11-14,64.04494
2023-11-15,51.68539
2023-11-16,56.74157
2023-11-17,42.13483
2023-11-18,12.35955
2023-11-19,11.79775
2023-11-20,65.73033
2023-11-21,61.23595
2023-11-22,64.04494
2023-11-23,64.04494
2023-11-24,46.06741
2023-11-25,7.86516
2023-11-26,17.97752
2023-11-27,64.04494
2023-11-28,61.23595
2023-11-29,65.16853
2023-11-30,55.05617
2023-12-01,34.26966
2023-12-02,11.79775
2023-12-03,14.60674
2023-12-04,58.98876
2023-12-05,66.85393
2023-12-06,75.28089
2023-12-07,63.48314
2023-12-08,51.12359
2023-12-09,14.04494
2023-12-10,10.67415
2023-12-11,68.53932
2023-12-12,76.40449
2023-12-13,63.48314
2023-12-14,65.73033
2023-12-15,47.7528
2023-12-16,13.48314
2023-12-17,17.41573
2023-12-18,58.42696
2023-12-19,73.5955
2023-12-20,78.65168
2023-12-21,53.93258
2023-12-22,41.01123
2023-12-23,14.04494
2023-12-24,54.49438
2023-12-25,33.70786
2023-12-26,65.73033
2023-12-27,70.22471
2023-12-28,56.17977
2023-12-29,41.57303
2023-12-30,11.23595
2023-12-31,10.11235
2024-01-01,19.66292
2024-01-02,59.55056
2024-01-03,63.48314
2024-01-04,78.08988
2024-01-05,58.42696
2024-01-06,10.67415
2024-01-07,6.17977
2024-01-08,55.61797
2024-01-09,73.5955
2024-01-10,70.78651
2024-01-11,54.49438
2024-01-12,69.10112
2024-01-13,12.35955
2024-01-14,17.97752
2024-01-15,66.29213
2024-01-16,51.68539
2024-01-17,57.86516
2024-01-18,68.53932
2024-01-19,44.94382
2024-01-20,10.11235
2024-01-21,10.67415
2024-01-22,61.23595
2024-01-23,54.49438
2024-01-24,60.67415
2024-01-25,64.04494
2024-01-26,60.11235
2024-01-27,14.04494
2024-01-28,15.73033
2024-01-29,54.49438
2024-01-30,50.56179
2024-01-31,53.93258
2024-02-01,67.97752
2024-02-02,58.42696
2024-02-03,17.41573
2024-02-04,20.78651
2024-02-05,46.62921
2024-02-06,55.05617
2024-02-07,46.62921
2024-02-08,49.4382
2024-02-09,15.73033
2024-02-10,6.17977
2024-02-11,3.93258
2024-02-12,7.86516
2024-02-13,61.23595
2024-02-14,53.37078
2024-02-15,60.67415
2024-02-16,60.11235
2024-02-17,8.42696
2024-02-18,8.42696
2024-02-19,67.97752
2024-02-20,66.85393
2024-02-21,61.23595
2024-02-22,51.12359
2024-02-23,51.68539
2024-02-24,12.92134
2024-02-25,10.11235
2024-02-26,60.11235
2024-02-27,60.67415
2024-02-28,57.86516
2024-02-29,34.83146
2024-03-01,11.23595
2024-03-02,10.67415
2024-03-03,16.29213
2024-03-04,56.17977
2024-03-05,67.41573
2024-03-06,63.48314
2024-03-07,60.67415
2024-03-08,45.50561
2024-03-09,5.61797
2024-03-10,16.29213
2024-03-11,52.24719
2024-03-12,55.61797
2024-03-13,67.41573
2024-03-14,61.79775
2024-03-15,42.69662
2024-03-16,13.48314
2024-03-17,11.23595
2024-03-18,62.35955
2024-03-19,58.42696
2024-03-20,63.48314
