date,선악과즙
2023-05-30,45.5216
2023-05-31,46.89146
2023-06-01,41.8335
2023-06-02,35.08956
2023-06-03,27.18651
2023-06-04,29.39936
2023-06-05,32.29715
2023-06-06,28.34562
2023-06-07,32.61327
2023-06-08,27.50263
2023-06-09,29.2413
2023-06-10,22.02318
2023-06-11,25.50052
2023-06-12,24.86828
2023-06-13,29.61011
2023-06-14,27.23919
2023-06-15,26.29083
2023-06-16,25.86933
2023-06-17,24.86828
2023-06-18,27.76606
2023-06-19,27.55532
2023-06-20,27.44994
2023-06-21,29.92623
2023-06-22,29.55742
2023-06-23,26.76501
2023-06-24,27.92413
2023-06-25,27.44994
2023-06-26,31.87565
2023-06-27,43.94099
2023-06-28,43.62486
2023-06-29,35.40569
2023-06-30,28.50368
2023-07-01,31.87565
2023-07-02,34.03582
2023-07-03,34.51001
2023-07-04,30.40042
2023-07-05,27.92413
2023-07-06,28.24025
2023-07-07,24.71022
2023-07-08,26.18545
2023-07-09,26.97576
2023-07-10,30.8746
2023-07-11,29.08324
2023-07-12,24.65753
2023-07-13,27.71338
2023-07-14,26.50158
2023-07-15,27.29188
2023-07-16,23.39304
2023-07-17,28.29293
2023-07-18,29.97892
2023-07-19,27.02845
2023-07-20,26.71232
2023-07-21,24.86828
2023-07-22,23.07692
2023-07-23,28.18756
2023-07-24,40.99051
2023-07-25,39.04109
2023-07-26,35.72181
2023-07-27,33.35089
2023-07-28,39.77871
2023-07-29,34.61538
2023-07-30,34.66807
2023-07-31,29.55742
2023-08-01,29.82086
2023-08-02,25.6059
2023-08-03,24.71022
2023-08-04,21.75974
2023-08-05,20.96944
2023-08-06,25.76396
2023-08-07,27.81875
2023-08-08,22.12855
2023-08-09,28.0295
2023-08-10,30.24236
2023-08-11,23.9726
2023-08-12,19.96838
2023-08-13,21.23287
2023-08-14,23.5511
2023-08-15,22.60273
2023-08-16,26.02739
2023-08-17,25.07903
2023-08-18,21.02212
2023-08-19,19.38883
2023-08-20,23.18229
2023-08-21,25.13171
2023-08-22,35.66912
2023-08-23,34.03582
2023-08-24,24.55216
2023-08-25,21.60168
2023-08-26,17.8609
2023-08-27,20.75869
2023-08-28,27.44994
2023-08-29,28.08219
2023-08-30,22.7608
2023-08-31,22.60273
2023-09-01,17.91359
2023-09-02,19.75763
2023-09-03,19.23076
2023-09-04,19.81032
2023-09-05,16.85985
2023-09-06,24.55216
2023-09-07,21.70706
2023-09-08,19.17808
2023-09-09,21.23287
2023-09-10,25.81664
2023-09-11,27.02845
2023-09-12,25.71127
2023-09-13,21.65437
2023-09-14,23.60379
2023-09-15,19.75763
2023-09-16,16.80716
2023-09-17,19.38883
2023-09-18,22.60273
2023-09-19,18.44046
2023-09-20,18.07165
2023-09-21,16.75447
2023-09-22,14.43624
2023-09-23,14.75237
2023-09-24,17.17597
2023-09-25,15.33192
2023-09-26,17.28134
2023-09-27,13.804
2023-09-28,10.64278
2023-09-29,14.85774
2023-09-30,19.9157
2023-10-01,20.65331
2023-10-02,17.91359
2023-10-03,18.38777
2023-10-04,18.49315
2023-10-05,19.81032
2023-10-06,14.01475
2023-10-07,16.33298
2023-10-08,14.2255
2023-10-09,18.70389
2023-10-10,14.2255
2023-10-11,15.59536
2023-10-12,15.22655
2023-10-13,12.64488
2023-10-14,15.38461
2023-10-15,13.11907
2023-10-16,14.85774
2023-10-17,15.70073
2023-10-18,16.38566
2023-10-19,14.64699
2023-10-20,13.48788
2023-10-21,10.37934
2023-10-22,14.85774
2023-10-23,17.49209
2023-10-24,28.0295
2023-10-25,23.34035
2023-10-26,16.6491
2023-10-27,14.64699
2023-10-28,16.06954
2023-10-29,17.33403
2023-10-30,18.33508
2023-10-31,14.85774
2023-11-01,15.48998
2023-11-02,13.22444
2023-11-03,15.4373
2023-11-04,12.69757
2023-11-05,16.70179
2023-11-06,15.64805
2023-11-07,18.75658
2023-11-08,16.59641
2023-11-09,14.54162
2023-11-10,12.5922
2023-11-11,12.32876
2023-11-12,14.43624
2023-11-13,17.38672
2023-11-14,15.06849
2023-11-15,14.85774
2023-11-16,16.06954
2023-11-17,14.27818
2023-11-18,12.53951
2023-11-19,15.27924
2023-11-20,17.80821
2023-11-21,15.75342
2023-11-22,15.85879
2023-11-23,11.01159
2023-11-24,13.90937
2023-11-25,13.48788
2023-11-26,13.54056
2023-11-27,14.64699
2023-11-28,15.64805
2023-11-29,15.17386
2023-11-30,16.01685
2023-12-01,15.54267
2023-12-02,14.12012
2023-12-03,15.80611
2023-12-04,17.33403
2023-12-05,18.01896
2023-12-06,18.17702
2023-12-07,15.75342
2023-12-08,14.06743
2023-12-09,13.64594
2023-12-10,19.28345
2023-12-11,18.2824
2023-12-12,33.19283
2023-12-13,29.29399
2023-12-14,21.39093
2023-12-15,14.54162
2023-12-16,14.27818
2023-12-17,19.9157
2023-12-18,19.4942
2023-12-19,20.706
2023-12-20,16.28029
2023-12-21,15.75342
2023-12-22,16.49104
2023-12-23,14.17281
2023-12-24,16.80716
2023-12-25,16.85985
2023-12-26,15.48998
2023-12-27,14.2255
2023-12-28,17.12328
2023-12-29,13.17175
2023-12-30,13.90937
2023-12-31,14.33087
2024-01-01,14.17281
2024-01-02,15.48998
2024-01-03,14.75237
2024-01-04,14.80505
2024-01-05,16.06954
2024-01-06,12.85563
2024-01-07,14.91043
2024-01-08,16.17492
2024-01-09,14.91043
2024-01-10,16.17492
2024-01-11,15.85879
2024-01-12,14.91043
2024-01-13,13.27713
2024-01-14,15.70073
2024-01-15,14.43624
2024-01-16,14.06743
2024-01-17,13.54056
2024-01-18,12.90832
2024-01-19,14.38356
2024-01-20,10.32665
2024-01-21,12.06533
2024-01-22,14.91043
2024-01-23,19.9157
2024-01-24,18.96733
2024-01-25,13.3825
2024-01-26,10.37934
2024-01-27,10.80084
2024-01-28,11.06427
2024-01-29,11.85458
2024-01-30,11.48577
2024-01-31,12.27608
2024-02-01,12.75026
2024-02-02,10.85353
2024-02-03,10.22128
2024-02-04,11.27502
2024-02-05,10.27397
2024-02-06,11.22233
2024-02-07,9.43097
2024-02-08,10.16859
2024-02-09,7.37618
2024-02-10,7.85036
2024-02-11,11.16965
2024-02-12,23.07692
2024-02-13,15.27924
2024-02-14,13.75131
2024-02-15,11.7492
2024-02-16,13.27713
2024-02-17,9.58904
2024-02-18,13.59325
2024-02-19,13.17175
2024-02-20,12.5922
2024-02-21,10.59009
2024-02-22,10.59009
2024-02-23,10.85353
2024-02-24,12.1707
2024-02-25,10.74815
2024-02-26,13.90937
2024-02-27,12.75026
2024-02-28,10.37934
2024-02-29,9.43097
2024-03-01,9.3256
2024-03-02,10.43203
2024-03-03,10.27397
2024-03-04,10.22128
2024-03-05,15.12118
2024-03-06,10.37934
2024-03-07,11.48577
2024-03-08,8.64067
2024-03-09,9.79978
2024-03-10,9.58904
2024-03-11,10.64278
2024-03-12,8.1138
2024-03-13,9.48366
2024-03-14,8.69336
2024-03-15,8.21917
2024-03-16,9.11485
2024-03-17,9.22023
2024-03-18,12.43414
2024-03-19,9.27291
2024-03-20,10.22128
