date,주식추천
2023-05-31,19.48936
2023-06-01,18.21276
2023-06-02,16.51063
2023-06-03,7.31914
2023-06-04,7.65957
2023-06-05,14.97872
2023-06-06,11.23404
2023-06-07,20.93617
2023-06-08,18.21276
2023-06-09,19.57446
2023-06-10,10.46808
2023-06-11,9.78723
2023-06-12,20.76595
2023-06-13,25.27659
2023-06-14,21.19148
2023-06-15,19.40425
2023-06-16,19.48936
2023-06-17,7.57446
2023-06-18,8.93617
2023-06-19,17.3617
2023-06-20,19.91489
2023-06-21,19.82978
2023-06-22,18.12765
2023-06-23,15.40425
2023-06-24,6.7234
2023-06-25,6.7234
2023-06-26,15.06382
2023-06-27,14.38297
2023-06-28,14.55319
2023-06-29,12.59574
2023-06-30,13.53191
2023-07-01,5.87234
2023-07-02,7.48936
2023-07-03,14.80851
2023-07-04,16.93617
2023-07-05,18.7234
2023-07-06,17.61702
2023-07-07,12.93617
2023-07-08,6.29787
2023-07-09,6.97872
2023-07-10,17.70212
2023-07-11,22.29787
2023-07-12,21.70212
2023-07-13,22.29787
2023-07-14,21.95744
2023-07-15,9.4468
2023-07-16,9.78723
2023-07-17,18.89361
2023-07-18,27.40425
2023-07-19,20.59574
2023-07-20,17.95744
2023-07-21,17.78723
2023-07-22,9.70212
2023-07-23,10.63829
2023-07-24,22.97872
2023-07-25,25.70212
2023-07-26,25.19148
2023-07-27,20.59574
2023-07-28,17.4468
2023-07-29,8.0
2023-07-30,9.10638
2023-07-31,21.61702
2023-08-01,22.38297
2023-08-02,18.21276
2023-08-03,17.02127
2023-08-04,17.02127
2023-08-05,7.31914
2023-08-06,7.74468
2023-08-07,16.76595
2023-08-08,16.25531
2023-08-09,17.87234
2023-08-10,22.46808
2023-08-11,15.57446
2023-08-12,9.10638
2023-08-13,8.59574
2023-08-14,16.0851
2023-08-15,13.4468
2023-08-16,21.27659
2023-08-17,18.97872
2023-08-18,19.82978
2023-08-19,8.0851
2023-08-20,9.3617
2023-08-21,18.55319
2023-08-22,20.17021
2023-08-23,17.4468
2023-08-24,19.91489
2023-08-25,16.93617
2023-08-26,7.65957
2023-08-27,7.57446
2023-08-28,17.87234
2023-08-29,19.23404
2023-08-30,19.74468
2023-08-31,18.46808
2023-09-01,15.14893
2023-09-02,8.93617
2023-09-03,8.25531
2023-09-04,17.27659
2023-09-05,19.82978
2023-09-06,17.3617
2023-09-07,15.57446
2023-09-08,16.0851
2023-09-09,7.65957
2023-09-10,7.65957
2023-09-11,20.42553
2023-09-12,14.46808
2023-09-13,16.42553
2023-09-14,14.63829
2023-09-15,14.63829
2023-09-16,6.29787
2023-09-17,6.29787
2023-09-18,13.61702
2023-09-19,13.4468
2023-09-20,12.0851
2023-09-21,10.80851
2023-09-22,12.42553
2023-09-23,5.4468
2023-09-24,6.7234
2023-09-25,11.65957
2023-09-26,10.12765
2023-09-27,9.61702
2023-09-28,4.42553
2023-09-29,4.93617
2023-09-30,4.17021
2023-10-01,4.25531
2023-10-02,4.42553
2023-10-03,5.78723
2023-10-04,12.51063
2023-10-05,8.93617
2023-10-06,11.06382
2023-10-07,5.3617
2023-10-08,3.65957
2023-10-09,5.95744
2023-10-10,11.65957
2023-10-11,12.42553
2023-10-12,11.06382
2023-10-13,9.27659
2023-10-14,5.61702
2023-10-15,6.46808
2023-10-16,10.7234
2023-10-17,11.65957
2023-10-18,13.53191
2023-10-19,11.82978
2023-10-20,9.61702
2023-10-21,4.17021
2023-10-22,7.06382
2023-10-23,12.0
2023-10-24,12.0
2023-10-25,13.3617
2023-10-26,12.59574
2023-10-27,10.38297
2023-10-28,4.85106
2023-10-29,6.55319
2023-10-30,12.0
2023-10-31,11.57446
2023-11-01,12.76595
2023-11-02,11.40425
2023-11-03,11.14893
2023-11-04,5.70212
2023-11-05,6.04255
2023-11-06,19.14893
2023-11-07,15.23404
2023-11-08,13.70212
2023-11-09,14.46808
2023-11-10,13.61702
2023-11-11,6.38297
2023-11-12,7.48936
2023-11-13,12.68085
2023-11-14,11.82978
2023-11-15,15.48936
2023-11-16,13.10638
2023-11-17,11.14893
2023-11-18,4.76595
2023-11-19,4.93617
2023-11-20,14.12765
2023-11-21,15.06382
2023-11-22,17.4468
2023-11-23,15.23404
2023-11-24,10.7234
2023-11-25,5.78723
2023-11-26,6.89361
2023-11-27,13.87234
2023-11-28,14.04255
2023-11-29,13.87234
2023-11-30,15.57446
2023-12-01,12.0851
2023-12-02,5.53191
2023-12-03,6.80851
2023-12-04,18.29787
2023-12-05,13.10638
2023-12-06,14.46808
2023-12-07,16.76595
2023-12-08,13.4468
2023-12-09,8.68085
2023-12-10,9.02127
2023-12-11,15.57446
2023-12-12,16.59574
2023-12-13,13.61702
2023-12-14,15.91489
2023-12-15,17.3617
2023-12-16,6.97872
2023-12-17,7.74468
2023-12-18,15.74468
2023-12-19,18.29787
2023-12-20,21.70212
2023-12-21,19.40425
2023-12-22,18.89361
2023-12-23,6.89361
2023-12-24,6.55319
2023-12-25,6.7234
2023-12-26,17.19148
2023-12-27,22.04255
2023-12-28,18.46808
2023-12-29,9.78723
2023-12-30,7.91489
2023-12-31,6.12765
2024-01-01,9.02127
2024-01-02,24.93617
2024-01-03,23.74468
2024-01-04,19.65957
2024-01-05,15.91489
2024-01-06,9.87234
2024-01-07,9.53191
2024-01-08,15.91489
2024-01-09,20.25531
2024-01-10,16.17021
2024-01-11,19.82978
2024-01-12,16.25531
2024-01-13,8.42553
2024-01-14,9.10638
2024-01-15,16.17021
2024-01-16,16.0
2024-01-17,14.12765
2024-01-18,14.46808
2024-01-19,14.12765
2024-01-20,8.42553
2024-01-21,6.97872
2024-01-22,16.93617
2024-01-23,16.0851
2024-01-24,17.02127
2024-01-25,15.48936
2024-01-26,16.51063
2024-01-27,9.4468
2024-01-28,9.10638
2024-01-29,15.82978
2024-01-30,18.04255
2024-01-31,16.25531
2024-02-01,15.14893
2024-02-02,19.31914
2024-02-03,7.57446
2024-02-04,6.97872
2024-02-05,16.25531
2024-02-06,15.57446
2024-02-07,18.46808
2024-02-08,16.76595
2024-02-09,8.68085
2024-02-10,13.02127
2024-02-11,9.02127
2024-02-12,13.95744
2024-02-13,25.27659
2024-02-14,17.27659
2024-02-15,21.02127
2024-02-16,19.31914
2024-02-17,8.85106
2024-02-18,9.02127
2024-02-19,25.10638
2024-02-20,21.70212
2024-02-21,20.25531
2024-02-22,20.85106
2024-02-23,18.55319
2024-02-24,9.3617
2024-02-25,12.25531
2024-02-26,18.04255
2024-02-27,20.25531
2024-02-28,20.42553
2024-02-29,19.48936
2024-03-01,9.78723
2024-03-02,8.51063
2024-03-03,7.74468
2024-03-04,18.29787
2024-03-05,21.3617
2024-03-06,19.74468
2024-03-07,21.27659
2024-03-08,19.31914
2024-03-09,12.0851
2024-03-10,8.51063
2024-03-11,18.80851
2024-03-12,21.61702
2024-03-13,23.06382
2024-03-14,25.27659
2024-03-15,17.10638
2024-03-16,7.82978
2024-03-17,9.61702
2024-03-18,19.06382
2024-03-19,18.38297
2024-03-20,20.17021
