date,목돈만들기
2023-05-31,16.22807
2023-06-01,16.66666
2023-06-02,16.22807
2023-06-03,10.52631
2023-06-04,7.01754
2023-06-05,13.59649
2023-06-06,15.35087
2023-06-07,13.59649
2023-06-08,18.42105
2023-06-09,13.59649
2023-06-10,5.70175
2023-06-11,10.52631
2023-06-12,13.59649
2023-06-13,10.96491
2023-06-14,12.2807
2023-06-15,16.22807
2023-06-16,15.78947
2023-06-17,6.14035
2023-06-18,6.57894
2023-06-19,5.70175
2023-06-20,11.8421
2023-06-21,14.03508
2023-06-22,10.52631
2023-06-23,11.4035
2023-06-24,7.45614
2023-06-25,5.26315
2023-06-26,9.64912
2023-06-27,10.08771
2023-06-28,13.15789
2023-06-29,10.96491
2023-06-30,5.70175
2023-07-01,6.14035
2023-07-02,10.96491
2023-07-03,13.59649
2023-07-04,14.03508
2023-07-05,11.4035
2023-07-06,8.77192
2023-07-07,2.63157
2023-07-08,2.63157
2023-07-09,5.70175
2023-07-10,10.52631
2023-07-11,9.21052
2023-07-12,9.21052
2023-07-13,10.96491
2023-07-14,4.38596
2023-07-15,4.38596
2023-07-16,3.07017
2023-07-17,10.52631
2023-07-18,6.57894
2023-07-19,10.52631
2023-07-20,8.77192
2023-07-21,2.63157
2023-07-23,7.89473
2023-07-24,10.08771
2023-07-25,11.8421
2023-07-26,5.70175
2023-07-27,12.71929
2023-07-28,4.82456
2023-07-29,3.07017
2023-07-30,3.07017
2023-07-31,10.52631
2023-08-01,10.08771
2023-08-02,8.77192
2023-08-03,6.14035
2023-08-04,8.77192
2023-08-05,2.63157
2023-08-06,3.07017
2023-08-07,10.08771
2023-08-08,12.2807
2023-08-09,10.08771
2023-08-10,9.21052
2023-08-11,7.45614
2023-08-12,4.38596
2023-08-13,7.45614
2023-08-14,12.2807
2023-08-15,5.70175
2023-08-16,15.35087
2023-08-17,11.8421
2023-08-18,13.15789
2023-08-19,3.07017
2023-08-20,5.26315
2023-08-21,10.52631
2023-08-22,14.47368
2023-08-23,14.91228
2023-08-24,15.78947
2023-08-25,5.70175
2023-08-26,4.82456
2023-08-27,5.70175
2023-08-28,14.91228
2023-08-29,14.47368
2023-08-30,15.35087
2023-08-31,9.21052
2023-09-01,11.4035
2023-09-02,6.14035
2023-09-03,6.57894
2023-09-04,9.64912
2023-09-05,14.47368
2023-09-06,10.52631
2023-09-07,11.8421
2023-09-08,11.8421
2023-09-09,7.01754
2023-09-10,7.89473
2023-09-11,11.8421
2023-09-12,10.96491
2023-09-13,15.78947
2023-09-14,11.4035
2023-09-15,7.89473
2023-09-16,6.14035
2023-09-17,5.70175
2023-09-18,8.33333
2023-09-19,8.33333
2023-09-20,12.2807
2023-09-21,9.21052
2023-09-22,10.96491
2023-09-23,7.45614
2023-09-24,5.70175
2023-09-25,14.91228
2023-09-26,9.21052
2023-09-27,3.50877
2023-09-28,6.57894
2023-09-29,2.63157
2023-09-30,6.14035
2023-10-01,2.63157
2023-10-02,5.70175
2023-10-03,10.52631
2023-10-04,15.78947
2023-10-05,16.22807
2023-10-06,6.14035
2023-10-07,3.07017
2023-10-08,4.82456
2023-10-09,8.33333
2023-10-10,13.15789
2023-10-11,18.42105
2023-10-12,9.64912
2023-10-13,7.89473
2023-10-14,4.38596
2023-10-15,5.70175
2023-10-16,10.08771
2023-10-17,7.01754
2023-10-18,7.89473
2023-10-19,12.2807
2023-10-20,7.01754
2023-10-21,6.14035
2023-10-22,7.89473
2023-10-23,8.77192
2023-10-24,10.52631
2023-10-25,16.22807
2023-10-26,10.52631
2023-10-27,14.47368
2023-10-28,6.57894
2023-10-29,13.15789
2023-10-30,19.29824
2023-10-31,13.15789
2023-11-01,11.4035
2023-11-02,15.78947
2023-11-03,13.15789
2023-11-04,9.64912
2023-11-05,8.77192
2023-11-06,14.91228
2023-11-07,12.71929
2023-11-08,9.64912
2023-11-09,7.89473
2023-11-10,13.15789
2023-11-11,6.14035
2023-11-12,5.26315
2023-11-13,14.91228
2023-11-14,11.4035
2023-11-15,11.8421
2023-11-16,9.64912
2023-11-17,13.15789
2023-11-18,6.14035
2023-11-19,7.01754
2023-11-20,5.70175
2023-11-21,14.03508
2023-11-22,12.2807
2023-11-23,10.08771
2023-11-24,7.01754
2023-11-25,7.45614
2023-11-26,4.82456
2023-11-27,9.64912
2023-11-28,17.54385
2023-11-29,8.77192
2023-11-30,11.8421
2023-12-01,10.52631
2023-12-02,4.82456
2023-12-03,5.26315
2023-12-04,14.91228
2023-12-05,15.78947
2023-12-06,14.91228
2023-12-07,10.52631
2023-12-08,14.03508
2023-12-09,3.94736
2023-12-10,8.33333
2023-12-11,15.78947
2023-12-12,15.35087
2023-12-13,21.05263
2023-12-14,9.64912
2023-12-15,9.21052
2023-12-16,5.70175
2023-12-17,5.70175
2023-12-18,11.4035
2023-12-19,11.8421
2023-12-20,14.47368
2023-12-21,8.77192
2023-12-22,17.98245
2023-12-23,11.8421
2023-12-24,9.21052
2023-12-25,6.57894
2023-12-26,14.03508
2023-12-27,15.78947
2023-12-28,14.03508
2023-12-29,13.15789
2023-12-30,3.94736
2023-12-31,5.26315
2024-01-01,10.08771
2024-01-02,17.54385
2024-01-03,10.96491
2024-01-04,16.66666
2024-01-05,14.91228
2024-01-06,4.38596
2024-01-07,10.96491
2024-01-08,17.10526
2024-01-09,24.5614
2024-01-10,22.80701
2024-01-11,23.24561
2024-01-12,18.42105
2024-01-13,10.52631
2024-01-14,13.15789
2024-01-15,19.73684
2024-01-16,17.54385
2024-01-17,16.22807
2024-01-18,21.49122
2024-01-19,18.85964
2024-01-20,7.89473
2024-01-21,24.5614
2024-01-22,14.91228
2024-01-23,17.98245
2024-01-24,25.87719
2024-01-25,26.75438
2024-01-26,33.77192
2024-01-27,32.45614
2024-01-28,50.87719
2024-01-29,18.85964
2024-01-30,30.26315
2024-01-31,23.24561
2024-02-01,24.1228
2024-02-02,16.66666
2024-02-03,17.54385
2024-02-04,17.54385
2024-02-05,16.22807
2024-02-06,20.61403
2024-02-07,15.35087
2024-02-08,12.71929
2024-02-09,4.38596
2024-02-10,9.64912
2024-02-11,13.15789
2024-02-12,15.78947
2024-02-13,17.10526
2024-02-14,17.54385
2024-02-15,13.59649
2024-02-16,16.66666
2024-02-17,8.77192
2024-02-18,5.26315
2024-02-19,14.03508
2024-02-20,18.85964
2024-02-21,15.78947
2024-02-22,20.61403
2024-02-23,15.35087
2024-02-24,10.52631
2024-02-25,9.21052
2024-02-26,13.59649
2024-02-27,12.71929
2024-02-28,14.91228
2024-02-29,12.71929
2024-03-01,12.2807
2024-03-02,4.38596
2024-03-03,9.21052
2024-03-04,13.59649
2024-03-05,12.71929
2024-03-06,17.54385
2024-03-07,16.22807
2024-03-08,15.78947
2024-03-09,8.33333
2024-03-10,7.45614
2024-03-11,17.10526
2024-03-12,13.59649
2024-03-13,12.2807
2024-03-14,12.2807
2024-03-15,8.77192
2024-03-16,9.64912
2024-03-17,6.57894
2024-03-18,15.35087
2024-03-19,12.71929
2024-03-20,13.15789
