date,서남주가
2023-07-12,0.14792
2023-07-13,0.13696
2023-07-14,0.15523
2023-07-15,0.02465
2023-07-16,0.01187
2023-07-17,0.12601
2023-07-18,0.14427
2023-07-19,0.1397
2023-07-20,0.1187
2023-07-21,0.1461
2023-07-22,0.01461
2023-07-23,0.00639
2023-07-24,0.11414
2023-07-25,0.31502
2023-07-26,0.22919
2023-07-27,0.47573
2023-07-28,4.21498
2023-07-29,1.27289
2023-07-30,1.41077
2023-07-31,7.53237
2023-08-01,26.73539
2023-08-02,57.07489
2023-08-03,100.0
2023-08-04,54.54645
2023-08-05,9.20795
2023-08-06,6.84843
2023-08-07,66.13309
2023-08-08,72.61719
2023-08-09,47.78475
2023-08-10,32.72001
2023-08-11,23.57872
2023-08-12,3.7922
2023-08-13,3.34203
2023-08-14,45.1723
2023-08-15,9.77317
2023-08-16,57.69764
2023-08-17,63.17
2023-08-18,41.82752
2023-08-19,4.67246
2023-08-20,3.52009
2023-08-21,28.28314
2023-08-22,23.9878
2023-08-23,24.55119
2023-08-24,16.91655
2023-08-25,21.53971
2023-08-26,2.40973
2023-08-27,2.1851
2023-08-28,15.28206
2023-08-29,12.47603
2023-08-30,10.20691
2023-08-31,10.58494
2023-09-01,9.05181
2023-09-02,1.25463
2023-09-03,1.08114
2023-09-04,8.32861
2023-09-05,11.06068
2023-09-06,7.88574
2023-09-07,7.28491
2023-09-08,6.0248
2023-09-09,0.98708
2023-09-10,0.95421
2023-09-11,6.35261
2023-09-12,5.62667
2023-09-13,5.33265
2023-09-14,25.41318
2023-09-15,18.54557
2023-09-16,1.75593
2023-09-17,1.24002
2023-09-18,12.77827
2023-09-19,9.36957
2023-09-20,11.90258
2023-09-21,16.22349
2023-09-22,12.97094
2023-09-23,1.39982
2023-09-24,1.00626
2023-09-25,8.58246
2023-09-26,8.02728
2023-09-27,6.83291
2023-09-28,0.80446
2023-09-29,0.50861
2023-09-30,0.50221
2023-10-01,0.53509
2023-10-02,0.76063
2023-10-03,0.75972
2023-10-04,9.28648
2023-10-05,6.51971
2023-10-06,10.11651
2023-10-07,2.04631
2023-10-08,2.0454
2023-10-09,1.65914
2023-10-10,14.68396
2023-10-11,11.83045
2023-10-12,9.98959
2023-10-13,8.3003
2023-10-14,0.88755
2023-10-15,0.74876
2023-10-16,6.52245
2023-10-17,9.11572
2023-10-18,7.45658
2023-10-19,6.59093
2023-10-20,5.37008
2023-10-21,0.74328
2023-10-22,0.51956
2023-10-23,5.53353
2023-10-24,5.05049
2023-10-25,4.77747
2023-10-26,4.78934
2023-10-27,4.36565
2023-10-28,0.51956
2023-10-29,0.37164
2023-10-30,4.04057
2023-10-31,3.67532
2023-11-01,3.41691
2023-11-02,3.79768
2023-11-03,3.49818
2023-11-04,0.46478
2023-11-05,0.38442
2023-11-06,4.8496
2023-11-07,3.8059
2023-11-08,3.25437
2023-11-09,3.03157
2023-11-10,2.66632
2023-11-11,0.36068
2023-11-12,0.28763
2023-11-13,4.04057
2023-11-14,3.5831
2023-11-15,4.0287
2023-11-16,3.72737
2023-11-17,2.70376
2023-11-18,0.35337
2023-11-19,0.28946
2023-11-20,2.89643
2023-11-21,2.73389
2023-11-22,7.36344
2023-11-23,7.22556
2023-11-24,4.74368
2023-11-25,0.51043
2023-11-26,0.46752
2023-11-27,3.68902
2023-11-28,3.63149
2023-11-29,3.29272
2023-11-30,3.30186
2023-12-01,3.85795
2023-12-02,0.46021
2023-12-03,0.32507
2023-12-04,3.01513
2023-12-05,2.63071
2023-12-06,3.07905
2023-12-07,3.19502
2023-12-08,2.48004
2023-12-09,0.33694
2023-12-10,0.25658
2023-12-11,3.12197
2023-12-12,2.69645
2023-12-13,4.24146
2023-12-14,3.89082
2023-12-15,4.3766
2023-12-16,0.51591
2023-12-17,0.41364
2023-12-18,3.4233
2023-12-19,10.4982
2023-12-20,9.53759
2023-12-21,5.18107
2023-12-22,5.03679
2023-12-23,0.73323
2023-12-24,0.51865
2023-12-25,0.59901
2023-12-26,4.76286
2023-12-27,3.99492
2023-12-28,3.6388
2023-12-29,1.20715
2023-12-30,0.32507
2023-12-31,0.32324
2024-01-01,0.32781
2024-01-02,3.14936
2024-01-03,2.85169
2024-01-04,6.69503
2024-01-05,5.03314
2024-01-06,0.75515
2024-01-07,0.6958
2024-01-08,8.81257
2024-01-09,7.04658
2024-01-10,5.65224
2024-01-11,5.413
2024-01-12,3.61414
2024-01-13,0.48486
2024-01-14,0.45199
2024-01-15,3.26533
2024-01-16,3.61962
2024-01-17,2.79142
2024-01-18,2.93204
2024-01-19,2.69371
2024-01-20,0.39081
2024-01-21,0.3899
2024-01-22,7.17442
2024-01-23,4.52727
2024-01-24,4.54919
2024-01-25,3.39773
2024-01-26,5.40478
2024-01-27,1.17701
2024-01-28,1.01448
2024-01-29,4.16932
2024-01-30,3.54475
2024-01-31,3.14662
2024-02-01,2.76494
2024-02-02,3.89904
2024-02-03,0.57252
2024-02-04,0.43464
2024-02-05,4.59302
2024-02-06,3.44796
2024-02-07,5.48605
2024-02-08,4.16293
2024-02-09,0.49765
2024-02-10,0.35885
2024-02-11,0.39173
2024-02-12,0.50587
2024-02-13,5.43035
2024-02-14,15.28023
2024-02-15,20.95074
2024-02-16,35.63927
2024-02-17,3.46348
2024-02-18,2.95213
2024-02-19,20.43574
2024-02-20,26.28705
2024-02-21,36.26476
2024-02-22,21.0804
2024-02-23,14.35067
2024-02-24,1.69293
2024-02-25,1.52491
2024-02-26,12.10712
2024-02-27,10.05259
2024-02-28,11.44967
2024-02-29,8.47745
2024-03-01,1.49022
2024-03-02,1.07383
2024-03-03,1.1898
2024-03-04,11.8131
2024-03-05,13.13348
2024-03-06,9.91745
2024-03-07,8.59433
2024-03-08,9.57411
2024-03-09,1.30211
2024-03-10,1.03731
2024-03-11,7.72595
2024-03-12,6.53797
2024-03-13,5.28608
2024-03-14,5.12171
2024-03-15,4.25151
2024-03-16,0.47482
2024-03-17,0.49582
2024-03-18,4.66333
2024-03-19,9.57777
2024-03-20,6.42566
