date,선물옵션만기일
2023-05-29,0.91379
2023-05-30,0.61754
2023-05-31,0.50905
2023-06-01,0.47984
2023-06-02,0.653
2023-06-03,0.32546
2023-06-04,0.43394
2023-06-05,1.18501
2023-06-06,0.65092
2023-06-07,2.52232
2023-06-08,4.61904
2023-06-09,1.80672
2023-06-10,0.42351
2023-06-11,0.23992
2023-06-12,0.53408
2023-06-13,0.44646
2023-06-14,0.65926
2023-06-15,0.7302
2023-06-16,0.79696
2023-06-17,0.39013
2023-06-18,0.20237
2023-06-19,0.71976
2023-06-20,0.53617
2023-06-21,0.31294
2023-06-22,0.22949
2023-06-23,0.25661
2023-06-24,0.17316
2023-06-25,0.13143
2023-06-26,0.22949
2023-06-27,0.23366
2023-06-28,0.32963
2023-06-29,0.4715
2023-06-30,0.39222
2023-07-01,0.26704
2023-07-02,0.19402
2023-07-03,0.53826
2023-07-04,0.92839
2023-07-05,0.67387
2023-07-06,0.9889
2023-07-07,0.43812
2023-07-08,0.22323
2023-07-09,0.18567
2023-07-10,0.37553
2023-07-11,0.37761
2023-07-12,0.532
2023-07-13,0.99307
2023-07-14,0.38179
2023-07-15,0.242
2023-07-16,0.1669
2023-07-17,0.36718
2023-07-18,0.24826
2023-07-19,0.31711
2023-07-20,0.40682
2023-07-21,0.56121
2023-07-22,0.25661
2023-07-23,0.14395
2023-07-24,0.32963
2023-07-25,0.29833
2023-07-26,0.75523
2023-07-27,0.44229
2023-07-28,0.3797
2023-07-29,0.26913
2023-07-30,0.13978
2023-07-31,0.60085
2023-08-01,0.32754
2023-08-02,0.47567
2023-08-03,0.43603
2023-08-04,0.40682
2023-08-05,0.26287
2023-08-06,0.18567
2023-08-07,0.51739
2023-08-08,0.47776
2023-08-09,0.88458
2023-08-10,1.18292
2023-08-11,0.43603
2023-08-12,0.23783
2023-08-13,0.1815
2023-08-14,0.36718
2023-08-15,0.25452
2023-08-16,0.39222
2023-08-17,0.3651
2023-08-18,0.45481
2023-08-19,0.2274
2023-08-20,0.16064
2023-08-21,0.28999
2023-08-22,0.23366
2023-08-23,0.26913
2023-08-24,0.30042
2023-08-25,0.30251
2023-08-26,0.20862
2023-08-27,0.17316
2023-08-28,0.32963
2023-08-29,0.2733
2023-08-30,0.37553
2023-08-31,0.63631
2023-09-01,0.59876
2023-09-02,0.36092
2023-09-03,0.2274
2023-09-04,0.92839
2023-09-05,0.76566
2023-09-06,0.96595
2023-09-07,1.33731
2023-09-08,0.62171
2023-09-09,0.33797
2023-09-10,0.35049
2023-09-11,0.86163
2023-09-12,1.93398
2023-09-13,2.7226
2023-09-14,3.8951
2023-09-15,1.18083
2023-09-16,0.44646
2023-09-17,0.26495
2023-09-18,0.39222
2023-09-19,0.25035
2023-09-20,0.22114
2023-09-21,0.36927
2023-09-22,0.25035
2023-09-23,0.15021
2023-09-24,0.12726
2023-09-25,0.21488
2023-09-26,0.34006
2023-09-27,0.32754
2023-09-28,0.26495
2023-09-29,0.15647
2023-09-30,0.23366
2023-10-01,0.27956
2023-10-02,0.35258
2023-10-03,0.1815
2023-10-04,0.34841
2023-10-05,0.40474
2023-10-06,0.33171
2023-10-07,0.22531
2023-10-08,0.15229
2023-10-09,0.28164
2023-10-10,0.46732
2023-10-11,0.59041
2023-10-12,0.92422
2023-10-13,0.33797
2023-10-14,0.21488
2023-10-15,0.13143
2023-10-16,0.24409
2023-10-17,0.16273
2023-10-18,0.23366
2023-10-19,0.32546
2023-10-20,0.26704
2023-10-21,0.14604
2023-10-22,0.11474
2023-10-23,0.20237
2023-10-24,0.20028
2023-10-25,0.21697
2023-10-26,0.31085
2023-10-27,0.23366
2023-10-28,0.13352
2023-10-29,0.09388
2023-10-30,0.19402
2023-10-31,0.30877
2023-11-01,0.20862
2023-11-02,0.28373
2023-11-03,0.31711
2023-11-04,0.1815
2023-11-05,0.20654
2023-11-06,1.06609
2023-11-07,0.81156
2023-11-08,1.13702
2023-11-09,1.56263
2023-11-10,0.39639
2023-11-11,0.15855
2023-11-12,0.09388
2023-11-13,0.32963
2023-11-14,0.26495
2023-11-15,0.60085
2023-11-16,2.41174
2023-11-17,0.43603
2023-11-18,0.18567
2023-11-19,0.13143
2023-11-20,0.32128
2023-11-21,0.33797
2023-11-22,0.39639
2023-11-23,0.653
2023-11-24,0.57581
2023-11-25,0.20654
2023-11-26,0.15647
2023-11-27,0.34841
2023-11-28,0.29833
2023-11-29,0.49027
2023-11-30,0.79904
2023-12-01,0.55078
2023-12-02,0.30459
2023-12-03,0.25452
2023-12-04,0.8053
2023-12-05,0.94926
2023-12-06,1.1704
2023-12-07,1.5668
2023-12-08,0.97012
2023-12-09,0.45481
2023-12-10,0.44855
2023-12-11,1.18292
2023-12-12,1.4145
2023-12-13,2.85195
2023-12-14,4.07034
2023-12-15,1.13076
2023-12-16,0.47358
2023-12-17,0.3338
2023-12-18,0.65092
2023-12-19,0.60293
2023-12-20,0.84703
2023-12-21,1.0181
2023-12-22,1.60852
2023-12-23,0.97846
2023-12-24,0.9117
2023-12-25,1.40615
2023-12-26,3.10231
2023-12-27,4.97788
2023-12-28,11.02603
2023-12-29,18.08186
2023-12-30,0.99098
2023-12-31,0.8971
2024-01-01,2.18643
2024-01-02,10.67136
2024-01-03,0.68638
2024-01-04,0.55078
2024-01-05,0.45063
2024-01-06,0.29625
2024-01-07,0.28582
2024-01-08,0.56955
2024-01-09,0.68221
2024-01-10,1.17458
2024-01-11,2.42218
2024-01-12,0.83034
2024-01-13,0.32963
2024-01-14,0.27956
2024-01-15,0.8658
2024-01-16,0.75523
2024-01-17,0.64257
2024-01-18,0.41308
2024-01-19,0.48401
2024-01-20,0.46732
2024-01-21,0.21906
2024-01-22,0.40474
2024-01-23,0.30042
2024-01-24,0.29625
2024-01-25,0.51739
2024-01-26,0.48193
2024-01-27,0.33589
2024-01-28,0.1669
2024-01-29,0.44855
2024-01-30,0.3797
2024-01-31,0.40891
2024-02-01,0.4402
2024-02-02,0.47358
2024-02-03,0.37135
2024-02-04,0.31294
2024-02-05,0.6384
2024-02-06,0.55912
2024-02-07,0.96177
2024-02-08,1.354
2024-02-09,0.6238
2024-02-10,0.56538
2024-02-11,0.56955
2024-02-12,0.70516
2024-02-13,0.63214
2024-02-14,0.45481
2024-02-15,0.49445
2024-02-16,0.46732
2024-02-17,0.43812
2024-02-18,0.25035
2024-02-19,0.81156
2024-02-20,0.72811
2024-02-21,0.34006
2024-02-22,0.42351
2024-02-23,0.53617
2024-02-24,0.38804
2024-02-25,0.23575
2024-02-26,0.42143
2024-02-27,0.42351
2024-02-28,0.42768
2024-02-29,0.76358
2024-03-01,0.52157
2024-03-02,0.43603
2024-03-03,0.33797
2024-03-04,0.73645
2024-03-05,0.69682
2024-03-06,0.74897
2024-03-07,1.29767
2024-03-08,1.05357
2024-03-09,0.71142
2024-03-10,0.48401
2024-03-11,1.39364
2024-03-12,1.3686
2024-03-13,3.31094
2024-03-14,4.69832
2024-03-15,1.67111
2024-03-16,0.4861
2024-03-17,0.32546
2024-03-18,0.51322
2024-03-19,0.41517
2024-03-20,0.28164
