date,전세권
2023-05-29,10.21711
2023-05-30,26.81992
2023-05-31,19.02937
2023-06-01,19.66794
2023-06-02,15.96424
2023-06-03,11.49425
2023-06-04,13.92081
2023-06-05,18.51851
2023-06-06,14.55938
2023-06-07,18.26309
2023-06-08,20.05108
2023-06-09,18.51851
2023-06-10,13.7931
2023-06-11,11.23882
2023-06-12,19.54022
2023-06-13,21.96679
2023-06-14,21.07279
2023-06-15,17.24137
2023-06-16,16.6028
2023-06-17,11.11111
2023-06-18,10.72796
2023-06-19,19.92337
2023-06-20,20.30651
2023-06-21,19.15708
2023-06-22,19.2848
2023-06-23,16.73052
2023-06-24,10.60025
2023-06-25,10.34482
2023-06-26,20.17879
2023-06-27,19.92337
2023-06-28,17.11366
2023-06-29,18.90166
2023-06-30,15.19795
2023-07-01,9.45083
2023-07-02,10.21711
2023-07-03,15.83652
2023-07-04,17.36909
2023-07-05,16.21966
2023-07-06,19.54022
2023-07-07,13.53767
2023-07-08,8.42911
2023-07-09,8.04597
2023-07-10,15.19795
2023-07-11,19.66794
2023-07-12,16.85823
2023-07-13,17.24137
2023-07-14,19.02937
2023-07-15,9.06768
2023-07-16,9.70625
2023-07-17,15.07024
2023-07-18,15.32567
2023-07-19,20.05108
2023-07-20,16.98595
2023-07-21,17.36909
2023-07-22,8.68454
2023-07-23,10.08939
2023-07-24,16.34738
2023-07-25,17.36909
2023-07-26,18.64623
2023-07-27,14.94252
2023-07-28,15.19795
2023-07-29,8.55683
2023-07-30,7.02426
2023-07-31,15.83652
2023-08-01,12.13282
2023-08-02,14.94252
2023-08-03,14.43167
2023-08-04,13.66538
2023-08-05,7.53512
2023-08-06,8.55683
2023-08-07,17.24137
2023-08-08,15.45338
2023-08-09,16.47509
2023-08-10,14.17624
2023-08-11,12.26053
2023-08-12,9.96168
2023-08-13,8.42911
2023-08-14,13.66538
2023-08-15,9.70625
2023-08-16,16.85823
2023-08-17,19.92337
2023-08-18,14.94252
2023-08-19,12.0051
2023-08-20,8.81226
2023-08-21,15.45338
2023-08-22,15.07024
2023-08-23,16.98595
2023-08-24,16.21966
2023-08-25,15.07024
2023-08-26,9.96168
2023-08-27,11.23882
2023-08-28,15.70881
2023-08-29,18.13537
2023-08-30,17.24137
2023-08-31,17.36909
2023-09-01,10.98339
2023-09-02,10.47254
2023-09-03,8.3014
2023-09-04,20.17879
2023-09-05,15.58109
2023-09-06,16.09195
2023-09-07,16.6028
2023-09-08,16.09195
2023-09-09,10.47254
2023-09-10,9.32311
2023-09-11,18.64623
2023-09-12,18.64623
2023-09-13,18.13537
2023-09-14,19.66794
2023-09-15,15.96424
2023-09-16,11.62196
2023-09-17,9.70625
2023-09-18,17.36909
2023-09-19,20.68965
2023-09-20,18.51851
2023-09-21,17.87994
2023-09-22,13.53767
2023-09-23,8.42911
2023-09-24,9.83397
2023-09-25,16.21966
2023-09-26,16.85823
2023-09-27,10.34482
2023-09-28,6.5134
2023-09-29,6.00255
2023-09-30,6.5134
2023-10-01,6.76883
2023-10-02,7.91826
2023-10-03,11.62196
2023-10-04,20.68965
2023-10-05,19.15708
2023-10-06,16.47509
2023-10-07,10.98339
2023-10-08,11.23882
2023-10-09,12.64367
2023-10-10,19.2848
2023-10-11,19.15708
2023-10-12,18.51851
2023-10-13,17.62452
2023-10-14,12.13282
2023-10-15,15.19795
2023-10-16,22.34993
2023-10-17,20.17879
2023-10-18,23.75478
2023-10-19,28.99106
2023-10-20,21.83908
2023-10-21,16.98595
2023-10-22,14.6871
2023-10-23,26.18135
2023-10-24,18.77394
2023-10-25,22.34993
2023-10-26,23.37164
2023-10-27,24.90421
2023-10-28,10.98339
2023-10-29,8.17369
2023-10-30,100.0
2023-10-31,91.8263
2023-11-01,49.42528
2023-11-02,55.42784
2023-11-03,17.36909
2023-11-04,21.96679
2023-11-05,30.01277
2023-11-06,25.92592
2023-11-07,21.71136
2023-11-08,16.98595
2023-11-09,17.87994
2023-11-10,12.8991
2023-11-11,10.34482
2023-11-12,10.72796
2023-11-13,15.96424
2023-11-14,16.21966
2023-11-15,19.66794
2023-11-16,15.96424
2023-11-17,12.77139
2023-11-18,10.60025
2023-11-19,8.93997
2023-11-20,16.6028
2023-11-21,18.13537
2023-11-22,19.54022
2023-11-23,11.23882
2023-11-24,15.32567
2023-11-25,8.93997
2023-11-26,8.55683
2023-11-27,16.09195
2023-11-28,17.75223
2023-11-29,19.2848
2023-11-30,13.7931
2023-12-01,15.07024
2023-12-02,9.1954
2023-12-03,10.47254
2023-12-04,12.77139
2023-12-05,19.2848
2023-12-06,18.3908
2023-12-07,21.83908
2023-12-08,16.73052
2023-12-09,10.60025
2023-12-10,12.0051
2023-12-11,17.75223
2023-12-12,19.15708
2023-12-13,16.98595
2023-12-14,17.62452
2023-12-15,13.92081
2023-12-16,10.60025
2023-12-17,8.04597
2023-12-18,15.45338
2023-12-19,16.98595
2023-12-20,14.43167
2023-12-21,13.28224
2023-12-22,13.53767
2023-12-23,7.27969
2023-12-24,4.72541
2023-12-25,8.81226
2023-12-26,14.43167
2023-12-27,11.87739
2023-12-28,13.66538
2023-12-29,12.13282
2023-12-30,7.53512
2023-12-31,9.45083
2024-01-01,8.17369
2024-01-02,15.58109
2024-01-03,16.09195
2024-01-04,17.4968
2024-01-05,15.19795
2024-01-06,12.13282
2024-01-07,9.70625
2024-01-08,16.21966
2024-01-09,17.24137
2024-01-10,15.07024
2024-01-11,16.85823
2024-01-12,16.6028
2024-01-13,9.83397
2024-01-14,8.17369
2024-01-15,17.11366
2024-01-16,16.09195
2024-01-17,15.58109
2024-01-18,15.83652
2024-01-19,16.09195
2024-01-20,9.32311
2024-01-21,8.3014
2024-01-22,14.04853
2024-01-23,16.47509
2024-01-24,18.90166
2024-01-25,18.13537
2024-01-26,15.96424
2024-01-27,11.36653
2024-01-28,9.06768
2024-01-29,17.4968
2024-01-30,19.54022
2024-01-31,17.75223
2024-02-01,16.09195
2024-02-02,16.6028
2024-02-03,9.57854
2024-02-04,10.08939
2024-02-05,17.4968
2024-02-06,18.3908
2024-02-07,15.45338
2024-02-08,14.17624
2024-02-09,6.00255
2024-02-10,4.46998
2024-02-11,7.27969
2024-02-12,9.96168
2024-02-13,21.07279
2024-02-14,19.92337
2024-02-15,22.34993
2024-02-16,14.94252
2024-02-17,10.47254
2024-02-18,11.36653
2024-02-19,18.51851
2024-02-20,18.90166
2024-02-21,21.07279
2024-02-22,18.13537
2024-02-23,17.24137
2024-02-24,11.11111
2024-02-25,11.49425
2024-02-26,21.71136
2024-02-27,18.13537
2024-02-28,17.11366
2024-02-29,18.64623
2024-03-01,9.06768
2024-03-02,10.21711
2024-03-03,8.93997
2024-03-04,16.6028
2024-03-05,16.85823
2024-03-06,14.81481
2024-03-07,13.53767
2024-03-08,15.32567
2024-03-09,10.34482
2024-03-10,9.45083
2024-03-11,16.73052
2024-03-12,15.07024
2024-03-13,17.62452
2024-03-14,15.70881
2024-03-15,14.04853
2024-03-16,8.93997
2024-03-17,8.93997
2024-03-18,16.47509
2024-03-19,16.98595
2024-03-20,17.62452
