date,주식상한가
2023-05-30,5.3513
2023-05-31,4.61601
2023-06-01,4.28921
2023-06-02,4.65686
2023-06-03,1.06209
2023-06-04,1.47058
2023-06-05,3.79901
2023-06-06,1.96078
2023-06-07,5.8415
2023-06-08,6.0049
2023-06-09,6.74019
2023-06-10,1.26633
2023-06-11,1.59313
2023-06-12,5.63725
2023-06-13,7.06699
2023-06-14,6.29084
2023-06-15,5.14705
2023-06-16,5.1879
2023-06-17,1.55228
2023-06-18,1.71568
2023-06-19,8.94607
2023-06-20,7.80228
2023-06-21,6.04575
2023-06-22,5.5964
2023-06-23,5.14705
2023-06-24,1.14379
2023-06-25,1.55228
2023-06-26,5.3513
2023-06-27,5.9232
2023-06-28,4.45261
2023-06-29,20.09803
2023-06-30,27.94117
2023-07-01,4.41176
2023-07-02,2.69607
2023-07-03,10.53921
2023-07-04,6.29084
2023-07-05,6.0049
2023-07-06,19.24019
2023-07-07,26.91993
2023-07-08,4.00326
2023-07-09,2.28758
2023-07-10,7.67973
2023-07-11,9.31372
2023-07-12,7.27124
2023-07-13,10.04901
2023-07-14,12.99019
2023-07-15,3.06372
2023-07-16,1.79738
2023-07-17,5.71895
2023-07-18,6.78104
2023-07-19,9.35457
2023-07-20,6.90359
2023-07-21,6.94444
2023-07-22,1.63398
2023-07-23,1.55228
2023-07-24,17.81045
2023-07-25,7.55718
2023-07-26,23.65196
2023-07-27,10.25326
2023-07-28,6.86274
2023-07-29,2.12418
2023-07-30,1.59313
2023-07-31,7.80228
2023-08-01,10.17156
2023-08-02,21.44607
2023-08-03,13.19444
2023-08-04,8.94607
2023-08-05,1.55228
2023-08-06,1.22549
2023-08-07,10.00816
2023-08-08,7.63888
2023-08-09,6.61764
2023-08-10,11.19281
2023-08-11,6.53594
2023-08-12,1.75653
2023-08-13,1.14379
2023-08-14,9.31372
2023-08-15,2.20588
2023-08-16,11.07026
2023-08-17,6.74019
2023-08-18,7.80228
2023-08-19,1.22549
2023-08-20,1.38888
2023-08-21,8.21078
2023-08-22,7.23039
2023-08-23,7.02614
2023-08-24,8.78267
2023-08-25,6.37254
2023-08-26,1.02124
2023-08-27,0.81699
2023-08-28,4.73856
2023-08-29,4.04411
2023-08-30,5.63725
2023-08-31,9.31372
2023-09-01,6.98529
2023-09-02,1.18464
2023-09-03,1.22549
2023-09-04,6.0049
2023-09-05,6.25
2023-09-06,5.1879
2023-09-07,5.47385
2023-09-08,4.49346
2023-09-09,1.10294
2023-09-10,1.02124
2023-09-11,5.22875
2023-09-12,4.65686
2023-09-13,3.83986
2023-09-14,4.45261
2023-09-15,4.33006
2023-09-16,0.85784
2023-09-17,0.81699
2023-09-18,4.08496
2023-09-19,5.55555
2023-09-20,4.00326
2023-09-21,5.0245
2023-09-22,4.20751
2023-09-23,0.69444
2023-09-24,0.65359
2023-09-25,7.14869
2023-09-26,4.45261
2023-09-27,6.33169
2023-09-28,0.93954
2023-09-29,1.10294
2023-09-30,0.36764
2023-10-01,0.57189
2023-10-02,0.77614
2023-10-03,0.89869
2023-10-04,5.5147
2023-10-05,11.02941
2023-10-06,3.59477
2023-10-07,0.98039
2023-10-08,0.53104
2023-10-09,0.57189
2023-10-10,3.47222
2023-10-11,4.04411
2023-10-12,3.88071
2023-10-13,2.94117
2023-10-14,0.69444
2023-10-15,0.57189
2023-10-16,4.90196
2023-10-17,5.22875
2023-10-18,5.22875
2023-10-19,5.5964
2023-10-20,2.73692
2023-10-21,0.36764
2023-10-22,0.65359
2023-10-23,3.88071
2023-10-24,3.88071
2023-10-25,4.12581
2023-10-26,4.69771
2023-10-27,3.26797
2023-10-28,0.85784
2023-10-29,1.02124
2023-10-30,4.24836
2023-10-31,2.65522
2023-11-01,3.83986
2023-11-02,7.59803
2023-11-03,4.04411
2023-11-04,1.06209
2023-11-05,0.81699
2023-11-06,46.16013
2023-11-07,9.76307
2023-11-08,4.77941
2023-11-09,4.37091
2023-11-10,4.00326
2023-11-11,0.61274
2023-11-12,0.89869
2023-11-13,4.41176
2023-11-14,4.86111
2023-11-15,4.90196
2023-11-16,3.75816
2023-11-17,9.84477
2023-11-18,1.14379
2023-11-19,0.93954
2023-11-20,11.3562
2023-11-21,7.59803
2023-11-22,5.71895
2023-11-23,3.34967
2023-11-24,5.6781
2023-11-25,1.34803
2023-11-26,0.77614
2023-11-27,7.51633
2023-11-28,5.6781
2023-11-29,3.63562
2023-11-30,5.55555
2023-12-01,4.86111
2023-12-02,1.38888
2023-12-03,1.55228
2023-12-04,5.1879
2023-12-05,5.5964
2023-12-06,13.84803
2023-12-07,5.71895
2023-12-08,4.86111
2023-12-09,1.55228
2023-12-10,0.98039
2023-12-11,6.82189
2023-12-12,19.15849
2023-12-13,14.62418
2023-12-14,7.59803
2023-12-15,4.90196
2023-12-16,1.14379
2023-12-17,0.98039
2023-12-18,8.78267
2023-12-19,7.31209
2023-12-20,7.10784
2023-12-21,5.80065
2023-12-22,13.23529
2023-12-23,1.38888
2023-12-24,1.18464
2023-12-25,1.55228
2023-12-26,6.82189
2023-12-27,6.45424
2023-12-28,5.0245
2023-12-29,2.12418
2023-12-30,1.30718
2023-12-31,1.42973
2024-01-01,1.47058
2024-01-02,8.41503
2024-01-03,6.45424
2024-01-04,6.57679
2024-01-05,5.0245
2024-01-06,0.98039
2024-01-07,1.47058
2024-01-08,6.86274
2024-01-09,6.65849
2024-01-10,6.37254
2024-01-11,9.27287
2024-01-12,5.9232
2024-01-13,1.67483
2024-01-14,1.34803
2024-01-15,5.63725
2024-01-16,5.63725
2024-01-17,6.29084
2024-01-18,5.9232
2024-01-19,5.9232
2024-01-20,1.10294
2024-01-21,1.10294
2024-01-22,6.29084
2024-01-23,5.9232
2024-01-24,10.41666
2024-01-25,10.78431
2024-01-26,10.13071
2024-01-27,1.91993
2024-01-28,1.79738
2024-01-29,9.55882
2024-01-30,6.53594
2024-01-31,5.6781
2024-02-01,6.65849
2024-02-02,5.5964
2024-02-03,0.81699
2024-02-04,0.93954
2024-02-05,6.20915
2024-02-06,5.8415
2024-02-07,6.1683
2024-02-08,5.31045
2024-02-09,1.51143
2024-02-10,0.93954
2024-02-11,0.89869
2024-02-12,1.26633
2024-02-13,8.37418
2024-02-14,7.02614
2024-02-15,8.12908
2024-02-16,7.14869
2024-02-17,1.67483
2024-02-18,1.55228
2024-02-19,6.98529
2024-02-20,9.10947
2024-02-21,8.16993
2024-02-22,8.21078
2024-02-23,8.16993
2024-02-24,2.08333
2024-02-25,1.87908
2024-02-26,6.53594
2024-02-27,9.15032
2024-02-28,6.78104
2024-02-29,5.39215
2024-03-01,1.47058
2024-03-02,1.47058
2024-03-03,1.42973
2024-03-04,7.02614
2024-03-05,8.25163
2024-03-06,5.80065
2024-03-07,7.02614
2024-03-08,7.51633
2024-03-09,1.63398
2024-03-10,1.30718
2024-03-11,6.65849
2024-03-12,6.74019
2024-03-13,8.45588
2024-03-14,7.84313
2024-03-15,5.2696
2024-03-16,1.42973
2024-03-17,1.06209
2024-03-18,6.82189
2024-03-19,6.41339
2024-03-20,6.45424
